"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",655,13,259,201,157,25
"Otra (036)",2,,1,1,,
"Ocupación no especificada (037)",33,,10,12,9,2
"Desocupado (038)",75,,37,29,8,1
,,,,,,
"URBANA (039)",3455,7,1072,1306,975,95
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",27,,,5,20,2
"Profes., científicos e intelectuales (041)",422,,108,209,103,2
"Técnicos de nivel medio y trab.asimilados (042)",173,,55,67,48,3
"Jefes y empleados de oficina (043)",238,,88,99,51,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",215,2,61,86,61,5
"Agricult.trabaj. calif. agrop. y pesqueros (045)",175,,23,55,72,25
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",418,,77,146,172,23
"Obreros construc., conf., papel, fab., instr. (047)",434,,92,158,169,15
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1006,5,408,359,216,18
"Otra (049)",191,,97,62,32,
"Ocupación no especificada (050)",64,,20,26,17,1
"Desocupado (051)",92,,43,34,14,1
"Hombres (052)",2601,5,745,991,781,79
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",24,,,5,17,2
"Profes., científicos e intelectuales (054)",278,,61,142,73,2
"Técnicos de nivel medio y trab.asimilados (055)",129,,38,48,40,3
"Jefes y empleados de oficina (056)",143,,39,64,40,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",91,1,30,38,17,5
"Agricult.trabaj. calif. agrop. y pesqueros (058)",116,,12,38,50,16
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",404,,70,144,168,22
"Obreros construc., conf., papel, fab., instr. (060)",415,,88,148,164,15
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",719,4,272,269,161,13
"Otra (062)",189,,96,61,32,
"Ocupación no especificada (063)",44,,14,18,11,1
"Desocupado (064)",49,,25,16,8,
"Mujeres (065)",854,2,327,315,194,16
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",3,,,,3,
"Profes., científicos e intelectuales (067)",144,,47,67,30,
"Técnicos de nivel medio y trab.asimilados (068)",44,,17,19,8,
"Jefes y empleados de oficina (069)",95,,49,35,11,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",124,1,31,48,44,
"Agricult.trabaj. calif. agrop. y pesqueros (071)",59,,11,17,22,9
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",14,,7,2,4,1
"Obreros construc., conf., papel, fab., instr. (073)",19,,4,10,5,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",287,1,136,90,55,5
"Otra (075)",2,,1,1,,
"Ocupación no especificada (076)",20,,6,8,6,
"Desocupado (077)",43,,18,18,6,1
,,,,,,
"RURAL (078)",2263,25,679,772,604,183
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",2,,,,2,
"Profes., científicos e intelectuales (080)",40,,5,27,8,
"Técnicos de nivel medio y trab.asimilados (081)",47,,24,13,9,1
"Jefes y empleados de oficina (082)",64,,26,30,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",92,,22,41,24,5
"Agricult.trabaj. calif. agrop. y pesqueros (084)",603,,80,166,238,119
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",50,,16,24,9,1
"Obreros construc., conf., papel, fab., instr. (086)",175,2,53,67,47,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",1100,23,412,372,247,46
"Otra (088)",9,,1,4,4,
"Ocupación no especificada (089)",26,,11,9,3,3
"Desocupado (090)",55,,29,19,5,2
"Hombres (091)",1524,11,453,523,407,130
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",2,,,,2,
"Profes., científicos e intelectuales (093)",19,,3,12,4,
"Técnicos de nivel medio y trab.asimilados (094)",32,,13,11,7,1
"Jefes y empleados de oficina (095)",27,,11,11,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",40,,9,18,10,3
"Agricult.trabaj. calif. agrop. y pesqueros (097)",436,,53,113,178,92
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",40,,12,20,7,1
"Obreros construc., conf., papel, fab., instr. (099)",151,,45,60,42,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",732,11,289,261,145,26
"Otra (101)",9,,1,4,4,
"Ocupación no especificada (102)",13,,7,5,,1
"Desocupado (103)",23,,10,8,3,2
"Mujeres (104)",739,14,226,249,197,53
"Profes., científicos e intelectuales (106)",21,,2,15,4,
"Técnicos de nivel medio y trab.asimilados (107)",15,,11,2,2,
"Jefes y empleados de oficina (108)",37,,15,19,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",52,,13,23,14,2
"Agricult.trabaj. calif. agrop. y pesqueros (110)",167,,27,53,60,27
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",10,,4,4,2,
"Obreros construc., conf., papel, fab., instr. (112)",24,2,8,7,5,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",368,12,123,111,102,20
"Ocupación no especificada (115)",13,,4,4,3,2
"Desocupado (116)",32,,19,11,2,
