"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CHICLAYO (000)",269657,88475,51171,107375,5382,7345,9909
"Agric., ganadería, caza y silvicultura (001)",28380,739,19142,6300,690,1509,
"Pesca (002)",1424,38,560,746,67,13,
"Explotación de minas y canteras (003)",504,118,349,21,14,2,
"Industrias manufactureras (004)",26619,2575,9370,13368,859,447,
"Suministro de electricidad, gas y agua (005)",997,539,380,75,2,1,
"Construcción (006)",16891,1027,10253,5201,336,74,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",70013,17336,2347,44401,1852,4077,
"Venta, mant.y rep. veh.autom y motoc. (008)",6978,1363,1379,3771,350,115,
"Comercio al por mayor (009)",4538,2178,300,1655,177,228,
"Comercio al por menor (010)",58497,13795,668,38975,1325,3734,
"Hoteles y restaurantes (011)",12183,5208,679,5521,430,345,
"Trans., almac. y comunicaciones (012)",32928,8281,3740,20249,434,224,
"Intermediación financiera (013)",2283,2178,24,64,15,2,
"Activid.inmobil., empres. y alquileres (014)",12154,8219,634,3028,204,69,
"Admin.pub. y defensa; p. segur soc.afil (015)",9759,8714,1045,,,,
"Enseñanza (016)",19650,18161,25,1367,55,42,
"Servicios sociales y de salud (017)",7369,6301,87,880,86,15,
"Otras activ. serv.comun.soc y personales (018)",9460,4432,803,3998,133,94,
"Hogares privados con servicio doméstico (019)",9909,,,,,,9909
"Organiz. y organos extraterritoriales (020)",1,1,,,,,
"Actividad economica no especificada (021)",9133,4608,1733,2156,205,431,
"Hombres (022)",174175,48490,45660,72887,3942,2903,293
"Agric., ganadería, caza y silvicultura (023)",25726,619,17367,5898,655,1187,
"Pesca (024)",1378,31,542,727,66,12,
"Explotación de minas y canteras (025)",462,98,329,19,14,2,
"Industrias manufactureras (026)",18698,1726,7450,8595,648,279,
"Suministro de electricidad, gas y agua (027)",866,435,365,63,2,1,
"Construcción (028)",16511,885,10102,5125,330,69,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",38339,9161,2261,24887,1185,845,
"Venta, mant.y rep. veh.autom y motoc. (030)",6405,1005,1358,3640,326,76,
"Comercio al por mayor (031)",2815,1280,280,1082,127,46,
"Comercio al por menor (032)",29119,6876,623,20165,732,723,
"Hoteles y restaurantes (033)",3906,2043,325,1263,177,98,
"Trans., almac. y comunicaciones (034)",30548,6563,3622,19798,394,171,
"Intermediación financiera (035)",1353,1289,20,32,11,1,
"Activid.inmobil., empres. y alquileres (036)",8798,5722,481,2400,160,35,
"Admin.pub. y defensa; p. segur soc.afil (037)",7101,6344,757,,,,
"Enseñanza (038)",7329,6679,21,593,25,11,
"Servicios sociales y de salud (039)",2621,2053,45,471,48,4,
"Otras activ. serv.comun.soc y personales (040)",5294,2734,627,1793,88,52,
"Hogares privados con servicio doméstico (041)",293,,,,,,293
"Actividad economica no especificada (043)",4952,2108,1346,1223,139,136,
"Mujeres (044)",95482,39985,5511,34488,1440,4442,9616
"Agric., ganadería, caza y silvicultura (045)",2654,120,1775,402,35,322,
"Pesca (046)",46,7,18,19,1,1,
"Explotación de minas y canteras (047)",42,20,20,2,,,
"Industrias manufactureras (048)",7921,849,1920,4773,211,168,
"Suministro de electricidad, gas y agua (049)",131,104,15,12,,,
"Construcción (050)",380,142,151,76,6,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",31674,8175,86,19514,667,3232,
"Venta, mant.y rep. veh.autom y motoc. (052)",573,358,21,131,24,39,
"Comercio al por mayor (053)",1723,898,20,573,50,182,
"Comercio al por menor (054)",29378,6919,45,18810,593,3011,
"Hoteles y restaurantes (055)",8277,3165,354,4258,253,247,
"Trans., almac. y comunicaciones (056)",2380,1718,118,451,40,53,
"Intermediación financiera (057)",930,889,4,32,4,1,
"Activid.inmobil., empres. y alquileres (058)",3356,2497,153,628,44,34,
"Admin.pub. y defensa; p. segur soc.afil (059)",2658,2370,288,,,,
"Enseñanza (060)",12321,11482,4,774,30,31,
"Servicios sociales y de salud (061)",4748,4248,42,409,38,11,
"Otras activ. serv.comun.soc y personales (062)",4166,1698,176,2205,45,42,
"Hogares privados con servicio doméstico (063)",9616,,,,,,9616
"Organiz. y organos extraterritoriales (064)",1,1,,,,,
"Actividad economica no especificada (065)",4181,2500,387,933,66,295,
,,,,,,,
"URBANA (066)",253934,87346,42787,102493,5129,6606,9573
"Agric., ganadería, caza y silvicultura (067)",18615,694,12408,4086,511,916,
"Pesca (068)",1382,38,538,727,66,13,
"Explotación de minas y canteras (069)",402,115,252,20,14,1,
"Industrias manufactureras (070)",25555,2520,8776,12977,849,433,
"Suministro de electricidad, gas y agua (071)",978,532,370,73,2,1,
"Construcción (072)",16416,1021,9891,5103,327,74,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",68540,17202,2277,43205,1827,4029,
"Venta, mant.y rep. veh.autom y motoc. (074)",6837,1350,1333,3693,346,115,
"Comercio al por mayor (075)",4471,2150,294,1629,173,225,
"Comercio al por menor (076)",57232,13702,650,37883,1308,3689,
"Hoteles y restaurantes (077)",11967,5147,638,5424,417,341,
"Trans., almac. y comunicaciones (078)",31998,8187,3560,19606,425,220,
"Intermediación financiera (079)",2267,2168,18,64,15,2,
"Activid.inmobil., empres. y alquileres (080)",11980,8105,605,2998,204,68,
"Admin.pub. y defensa; p. segur soc.afil (081)",9591,8611,980,,,,
"Enseñanza (082)",19365,17897,24,1349,53,42,
"Servicios sociales y de salud (083)",7290,6234,84,872,85,15,
"Otras activ. serv.comun.soc y personales (084)",9228,4329,730,3946,131,92,
"Hogares privados con servicio doméstico (085)",9573,,,,,,9573
"Organiz. y organos extraterritoriales (086)",1,1,,,,,
"Actividad economica no especificada (087)",8786,4545,1636,2043,203,359,
"Hombres (088)",161598,47779,38099,69322,3713,2402,283
"Agric., ganadería, caza y silvicultura (089)",16815,575,11224,3816,478,722,
"Pesca (090)",1340,31,522,710,65,12,
"Explotación de minas y canteras (091)",360,95,232,18,14,1,
"Industrias manufactureras (092)",18001,1679,6967,8443,638,274,
"Suministro de electricidad, gas y agua (093)",847,428,355,61,2,1,
"Construcción (094)",16047,880,9750,5027,321,69,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",37753,9086,2192,24471,1170,834,
"Venta, mant.y rep. veh.autom y motoc. (096)",6266,993,1313,3562,322,76,
"Comercio al por mayor (097)",2774,1264,274,1067,124,45,
"Comercio al por menor (098)",28713,6829,605,19842,724,713,
"Hoteles y restaurantes (099)",3859,2026,319,1243,174,97,
"Trans., almac. y comunicaciones (100)",29643,6481,3451,19158,385,168,
"Intermediación financiera (101)",1343,1284,15,32,11,1,
"Activid.inmobil., empres. y alquileres (102)",8660,5630,459,2376,160,35,
"Admin.pub. y defensa; p. segur soc.afil (103)",6971,6260,711,,,,
"Enseñanza (104)",7206,6566,20,584,25,11,
"Servicios sociales y de salud (105)",2593,2032,44,466,47,4,
