"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",105,103,,54,26,15,8,,,,2,185
"De 30 a 34 años (025)",91,90,,30,27,19,13,1,,,1,204
"De 35 a 39 años (026)",86,85,1,19,27,15,18,4,1,,1,232
"De 40 a 44 años (027)",66,66,2,7,14,10,20,11,1,1,,240
"De 45 a 49 años (028)",64,64,1,9,13,6,17,9,7,2,,268
"De 50 y más años (029)",232,228,8,24,43,24,57,33,22,17,4,1016
"Casado(a) (030)",7713,7666,191,404,806,871,1836,1564,1151,843,47,42090
"De 12 a 14 años (031)",4,2,,,2,,,,,,2,4
"De 15 a 19 años (032)",47,36,10,17,3,3,3,,,,11,44
"De 20 a 24 años (033)",204,199,16,69,79,26,7,2,,,5,348
"De 25 a 29 años (034)",475,469,18,76,157,109,96,11,2,,6,1204
"De 30 a 34 años (035)",699,696,9,51,141,166,229,79,19,2,3,2503
"De 35 a 39 años (036)",965,961,10,43,132,149,334,213,66,14,4,4323
"De 40 a 44 años (037)",986,984,7,19,92,129,285,265,143,44,2,5264
"De 45 a 49 años (038)",940,939,18,23,56,95,226,241,174,106,1,5641
"De 50 y más años (039)",3393,3380,103,106,144,194,656,753,747,677,13,22759
"Viudo(a) (040)",2228,2201,86,99,146,216,491,456,384,323,27,13083
"De 15 a 19 años (042)",6,2,1,,,,1,,,,4,4
"De 20 a 24 años (043)",7,7,,1,3,2,1,,,,,17
"De 25 a 29 años (044)",16,16,,6,3,3,1,3,,,,44
"De 30 a 34 años (045)",24,24,1,2,3,7,5,4,2,,,91
"De 35 a 39 años (046)",52,52,2,,7,7,19,15,2,,,229
"De 40 a 44 años (047)",109,109,5,3,6,9,36,27,15,8,,600
"De 45 a 49 años (048)",87,87,2,4,9,12,20,12,21,7,,482
"De 50 y más años (049)",1927,1904,75,83,115,176,408,395,344,308,23,11616
"Divorciado(a) (050)",73,72,2,22,13,6,19,2,2,6,1,246
"De 20 a 24 años (053)",6,6,1,5,,,,,,,,5
"De 25 a 29 años (054)",2,2,,2,,,,,,,,2
"De 30 a 34 años (055)",5,5,,1,1,,3,,,,,16
"De 35 a 39 años (056)",7,7,1,2,3,,1,,,,,12
"De 40 a 44 años (057)",11,10,,3,3,2,2,,,,1,24
"De 45 a 49 años (058)",6,6,,,,,5,1,,,,31
"De 50 y más años (059)",36,36,,9,6,4,8,1,2,6,,156
"Soltero(a) (060)",6889,6391,5841,331,120,63,36,,,,498,904
"De 12 a 14 años (061)",2374,2374,2370,3,1,,,,,,,5
"De 15 a 19 años (062)",2481,2481,2441,35,5,,,,,,,45
"De 20 a 24 años (063)",903,719,625,80,13,1,,,,,184,109
"De 25 a 29 años (064)",398,256,163,66,15,9,3,,,,142,135
"De 30 a 34 años (065)",171,118,49,43,18,6,2,,,,53,105
"De 35 a 39 años (066)",148,108,47,29,17,8,7,,,,40,115
"De 40 a 44 años (067)",74,51,23,8,10,4,6,,,,23,64
"De 45 a 49 años (068)",58,45,15,15,9,3,3,,,,13,54
"De 50 y más años (069)",282,239,108,52,32,32,15,,,,43,272
,,,,,,,,,,,,
"URBANA (080)",8240,7925,2404,977,962,789,1192,724,513,364,315,23631
"De 12 a 14 años (081)",815,807,806,,1,,,,,,8,2
"De 15 a 19 años (082)",1085,1060,958,91,10,1,,,,,25,114
"De 20 a 24 años (083)",845,747,317,281,107,30,8,4,,,98,644
"De 25 a 29 años (084)",780,693,118,233,188,98,50,5,1,,87,1155
"De 30 a 34 años (085)",655,625,26,109,191,133,131,28,7,,30,1696
"De 35 a 39 años (086)",768,748,28,71,165,146,219,88,25,6,20,2641
"De 40 a 44 años (087)",638,622,23,32,99,116,178,109,50,15,16,2654
"De 45 a 49 años (088)",544,536,19,35,62,79,149,97,64,31,8,2582
"De 50 y más años (089)",2110,2087,109,125,139,186,457,393,366,312,23,12143
"Conviviente (090)",1746,1692,158,494,383,228,248,110,51,20,54,4392
"De 12 a 14 años (091)",9,2,2,,,,,,,,7,
"De 15 a 19 años (092)",131,113,47,58,8,,,,,,18,74
"De 20 a 24 años (093)",374,361,53,198,80,20,6,4,,,13,469
"De 25 a 29 años (094)",388,380,28,137,116,62,35,2,,,8,715
"De 30 a 34 años (095)",268,264,6,53,88,60,47,8,2,,4,682
"De 35 a 39 años (096)",224,221,4,20,48,43,72,25,8,1,3,796
"De 40 a 44 años (097)",121,120,3,11,23,20,33,20,10,,1,478
"De 45 a 49 años (098)",85,85,2,6,14,13,25,14,8,3,,378
"De 50 y más años (099)",146,146,13,11,6,10,30,37,23,16,,800
"Separado(a) (100)",279,273,6,84,65,30,52,19,11,6,6,817
"De 12 a 14 años (101)",1,,,,,,,,,,1,
"De 15 a 19 años (102)",11,10,,10,,,,,,,1,10
"De 20 a 24 años (103)",34,34,1,26,7,,,,,,,40
"De 25 a 29 años (104)",34,34,,19,9,5,1,,,,,57
"De 30 a 34 años (105)",33,32,,9,13,6,4,,,,1,70
"De 35 a 39 años (106)",29,28,,4,13,6,5,,,,1,70
"De 40 a 44 años (107)",32,32,2,2,7,6,12,3,,,,106
"De 45 a 49 años (108)",29,29,1,5,7,2,7,4,3,,,108
"De 50 y más años (109)",76,74,2,9,9,5,23,12,8,6,2,356
"Casado(a) (110)",2869,2849,90,201,400,416,715,458,333,236,20,13849
"De 12 a 14 años (111)",1,1,,,1,,,,,,,2
"De 15 a 19 años (112)",16,11,4,5,1,1,,,,,5,10
"De 20 a 24 años (113)",57,55,8,19,17,10,1,,,,2,87
"De 25 a 29 años (114)",157,154,15,43,54,26,13,2,1,,3,305
"De 30 a 34 años (115)",279,278,5,27,82,62,78,19,5,,1,877
"De 35 a 39 años (116)",431,430,7,35,87,87,134,59,16,5,1,1632
"De 40 a 44 años (117)",403,402,4,12,63,82,113,80,36,12,1,1832
"De 45 a 49 años (118)",369,368,8,13,36,56,107,74,47,27,1,1910
"De 50 y más años (119)",1156,1150,39,47,59,92,269,224,228,192,6,7194
"Viudo(a) (120)",702,694,23,29,50,87,153,137,117,98,8,4039
"De 15 a 19 años (122)",2,1,1,,,,,,,,1,
"De 20 a 24 años (123)",1,1,,,,,1,,,,,4
"De 25 a 29 años (124)",6,6,,2,,2,1,1,,,,19
"De 30 a 34 años (125)",5,5,,,,3,1,1,,,,20
"De 35 a 39 años (126)",20,20,,,4,4,7,4,1,,,83
"De 40 a 44 años (127)",38,38,2,1,3,4,15,6,4,3,,194
"De 45 a 49 años (128)",28,28,,1,2,7,6,5,6,1,,149
"De 50 y más años (129)",602,595,20,25,41,67,122,120,106,94,7,3570
"Divorciado(a) (130)",29,28,1,6,7,,9,,1,4,1,113
"De 20 a 24 años (133)",1,1,1,,,,,,,,,
"De 30 a 34 años (135)",3,3,,1,1,,1,,,,,8
"De 35 a 39 años (136)",2,2,,,2,,,,,,,4
"De 40 a 44 años (137)",3,2,,,1,,1,,,,1,6
"De 45 a 49 años (138)",3,3,,,,,3,,,,,14
"De 50 y más años (139)",17,17,,5,3,,4,,1,4,,81
"Soltero(a) (140)",2615,2389,2126,163,57,28,15,,,,226,421
"De 12 a 14 años (141)",804,804,804,,,,,,,,,
"De 15 a 19 años (142)",925,925,906,18,1,,,,,,,20
"De 20 a 24 años (143)",378,295,254,38,3,,,,,,83,44
"De 25 a 29 años (144)",195,119,75,32,9,3,,,,,76,59
"De 30 a 34 años (145)",67,43,15,19,7,2,,,,,24,39
"De 35 a 39 años (146)",62,47,17,12,11,6,1,,,,15,56
"De 40 a 44 años (147)",41,28,12,6,2,4,4,,,,13,38
"De 45 a 49 años (148)",30,23,8,10,3,1,1,,,,7,23
"De 50 y más años (149)",113,105,35,28,21,12,9,,,,8,142
,,,,,,,,,,,,
"RURAL (160)",13842,13430,4125,1233,1175,1052,2002,1702,1233,908,412,47216
"De 12 a 14 años (161)",1594,1583,1573,8,2,,,,,,11,12
"De 15 a 19 años (162)",1846,1809,1614,162,27,2,4,,,,37,238
"De 20 a 24 años (163)",1386,1256,460,432,268,72,22,2,,,130,1288
"De 25 a 29 años (164)",1120,1036,126,214,290,210,180,15,1,,84,2281
"De 30 a 34 años (165)",953,918,51,120,151,201,274,98,21,2,35,3026
"De 35 a 39 años (166)",1025,994,42,64,95,136,338,229,76,14,31,4419
"De 40 a 44 años (167)",925,914,23,30,70,77,256,265,146,47,11,5017
"De 45 a 49 años (168)",806,798,22,30,47,61,173,201,164,100,8,4875
"De 50 y más años (169)",4187,4122,214,173,225,293,755,892,825,745,65,26060
"Conviviente (170)",2654,2567,236,618,492,368,430,236,127,60,87,7830
"De 12 a 14 años (171)",21,12,7,5,,,,,,,9,5
"De 15 a 19 años (172)",235,208,72,116,20,,,,,,27,156
"De 20 a 24 años (173)",634,610,80,288,174,53,15,,,,24,856
"De 25 a 29 años (174)",516,503,35,106,161,110,87,4,,,13,1151
"De 30 a 34 años (175)",350,346,12,49,64,76,106,34,5,,4,1121
"De 35 a 39 años (176)",311,308,5,22,26,60,106,60,24,5,3,1353
"De 40 a 44 años (177)",196,196,6,11,21,19,52,51,27,9,,1001
"De 45 a 49 años (178)",110,108,3,8,8,11,26,21,18,13,2,603
"De 50 y más años (179)",281,276,16,13,18,39,38,66,53,33,5,1584
"Separado(a) (180)",500,493,9,158,112,59,82,39,20,14,7,1485
"De 15 a 19 años (182)",20,19,1,17,1,,,,,,1,19
"De 20 a 24 años (183)",69,67,1,46,19,,1,,,,2,88
"De 25 a 29 años (184)",71,69,,35,17,10,7,,,,2,128
"De 30 a 34 años (185)",58,58,,21,14,13,9,1,,,,134
"De 35 a 39 años (186)",57,57,1,15,14,9,13,4,1,,,162
"De 40 a 44 años (187)",34,34,,5,7,4,8,8,1,1,,134
"De 45 a 49 años (188)",35,35,,4,6,4,10,5,4,2,,160
"De 50 y más años (189)",156,154,6,15,34,19,34,21,14,11,2,660
"Casado(a) (190)",4844,4817,101,203,406,455,1121,1106,818,607,27,28241
"De 12 a 14 años (191)",3,1,,,1,,,,,,2,2
"De 15 a 19 años (192)",31,25,6,12,2,2,3,,,,6,34
"De 20 a 24 años (193)",147,144,8,50,62,16,6,2,,,3,261
"De 25 a 29 años (194)",318,315,3,33,103,83,83,9,1,,3,899
"De 30 a 34 años (195)",420,418,4,24,59,104,151,60,14,2,2,1626
"De 35 a 39 años (196)",534,531,3,8,45,62,200,154,50,9,3,2691
"De 40 a 44 años (197)",583,582,3,7,29,47,172,185,107,32,1,3432
"De 45 a 49 años (198)",571,571,10,10,20,39,119,167,127,79,,3731
"De 50 y más años (199)",2237,2230,64,59,85,102,387,529,519,485,7,15565
"Viudo(a) (200)",1526,1507,63,70,96,129,338,319,267,225,19,9044
"De 15 a 19 años (202)",4,1,,,,,1,,,,3,4
"De 20 a 24 años (203)",6,6,,1,3,2,,,,,,13
"De 25 a 29 años (204)",10,10,,4,3,1,,2,,,,25
"De 30 a 34 años (205)",19,19,1,2,3,4,4,3,2,,,71
"De 35 a 39 años (206)",32,32,2,,3,3,12,11,1,,,146
"De 40 a 44 años (207)",71,71,3,2,3,5,21,21,11,5,,406
"De 45 a 49 años (208)",59,59,2,3,7,5,14,7,15,6,,333
"De 50 y más años (209)",1325,1309,55,58,74,109,286,275,238,214,16,8046
"Divorciado(a) (210)",44,44,1,16,6,6,10,2,1,2,,133
"De 20 a 24 años (213)",5,5,,5,,,,,,,,5
"De 25 a 29 años (214)",2,2,,2,,,,,,,,2
"De 30 a 34 años (215)",2,2,,,,,2,,,,,8
"De 35 a 39 años (216)",5,5,1,2,1,,1,,,,,8
"De 40 a 44 años (217)",8,8,,3,2,2,1,,,,,18
"De 45 a 49 años (218)",3,3,,,,,2,1,,,,17
"De 50 y más años (219)",19,19,,4,3,4,4,1,1,2,,75
"Soltero(a) (220)",4274,4002,3715,168,63,35,21,,,,272,483
"De 12 a 14 años (221)",1570,1570,1566,3,1,,,,,,,5
"De 15 a 19 años (222)",1556,1556,1535,17,4,,,,,,,25
"De 20 a 24 años (223)",525,424,371,42,10,1,,,,,101,65
"De 25 a 29 años (224)",203,137,88,34,6,6,3,,,,66,76
"De 30 a 34 años (225)",104,75,34,24,11,4,2,,,,29,66
"De 35 a 39 años (226)",86,61,30,17,6,2,6,,,,25,59
"De 40 a 44 años (227)",33,23,11,2,8,,2,,,,10,26
"De 45 a 49 años (228)",28,22,7,5,6,2,2,,,,6,31
"De 50 y más años (229)",169,134,73,24,11,20,6,,,,35,130
