"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",616,24,,469,11,112,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",5,,,2,2,1,,
"Comercio al por mayor (123)",7,,,4,,3,,
"Comercio al por menor (124)",604,24,,463,9,108,,
"Hoteles y restaurantes (125)",206,44,3,126,3,30,,
"Trans., almac. y comunicaciones (126)",17,5,,7,,5,,
"Activid.inmobil., empres. y alquileres (128)",20,14,1,4,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",40,35,5,,,,,
"Enseñanza (130)",290,282,,8,,,,
"Servicios sociales y de salud (131)",61,59,,1,,1,,
"Otras activ. serv.comun.soc y personales (132)",29,13,1,13,1,1,,
"Hogares privados con servicio doméstico (133)",37,,,,,,37,
"Actividad economica no especificada (135)",105,18,7,50,2,28,,
,,,,,,,,
"RURAL (136)",17240,345,1031,9918,86,5629,50,181
"Agric., ganadería, caza y silvicultura (137)",14446,5,311,8941,73,5116,,
"Pesca (138)",7,,1,5,,1,,
"Explotación de minas y canteras (139)",204,2,142,42,1,17,,
"Industrias manufactureras (140)",508,1,59,322,1,125,,
"Suministro de electricidad, gas y agua (141)",4,,4,,,,,
"Construcción (142)",615,3,353,106,4,149,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",257,4,3,202,2,46,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",9,,2,5,,2,,
"Comercio al por mayor (145)",8,1,,6,1,,,
"Comercio al por menor (146)",240,3,1,191,1,44,,
"Hoteles y restaurantes (147)",49,9,4,26,1,9,,
"Trans., almac. y comunicaciones (148)",37,7,5,19,1,5,,
"Intermediación financiera (149)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (150)",22,10,6,3,,3,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",164,51,113,,,,,
"Enseñanza (152)",233,214,,9,1,9,,
"Servicios sociales y de salud (153)",25,23,,2,,,,
"Otras activ. serv.comun.soc y personales (154)",22,7,3,6,1,5,,
"Hogares privados con servicio doméstico (155)",50,,,,,,50,
"Actividad economica no especificada (157)",415,8,27,235,1,144,,
"Desocupado (158)",181,,,,,,,181
"Hombres (159)",10857,232,840,7753,62,1820,16,134
"Agric., ganadería, caza y silvicultura (160)",9005,5,172,7220,51,1557,,
"Pesca (161)",7,,1,5,,1,,
"Explotación de minas y canteras (162)",188,2,128,40,1,17,,
"Industrias manufactureras (163)",243,,47,153,1,42,,
"Suministro de electricidad, gas y agua (164)",4,,4,,,,,
"Construcción (165)",585,3,345,104,4,129,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",148,4,3,126,1,14,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",9,,2,5,,2,,
"Comercio al por mayor (168)",7,1,,5,1,,,
"Comercio al por menor (169)",132,3,1,116,,12,,
"Hoteles y restaurantes (170)",11,4,2,3,,2,,
"Trans., almac. y comunicaciones (171)",35,6,5,19,1,4,,
"Activid.inmobil., empres. y alquileres (173)",18,6,6,3,,3,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",155,44,111,,,,,
"Enseñanza (175)",156,145,,3,1,7,,
"Servicios sociales y de salud (176)",4,2,,2,,,,
"Otras activ. serv.comun.soc y personales (177)",14,5,2,4,1,2,,
"Hogares privados con servicio doméstico (178)",16,,,,,,16,
"Actividad economica no especificada (180)",134,6,14,71,1,42,,
"Desocupado (181)",134,,,,,,,134
"Mujeres (182)",6383,113,191,2165,24,3809,34,47
"Agric., ganadería, caza y silvicultura (183)",5441,,139,1721,22,3559,,
"Explotación de minas y canteras (185)",16,,14,2,,,,
"Industrias manufactureras (186)",265,1,12,169,,83,,
"Construcción (188)",30,,8,2,,20,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",109,,,76,1,32,,
"Comercio al por mayor (191)",1,,,1,,,,
"Comercio al por menor (192)",108,,,75,1,32,,
"Hoteles y restaurantes (193)",38,5,2,23,1,7,,
"Trans., almac. y comunicaciones (194)",2,1,,,,1,,
"Intermediación financiera (195)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (196)",4,4,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",9,7,2,,,,,
"Enseñanza (198)",77,69,,6,,2,,
"Servicios sociales y de salud (199)",21,21,,,,,,
"Otras activ. serv.comun.soc y personales (200)",8,2,1,2,,3,,
"Hogares privados con servicio doméstico (201)",34,,,,,,34,
"Actividad economica no especificada (203)",281,2,13,164,,102,,
