"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia HUARMEY (000)",27820,14476,13344,21100,10773,10327,6720,3703,3017
"Menores de 1 año (001)",450,224,226,334,164,170,116,60,56
"Menores de 1 mes (002)",38,15,23,32,13,19,6,2,4
"De 1 a 11 meses (003)",412,209,203,302,151,151,110,58,52
"De 1 a 4 años (004)",2189,1165,1024,1586,830,756,603,335,268
"1 año (005)",505,261,244,386,208,178,119,53,66
"2 años (006)",614,340,274,433,235,198,181,105,76
"3 años (007)",579,287,292,411,195,216,168,92,76
"4 años (008)",491,277,214,356,192,164,135,85,50
"De 5 a 9 años (009)",2670,1368,1302,1979,1001,978,691,367,324
"5 años (010)",514,283,231,380,205,175,134,78,56
"6 años (011)",462,218,244,332,155,177,130,63,67
"7 años (012)",526,266,260,384,199,185,142,67,75
"8 años (013)",599,323,276,445,225,220,154,98,56
"9 años (014)",569,278,291,438,217,221,131,61,70
"De 10 a 14 años (015)",3162,1645,1517,2406,1236,1170,756,409,347
"10 años (016)",637,335,302,477,246,231,160,89,71
"11 años (017)",604,315,289,455,239,216,149,76,73
"12 años (018)",686,342,344,509,250,259,177,92,85
"13 años (019)",656,336,320,515,253,262,141,83,58
"14 años (020)",579,317,262,450,248,202,129,69,60
"De 15 a 19 años (021)",2638,1412,1226,1986,1041,945,652,371,281
"15 años (022)",662,336,326,495,248,247,167,88,79
"16 años (023)",531,289,242,405,218,187,126,71,55
"17 años (024)",493,270,223,371,193,178,122,77,45
"18 años (025)",479,257,222,372,193,179,107,64,43
"19 años (026)",473,260,213,343,189,154,130,71,59
"De 20 a 24 años (027)",2304,1154,1150,1715,837,878,589,317,272
"20 años (028)",509,252,257,373,186,187,136,66,70
"21 años (029)",398,181,217,305,129,176,93,52,41
"22 años (030)",460,234,226,338,166,172,122,68,54
"23 años (031)",459,249,210,347,183,164,112,66,46
"24 años (032)",478,238,240,352,173,179,126,65,61
"De 25 a 29 años (033)",2174,1135,1039,1625,831,794,549,304,245
"25 años (034)",414,200,214,321,158,163,93,42,51
"26 años (035)",408,209,199,295,145,150,113,64,49
"27 años (036)",526,289,237,389,210,179,137,79,58
"28 años (037)",450,251,199,325,177,148,125,74,51
"29 años (038)",376,186,190,295,141,154,81,45,36
"De 30 a 34 años (039)",2149,1073,1076,1653,801,852,496,272,224
"30 años (040)",513,247,266,404,188,216,109,59,50
"31 años (041)",373,173,200,297,132,165,76,41,35
"32 años (042)",435,229,206,324,167,157,111,62,49
"33 años (043)",412,215,197,312,155,157,100,60,40
"34 años (044)",416,209,207,316,159,157,100,50,50
"De 35 a 39 años (045)",2085,1058,1027,1668,828,840,417,230,187
"35 años (046)",415,209,206,338,163,175,77,46,31
