"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",650,21,,199,253,43,100,13,21
"Agricult.trabaj. calif.agrop. y pesquros (042)",953,75,2,526,290,25,23,4,8
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",282,10,,61,141,18,42,6,4
"Obreros. construc., conf., papel, fab., instr (044)",259,1,,48,135,25,33,11,6
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",1249,108,1,555,477,33,58,8,9
"Otra (046)",28,,,,10,6,7,2,3
"Ocupación no especificada (047)",84,7,,35,27,2,8,2,3
"Hombres (048)",3141,111,2,1039,1064,149,457,76,243
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",25,,,1,7,,7,,10
"Profes., científicos e intelectuales (050)",420,,,,1,9,217,13,180
"Técnicos de nivel medio ytrab.asimilados (051)",110,,,5,14,19,49,20,3
"Jefes y empleados de oficina (052)",66,,,1,25,4,19,2,15
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",232,3,,62,103,18,28,9,9
"Agricult.trabaj. calif.agrop. y pesquros (054)",867,51,2,485,273,24,21,4,7
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",257,5,,58,129,16,40,6,3
"Obreros. construc., conf., papel, fab., instr (056)",259,1,,48,135,25,33,11,6
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",857,51,,371,360,27,34,7,7
"Otra (058)",28,,,,10,6,7,2,3
"Ocupación no especificada (059)",20,,,8,7,1,2,2,
"Mujeres (060)",1485,111,1,395,337,55,412,25,149
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",2,,,,,,1,,1
"Profes., científicos e intelectuales (062)",379,,,,7,12,243,6,111
"Técnicos de nivel medio ytrab.asimilados (063)",62,,,3,4,4,32,10,9
"Jefes y empleados de oficina (064)",57,,,,10,4,30,4,9
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",418,18,,137,150,25,72,4,12
"Agricult.trabaj. calif.agrop. y pesquros (066)",86,24,,41,17,1,2,,1
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",25,5,,3,12,2,2,,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",392,57,1,184,117,6,24,1,2
"Ocupación no especificada (071)",64,7,,27,20,1,6,,3
,,,,,,,,,
"RURAL (072)",7506,1004,10,4550,1627,76,148,25,66
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",6,,,2,1,1,1,,1
"Profes., científicos e intelectuales (074)",122,,,,8,4,66,3,41
"Técnicos de nivel medio ytrab.asimilados (075)",18,,,,2,3,11,1,1
"Jefes y empleados de oficina (076)",19,,,,8,1,4,1,5
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",110,5,1,45,45,5,9,,
"Agricult.trabaj. calif.agrop. y pesquros (078)",2966,441,6,1940,536,13,16,7,7
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",79,5,,36,28,1,6,2,1
"Obreros. construc., conf., papel, fab., instr (080)",94,2,,42,38,2,8,1,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",3896,512,3,2384,925,38,17,10,7
"Ocupación no especificada (083)",196,39,,101,36,8,10,,2
"Hombres (084)",5873,581,7,3637,1409,66,103,20,50
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",5,,,1,1,1,1,,1
"Profes., científicos e intelectuales (086)",76,,,,4,4,41,,27
"Técnicos de nivel medio ytrab.asimilados (087)",15,,,,1,3,9,1,1
"Jefes y empleados de oficina (088)",11,,,,4,1,2,,4
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",62,1,,28,27,4,2,,
"Agricult.trabaj. calif.agrop. y pesquros (090)",2554,303,6,1709,496,10,16,7,7
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",62,2,,27,24,1,5,2,1
"Obreros. construc., conf., papel, fab., instr (092)",94,2,,42,38,2,8,1,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",2899,265,1,1783,788,34,13,9,6
"Ocupación no especificada (095)",95,8,,47,26,6,6,,2
"Mujeres (096)",1633,423,3,913,218,10,45,5,16
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",1,,,1,,,,,
"Profes., científicos e intelectuales (098)",46,,,,4,,25,3,14
"Técnicos de nivel medio ytrab.asimilados (099)",3,,,,1,,2,,
"Jefes y empleados de oficina (100)",8,,,,4,,2,1,1
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",48,4,1,17,18,1,7,,
"Agricult.trabaj. calif.agrop. y pesquros (102)",412,138,,231,40,3,,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",17,3,,9,4,,1,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",997,247,2,601,137,4,4,1,1
"Ocupación no especificada (107)",101,31,,54,10,2,4,,
