"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agricult.trabaj.calif.agrop.y pesqueros (097)",2690,1,,2624,65,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",76,,24,46,1,5,,
"Obreros construc.,conf.,papel, fab., instr. (099)",95,4,42,46,2,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",1270,8,546,18,,695,3,
"Otra (101)",2,2,,,,,,
"Ocupación no especificada (102)",9,,,7,,2,,
"Desocupado (103)",74,,,,,,,74
"Mujeres (104)",1387,108,109,546,14,497,91,22
"Profes., científicos e intelectuales (106)",76,69,,7,,,,
"Técnicos de nivel medio y trab. asimilados (107)",16,12,,3,1,,,
"Jefes y empleados de oficina (108)",15,15,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",128,3,7,98,,20,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",356,1,,342,13,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",38,,11,18,,9,,
"Obreros construc.,conf.,papel, fab., instr. (112)",2,,,1,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",671,8,79,46,,447,91,
"Ocupación no especificada (115)",63,,12,31,,20,,
"Desocupado (116)",22,,,,,,,22
