"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",1477,,650,817,4,6,,
"Obreros construc.,conf.,papel, fab., instr. (099)",177,21,87,64,3,2,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",2040,13,1299,29,,683,16,
"Ocupación no especificada (102)",164,9,66,67,,22,,
"Desocupado (103)",294,,,,,,,294
"Mujeres (104)",2354,256,314,1034,17,610,35,88
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,2,,,,,,
"Profes., científicos e intelectuales (106)",197,168,,29,,,,
"Técnicos de nivel medio y trab. asimilados (107)",27,20,,7,,,,
"Jefes y empleados de oficina (108)",12,12,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",279,31,6,197,7,38,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",597,1,1,586,9,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",110,,23,84,,3,,
"Obreros construc.,conf.,papel, fab., instr. (112)",3,,1,1,1,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",899,6,261,42,,555,35,
"Ocupación no especificada (115)",140,16,22,88,,14,,
"Desocupado (116)",88,,,,,,,88
