"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",126,,,1,16,61,29,19
"De 50 y más años (049)",1457,58,165,306,390,168,7,363
"Divorciado(a) (050)",155,1,5,14,14,42,35,44
"De 15 a 19 años (052)",3,,,,,,1,2
"De 20 a 24 años (053)",14,,,,,,6,8
"De 25 a 29 años (054)",13,,,,,1,6,6
"De 30 a 34 años (055)",13,,,,,3,8,2
"De 35 a 39 años (056)",15,,,,,6,7,2
"De 40 a 44 años (057)",16,,,,,8,3,5
"De 45 a 49 años (058)",22,,,,2,10,4,6
"De 50 y más años (059)",59,1,5,14,12,14,,13
"Soltero(a) (060)",1799,1,,9,35,124,559,1071
"De 12 a 14 años (061)",15,,,,,,6,9
"De 15 a 19 años (062)",150,,,,,,109,41
"De 20 a 24 años (063)",582,,,,,1,197,384
"De 25 a 29 años (064)",460,,,,,10,146,304
"De 30 a 34 años (065)",215,,,,,31,54,130
"De 35 a 39 años (066)",139,,,,3,35,22,79
"De 40 a 44 años (067)",92,,,,4,31,15,42
"De 45 a 49 años (068)",53,,,,11,11,7,24
"De 50 y más años (069)",93,1,,9,17,5,3,58
,,,,,,,,
"URBANA (080)",4957,15,61,177,465,1120,1892,1227
"De 12 a 14 años (081)",6,,,,,,1,5
"De 15 a 19 años (082)",167,,,,,,108,59
"De 20 a 24 años (083)",540,,,,,3,303,234
"De 25 a 29 años (084)",781,,,,,53,473,255
"De 30 a 34 años (085)",674,,,,,116,408,150
"De 35 a 39 años (086)",647,,,,5,213,324,105
"De 40 a 44 años (087)",558,,,,31,262,189,76
"De 45 a 49 años (088)",432,,,,61,231,70,70
"De 50 y más años (089)",1152,15,61,177,368,242,16,273
"Conviviente (090)",2264,,4,21,105,451,1180,503
"De 12 a 14 años (091)",4,,,,,,,4
"De 15 a 19 años (092)",107,,,,,,65,42
"De 20 a 24 años (093)",316,,,,,2,213,101
"De 25 a 29 años (094)",458,,,,,27,319,112
"De 30 a 34 años (095)",415,,,,,69,271,75
"De 35 a 39 años (096)",327,,,,3,105,168,51
"De 40 a 44 años (097)",250,,,,14,95,109,32
"De 45 a 49 años (098)",157,,,,14,84,30,29
"De 50 y más años (099)",230,,4,21,74,69,5,57
"Separado(a) (100)",355,1,,8,41,100,134,71
"De 15 a 19 años (102)",18,,,,,,14,4
"De 20 a 24 años (103)",44,,,,,1,29,14
"De 25 a 29 años (104)",48,,,,,8,28,12
"De 30 a 34 años (105)",38,,,,,7,24,7
"De 35 a 39 años (106)",55,,,,,22,26,7
"De 40 a 44 años (107)",34,,,,3,20,8,3
"De 45 a 49 años (108)",33,,,,4,22,3,4
"De 50 y más años (109)",85,1,,8,34,20,2,20
"Casado(a) (110)",1484,1,19,88,246,460,408,262
"De 15 a 19 años (112)",8,,,,,,4,4
"De 20 a 24 años (113)",38,,,,,,21,17
"De 25 a 29 años (114)",114,,,,,13,69,32
"De 30 a 34 años (115)",150,,,,,26,91,33
"De 35 a 39 años (116)",219,,,,2,70,126,21
"De 40 a 44 años (117)",208,,,,13,112,58,25
"De 45 a 49 años (118)",206,,,,35,111,34,26
"De 50 y más años (119)",541,1,19,88,196,128,5,104
"Viudo(a) (120)",312,13,36,58,60,51,14,80
"De 20 a 24 años (123)",1,,,,,,,1
"De 25 a 29 años (124)",5,,,,,1,3,1
"De 30 a 34 años (125)",3,,,,,1,2,
"De 35 a 39 años (126)",16,,,,,7,2,7
"De 40 a 44 años (127)",21,,,,1,12,4,4
"De 45 a 49 años (128)",17,,,,4,9,2,2
"De 50 y más años (129)",249,13,36,58,55,21,1,65
"Divorciado(a) (130)",28,,2,1,6,8,5,6
"De 20 a 24 años (133)",1,,,,,,1,
"De 25 a 29 años (134)",1,,,,,,1,
"De 30 a 34 años (135)",2,,,,,,2,
"De 35 a 39 años (136)",2,,,,,1,,1
"De 40 a 44 años (137)",4,,,,,2,1,1
"De 45 a 49 años (138)",5,,,,1,2,,2
"De 50 y más años (139)",13,,2,1,5,3,,2
"Soltero(a) (140)",514,,,1,7,50,151,305
"De 12 a 14 años (141)",2,,,,,,1,1
"De 15 a 19 años (142)",34,,,,,,25,9
"De 20 a 24 años (143)",140,,,,,,39,101
"De 25 a 29 años (144)",155,,,,,4,53,98
"De 30 a 34 años (145)",66,,,,,13,18,35
"De 35 a 39 años (146)",28,,,,,8,2,18
"De 40 a 44 años (147)",41,,,,,21,9,11
"De 45 a 49 años (148)",14,,,,3,3,1,7
"De 50 y más años (149)",34,,,1,4,1,3,25
,,,,,,,,
"RURAL (160)",23891,61,263,749,2033,4452,11895,4438
"De 12 a 14 años (161)",76,,,,,,11,65
"De 15 a 19 años (162)",1224,,,,,,764,460
"De 20 a 24 años (163)",3279,,,,,8,2321,950
"De 25 a 29 años (164)",3690,,,,,159,2779,752
"De 30 a 34 años (165)",3006,,,,,377,2179,450
"De 35 a 39 años (166)",2823,,,,9,639,1857,318
"De 40 a 44 años (167)",2286,,,,72,758,1237,219
"De 45 a 49 años (168)",1977,,,7,169,941,652,208
"De 50 y más años (169)",5530,61,263,742,1783,1570,95,1016
"Conviviente (170)",13092,3,45,180,593,2017,8076,2178
"De 12 a 14 años (171)",56,,,,,,5,51
"De 15 a 19 años (172)",904,,,,,,556,348
"De 20 a 24 años (173)",2283,,,,,6,1742,535
"De 25 a 29 años (174)",2565,,,,,112,2046,407
"De 30 a 34 años (175)",1970,,,,,225,1505,240
"De 35 a 39 años (176)",1723,,,,5,379,1187,152
"De 40 a 44 años (177)",1157,,,,35,351,687,84
"De 45 a 49 años (178)",851,,,2,60,388,310,91
"De 50 y más años (179)",1583,3,45,178,493,556,38,270
"Separado(a) (180)",1215,4,13,49,115,217,551,266
"De 12 a 14 años (181)",2,,,,,,1,1
"De 15 a 19 años (182)",116,,,,,,77,39
"De 20 a 24 años (183)",203,,,,,,148,55
"De 25 a 29 años (184)",160,,,,,14,108,38
"De 30 a 34 años (185)",133,,,,,23,86,24
"De 35 a 39 años (186)",123,,,,1,27,71,24
"De 40 a 44 años (187)",112,,,,1,49,41,21
"De 45 a 49 años (188)",83,,,1,13,46,16,7
"De 50 y más años (189)",283,4,13,48,100,58,3,57
"Casado(a) (190)",6679,7,73,250,937,1861,2711,840
"De 12 a 14 años (191)",4,,,,,,,4
"De 15 a 19 años (192)",80,,,,,,46,34
"De 20 a 24 años (193)",329,,,,,1,260,68
"De 25 a 29 años (194)",629,,,,,25,513,91
"De 30 a 34 años (195)",715,,,,,101,528,86
"De 35 a 39 años (196)",812,,,,,189,548,75
"De 40 a 44 años (197)",881,,,,27,312,479,63
"De 45 a 49 años (198)",878,,,3,75,439,289,72
"De 50 y más años (199)",2351,7,73,247,835,794,48,347
"Viudo(a) (200)",1493,45,129,249,352,249,119,350
"De 12 a 14 años (201)",1,,,,,,,1
"De 15 a 19 años (202)",5,,,,,,,5
"De 20 a 24 años (203)",9,,,,,,8,1
"De 25 a 29 años (204)",19,,,,,1,14,4
"De 30 a 34 años (205)",28,,,,,7,18,3
"De 35 a 39 años (206)",41,,,,,12,24,5
"De 40 a 44 años (207)",73,,,,5,30,22,16
"De 45 a 49 años (208)",109,,,1,12,52,27,17
"De 50 y más años (209)",1208,45,129,248,335,147,6,298
"Divorciado(a) (210)",127,1,3,13,8,34,30,38
"De 15 a 19 años (212)",3,,,,,,1,2
"De 20 a 24 años (213)",13,,,,,,5,8
"De 25 a 29 años (214)",12,,,,,1,5,6
"De 30 a 34 años (215)",11,,,,,3,6,2
"De 35 a 39 años (216)",13,,,,,5,7,1
"De 40 a 44 años (217)",12,,,,,6,2,4
"De 45 a 49 años (218)",17,,,,1,8,4,4
"De 50 y más años (219)",46,1,3,13,7,11,,11
"Soltero(a) (220)",1285,1,,8,28,74,408,766
"De 12 a 14 años (221)",13,,,,,,5,8
"De 15 a 19 años (222)",116,,,,,,84,32
"De 20 a 24 años (223)",442,,,,,1,158,283
"De 25 a 29 años (224)",305,,,,,6,93,206
"De 30 a 34 años (225)",149,,,,,18,36,95
"De 35 a 39 años (226)",111,,,,3,27,20,61
"De 40 a 44 años (227)",51,,,,4,10,6,31
"De 45 a 49 años (228)",39,,,,8,8,6,17
"De 50 y más años (229)",59,1,,8,13,4,,33
