"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Explotación de minas y canteras (141)",302,,4,4,,1,,149,11,133,,,
"Industrias manufactureras (142)",264,,1,2,,1,,242,9,9,,,
"Suministro de electricidad, gas y agua (143)",7,,1,,1,,,,5,,,,
"Construcción (144)",152,,2,1,1,,,6,94,48,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",377,1,5,8,,209,,42,17,95,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",62,,2,1,,6,,35,17,1,,,
"Comercio al por mayor (147)",6,,1,,,4,,,,1,,,
"Comercio al por menor (148)",309,1,2,7,,199,,7,,93,,,
"Hoteles y restaurantes (149)",115,,1,5,,73,,,,36,,,
"Trans., almac. y comunicaciones (150)",235,,2,2,4,,,,194,33,,,
"Activid.inmobil., empres. y alquileres (152)",87,,11,11,13,27,,1,3,21,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",77,15,1,2,39,1,,,1,10,8,,
"Enseñanza (154)",153,2,141,1,5,,,,1,3,,,
"Servicios sociales y de salud (155)",34,,12,12,2,2,,1,,5,,,
"Otras activ. serv.comun.soc y personales (156)",78,1,12,34,3,8,,1,,19,,,
"Hogares privados con servicio doméstico (157)",72,,,,,,,,,72,,,
"Actividad economica no especificada (159)",109,,,,,,,,,,,109,
"Desocupado (160)",422,,,,,,,,,,,,422
"Hombres (161)",5908,15,126,61,39,138,2050,392,347,2351,7,39,343
"Agric., ganadería, caza y silvicultura (162)",4113,,3,2,1,,2044,,14,2049,,,
"Pesca (163)",8,,2,,,,6,,,,,,
"Explotación de minas y canteras (164)",292,,3,3,,1,,147,11,127,,,
"Industrias manufactureras (165)",215,,1,1,,,,196,8,9,,,
"Suministro de electricidad, gas y agua (166)",7,,1,,1,,,,5,,,,
"Construcción (167)",150,,2,1,1,,,6,93,47,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",195,1,5,5,,86,,41,17,40,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",61,,2,1,,6,,34,17,1,,,
"Comercio al por mayor (170)",4,,1,,,2,,,,1,,,
"Comercio al por menor (171)",130,1,2,4,,78,,7,,38,,,
"Hoteles y restaurantes (172)",30,,1,2,,23,,,,4,,,
"Trans., almac. y comunicaciones (173)",232,,2,2,4,,,,194,30,,,
"Activid.inmobil., empres. y alquileres (175)",70,,7,10,6,27,,1,3,16,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",53,11,1,2,21,1,,,1,9,7,,
"Enseñanza (177)",92,2,83,1,4,,,,1,1,,,
"Servicios sociales y de salud (178)",9,,4,3,,,,,,2,,,
"Otras activ. serv.comun.soc y personales (179)",55,1,11,29,1,,,1,,12,,,
"Hogares privados con servicio doméstico (180)",5,,,,,,,,,5,,,
"Actividad economica no especificada (182)",39,,,,,,,,,,,39,
"Desocupado (183)",343,,,,,,,,,,,,343
"Mujeres (184)",2723,4,72,23,30,184,614,50,2,1594,1,70,79
"Agric., ganadería, caza y silvicultura (185)",2026,,,,,,614,,,1412,,,
"Explotación de minas y canteras (187)",10,,1,1,,,,2,,6,,,
"Industrias manufactureras (188)",49,,,1,,1,,46,1,,,,
"Construcción (190)",2,,,,,,,,1,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",182,,,3,,123,,1,,55,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,,,1,,,,,
"Comercio al por mayor (193)",2,,,,,2,,,,,,,
"Comercio al por menor (194)",179,,,3,,121,,,,55,,,
"Hoteles y restaurantes (195)",85,,,3,,50,,,,32,,,
"Trans., almac. y comunicaciones (196)",3,,,,,,,,,3,,,
"Activid.inmobil., empres. y alquileres (198)",17,,4,1,7,,,,,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",24,4,,,18,,,,,1,1,,
"Enseñanza (200)",61,,58,,1,,,,,2,,,
"Servicios sociales y de salud (201)",25,,8,9,2,2,,1,,3,,,
"Otras activ. serv.comun.soc y personales (202)",23,,1,5,2,8,,,,7,,,
"Hogares privados con servicio doméstico (203)",67,,,,,,,,,67,,,
"Actividad economica no especificada (205)",70,,,,,,,,,,,70,
"Desocupado (206)",79,,,,,,,,,,,,79
