"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Secundaria (040)",5641,5771,5565,319,96.4,5.5,
"De 12 a 14 años (041)",1104,4,4,,100,,
"De 15 a 19 años (042)",2006,182,178,61,97.8,33.5,
"De 20 a 24 años (043)",902,778,769,121,98.8,15.6,
"De 25 a 29 años (044)",552,996,980,82,98.4,8.2,
"De 30 a 34 años (045)",316,807,786,35,97.4,4.3,
"De 35 a 39 años (046)",274,914,888,14,97.2,1.5,
"De 40 a 44 años (047)",171,693,660,6,95.2,0.9,
"De 45 a 49 años (048)",134,598,573,,95.8,,
"De 50 y más años (049)",182,799,727,,91,,
"Sup. no Univ. incompleta (050)",693,653,637,32,97.5,4.9,
"De 15 a 19 años (052)",163,9,9,2,100,22.2,
"De 20 a 24 años (053)",255,86,81,14,94.2,16.3,
"De 25 a 29 años (054)",101,94,92,4,97.9,4.3,
"De 30 a 34 años (055)",52,94,94,6,100,6.4,
"De 35 a 39 años (056)",47,120,116,3,96.7,2.5,
"De 40 a 44 años (057)",31,84,84,3,100,3.6,
"De 45 a 49 años (058)",14,34,34,,100,,
"De 50 y más años (059)",30,132,127,,96.2,,
"Sup. no Univ. completa (060)",1111,2112,2048,59,97,2.8,
"De 20 a 24 años (063)",190,81,75,12,92.6,14.8,
"De 25 a 29 años (064)",247,248,245,21,98.8,8.5,
"De 30 a 34 años (065)",189,368,362,16,98.4,4.3,
"De 35 a 39 años (066)",156,356,352,6,98.9,1.7,
"De 40 a 44 años (067)",132,379,367,4,96.8,1.1,
"De 45 a 49 años (068)",76,254,244,,96.1,,
"De 50 y más años (069)",121,426,403,,94.6,,
"Sup. Univ. incompleta (070)",190,249,241,6,96.8,2.4,
"De 15 a 19 años (072)",17,,,,,,
"De 20 a 24 años (073)",60,18,17,4,94.4,22.2,
"De 25 a 29 años (074)",39,32,32,1,100,3.1,
"De 30 a 34 años (075)",16,24,24,1,100,4.2,
"De 35 a 39 años (076)",21,46,46,,100,,
"De 40 a 44 años (077)",10,29,28,,96.6,,
"De 45 a 49 años (078)",14,45,44,,97.8,,
"De 50 y más años (079)",13,55,50,,90.9,,
"Sup. Univ. completa (080)",474,804,777,11,96.6,1.4,
"De 20 a 24 años (083)",54,23,23,5,100,21.7,
"De 25 a 29 años (084)",111,61,61,3,100,4.9,
"De 30 a 34 años (085)",68,77,75,2,97.4,2.6,
"De 35 a 39 años (086)",70,129,127,1,98.4,0.8,
"De 40 a 44 años (087)",55,120,115,,95.8,,
"De 45 a 49 años (088)",46,127,121,,95.3,,
"De 50 y más años (089)",70,267,255,,95.5,,
,,,,,,,
"URBANA (100)",8240,23631,20981,338,88.8,1.4,
"De 12 a 14 años (101)",815,2,2,,100,,
"De 15 a 19 años (102)",1085,114,113,38,99.1,33.3,
"De 20 a 24 años (103)",845,644,626,87,97.2,13.5,
"De 25 a 29 años (104)",780,1155,1127,72,97.6,6.2,
"De 30 a 34 años (105)",655,1696,1646,71,97.1,4.2,
"De 35 a 39 años (106)",768,2641,2537,45,96.1,1.7,
"De 40 a 44 años (107)",638,2654,2509,23,94.5,0.9,
"De 45 a 49 años (108)",544,2582,2359,2,91.4,0.1,
"De 50 y más años (109)",2110,12143,10062,,82.9,,
"Sin nivel (110)",1463,8143,6598,23,81,0.3,
"De 12 a 14 años (111)",8,,,,,,
"De 15 a 19 años (112)",20,4,4,1,100,25,
"De 20 a 24 años (113)",16,13,13,1,100,7.7,
"De 25 a 29 años (114)",27,60,57,3,95,5,
"De 30 a 34 años (115)",58,204,191,5,93.6,2.5,
"De 35 a 39 años (116)",103,444,413,8,93,1.8,
"De 40 a 44 años (117)",112,571,528,5,92.5,0.9,
"De 45 a 49 años (118)",101,591,510,,86.3,,
"De 50 y más años (119)",1018,6256,4882,,78,,
"Educacion Inicial (120)",14,44,35,1,79.5,2.3,
"De 12 a 14 años (121)",3,,,,,,
"De 15 a 19 años (122)",1,1,1,,100,,
"De 20 a 24 años (123)",3,14,7,1,50,7.1,
"De 25 a 29 años (124)",1,7,7,,100,,
"De 30 a 34 años (125)",3,8,6,,75,,
"De 35 a 39 años (126)",3,14,14,,100,,
"Primaria (130)",2322,9012,8130,98,90.2,1.1,
"De 12 a 14 años (131)",310,,,,,,
"De 15 a 19 años (132)",125,24,23,4,95.8,16.7,
"De 20 a 24 años (133)",124,162,158,16,97.5,9.9,
"De 25 a 29 años (134)",158,344,333,16,96.8,4.7,
"De 30 a 34 años (135)",169,591,571,24,96.6,4.1,
"De 35 a 39 años (136)",254,1060,1014,25,95.7,2.4,
"De 40 a 44 años (137)",217,1113,1044,11,93.8,1,
"De 45 a 49 años (138)",207,1171,1062,2,90.7,0.2,
"De 50 y más años (139)",758,4547,3925,,86.3,,
"Secundaria (140)",2626,3388,3263,145,96.3,4.3,
"De 12 a 14 años (141)",494,2,2,,100,,
"De 15 a 19 años (142)",830,81,81,32,100,39.5,
"De 20 a 24 años (143)",343,312,310,44,99.4,14.1,
"De 25 a 29 años (144)",251,445,435,37,97.8,8.3,
"De 30 a 34 años (145)",180,463,455,23,98.3,5,
"De 35 a 39 años (146)",176,615,598,6,97.2,1,
"De 40 a 44 años (147)",114,465,442,3,95.1,0.6,
"De 45 a 49 años (148)",101,413,394,,95.4,,
"De 50 y más años (149)",137,592,546,,92.2,,
"Sup. no Univ. incompleta (150)",438,455,442,20,97.1,4.4,
"De 15 a 19 años (152)",95,4,4,1,100,25,
"De 20 a 24 años (153)",154,58,54,9,93.1,15.5,
"De 25 a 29 años (154)",59,59,57,2,96.6,3.4,
"De 30 a 34 años (155)",38,71,71,5,100,7,
"De 35 a 39 años (156)",34,86,82,2,95.3,2.3,
"De 40 a 44 años (157)",23,56,56,1,100,1.8,
"De 45 a 49 años (158)",12,30,30,,100,,
"De 50 y más años (159)",23,91,88,,96.7,,
"Sup. no Univ. completa (160)",826,1651,1604,40,97.2,2.4,
"De 20 a 24 años (163)",121,60,59,10,98.3,16.7,
"De 25 a 29 años (164)",168,170,168,12,98.8,7.1,
"De 30 a 34 años (165)",142,275,269,11,97.8,4,
"De 35 a 39 años (166)",119,262,258,4,98.5,1.5,
"De 40 a 44 años (167)",113,317,310,3,97.8,0.9,
"De 45 a 49 años (168)",66,214,207,,96.7,,
"De 50 y más años (169)",97,353,333,,94.3,,
"Sup. Univ. incompleta (170)",163,228,221,3,96.9,1.3,
"De 15 a 19 años (172)",14,,,,,,
"De 20 a 24 años (173)",44,9,9,2,100,22.2,
"De 25 a 29 años (174)",36,29,29,,100,,
"De 30 a 34 años (175)",14,20,20,1,100,5,
"De 35 a 39 años (176)",18,41,41,,100,,
"De 40 a 44 años (177)",10,29,28,,96.6,,
"De 45 a 49 años (178)",14,45,44,,97.8,,
"De 50 y más años (179)",13,55,50,,90.9,,
"Sup. Univ. completa (180)",388,710,688,8,96.9,1.1,
"De 20 a 24 años (183)",40,16,16,4,100,25,
"De 25 a 29 años (184)",80,41,41,2,100,4.9,
"De 30 a 34 años (185)",51,64,63,2,98.4,3.1,
"De 35 a 39 años (186)",61,119,117,,98.3,,
"De 40 a 44 años (187)",49,103,101,,98.1,,
"De 45 a 49 años (188)",43,118,112,,94.9,,
"De 50 y más años (189)",64,249,238,,95.6,,
,,,,,,,
"RURAL (200)",13842,47216,40872,744,86.6,1.6,
"De 12 a 14 años (201)",1594,12,12,,100,,
"De 15 a 19 años (202)",1846,238,233,70,97.9,29.4,
"De 20 a 24 años (203)",1386,1288,1252,190,97.2,14.8,
"De 25 a 29 años (204)",1120,2281,2214,173,97.1,7.6,
"De 30 a 34 años (205)",953,3026,2873,122,94.9,4,
"De 35 a 39 años (206)",1025,4419,4151,128,93.9,2.9,
"De 40 a 44 años (207)",925,5017,4614,49,92,1,
"De 45 a 49 años (208)",806,4875,4388,12,90,0.2,
"De 50 y más años (209)",4187,26060,21135,,81.1,,
"Sin nivel (210)",5312,29303,24407,177,83.3,0.6,
"De 12 a 14 años (211)",10,1,1,,100,,
"De 15 a 19 años (212)",82,39,38,6,97.4,15.4,
"De 20 a 24 años (213)",131,138,134,19,97.1,13.8,
"De 25 a 29 años (214)",181,443,423,28,95.5,6.3,
"De 30 a 34 años (215)",318,1074,1021,39,95.1,3.6,
"De 35 a 39 años (216)",389,1764,1643,48,93.1,2.7,
"De 40 a 44 años (217)",438,2446,2250,27,92,1.1,
"De 45 a 49 años (218)",438,2708,2423,10,89.5,0.4,
"De 50 y más años (219)",3325,20690,16474,,79.6,,
"Educacion Inicial (220)",26,33,31,3,93.9,9.1,
"De 12 a 14 años (221)",7,,,,,,
"De 15 a 19 años (222)",4,3,3,2,100,66.7,
"De 20 a 24 años (223)",4,2,2,,100,,
"De 25 a 29 años (224)",5,12,12,1,100,8.3,
"De 30 a 34 años (225)",5,14,12,,85.7,,
"De 35 a 39 años (226)",1,2,2,,100,,
"Primaria (230)",4836,14723,13384,353,90.9,2.4,
"De 12 a 14 años (231)",967,9,9,,100,,
"De 15 a 19 años (232)",513,90,90,32,100,35.6,
"De 20 a 24 años (233)",492,617,599,85,97.1,13.8,
"De 25 a 29 años (234)",478,1139,1099,86,96.5,7.6,
"De 30 a 34 años (235)",414,1461,1377,65,94.3,4.4,
"De 35 a 39 años (236)",475,2211,2073,67,93.8,3,
"De 40 a 44 años (237)",397,2236,2047,16,91.5,0.7,
"De 45 a 49 años (238)",320,1929,1736,2,90,0.1,
"De 50 y más años (239)",780,5031,4354,,86.5,,
"Secundaria (240)",3015,2383,2302,174,96.6,7.3,
"De 12 a 14 años (241)",610,2,2,,100,,
"De 15 a 19 años (242)",1176,101,97,29,96,28.7,
"De 20 a 24 años (243)",559,466,459,76,98.5,16.3,
"De 25 a 29 años (244)",301,551,545,45,98.9,8.2,
"De 30 a 34 años (245)",136,344,331,12,96.2,3.5,
"De 35 a 39 años (246)",98,299,290,9,97,3,
"De 40 a 44 años (247)",57,228,218,3,95.6,1.3,
"De 45 a 49 años (248)",33,185,179,,96.8,,
"De 50 y más años (249)",45,207,181,,87.4,,
"Sup. no Univ. incompleta (250)",255,198,195,12,98.5,6.1,
"De 15 a 19 años (252)",68,5,5,1,100,20,
"De 20 a 24 años (253)",101,28,27,5,96.4,17.9,
"De 25 a 29 años (254)",42,35,35,2,100,5.7,
"De 30 a 34 años (255)",14,23,23,1,100,4.3,
"De 35 a 39 años (256)",13,34,34,1,100,2.9,
"De 40 a 44 años (257)",8,28,28,2,100,7.1,
"De 45 a 49 años (258)",2,4,4,,100,,
"De 50 y más años (259)",7,41,39,,95.1,,
"Sup. no Univ. completa (260)",285,461,444,19,96.3,4.1,
"De 20 a 24 años (263)",69,21,16,2,76.2,9.5,
"De 25 a 29 años (264)",79,78,77,9,98.7,11.5,
"De 30 a 34 años (265)",47,93,93,5,100,5.4,
"De 35 a 39 años (266)",37,94,94,2,100,2.1,
"De 40 a 44 años (267)",19,62,57,1,91.9,1.6,
"De 45 a 49 años (268)",10,40,37,,92.5,,
"De 50 y más años (269)",24,73,70,,95.9,,
"Sup. Univ. incompleta (270)",27,21,20,3,95.2,14.3,
"De 15 a 19 años (272)",3,,,,,,
"De 20 a 24 años (273)",16,9,8,2,88.9,22.2,
"De 25 a 29 años (274)",3,3,3,1,100,33.3,
"De 30 a 34 años (275)",2,4,4,,100,,
"De 35 a 39 años (276)",3,5,5,,100,,
"Sup. Univ. completa (280)",86,94,89,3,94.7,3.2,
"De 20 a 24 años (283)",14,7,7,1,100,14.3,
"De 25 a 29 años (284)",31,20,20,1,100,5,
"De 30 a 34 años (285)",17,13,12,,92.3,,
"De 35 a 39 años (286)",9,10,10,1,100,10,
"De 40 a 44 años (287)",6,17,14,,82.4,,
"De 45 a 49 años (288)",3,9,9,,100,,
"De 50 y más años (289)",6,18,17,,94.4,,
