"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia LUYA (000)",48328,24968,23360,19526,9715,9811,28802,15253,13549
"Menores de 1 año (001)",1000,517,483,339,166,173,661,351,310
"Menores de 1 mes (002)",52,25,27,17,8,9,35,17,18
"De 1 a 11 meses (003)",948,492,456,322,158,164,626,334,292
"De 1 a 4 años (004)",4781,2434,2347,1709,879,830,3072,1555,1517
"1 año (005)",1091,577,514,385,216,169,706,361,345
"2 años (006)",1238,642,596,430,246,184,808,396,412
"3 años (007)",1271,620,651,465,209,256,806,411,395
"4 años (008)",1181,595,586,429,208,221,752,387,365
"De 5 a 9 años (009)",5948,2974,2974,2183,1092,1091,3765,1882,1883
"5 años (010)",1182,586,596,443,214,229,739,372,367
"6 años (011)",1131,578,553,421,224,197,710,354,356
"7 años (012)",1227,593,634,424,204,220,803,389,414
"8 años (013)",1228,621,607,448,220,228,780,401,379
"9 años (014)",1180,596,584,447,230,217,733,366,367
"De 10 a 14 años (015)",6215,3252,2963,2446,1246,1200,3769,2006,1763
"10 años (016)",1156,628,528,443,245,198,713,383,330
"11 años (017)",1240,630,610,480,226,254,760,404,356
"12 años (018)",1332,701,631,531,261,270,801,440,361
"13 años (019)",1284,665,619,487,251,236,797,414,383
"14 años (020)",1203,628,575,505,263,242,698,365,333
"De 15 a 19 años (021)",4551,2499,2052,1859,989,870,2692,1510,1182
"15 años (022)",1223,656,567,528,278,250,695,378,317
"16 años (023)",993,533,460,421,217,204,572,316,256
"17 años (024)",890,506,384,369,208,161,521,298,223
"18 años (025)",821,469,352,306,160,146,515,309,206
"19 años (026)",624,335,289,235,126,109,389,209,180
"De 20 a 24 años (027)",3392,1819,1573,1239,641,598,2153,1178,975
"20 años (028)",772,411,361,275,149,126,497,262,235
"21 años (029)",556,312,244,212,108,104,344,204,140
"22 años (030)",717,376,341,266,122,144,451,254,197
"23 años (031)",664,345,319,229,119,110,435,226,209
"24 años (032)",683,375,308,257,143,114,426,232,194
"De 25 a 29 años (033)",3327,1735,1592,1308,636,672,2019,1099,920
"25 años (034)",671,345,326,242,121,121,429,224,205
"26 años (035)",644,305,339,271,118,153,373,187,186
"27 años (036)",722,375,347,275,130,145,447,245,202
"28 años (037)",668,375,293,272,149,123,396,226,170
"29 años (038)",622,335,287,248,118,130,374,217,157
"De 30 a 34 años (039)",2922,1543,1379,1177,572,605,1745,971,774
"30 años (040)",721,400,321,275,135,140,446,265,181
"31 años (041)",450,223,227,196,92,104,254,131,123
"32 años (042)",594,313,281,249,123,126,345,190,155
"33 años (043)",585,305,280,232,114,118,353,191,162
"34 años (044)",572,302,270,225,108,117,347,194,153
"De 35 a 39 años (045)",2888,1504,1384,1256,619,637,1632,885,747
