"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",70,10,18,40,,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",2345,7,874,11,,1450,3,
"Otra (101)",1,1,,,,,,
"Ocupaciñn no especificada (102)",85,10,13,18,8,36,,
"Desocupado (103)",436,,,,,,,436
"Mujeres (104)",1275,213,107,266,14,507,102,66
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,2,,,,,,
"Profes., científicos e intelectuales (106)",146,134,,11,,1,,
"Técnicos de nivel medio y trab. asimilados (107)",16,14,,2,,,,
"Jefes y empleados de oficina (108)",14,14,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",64,6,2,49,,7,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",119,,,109,10,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",22,,3,19,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",1,,,1,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",612,13,80,18,,399,102,
"Ocupaciñn no especificada (115)",213,30,22,57,4,100,,
"Desocupado (116)",66,,,,,,,66
