"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Agric., ganadería, caza y silvicultura (045)",9532,5184,6,3816,480,14,24,4,4
"Pesca (046)",3,2,,1,,,,,
"Explotación de minas y canteras (047)",136,7,1,34,24,5,22,1,42
"Industrias manufactureras (048)",7029,2913,18,3579,476,15,21,3,4
"Suministro de electricidad, gas y agua (049)",2,,,,,1,1,,
"Construcción (050)",13,2,,2,5,1,,1,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",851,191,2,324,195,28,83,9,19
"Venta, mant.y rep. veh.autom.y motoc. (052)",4,,,,4,,,,
"Comercio al por mayor (053)",15,2,,2,5,1,3,1,1
"Comercio al por menor (054)",832,189,2,322,186,27,80,8,18
"Hoteles y restaurantes (055)",228,64,,80,59,7,14,4,
"Trans., almac. y comunicaciones (056)",15,,,9,4,,2,,
"Intermediación financiera (057)",4,,,,,2,1,,1
"Activid.inmobil., empres. y de alquiler (058)",35,1,,5,10,3,9,,7
"Admin.pub. y defensa; p. segur.soc.afil (059)",53,4,,4,6,4,21,4,10
"Enseñanza (060)",581,,,,33,29,385,18,116
"Servicios sociales y de salud (061)",103,,,2,,12,41,2,46
"Otras activ. serv.comun.soc y personales (062)",121,42,,43,16,7,9,1,3
"Hogares privados con servicio doméstico (063)",399,131,,187,64,9,5,2,1
"Actividad economica no especificada (065)",252,91,,77,51,10,12,4,7
,,,,,,,,,
"URBANA (066)",7776,652,12,2364,2017,394,1435,161,741
"Agric., ganadería, caza y silvicultura (067)",1762,279,2,1025,378,19,38,3,18
"Pesca (068)",1,,,,1,,,,
"Explotación de minas y canteras (069)",1008,17,3,86,337,97,207,45,216
"Industrias manufactureras (070)",708,94,3,353,197,18,27,8,8
"Suministro de electricidad, gas y agua (071)",16,,,1,10,1,1,1,2
"Construcción (072)",286,15,1,90,115,16,28,4,17
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1104,73,1,376,392,58,145,19,40
"Venta, mant.y rep. veh.autom.y motoc. (074)",68,1,,12,27,4,15,2,7
"Comercio al por mayor (075)",34,2,,8,16,2,4,1,1
"Comercio al por menor (076)",1002,70,1,356,349,52,126,16,32
"Hoteles y restaurantes (077)",205,31,,63,76,9,15,7,4
"Trans., almac. y comunicaciones (078)",419,10,1,89,216,32,55,10,6
"Intermediación financiera (079)",13,,,1,,2,5,1,4
"Activid.inmobil., empres. y de alquiler (080)",85,,,7,26,8,20,2,22
"Admin.pub. y defensa; p. segur.soc.afil (081)",239,8,,30,68,26,57,10,40
"Enseñanza (082)",1077,,,,27,54,702,34,260
"Servicios sociales y de salud (083)",190,,,3,5,18,79,7,78
"Otras activ. serv.comun.soc y personales (084)",167,31,1,45,40,14,21,2,13
"Hogares privados con servicio doméstico (085)",250,52,,119,61,10,5,2,1
"Actividad economica no especificada (087)",246,42,,76,68,12,30,6,12
"Hombres (088)",5289,262,9,1670,1581,285,866,115,501
"Agric., ganadería, caza y silvicultura (089)",1555,191,2,936,357,15,36,2,16
"Pesca (090)",1,,,,1,,,,
"Explotación de minas y canteras (091)",895,11,2,63,317,92,187,44,179
"Industrias manufactureras (092)",398,13,2,195,138,16,22,7,5
"Suministro de electricidad, gas y agua (093)",14,,,1,10,,,1,2
"Construcción (094)",280,15,1,90,113,15,28,3,15
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",581,9,,190,248,34,67,10,23
"Venta, mant.y rep. veh.autom.y motoc. (096)",64,1,,12,23,4,15,2,7
"Comercio al por mayor (097)",24,2,,7,12,2,1,,
"Comercio al por menor (098)",493,6,,171,213,28,51,8,16
"Hoteles y restaurantes (099)",61,1,,21,27,3,2,3,4
"Trans., almac. y comunicaciones (100)",410,10,1,86,212,32,53,10,6
"Intermediación financiera (101)",9,,,1,,,4,1,3
"Activid.inmobil., empres. y de alquiler (102)",57,,,5,18,5,11,2,16
"Admin.pub. y defensa; p. segur.soc.afil (103)",191,6,,28,62,22,37,6,30
"Enseñanza (104)",560,,,,13,29,349,17,152
"Servicios sociales y de salud (105)",91,,,1,5,8,39,5,33
"Otras activ. serv.comun.soc y personales (106)",75,2,1,15,26,8,12,1,10
"Hogares privados con servicio doméstico (107)",7,,,3,1,2,1,,
"Actividad economica no especificada (109)",104,4,,35,33,4,18,3,7
"Mujeres (110)",2487,390,3,694,436,109,569,46,240
"Agric., ganadería, caza y silvicultura (111)",207,88,,89,21,4,2,1,2
"Explotación de minas y canteras (113)",113,6,1,23,20,5,20,1,37
"Industrias manufactureras (114)",310,81,1,158,59,2,5,1,3
"Suministro de electricidad, gas y agua (115)",2,,,,,1,1,,
"Construcción (116)",6,,,,2,1,,1,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",523,64,1,186,144,24,78,9,17
"Venta, mant.y rep. veh.autom.y motoc. (118)",4,,,,4,,,,
"Comercio al por mayor (119)",10,,,1,4,,3,1,1
"Comercio al por menor (120)",509,64,1,185,136,24,75,8,16
"Hoteles y restaurantes (121)",144,30,,42,49,6,13,4,
"Trans., almac. y comunicaciones (122)",9,,,3,4,,2,,
"Intermediación financiera (123)",4,,,,,2,1,,1
"Activid.inmobil., empres. y de alquiler (124)",28,,,2,8,3,9,,6
"Admin.pub. y defensa; p. segur.soc.afil (125)",48,2,,2,6,4,20,4,10
"Enseñanza (126)",517,,,,14,25,353,17,108
"Servicios sociales y de salud (127)",99,,,2,,10,40,2,45
"Otras activ. serv.comun.soc y personales (128)",92,29,,30,14,6,9,1,3
"Hogares privados con servicio doméstico (129)",243,52,,116,60,8,4,2,1
"Actividad economica no especificada (131)",142,38,,41,35,8,12,3,5
,,,,,,,,,
"RURAL (132)",34757,11008,38,18983,4083,166,337,38,104
"Agric., ganadería, caza y silvicultura (133)",24683,7642,20,13923,2906,63,101,16,12
"Pesca (134)",3,2,,1,,,,,
"Explotación de minas y canteras (135)",387,13,,151,120,15,42,4,42
"Industrias manufactureras (136)",8010,2989,17,4262,679,28,28,4,3
"Suministro de electricidad, gas y agua (137)",5,,,2,2,,1,,
"Construcción (138)",191,16,,118,50,2,3,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",526,146,1,243,109,10,14,,3
"Venta, mant.y rep. veh.autom.y motoc. (140)",3,,,,2,,1,,
"Comercio al por mayor (141)",11,2,,6,2,1,,,
"Comercio al por menor (142)",512,144,1,237,105,9,13,,3
"Hoteles y restaurantes (143)",98,34,,42,15,2,3,,2
"Trans., almac. y comunicaciones (144)",132,1,,47,67,10,5,1,1
"Activid.inmobil., empres. y de alquiler (146)",42,2,,7,18,4,7,1,3
"Admin.pub. y defensa; p. segur.soc.afil (147)",44,3,,19,13,,7,,2
"Enseñanza (148)",196,,,,34,14,115,8,25
"Servicios sociales y de salud (149)",21,,,1,2,6,7,1,4
"Otras activ. serv.comun.soc y personales (150)",71,16,,26,24,2,1,1,1
"Hogares privados con servicio doméstico (151)",162,80,,73,7,1,1,,
"Actividad economica no especificada (153)",186,64,,68,37,9,2,1,5
"Hombres (154)",17887,2766,14,11514,3096,128,256,31,82
"Agric., ganadería, caza y silvicultura (155)",15358,2546,14,10196,2447,53,79,13,10
"Explotación de minas y canteras (157)",364,12,,140,116,15,40,4,37
"Industrias manufactureras (158)",1291,157,,841,262,15,12,2,2
"Suministro de electricidad, gas y agua (159)",5,,,2,2,,1,,
"Construcción (160)",184,14,,116,47,2,3,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",198,19,,105,58,6,9,,1
"Venta, mant.y rep. veh.autom.y motoc. (162)",3,,,,2,,1,,
"Comercio al por mayor (163)",6,,,5,1,,,,
"Comercio al por menor (164)",189,19,,100,55,6,8,,1
"Hoteles y restaurantes (165)",14,,,4,5,1,2,,2
"Trans., almac. y comunicaciones (166)",126,1,,41,67,10,5,1,1
"Activid.inmobil., empres. y de alquiler (168)",35,1,,4,16,4,7,1,2
"Admin.pub. y defensa; p. segur.soc.afil (169)",39,1,,17,13,,6,,2
"Enseñanza (170)",132,,,,15,10,83,7,17
"Servicios sociales y de salud (171)",17,,,1,2,4,6,1,3
"Otras activ. serv.comun.soc y personales (172)",42,3,,13,22,1,1,1,1
"Hogares privados con servicio doméstico (173)",6,1,,2,3,,,,
"Actividad economica no especificada (175)",76,11,,32,21,7,2,,3
"Mujeres (176)",16870,8242,24,7469,987,38,81,7,22
"Agric., ganadería, caza y silvicultura (177)",9325,5096,6,3727,459,10,22,3,2
"Pesca (178)",3,2,,1,,,,,
"Explotación de minas y canteras (179)",23,1,,11,4,,2,,5
"Industrias manufactureras (180)",6719,2832,17,3421,417,13,16,2,1
"Construcción (182)",7,2,,2,3,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",328,127,1,138,51,4,5,,2
"Comercio al por mayor (185)",5,2,,1,1,1,,,
"Comercio al por menor (186)",323,125,1,137,50,3,5,,2
"Hoteles y restaurantes (187)",84,34,,38,10,1,1,,
"Trans., almac. y comunicaciones (188)",6,,,6,,,,,
"Activid.inmobil., empres. y de alquiler (190)",7,1,,3,2,,,,1
"Admin.pub. y defensa; p. segur.soc.afil (191)",5,2,,2,,,1,,
"Enseñanza (192)",64,,,,19,4,32,1,8
"Servicios sociales y de salud (193)",4,,,,,2,1,,1
"Otras activ. serv.comun.soc y personales (194)",29,13,,13,2,1,,,
"Hogares privados con servicio doméstico (195)",156,79,,71,4,1,1,,
"Actividad economica no especificada (197)",110,53,,36,16,2,,1,2
