"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",70,68,,52,11,4,,1,,,2,93
"De 25 a 29 años (024)",69,69,,42,19,5,3,,,,,107
"De 30 a 34 años (025)",74,73,1,34,24,11,3,,,,1,128
"De 35 a 39 años (026)",72,72,,25,16,13,16,2,,,,175
"De 40 a 44 años (027)",54,54,,9,16,15,10,4,,,,153
"De 45 a 49 años (028)",68,68,,13,14,12,19,5,5,,,239
"De 50 y más años (029)",170,169,2,32,23,22,46,30,11,3,1,666
"Casado(a) (030)",4462,4425,10,374,590,676,1111,820,533,311,37,21703
"De 12 a 14 años (031)",2,2,1,,1,,,,,,,2
"De 15 a 19 años (032)",26,22,1,18,1,2,,,,,4,26
"De 20 a 24 años (033)",135,127,,75,34,15,3,,,,8,200
"De 25 a 29 años (034)",299,292,,82,108,67,29,6,,,7,655
"De 30 a 34 años (035)",430,426,1,57,124,105,114,24,1,,4,1277
"De 35 a 39 años (036)",576,572,1,39,122,147,184,64,13,2,4,2056
"De 40 a 44 años (037)",510,508,,25,62,101,189,95,31,5,2,2189
"De 45 a 49 años (038)",481,480,1,15,54,86,147,112,48,17,1,2345
"De 50 y más años (039)",2003,1996,5,63,84,153,445,519,440,287,7,12953
"Viudo(a) (040)",1149,1133,7,63,63,115,286,300,187,112,16,6554
"De 15 a 19 años (042)",1,1,,,1,,,,,,,2
"De 20 a 24 años (043)",8,7,,3,1,1,1,1,,,1,20
"De 25 a 29 años (044)",3,3,,1,1,,,,1,,,12
"De 30 a 34 años (045)",19,19,,5,4,6,4,,,,,48
"De 35 a 39 años (046)",20,18,,2,4,2,7,2,1,,2,67
"De 40 a 44 años (047)",47,44,,3,6,10,14,7,2,2,3,189
"De 45 a 49 años (048)",63,62,,5,4,10,18,19,5,1,1,304
"De 50 y más años (049)",988,979,7,44,42,86,242,271,178,109,9,5912
"Divorciado(a) (050)",45,45,1,13,7,4,10,7,,3,,159
"De 20 a 24 años (053)",2,2,,1,,1,,,,,,4
"De 25 a 29 años (054)",5,5,,4,1,,,,,,,6
"De 30 a 34 años (055)",2,2,,2,,,,,,,,2
"De 35 a 39 años (056)",3,3,,1,2,,,,,,,5
"De 40 a 44 años (057)",5,5,,1,2,,2,,,,,15
"De 45 a 49 años (058)",1,1,,1,,,,,,,,1
"De 50 y más años (059)",27,27,1,3,2,3,8,7,,3,,126
"Soltero(a) (060)",1116,731,15,444,151,85,36,,,,385,1145
"De 12 a 14 años (061)",3,3,,3,,,,,,,,3
"De 15 a 19 años (062)",25,25,,25,,,,,,,,25
"De 20 a 24 años (063)",234,113,2,93,12,5,1,,,,121,136
"De 25 a 29 años (064)",191,93,3,72,11,5,2,,,,98,117
"De 30 a 34 años (065)",149,98,1,60,23,11,3,,,,51,151
"De 35 a 39 años (066)",137,102,2,45,31,12,12,,,,35,191
"De 40 a 44 años (067)",104,80,1,48,15,12,4,,,,24,130
"De 45 a 49 años (068)",80,57,2,26,14,9,6,,,,23,105
"De 50 y más años (069)",193,160,4,72,45,31,8,,,,33,287
,,,,,,,,,,,,
"URBANA (080)",2520,2332,15,523,486,386,499,230,128,65,188,8106
"De 12 a 14 años (081)",6,4,,3,1,,,,,,2,5
"De 15 a 19 años (082)",45,34,2,28,2,2,,,,,11,38
"De 20 a 24 años (083)",214,169,,124,34,8,2,1,,,45,231
"De 25 a 29 años (084)",263,219,3,107,68,27,13,1,,,44,383
"De 30 a 34 años (085)",305,284,,81,104,65,31,3,,,21,633
"De 35 a 39 años (086)",381,361,1,54,106,93,93,10,4,,20,1040
"De 40 a 44 años (087)",275,264,2,36,65,53,81,24,3,,11,855
"De 45 a 49 años (088)",244,234,,21,42,52,74,29,13,3,10,910
"De 50 y más años (089)",787,763,7,69,64,86,205,162,108,62,24,4011
"Conviviente (090)",755,737,3,210,203,109,134,49,20,9,18,2097
"De 12 a 14 años (091)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (092)",30,23,1,19,2,1,,,,,7,26
"De 20 a 24 años (093)",107,104,,71,27,5,1,,,,3,144
"De 25 a 29 años (094)",115,113,1,56,36,15,5,,,,2,193
"De 30 a 34 años (095)",126,125,,29,49,29,16,2,,,1,293
"De 35 a 39 años (096)",127,126,,14,43,34,32,2,1,,1,360
"De 40 a 44 años (097)",77,77,1,4,25,11,28,7,1,,,261
"De 45 a 49 años (098)",55,54,,7,8,6,17,11,4,1,1,227
"De 50 y más años (099)",115,114,,9,13,8,35,27,14,8,1,592
"Separado(a) (100)",139,136,,44,28,17,27,8,10,2,3,424
"De 15 a 19 años (102)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (103)",15,15,,11,3,1,,,,,,20
"De 25 a 29 años (104)",13,13,,7,4,1,1,,,,,22
"De 30 a 34 años (105)",27,26,,10,11,5,,,,,1,47
"De 35 a 39 años (106)",17,17,,3,4,3,7,,,,,48
"De 40 a 44 años (107)",12,12,,4,2,2,3,1,,,,32
"De 45 a 49 años (108)",15,15,,2,3,3,3,2,2,,,59
"De 50 y más años (109)",38,37,,6,1,2,13,5,8,2,1,195
"Casado(a) (110)",1064,1046,2,121,200,212,276,120,78,37,18,4213
"De 12 a 14 años (111)",1,1,,,1,,,,,,,2
"De 15 a 19 años (112)",9,6,1,4,,1,,,,,3,7
"De 20 a 24 años (113)",20,19,,16,2,,1,,,,1,24
"De 25 a 29 años (114)",72,70,,25,26,11,7,1,,,2,145
"De 30 a 34 años (115)",107,106,,23,40,27,15,1,,,1,254
"De 35 a 39 años (116)",184,182,,22,49,53,47,8,3,,2,559
"De 40 a 44 años (117)",142,141,,11,29,37,47,15,2,,1,497
"De 45 a 49 años (118)",133,132,,2,23,35,49,15,6,2,1,539
"De 50 y más años (119)",396,389,1,18,30,48,110,80,67,35,7,2186
"Viudo(a) (120)",211,205,4,18,16,29,50,51,20,17,6,1044
"De 20 a 24 años (123)",4,4,,2,,1,,1,,,,12
"De 30 a 34 años (125)",3,3,,,1,2,,,,,,8
"De 35 a 39 años (126)",5,4,,,1,1,2,,,,1,14
"De 40 a 44 años (127)",10,9,,,4,2,2,1,,,1,30
"De 45 a 49 años (128)",10,10,,,1,4,3,1,1,,,41
"De 50 y más años (129)",179,175,4,16,9,19,43,48,19,17,4,939
"Divorciado(a) (130)",11,11,,2,2,1,4,2,,,,40
"De 20 a 24 años (133)",1,1,,1,,,,,,,,1
"De 30 a 34 años (135)",1,1,,1,,,,,,,,1
"De 35 a 39 años (136)",1,1,,,1,,,,,,,2
"De 40 a 44 años (137)",1,1,,,,,1,,,,,5
"De 50 y más años (139)",7,7,,,1,1,3,2,,,,31
"Soltero(a) (140)",340,197,6,128,37,18,8,,,,143,288
"De 12 a 14 años (141)",2,2,,2,,,,,,,,2
"De 15 a 19 años (142)",4,4,,4,,,,,,,,4
"De 20 a 24 años (143)",67,26,,23,2,1,,,,,41,30
"De 25 a 29 años (144)",63,23,2,19,2,,,,,,40,23
"De 30 a 34 años (145)",41,23,,18,3,2,,,,,18,30
"De 35 a 39 años (146)",47,31,1,15,8,2,5,,,,16,57
"De 40 a 44 años (147)",33,24,1,17,5,1,,,,,9,30
"De 45 a 49 años (148)",31,23,,10,7,4,2,,,,8,44
"De 50 y más años (149)",52,41,2,20,10,8,1,,,,11,68
,,,,,,,,,,,,
"RURAL (160)",9087,8747,42,1464,1361,1223,1880,1415,867,495,340,38004
"De 12 a 14 años (161)",21,8,2,6,,,,,,,13,6
"De 15 a 19 años (162)",217,193,1,163,27,2,,,,,24,223
"De 20 a 24 años (163)",782,677,7,399,197,57,15,2,,,105,1040
"De 25 a 29 años (164)",924,857,3,289,289,181,83,11,1,,67,1841
"De 30 a 34 años (165)",1001,962,4,168,277,233,232,44,4,,39,2739
"De 35 a 39 años (166)",1012,988,3,111,213,214,308,114,21,4,24,3453
"De 40 a 44 años (167)",861,839,2,79,97,157,270,164,54,16,22,3586
"De 45 a 49 años (168)",799,782,5,57,77,108,223,194,83,35,17,3869
"De 50 y más años (169)",3470,3441,15,192,184,271,749,886,704,440,29,21247
"Conviviente (170)",3483,3416,18,657,710,538,705,427,239,122,67,12872
"De 12 a 14 años (171)",18,5,1,4,,,,,,,13,4
"De 15 a 19 años (172)",161,138,1,111,25,1,,,,,23,164
"De 20 a 24 años (173)",440,425,5,228,146,34,11,1,,,15,674
"De 25 a 29 años (174)",505,501,2,139,181,116,57,6,,,4,1134
"De 30 a 34 años (175)",506,503,1,62,157,136,123,21,3,,3,1473
"De 35 a 39 años (176)",458,456,1,39,101,99,150,54,10,2,2,1639
"De 40 a 44 años (177)",339,335,2,25,36,61,104,75,23,9,4,1504
"De 45 a 49 años (178)",295,294,2,11,25,37,90,76,34,19,1,1558
"De 50 y más años (179)",761,759,3,38,39,54,170,194,169,92,2,4722
"Separado(a) (180)",458,456,3,182,95,65,70,34,6,1,2,1156
"De 12 a 14 años (181)",1,1,,1,,,,,,,,1
"De 15 a 19 años (182)",17,17,,17,,,,,,,,17
"De 20 a 24 años (183)",55,53,,41,8,3,,1,,,2,73
"De 25 a 29 años (184)",56,56,,35,15,4,2,,,,,85
"De 30 a 34 años (185)",47,47,1,24,13,6,3,,,,,81
"De 35 a 39 años (186)",55,55,,22,12,10,9,2,,,,127
"De 40 a 44 años (187)",42,42,,5,14,13,7,3,,,,121
"De 45 a 49 años (188)",53,53,,11,11,9,16,3,3,,,180
"De 50 y más años (189)",132,132,2,26,22,20,33,25,3,1,,471
"Casado(a) (190)",3398,3379,8,253,390,464,835,700,455,274,19,17490
"De 12 a 14 años (191)",1,1,1,,,,,,,,,
"De 15 a 19 años (192)",17,16,,14,1,1,,,,,1,19
"De 20 a 24 años (193)",115,108,,59,32,15,2,,,,7,176
"De 25 a 29 años (194)",227,222,,57,82,56,22,5,,,5,510
"De 30 a 34 años (195)",323,320,1,34,84,78,99,23,1,,3,1023
"De 35 a 39 años (196)",392,390,1,17,73,94,137,56,10,2,2,1497
"De 40 a 44 años (197)",368,367,,14,33,64,142,80,29,5,1,1692
"De 45 a 49 años (198)",348,348,1,13,31,51,98,97,42,15,,1806
"De 50 y más años (199)",1607,1607,4,45,54,105,335,439,373,252,,10767
"Viudo(a) (200)",938,928,3,45,47,86,236,249,167,95,10,5510
"De 15 a 19 años (202)",1,1,,,1,,,,,,,2
"De 20 a 24 años (203)",4,3,,1,1,,1,,,,1,8
"De 25 a 29 años (204)",3,3,,1,1,,,,1,,,12
"De 30 a 34 años (205)",16,16,,5,3,4,4,,,,,40
"De 35 a 39 años (206)",15,14,,2,3,1,5,2,1,,1,53
"De 40 a 44 años (207)",37,35,,3,2,8,12,6,2,2,2,159
"De 45 a 49 años (208)",53,52,,5,3,6,15,18,4,1,1,263
"De 50 y más años (209)",809,804,3,28,33,67,199,223,159,92,5,4973
"Divorciado(a) (210)",34,34,1,11,5,3,6,5,,3,,119
"De 20 a 24 años (213)",1,1,,,,1,,,,,,3
"De 25 a 29 años (214)",5,5,,4,1,,,,,,,6
"De 30 a 34 años (215)",1,1,,1,,,,,,,,1
"De 35 a 39 años (216)",2,2,,1,1,,,,,,,3
"De 40 a 44 años (217)",4,4,,1,2,,1,,,,,10
"De 45 a 49 años (218)",1,1,,1,,,,,,,,1
"De 50 y más años (219)",20,20,1,3,1,2,5,5,,3,,95
"Soltero(a) (220)",776,534,9,316,114,67,28,,,,242,857
"De 12 a 14 años (221)",1,1,,1,,,,,,,,1
"De 15 a 19 años (222)",21,21,,21,,,,,,,,21
"De 20 a 24 años (223)",167,87,2,70,10,4,1,,,,80,106
"De 25 a 29 años (224)",128,70,1,53,9,5,2,,,,58,94
"De 30 a 34 años (225)",108,75,1,42,20,9,3,,,,33,121
"De 35 a 39 años (226)",90,71,1,30,23,10,7,,,,19,134
"De 40 a 44 años (227)",71,56,,31,10,11,4,,,,15,100
"De 45 a 49 años (228)",49,34,2,16,7,5,4,,,,15,61
"De 50 y más años (229)",141,119,2,52,35,23,7,,,,22,219
