"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia SANDIA (000)",62147,33265,28882,16543,8258,8285,45604,25007,20597
"Menores de 1 año (001)",1160,585,575,295,162,133,865,423,442
"Menores de 1 mes (002)",94,53,41,26,19,7,68,34,34
"De 1 a 11 meses (003)",1066,532,534,269,143,126,797,389,408
"De 1 a 4 años (004)",5439,2774,2665,1379,694,685,4060,2080,1980
"1 año (005)",1237,627,610,300,147,153,937,480,457
"2 años (006)",1453,764,689,400,201,199,1053,563,490
"3 años (007)",1356,686,670,344,183,161,1012,503,509
"4 años (008)",1393,697,696,335,163,172,1058,534,524
"De 5 a 9 años (009)",7036,3567,3469,1823,855,968,5213,2712,2501
"5 años (010)",1323,678,645,320,150,170,1003,528,475
"6 años (011)",1293,643,650,317,152,165,976,491,485
"7 años (012)",1504,784,720,394,184,210,1110,600,510
"8 años (013)",1473,716,757,414,188,226,1059,528,531
"9 años (014)",1443,746,697,378,181,197,1065,565,500
"De 10 a 14 años (015)",7596,3924,3672,2274,1157,1117,5322,2767,2555
"10 años (016)",1590,826,764,426,205,221,1164,621,543
"11 años (017)",1401,743,658,428,221,207,973,522,451
"12 años (018)",1707,872,835,490,260,230,1217,612,605
"13 años (019)",1420,706,714,457,228,229,963,478,485
"14 años (020)",1478,777,701,473,243,230,1005,534,471
"De 15 a 19 años (021)",6245,3338,2907,1857,950,907,4388,2388,2000
"15 años (022)",1424,767,657,494,248,246,930,519,411
"16 años (023)",1252,653,599,429,222,207,823,431,392
"17 años (024)",1285,685,600,352,185,167,933,500,433
"18 años (025)",1210,657,553,318,165,153,892,492,400
"19 años (026)",1074,576,498,264,130,134,810,446,364
"De 20 a 24 años (027)",5233,2774,2459,1273,608,665,3960,2166,1794
"20 años (028)",1252,633,619,304,129,175,948,504,444
"21 años (029)",925,504,421,209,107,102,716,397,319
"22 años (030)",1055,562,493,257,119,138,798,443,355
"23 años (031)",984,517,467,262,126,136,722,391,331
"24 años (032)",1017,558,459,241,127,114,776,431,345
"De 25 a 29 años (033)",5154,2753,2401,1309,628,681,3845,2125,1720
"25 años (034)",1173,615,558,300,129,171,873,486,387
"26 años (035)",960,477,483,233,111,122,727,366,361
"27 años (036)",1065,604,461,276,150,126,789,454,335
"28 años (037)",1086,599,487,264,129,135,822,470,352
"29 años (038)",870,458,412,236,109,127,634,349,285
"De 30 a 34 años (039)",4465,2449,2016,1168,552,616,3297,1897,1400
"30 años (040)",1265,712,553,306,147,159,959,565,394
"31 años (041)",697,373,324,174,82,92,523,291,232
"32 años (042)",970,525,445,289,124,165,681,401,280
"33 años (043)",774,411,363,207,99,108,567,312,255
"34 años (044)",759,428,331,192,100,92,567,328,239
