"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 35 a 39 años (045)",3308,1649,1659,580,282,298,2728,1367,1361
"35 años (046)",737,365,372,127,67,60,610,298,312
"36 años (047)",652,324,328,97,42,55,555,282,273
"37 años (048)",649,320,329,120,57,63,529,263,266
"38 años (049)",719,354,365,116,50,66,603,304,299
"39 años (050)",551,286,265,120,66,54,431,220,211
"De 40 a 44 años (051)",2608,1346,1262,463,238,225,2145,1108,1037
"40 años (052)",787,402,385,126,63,63,661,339,322
"41 años (053)",400,193,207,63,27,36,337,166,171
"42 años (054)",559,309,250,109,59,50,450,250,200
"43 años (055)",449,226,223,90,47,43,359,179,180
"44 años (056)",413,216,197,75,42,33,338,174,164
"De 45 a 49 años (057)",2182,1121,1061,376,193,183,1806,928,878
"45 años (058)",541,289,252,97,50,47,444,239,205
"46 años (059)",381,175,206,63,27,36,318,148,170
"47 años (060)",458,249,209,91,47,44,367,202,165
"48 años (061)",469,241,228,72,40,32,397,201,196
"49 años (062)",333,167,166,53,29,24,280,138,142
"De 50 a 54 años (063)",1727,934,793,282,163,119,1445,771,674
"50 años (064)",521,281,240,86,48,38,435,233,202
"51 años (065)",238,130,108,38,24,14,200,106,94
"52 años (066)",342,178,164,63,33,30,279,145,134
"53 años (067)",282,166,116,44,30,14,238,136,102
"54 años (068)",344,179,165,51,28,23,293,151,142
"De 55 a 59 años (069)",1357,702,655,219,128,91,1138,574,564
"55 años (070)",328,177,151,45,29,16,283,148,135
"56 años (071)",292,149,143,58,36,22,234,113,121
"57 años (072)",268,142,126,43,21,22,225,121,104
"58 años (073)",286,145,141,32,15,17,254,130,124
"59 años (074)",183,89,94,41,27,14,142,62,80
"De 60 a 64 años (075)",1097,575,522,145,64,81,952,511,441
"60 años (076)",390,195,195,54,21,33,336,174,162
"61 años (077)",133,74,59,13,5,8,120,69,51
"62 años (078)",205,105,100,31,14,17,174,91,83
"63 años (079)",201,110,91,23,10,13,178,100,78
"64 años (080)",168,91,77,24,14,10,144,77,67
"De 65 y más años (081)",2851,1437,1414,384,196,188,2467,1241,1226
"65 años (082)",273,141,132,40,17,23,233,124,109
"66 años (083)",174,91,83,21,13,8,153,78,75
"67 años (084)",197,104,93,40,25,15,157,79,78
"68 años (085)",200,88,112,25,7,18,175,81,94
"69 años (086)",119,56,63,17,9,8,102,47,55
"70 años (087)",274,144,130,33,22,11,241,122,119
"71 años (088)",101,52,49,23,12,11,78,40,38
"72 años (089)",158,72,86,13,6,7,145,66,79
"73 años (090)",98,56,42,14,9,5,84,47,37
"74 años (091)",100,59,41,16,8,8,84,51,33
"75 años (092)",165,78,87,11,4,7,154,74,80
"76 años (093)",107,54,53,15,7,8,92,47,45
"77 años (094)",90,58,32,10,7,3,80,51,29
"78 años (095)",148,77,71,20,10,10,128,67,61
"79 años (096)",55,30,25,3,2,1,52,28,24
"80 años (097)",158,75,83,15,10,5,143,65,78
"81 años (098)",31,13,18,5,2,3,26,11,15
"82 años (099)",57,32,25,8,3,5,49,29,20
"83 años (100)",47,19,28,9,2,7,38,17,21
"84 años (101)",48,26,22,8,4,4,40,22,18
"85 años (102)",54,25,29,7,2,5,47,23,24
"86 años (103)",31,15,16,3,2,1,28,13,15
"87 años (104)",29,13,16,5,4,1,24,9,15
"88 años (105)",27,14,13,4,2,2,23,12,11
"89 años (106)",16,7,9,,,,16,7,9
"90 años (107)",20,9,11,3,2,1,17,7,10
"91 años (108)",2,1,1,,,,2,1,1
"92 años (109)",7,5,2,1,1,,6,4,2
"93 años (110)",6,3,3,3,1,2,3,2,1
"94 años (111)",2,1,1,1,,1,1,1,
"95 años (112)",13,3,10,2,,2,11,3,8
"96 años (113)",2,,2,,,,2,,2
"97 años (114)",6,4,2,1,1,,5,3,2
"98 y más años (115)",36,12,24,8,2,6,28,10,18
