"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otra (034)",1,,1,,,
"Ocupación no especificada (035)",159,1,48,55,36,19
,,,,,,
"URBANA (036)",5065,68,1451,1867,1273,406
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",29,,4,15,8,2
"Profes., científicos e intelectuales (038)",773,,135,460,173,5
"Técnicos de nivel medio y trab. asimilados (039)",206,,64,80,56,6
"Jefes y empleados de oficina (040)",178,,66,68,43,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",736,5,190,251,226,64
"Agricult. trabaj. calif.agrop. y pesqueros (042)",966,8,166,281,317,194
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",342,2,139,113,70,18
"Obreros construc., conf., papel, fab., instr. (044)",388,,138,157,80,13
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1321,53,517,384,277,90
"Otra (046)",34,,10,19,5,
"Ocupación no especificada (047)",92,,22,39,18,13
"Hombres (048)",3132,47,934,1077,802,272
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",21,,1,11,8,1
"Profes., científicos e intelectuales (050)",389,,59,216,110,4
"Técnicos de nivel medio y trab. asimilados (051)",112,,40,42,28,2
"Jefes y empleados de oficina (052)",77,,26,26,25,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",248,,74,84,67,23
"Agricult. trabaj. calif.agrop. y pesqueros (054)",817,8,149,225,268,167
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",297,2,124,93,62,16
"Obreros construc., conf., papel, fab., instr. (056)",375,,134,150,79,12
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",740,37,311,203,145,44
"Otra (058)",33,,9,19,5,
"Ocupación no especificada (059)",23,,7,8,5,3
"Mujeres (060)",1933,21,517,790,471,134
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",8,,3,4,,1
"Profes., científicos e intelectuales (062)",384,,76,244,63,1
"Técnicos de nivel medio y trab. asimilados (063)",94,,24,38,28,4
"Jefes y empleados de oficina (064)",101,,40,42,18,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",488,5,116,167,159,41
"Agricult. trabaj. calif.agrop. y pesqueros (066)",149,,17,56,49,27
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",45,,15,20,8,2
"Obreros construc., conf., papel, fab., instr. (068)",13,,4,7,1,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",581,16,206,181,132,46
"Otra (070)",1,,1,,,
"Ocupación no especificada (071)",69,,15,31,13,10
,,,,,,
"RURAL (072)",11581,248,3884,3660,2718,1071
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",20,,3,9,8,
"Profes., científicos e intelectuales (074)",259,,62,162,33,2
"Técnicos de nivel medio y trab. asimilados (075)",70,1,30,33,5,1
"Jefes y empleados de oficina (076)",56,,28,19,9,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",396,,112,161,87,36
"Agricult. trabaj. calif.agrop. y pesqueros (078)",6364,12,1554,2131,1836,831
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",252,2,118,66,52,14
"Obreros construc., conf., papel, fab., instr. (080)",306,1,117,112,70,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",3738,231,1814,933,590,170
"Otra (082)",5,,,4,1,
"Ocupación no especificada (083)",115,1,46,30,27,11
"Hombres (084)",9705,176,3227,3076,2324,902
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",15,,1,7,7,
"Profes., científicos e intelectuales (086)",165,,33,105,25,2
"Técnicos de nivel medio y trab. asimilados (087)",44,1,16,23,3,1
"Jefes y empleados de oficina (088)",28,,9,12,7,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",152,,50,55,32,15
"Agricult. trabaj. calif.agrop. y pesqueros (090)",5927,10,1461,2014,1703,739
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",212,2,88,60,48,14
"Obreros construc., conf., papel, fab., instr. (092)",302,1,114,112,69,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2830,162,1442,678,425,123
"Otra (094)",5,,,4,1,
"Ocupación no especificada (095)",25,,13,6,4,2
"Mujeres (096)",1876,72,657,584,394,169
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",5,,2,2,1,
"Profes., científicos e intelectuales (098)",94,,29,57,8,
"Técnicos de nivel medio y trab. asimilados (099)",26,,14,10,2,
"Jefes y empleados de oficina (100)",28,,19,7,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",244,,62,106,55,21
"Agricult. trabaj. calif.agrop. y pesqueros (102)",437,2,93,117,133,92
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",40,,30,6,4,
"Obreros construc., conf., papel, fab., instr. (104)",4,,3,,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",908,69,372,255,165,47
"Ocupación no especificada (107)",90,1,33,24,23,9
