"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Jefes y empleados de oficina (040)",257,,,1,39,45,88,18,66
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",871,69,,190,327,54,125,40,66
"Agricult.trabaj. calif.agrop. y pesquros (042)",825,93,,352,258,30,37,16,39
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",510,24,,86,231,46,59,18,46
"Obreros. construc., conf., papel, fab., instr (044)",791,15,1,133,422,60,50,56,54
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",1522,187,2,503,561,54,91,47,77
"Otra (046)",26,,,,1,1,17,3,4
"Ocupación no especificada (047)",158,20,1,49,48,13,13,7,7
"Hombres (048)",3701,125,2,788,1420,241,367,196,562
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",16,,,,2,,3,,11
"Profes., científicos e intelectuales (050)",378,,,,7,22,58,23,268
"Técnicos de nivel medio ytrab.asimilados (051)",137,,,8,37,14,40,13,25
"Jefes y empleados de oficina (052)",129,,,1,23,18,34,11,42
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",328,8,,57,146,26,37,22,32
"Agricult.trabaj. calif.agrop. y pesquros (054)",649,44,,279,223,26,32,12,33
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",438,8,,70,208,38,53,17,44
"Obreros. construc., conf., papel, fab., instr (056)",772,13,1,130,412,59,50,55,52
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",759,45,1,225,338,32,37,36,45
"Otra (058)",26,,,,1,1,17,3,4
"Ocupación no especificada (059)",69,7,,18,23,5,6,4,6
"Mujeres (060)",2241,287,2,541,537,115,329,62,368
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",3,,,,,1,,,2
"Profes., científicos e intelectuales (062)",335,,,,9,6,56,15,249
"Técnicos de nivel medio ytrab.asimilados (063)",113,4,,7,15,10,59,2,16
"Jefes y empleados de oficina (064)",128,,,,16,27,54,7,24
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",543,61,,133,181,28,88,18,34
"Agricult.trabaj. calif.agrop. y pesquros (066)",176,49,,73,35,4,5,4,6
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",72,16,,16,23,8,6,1,2
"Obreros. construc., conf., papel, fab., instr (068)",19,2,,3,10,1,,1,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",763,142,1,278,223,22,54,11,32
"Ocupación no especificada (071)",89,13,1,31,25,8,7,3,1
,,,,,,,,,
"RURAL (072)",3302,545,,1478,908,75,94,36,166
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",2,,,,1,,,,1
"Profes., científicos e intelectuales (074)",81,,,,2,3,14,4,58
"Técnicos de nivel medio ytrab.asimilados (075)",12,,,,1,2,6,1,2
"Jefes y empleados de oficina (076)",12,,,,4,,2,,6
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",42,7,,5,20,2,3,2,3
"Agricult.trabaj. calif.agrop. y pesquros (078)",2044,391,,1039,460,43,31,14,66
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",48,3,,11,27,2,1,1,3
"Obreros. construc., conf., papel, fab., instr (080)",84,2,,11,59,3,5,1,3
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",934,133,,391,325,19,32,12,22
"Ocupación no especificada (083)",43,9,,21,9,1,,1,2
"Hombres (084)",2520,299,,1186,770,59,57,24,125
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",2,,,,1,,,,1
"Profes., científicos e intelectuales (086)",45,,,,,3,4,4,34
"Técnicos de nivel medio ytrab.asimilados (087)",10,,,,1,2,4,1,2
"Jefes y empleados de oficina (088)",8,,,,3,,2,,3
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",24,1,,,15,2,2,1,3
"Agricult.trabaj. calif.agrop. y pesquros (090)",1651,233,,896,402,32,24,7,57
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",45,1,,11,26,2,1,1,3
"Obreros. construc., conf., papel, fab., instr (092)",84,2,,11,59,3,5,1,3
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",633,61,,261,256,14,15,8,18
"Ocupación no especificada (095)",18,1,,7,7,1,,1,1
"Mujeres (096)",782,246,,292,138,16,37,12,41
"Profes., científicos e intelectuales (098)",36,,,,2,,10,,24
"Técnicos de nivel medio ytrab.asimilados (099)",2,,,,,,2,,
"Jefes y empleados de oficina (100)",4,,,,1,,,,3
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",18,6,,5,5,,1,1,
"Agricult.trabaj. calif.agrop. y pesquros (102)",393,158,,143,58,11,7,7,9
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",3,2,,,1,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",301,72,,130,69,5,17,4,4
"Ocupación no especificada (107)",25,8,,14,2,,,,1
