"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Viudo(a) (040)",673,4157,3098,2,74.5,,
"De 15 a 19 años (042)",2,5,5,,100,,
"De 25 a 29 años (044)",3,14,14,,100,,
"De 30 a 34 años (045)",8,19,19,,100,,
"De 35 a 39 años (046)",17,72,66,2,91.7,2.8,
"De 40 a 44 años (047)",30,173,136,,78.6,,
"De 45 a 49 años (048)",30,165,134,,81.2,,
"De 50 y más años (049)",583,3709,2724,,73.4,,
"Divorciado(a) (050)",24,107,106,1,99.1,0.9,
"De 20 a 24 años (053)",1,1,1,,100,,
"De 25 a 29 años (054)",2,3,3,1,100,33.3,
"De 30 a 34 años (055)",2,5,5,,100,,
"De 35 a 39 años (056)",1,1,1,,100,,
"De 40 a 44 años (057)",1,,,,,,
"De 45 a 49 años (058)",1,4,4,,100,,
"De 50 y más años (059)",16,93,92,,98.9,,
"Soltero(a) (060)",1366,297,276,11,92.9,3.7,
"De 12 a 14 años (061)",551,,,,,,
"De 15 a 19 años (062)",408,13,13,2,100,15.4,
"De 20 a 24 años (063)",113,32,32,3,100,9.4,
"De 25 a 29 años (064)",70,30,28,2,93.3,6.7,
"De 30 a 34 años (065)",67,53,50,2,94.3,3.8,
"De 35 a 39 años (066)",43,44,42,2,95.5,4.5,
"De 40 a 44 años (067)",27,30,30,,100,,
"De 45 a 49 años (068)",16,23,22,,95.7,,
"De 50 y más años (069)",71,72,59,,81.9,,
,,,,,,,
"URBANA (080)",2813,9025,7680,127,85.1,1.4,
"De 12 a 14 años (081)",305,4,4,,100,,
"De 15 a 19 años (082)",315,57,56,16,98.2,28.1,
"De 20 a 24 años (083)",186,181,175,15,96.7,8.3,
"De 25 a 29 años (084)",224,410,393,30,95.9,7.3,
"De 30 a 34 años (085)",279,666,622,27,93.4,4.1,
"De 35 a 39 años (086)",282,941,885,29,94,3.1,
"De 40 a 44 años (087)",228,1021,913,8,89.4,0.8,
"De 45 a 49 años (088)",195,1012,874,2,86.4,0.2,
"De 50 y más años (089)",799,4733,3758,,79.4,,
"Conviviente (090)",618,1822,1646,78,90.3,4.3,
"De 12 a 14 años (091)",3,4,4,,100,,
"De 15 a 19 años (092)",50,38,37,12,97.4,31.6,
"De 20 a 24 años (093)",92,128,123,12,96.1,9.4,
"De 25 a 29 años (094)",125,280,269,21,96.1,7.5,
"De 30 a 34 años (095)",121,304,276,17,90.8,5.6,
"De 35 a 39 años (096)",89,310,290,13,93.5,4.2,
"De 40 a 44 años (097)",50,250,221,3,88.4,1.2,
"De 45 a 49 años (098)",27,133,117,,88,,
"De 50 y más años (099)",61,375,309,,82.4,,
"Separado(a) (100)",66,284,258,4,90.8,1.4,
"De 15 a 19 años (102)",3,3,3,1,100,33.3,
"De 20 a 24 años (103)",9,15,14,,93.3,,
"De 25 a 29 años (104)",3,4,4,1,100,25,
"De 30 a 34 años (105)",4,13,13,1,100,7.7,
"De 35 a 39 años (106)",5,17,17,,100,,
"De 40 a 44 años (107)",10,48,43,,89.6,,
"De 45 a 49 años (108)",10,44,43,1,97.7,2.3,
"De 50 y más años (109)",22,140,121,,86.4,,
"Casado(a) (110)",984,4789,4130,35,86.2,0.7,
"De 15 a 19 años (112)",2,2,2,1,100,50,
"De 20 a 24 años (113)",15,21,21,,100,,
"De 25 a 29 años (114)",42,102,96,6,94.1,5.9,
"De 30 a 34 años (115)",110,312,298,9,95.5,2.9,
"De 35 a 39 años (116)",145,536,504,13,94,2.4,
"De 40 a 44 años (117)",132,610,546,5,89.5,0.8,
"De 45 a 49 años (118)",136,764,651,1,85.2,0.1,
"De 50 y más años (119)",402,2442,2012,,82.4,,
"Viudo(a) (120)",306,1855,1385,1,74.7,0.1,
"De 15 a 19 años (122)",2,5,5,,100,,
"De 25 a 29 años (124)",1,3,3,,100,,
"De 30 a 34 años (125)",3,7,7,,100,,
"De 35 a 39 años (126)",10,46,44,1,95.7,2.2,
"De 40 a 44 años (127)",18,92,82,,89.1,,
"De 45 a 49 años (128)",11,52,45,,86.5,,
"De 50 y más años (129)",261,1650,1199,,72.7,,
"Divorciado(a) (130)",18,87,86,1,98.9,1.1,
"De 25 a 29 años (134)",1,2,2,1,100,50,
"De 30 a 34 años (135)",2,5,5,,100,,
"De 35 a 39 años (136)",1,1,1,,100,,
"De 40 a 44 años (137)",1,,,,,,
"De 45 a 49 años (138)",1,4,4,,100,,
"De 50 y más años (139)",12,75,74,,98.7,,
"Soltero(a) (140)",821,188,175,8,93.1,4.3,
"De 12 a 14 años (141)",302,,,,,,
"De 15 a 19 años (142)",258,9,9,2,100,22.2,
"De 20 a 24 años (143)",70,17,17,3,100,17.6,
"De 25 a 29 años (144)",52,19,19,1,100,5.3,
"De 30 a 34 años (145)",39,25,23,,92,,
"De 35 a 39 años (146)",32,31,29,2,93.5,6.5,
"De 40 a 44 años (147)",17,21,21,,100,,
"De 45 a 49 años (148)",10,15,14,,93.3,,
"De 50 y más años (149)",41,51,43,,84.3,,
,,,,,,,
"RURAL (160)",2793,11315,9455,155,83.6,1.4,
"De 12 a 14 años (161)",253,2,2,,100,,
"De 15 a 19 años (162)",210,64,60,17,93.8,26.6,
"De 20 a 24 años (163)",198,263,255,36,97,13.7,
"De 25 a 29 años (164)",232,615,567,34,92.2,5.5,
"De 30 a 34 años (165)",252,851,787,26,92.5,3.1,
"De 35 a 39 años (166)",248,1057,956,26,90.4,2.5,
"De 40 a 44 años (167)",248,1362,1188,13,87.2,1,
"De 45 a 49 años (168)",198,1194,1011,3,84.7,0.3,
"De 50 y más años (169)",954,5907,4629,,78.4,,
"Conviviente (170)",769,2521,2276,99,90.3,3.9,
"De 12 a 14 años (171)",4,2,2,,100,,
"De 15 a 19 años (172)",56,57,53,17,93,29.8,
"De 20 a 24 años (173)",136,214,207,31,96.7,14.5,
"De 25 a 29 años (174)",143,380,348,22,91.6,5.8,
"De 30 a 34 años (175)",121,402,379,12,94.3,3,
"De 35 a 39 años (176)",99,397,366,11,92.2,2.8,
"De 40 a 44 años (177)",79,411,367,4,89.3,1,
"De 45 a 49 años (178)",39,239,206,2,86.2,0.8,
"De 50 y más años (179)",92,419,348,,83.1,,
"Separado(a) (180)",41,169,152,2,89.9,1.2,
"De 15 a 19 años (182)",3,3,3,,100,,
"De 20 a 24 años (183)",2,2,2,,100,,
"De 25 a 29 años (184)",7,23,20,2,87,8.7,
"De 30 a 34 años (185)",6,22,22,,100,,
"De 35 a 39 años (186)",1,,,,,,
"De 40 a 44 años (187)",2,4,4,,100,,
"De 45 a 49 años (188)",3,10,8,,80,,
"De 50 y más años (189)",17,105,93,,88.6,,
"Casado(a) (190)",1065,6194,5193,52,83.8,0.8,
"De 15 a 19 años (192)",1,,,,,,
"De 20 a 24 años (193)",16,31,30,5,96.8,16.1,
"De 25 a 29 años (194)",61,189,178,10,94.2,5.3,
"De 30 a 34 años (195)",92,387,347,13,89.7,3.4,
"De 35 a 39 años (196)",130,621,555,14,89.4,2.3,
"De 40 a 44 años (197)",145,857,754,9,88,1.1,
"De 45 a 49 años (198)",131,824,700,1,85,0.1,
"De 50 y más años (199)",489,3285,2629,,80,,
"Viudo(a) (200)",367,2302,1713,1,74.4,,
"De 25 a 29 años (204)",2,11,11,,100,,
"De 30 a 34 años (205)",5,12,12,,100,,
"De 35 a 39 años (206)",7,26,22,1,84.6,3.8,
"De 40 a 44 años (207)",12,81,54,,66.7,,
"De 45 a 49 años (208)",19,113,89,,78.8,,
"De 50 y más años (209)",322,2059,1525,,74.1,,
"Divorciado(a) (210)",6,20,20,,100,,
"De 20 a 24 años (213)",1,1,1,,100,,
"De 25 a 29 años (214)",1,1,1,,100,,
"De 50 y más años (219)",4,18,18,,100,,
"Soltero(a) (220)",545,109,101,1,92.7,0.9,
"De 12 a 14 años (221)",249,,,,,,
"De 15 a 19 años (222)",150,4,4,,100,,
"De 20 a 24 años (223)",43,15,15,,100,,
"De 25 a 29 años (224)",18,11,9,,81.8,,
"De 30 a 34 años (225)",28,28,27,1,96.4,3.6,
"De 35 a 39 años (226)",11,13,13,,100,,
"De 40 a 44 años (227)",10,9,9,,100,,
"De 45 a 49 años (228)",6,8,8,,100,,
"De 50 y más años (229)",30,21,16,,76.2,,
