"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",102,90,10,55,21,4,,,,,12,109
"De 25 a 29 años (024)",118,108,12,53,31,10,2,,,,10,153
"De 30 a 34 años (025)",106,98,10,30,27,20,7,3,1,,8,203
"De 35 a 39 años (026)",100,94,10,20,32,13,15,2,,2,6,224
"De 40 a 44 años (027)",67,63,5,12,17,11,13,3,1,1,4,176
"De 45 a 49 años (028)",52,51,6,7,8,1,21,4,4,,1,176
"De 50 y más años (029)",160,158,11,21,20,18,33,25,19,11,2,722
"Casado(a) (030)",5474,5396,182,358,628,772,1399,1049,569,439,78,26637
"De 12 a 14 años (031)",3,1,1,,,,,,,,2,
"De 15 a 19 años (032)",33,24,7,12,1,2,2,,,,9,28
"De 20 a 24 años (033)",153,142,14,62,53,10,3,,,,11,211
"De 25 a 29 años (034)",310,303,16,68,99,86,30,3,1,,7,678
"De 30 a 34 años (035)",531,516,17,60,138,112,147,32,6,4,15,1596
"De 35 a 39 años (036)",734,727,9,39,108,163,266,116,18,8,7,2904
"De 40 a 44 años (037)",719,713,21,21,61,115,248,150,66,31,6,3449
"De 45 a 49 años (038)",724,718,9,25,49,99,211,197,81,47,6,3807
"De 50 y más años (039)",2267,2252,88,71,119,185,492,551,397,349,15,13964
"Viudo(a) (040)",1471,1433,84,101,135,129,336,279,220,149,38,7642
"De 12 a 14 años (041)",1,,,,,,,,,,1,
"De 15 a 19 años (042)",5,2,2,,,,,,,,3,
"De 20 a 24 años (043)",9,9,,8,,,1,,,,,13
"De 25 a 29 años (044)",14,14,1,2,8,,3,,,,,31
"De 30 a 34 años (045)",31,28,2,5,8,8,4,1,,,3,69
"De 35 a 39 años (046)",62,58,2,4,13,12,18,4,5,,4,212
"De 40 a 44 años (047)",72,69,7,2,7,7,23,13,8,2,3,308
"De 45 a 49 años (048)",90,85,3,7,8,10,32,17,7,1,5,372
"De 50 y más años (049)",1187,1168,67,73,91,92,255,244,200,146,19,6637
"Divorciado(a) (050)",70,60,6,9,11,11,13,6,1,3,10,202
"De 15 a 19 años (052)",1,1,1,,,,,,,,,
"De 20 a 24 años (053)",7,5,,2,2,,1,,,,2,10
"De 25 a 29 años (054)",7,2,,1,1,,,,,,5,3
"De 30 a 34 años (055)",6,5,1,2,1,1,,,,,1,7
"De 35 a 39 años (056)",4,4,2,,1,,1,,,,,6
"De 40 a 44 años (057)",8,8,1,,2,3,1,1,,,,25
"De 45 a 49 años (058)",12,12,1,2,1,1,3,3,1,,,48
"De 50 y más años (059)",25,23,,2,3,6,7,2,,3,2,103
"Soltero(a) (060)",7030,6017,5513,307,129,40,28,,,,1013,797
"De 12 a 14 años (061)",1673,1672,1667,2,3,,,,,,1,8
"De 15 a 19 años (062)",2416,2415,2391,20,3,,1,,,,1,30
"De 20 a 24 años (063)",1368,967,873,74,16,3,1,,,,401,119
"De 25 a 29 años (064)",706,377,265,78,24,5,5,,,,329,161
"De 30 a 34 años (065)",308,186,114,37,24,8,3,,,,122,121
"De 35 a 39 años (066)",189,120,63,34,18,3,2,,,,69,87
"De 40 a 44 años (067)",106,74,35,15,13,6,5,,,,32,79
"De 45 a 49 años (068)",78,58,30,14,6,6,2,,,,20,52
"De 50 y más años (069)",186,148,75,33,22,9,9,,,,38,140
,,,,,,,,,,,,
"URBANA (080)",11139,10252,3696,1154,1091,972,1462,971,530,376,887,27712
"De 12 a 14 años (081)",989,980,976,2,2,,,,,,9,6
"De 15 a 19 años (082)",1607,1581,1504,60,10,3,4,,,,26,105
"De 20 a 24 años (083)",1357,1062,586,319,112,34,9,2,,,295,697
"De 25 a 29 años (084)",1140,890,219,283,227,112,42,5,2,,250,1301
"De 30 a 34 años (085)",924,807,92,154,240,169,123,18,7,4,117,1879
"De 35 a 39 años (086)",974,895,54,95,171,196,269,87,19,4,79,2972
"De 40 a 44 años (087)",759,723,45,56,89,126,219,125,42,21,36,2958
"De 45 a 49 años (088)",723,693,34,48,68,96,205,153,58,31,30,3159
"De 50 y más años (089)",2666,2621,186,137,172,236,591,581,402,316,45,14635
"Conviviente (090)",1959,1874,173,489,420,293,305,123,43,28,85,4990
"De 12 a 14 años (091)",8,5,3,2,,,,,,,3,2
"De 15 a 19 años (092)",104,85,38,38,5,2,2,,,,19,62
"De 20 a 24 años (093)",355,338,50,192,67,22,5,2,,,17,427
"De 25 a 29 años (094)",443,420,39,152,133,62,30,3,1,,23,760
"De 30 a 34 años (095)",317,309,9,49,110,76,53,7,4,1,8,814
"De 35 a 39 años (096)",279,270,8,25,61,59,83,29,5,,9,909
"De 40 a 44 años (097)",155,152,5,16,16,30,48,25,7,5,3,616
"De 45 a 49 años (098)",113,110,6,5,11,16,33,27,9,3,3,499
"De 50 y más años (099)",185,185,15,10,17,26,51,30,17,19,,901
"Separado(a) (100)",441,418,36,140,91,52,50,26,16,7,23,1086
"De 12 a 14 años (101)",3,1,1,,,,,,,,2,
"De 15 a 19 años (102)",16,15,2,11,2,,,,,,1,15
"De 20 a 24 años (103)",48,43,5,30,7,1,,,,,5,47
"De 25 a 29 años (104)",65,63,5,34,17,6,1,,,,2,90
"De 30 a 34 años (105)",71,65,5,26,17,13,3,,1,,6,120
"De 35 a 39 años (106)",58,55,6,16,16,9,7,1,,,3,113
"De 40 a 44 años (107)",48,46,2,8,15,10,7,3,,1,2,129
"De 45 a 49 años (108)",29,28,1,5,5,,11,3,3,,1,105
"De 50 y más años (109)",103,102,9,10,12,13,21,19,12,6,1,467
"Casado(a) (110)",3446,3389,135,255,408,512,849,633,341,256,57,16229
"De 12 a 14 años (111)",3,1,1,,,,,,,,2,
"De 15 a 19 años (112)",16,11,3,5,1,1,1,,,,5,14
"De 20 a 24 años (113)",96,89,8,42,28,8,3,,,,7,135
"De 25 a 29 años (114)",174,168,15,44,55,42,9,2,1,,6,340
"De 30 a 34 años (115)",317,304,13,47,91,74,63,11,2,3,13,834
"De 35 a 39 años (116)",475,468,7,32,73,119,166,57,10,4,7,1768
"De 40 a 44 años (117)",436,431,18,18,44,75,143,88,31,14,5,1945
"De 45 a 49 años (118)",452,447,7,21,39,69,134,109,41,27,5,2221
"De 50 y más años (119)",1477,1470,63,46,77,124,330,366,256,208,7,8972
"Viudo(a) (120)",950,924,59,71,83,84,229,184,130,84,26,4774
"De 12 a 14 años (121)",1,,,,,,,,,,1,
"De 15 a 19 años (122)",1,1,1,,,,,,,,,
"De 20 a 24 años (123)",5,5,,5,,,,,,,,5
"De 25 a 29 años (124)",7,7,1,2,4,,,,,,,10
"De 30 a 34 años (125)",18,15,1,5,5,2,2,,,,3,30
"De 35 a 39 años (126)",41,37,2,4,9,7,11,,4,,4,126
"De 40 a 44 años (127)",44,43,3,2,4,5,15,9,4,1,1,193
"De 45 a 49 años (128)",64,60,1,6,6,5,25,11,5,1,4,264
"De 50 y más años (129)",769,756,50,47,55,65,176,164,117,82,13,4146
"Divorciado(a) (130)",47,40,4,6,7,8,9,5,,1,7,127
"De 15 a 19 años (132)",1,1,1,,,,,,,,,
"De 20 a 24 años (133)",1,,,,,,,,,,1,
"De 25 a 29 años (134)",4,1,,,1,,,,,,3,2
"De 30 a 34 años (135)",4,3,,2,1,,,,,,1,4
"De 35 a 39 años (136)",2,2,1,,1,,,,,,,2
"De 40 a 44 años (137)",6,6,1,,2,2,1,,,,,15
"De 45 a 49 años (138)",10,10,1,2,1,1,2,3,,,,34
"De 50 y más años (139)",19,17,,2,1,5,6,2,,1,2,70
"Soltero(a) (140)",4296,3607,3289,193,82,23,20,,,,689,506
"De 12 a 14 años (141)",974,973,971,,2,,,,,,1,4
"De 15 a 19 años (142)",1469,1468,1459,6,2,,1,,,,1,14
"De 20 a 24 años (143)",852,587,523,50,10,3,1,,,,265,83
"De 25 a 29 años (144)",447,231,159,51,17,2,2,,,,216,99
"De 30 a 34 años (145)",197,111,64,25,16,4,2,,,,86,77
"De 35 a 39 años (146)",119,63,30,18,11,2,2,,,,56,54
"De 40 a 44 años (147)",70,45,16,12,8,4,5,,,,25,60
"De 45 a 49 años (148)",55,38,18,9,6,5,,,,,17,36
"De 50 y más años (149)",113,91,49,22,10,3,7,,,,22,79
,,,,,,,,,,,,
"RURAL (160)",7169,6736,2468,636,711,597,1024,650,370,280,433,18833
"De 12 a 14 años (161)",709,703,696,6,1,,,,,,6,8
"De 15 a 19 años (162)",1101,1081,971,85,13,8,4,,,,20,151
"De 20 a 24 años (163)",913,758,385,200,128,29,14,2,,,155,614
"De 25 a 29 años (164)",795,665,129,143,179,123,84,7,,,130,1272
"De 30 a 34 años (165)",639,598,74,59,132,125,162,41,4,1,41,1702
"De 35 a 39 años (166)",600,578,54,36,91,92,188,92,14,11,22,2134
"De 40 a 44 años (167)",490,473,41,15,36,63,153,95,51,19,17,2207
"De 45 a 49 años (168)",438,432,31,15,20,47,129,114,55,21,6,2209
"De 50 y más años (169)",1484,1448,87,77,111,110,290,299,246,228,36,8536
"Conviviente (170)",1560,1513,137,302,321,247,314,127,42,23,47,4484
"De 12 a 14 años (171)",10,4,,4,,,,,,,6,4
"De 15 a 19 años (172)",113,103,32,49,12,7,3,,,,10,106
"De 20 a 24 años (173)",276,269,24,126,81,24,12,2,,,7,422
"De 25 a 29 años (174)",337,331,15,72,110,72,56,6,,,6,787
"De 30 a 34 años (175)",264,263,13,30,64,69,71,16,,,1,771
"De 35 a 39 años (176)",206,200,14,9,29,38,72,28,5,5,6,764
"De 40 a 44 años (177)",122,117,12,5,9,17,34,28,11,1,5,512
"De 45 a 49 años (178)",92,91,10,3,5,10,32,19,11,1,1,414
"De 50 y más años (179)",140,135,17,4,11,10,34,28,15,16,5,704
"Separado(a) (180)",303,277,33,84,67,25,41,11,9,7,26,707
"De 15 a 19 años (182)",20,17,2,15,,,,,,,3,15
"De 20 a 24 años (183)",54,47,5,25,14,3,,,,,7,62
"De 25 a 29 años (184)",53,45,7,19,14,4,1,,,,8,63
"De 30 a 34 años (185)",35,33,5,4,10,7,4,3,,,2,83
"De 35 a 39 años (186)",42,39,4,4,16,4,8,1,,2,3,111
"De 40 a 44 años (187)",19,17,3,4,2,1,6,,1,,2,47
"De 45 a 49 años (188)",23,23,5,2,3,1,10,1,1,,,71
"De 50 y más años (189)",57,56,2,11,8,5,12,6,7,5,1,255
"Casado(a) (190)",2028,2007,47,103,220,260,550,416,228,183,21,10408
"De 15 a 19 años (192)",17,13,4,7,,1,1,,,,4,14
"De 20 a 24 años (193)",57,53,6,20,25,2,,,,,4,76
"De 25 a 29 años (194)",136,135,1,24,44,44,21,1,,,1,338
"De 30 a 34 años (195)",214,212,4,13,47,38,84,21,4,1,2,762
"De 35 a 39 años (196)",259,259,2,7,35,44,100,59,8,4,,1136
"De 40 a 44 años (197)",283,282,3,3,17,40,105,62,35,17,1,1504
"De 45 a 49 años (198)",272,271,2,4,10,30,77,88,40,20,1,1586
"De 50 y más años (199)",790,782,25,25,42,61,162,185,141,141,8,4992
"Viudo(a) (200)",521,509,25,30,52,45,107,95,90,65,12,2868
"De 15 a 19 años (202)",4,1,1,,,,,,,,3,
"De 20 a 24 años (203)",4,4,,3,,,1,,,,,8
"De 25 a 29 años (204)",7,7,,,4,,3,,,,,21
"De 30 a 34 años (205)",13,13,1,,3,6,2,1,,,,39
"De 35 a 39 años (206)",21,21,,,4,5,7,4,1,,,86
"De 40 a 44 años (207)",28,26,4,,3,2,8,4,4,1,2,115
"De 45 a 49 años (208)",26,25,2,1,2,5,7,6,2,,1,108
"De 50 y más años (209)",418,412,17,26,36,27,79,80,83,64,6,2491
"Divorciado(a) (210)",23,20,2,3,4,3,4,1,1,2,3,75
"De 20 a 24 años (213)",6,5,,2,2,,1,,,,1,10
"De 25 a 29 años (214)",3,1,,1,,,,,,,2,1
"De 30 a 34 años (215)",2,2,1,,,1,,,,,,3
"De 35 a 39 años (216)",2,2,1,,,,1,,,,,4
"De 40 a 44 años (217)",2,2,,,,1,,1,,,,10
"De 45 a 49 años (218)",2,2,,,,,1,,1,,,14
"De 50 y más años (219)",6,6,,,2,1,1,,,2,,33
"Soltero(a) (220)",2734,2410,2224,114,47,17,8,,,,324,291
"De 12 a 14 años (221)",699,699,696,2,1,,,,,,,4
"De 15 a 19 años (222)",947,947,932,14,1,,,,,,,16
"De 20 a 24 años (223)",516,380,350,24,6,,,,,,136,36
"De 25 a 29 años (224)",259,146,106,27,7,3,3,,,,113,62
"De 30 a 34 años (225)",111,75,50,12,8,4,1,,,,36,44
"De 35 a 39 años (226)",70,57,33,16,7,1,,,,,13,33
"De 40 a 44 años (227)",36,29,19,3,5,2,,,,,7,19
"De 45 a 49 años (228)",23,20,12,5,,1,2,,,,3,16
"De 50 y más años (229)",73,57,26,11,12,6,2,,,,16,61
