"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",495,2895,2647,32,91.4,1.1,
"De 45 a 49 años (038)",480,3240,2859,14,88.2,0.4,
"De 50 y más años (039)",1447,11601,9813,,84.6,,
"Viudo(a) (040)",579,4314,3448,8,79.9,0.2,
"De 12 a 14 años (041)",3,1,1,,100,,
"De 15 a 19 años (042)",4,2,2,,100,,
"De 20 a 24 años (043)",5,7,7,2,100,28.6,
"De 25 a 29 años (044)",3,15,12,,80,,
"De 30 a 34 años (045)",11,33,31,2,93.9,6.1,
"De 35 a 39 años (046)",24,108,104,4,96.3,3.7,
"De 40 a 44 años (047)",25,128,111,,86.7,,
"De 45 a 49 años (048)",34,222,180,,81.1,,
"De 50 y más años (049)",470,3798,3000,,79,,
"Divorciado(a) (050)",25,148,112,1,75.7,0.7,
"De 15 a 19 años (052)",1,1,1,1,100,100,
"De 20 a 24 años (053)",1,2,1,,50,,
"De 25 a 29 años (054)",3,6,6,,100,,
"De 30 a 34 años (055)",2,3,3,,100,,
"De 35 a 39 años (056)",3,8,8,,100,,
"De 45 a 49 años (058)",3,17,13,,76.5,,
"De 50 y más años (059)",12,111,80,,72.1,,
"Soltero(a) (060)",6128,1394,1366,143,98,10.3,
"De 12 a 14 años (061)",2568,17,17,2,100,11.8,
"De 15 a 19 años (062)",2265,257,251,78,97.7,30.4,
"De 20 a 24 años (063)",640,317,313,38,98.7,12,
"De 25 a 29 años (064)",301,263,260,14,98.9,5.3,
"De 30 a 34 años (065)",140,193,187,9,96.9,4.7,
"De 35 a 39 años (066)",87,143,140,2,97.9,1.4,
"De 40 a 44 años (067)",46,86,82,,95.3,,
"De 45 a 49 años (068)",23,47,46,,97.9,,
"De 50 y más años (069)",58,71,70,,98.6,,
,,,,,,,
"URBANA (080)",12353,36787,33493,964,91,2.6,
"De 12 a 14 años (081)",1614,26,26,3,100,11.5,
"De 15 a 19 años (082)",2161,707,685,176,96.9,24.9,
"De 20 a 24 años (083)",1555,2041,1985,239,97.3,11.7,
"De 25 a 29 años (084)",1315,2976,2913,222,97.9,7.5,
"De 30 a 34 años (085)",1186,3775,3616,178,95.8,4.7,
"De 35 a 39 años (086)",1105,4784,4520,106,94.5,2.2,
"De 40 a 44 años (087)",857,4477,4164,29,93,0.6,
"De 45 a 49 años (088)",687,4199,3802,11,90.5,0.3,
"De 50 y más años (089)",1873,13802,11782,,85.4,,
"Conviviente (090)",5065,18301,17026,683,93,3.7,
"De 12 a 14 años (091)",41,10,10,1,100,10,
"De 15 a 19 años (092)",484,446,429,103,96.2,23.1,
"De 20 a 24 años (093)",921,1590,1544,187,97.1,11.8,
"De 25 a 29 años (094)",890,2298,2253,177,98,7.7,
"De 30 a 34 años (095)",787,2707,2585,124,95.5,4.6,
"De 35 a 39 años (096)",629,2852,2695,69,94.5,2.4,
"De 40 a 44 años (097)",462,2508,2342,17,93.4,0.7,
"De 45 a 49 años (098)",320,2051,1853,5,90.3,0.2,
"De 50 y más años (099)",531,3839,3315,,86.4,,
"Separado(a) (100)",338,1270,1141,35,89.8,2.8,
"De 12 a 14 años (101)",2,2,2,2,100,100,
"De 15 a 19 años (102)",38,40,39,13,97.5,32.5,
"De 20 a 24 años (103)",58,91,85,9,93.4,9.9,
"De 25 a 29 años (104)",38,90,87,6,96.7,6.7,
"De 30 a 34 años (105)",36,91,89,3,97.8,3.3,
"De 35 a 39 años (106)",42,169,158,1,93.5,0.6,
"De 40 a 44 años (107)",23,114,109,,95.6,,
"De 45 a 49 años (108)",26,129,118,1,91.5,0.8,
"De 50 y más años (109)",75,544,454,,83.5,,
"Casado(a) (110)",2377,13547,12133,142,89.6,1,
"De 12 a 14 años (111)",1,,,,,,
"De 15 a 19 años (112)",36,35,35,6,100,17.1,
"De 20 a 24 años (113)",75,132,130,18,98.5,13.6,
"De 25 a 29 años (114)",143,360,348,26,96.7,7.2,
"De 30 a 34 años (115)",235,787,757,42,96.2,5.3,
"De 35 a 39 años (116)",341,1575,1483,33,94.2,2.1,
"De 40 a 44 años (117)",319,1718,1584,12,92.2,0.7,
"De 45 a 49 años (118)",300,1842,1675,5,90.9,0.3,
"De 50 y más años (119)",927,7098,6121,,86.2,,
"Viudo(a) (120)",354,2488,2046,5,82.2,0.2,
"De 12 a 14 años (121)",3,1,1,,100,,
"De 15 a 19 años (122)",2,1,1,,100,,
"De 20 a 24 años (123)",4,5,5,1,100,20,
"De 30 a 34 años (125)",11,33,31,2,93.9,6.1,
"De 35 a 39 años (126)",15,60,59,2,98.3,3.3,
"De 40 a 44 años (127)",14,59,52,,88.1,,
"De 45 a 49 años (128)",22,127,111,,87.4,,
"De 50 y más años (129)",283,2202,1786,,81.1,,
"Divorciado(a) (130)",14,86,70,,81.4,,
"De 25 a 29 años (134)",2,3,3,,100,,
"De 30 a 34 años (135)",1,1,1,,100,,
"De 35 a 39 años (136)",2,8,8,,100,,
"De 45 a 49 años (138)",2,16,12,,75,,
"De 50 y más años (139)",7,58,46,,79.3,,
"Soltero(a) (140)",4205,1095,1077,99,98.4,9,
"De 12 a 14 años (141)",1567,13,13,,100,,
"De 15 a 19 años (142)",1601,185,181,54,97.8,29.2,
"De 20 a 24 años (143)",497,223,221,24,99.1,10.8,
"De 25 a 29 años (144)",242,225,222,13,98.7,5.8,
"De 30 a 34 años (145)",116,156,153,7,98.1,4.5,
"De 35 a 39 años (146)",76,120,117,1,97.5,0.8,
"De 40 a 44 años (147)",39,78,77,,98.7,,
"De 45 a 49 años (148)",17,34,33,,97.1,,
"De 50 y más años (149)",50,61,60,,98.4,,
,,,,,,,
"RURAL (160)",7933,29997,26223,982,87.4,3.3,
"De 12 a 14 años (161)",1042,14,14,3,100,21.4,
"De 15 a 19 años (162)",1315,777,747,207,96.1,26.6,
"De 20 a 24 años (163)",1072,2138,2031,251,95,11.7,
"De 25 a 29 años (164)",918,2873,2711,199,94.4,6.9,
"De 30 a 34 años (165)",705,3155,2935,163,93,5.2,
"De 35 a 39 años (166)",667,3777,3445,102,91.2,2.7,
"De 40 a 44 años (167)",508,3329,2977,46,89.4,1.4,
"De 45 a 49 años (168)",448,3381,2883,11,85.3,0.3,
"De 50 y más años (169)",1258,10553,8480,,80.4,,
"Conviviente (170)",4132,17465,15564,759,89.1,4.3,
"De 12 a 14 años (171)",39,10,10,1,100,10,
"De 15 a 19 años (172)",597,650,624,170,96,26.2,
"De 20 a 24 años (173)",816,1774,1678,207,94.6,11.7,
"De 25 a 29 años (174)",692,2291,2164,161,94.5,7,
"De 30 a 34 años (175)",498,2254,2081,122,92.3,5.4,
"De 35 a 39 años (176)",444,2516,2301,70,91.5,2.8,
"De 40 a 44 años (177)",301,1991,1779,26,89.4,1.3,
"De 45 a 49 años (178)",237,1810,1564,2,86.4,0.1,
"De 50 y más años (179)",508,4169,3363,,80.7,,
"Separado(a) (180)",167,635,533,22,83.9,3.5,
"De 12 a 14 años (181)",1,,,,,,
"De 15 a 19 años (182)",30,28,27,7,96.4,25,
"De 20 a 24 años (183)",27,46,45,8,97.8,17.4,
"De 25 a 29 años (184)",21,49,46,4,93.9,8.2,
"De 30 a 34 años (185)",16,64,56,2,87.5,3.1,
"De 35 a 39 años (186)",17,78,69,1,88.5,1.3,
"De 40 a 44 años (187)",13,84,71,,84.5,,
"De 45 a 49 años (188)",12,64,52,,81.3,,
"De 50 y más años (189)",30,222,167,,75.2,,
"Casado(a) (190)",1475,9710,8393,153,86.4,1.6,
"De 12 a 14 años (191)",1,,,,,,
"De 15 a 19 años (192)",21,25,24,5,96,20,
"De 20 a 24 años (193)",84,220,213,21,96.8,9.5,
"De 25 a 29 años (194)",142,477,448,33,93.9,6.9,
"De 30 a 34 años (195)",166,798,762,37,95.5,4.6,
"De 35 a 39 años (196)",185,1112,1007,28,90.6,2.5,
"De 40 a 44 años (197)",176,1177,1063,20,90.3,1.7,
"De 45 a 49 años (198)",180,1398,1184,9,84.7,0.6,
"De 50 y más años (199)",520,4503,3692,,82,,
"Viudo(a) (200)",225,1826,1402,3,76.8,0.2,
"De 15 a 19 años (202)",2,1,1,,100,,
"De 20 a 24 años (203)",1,2,2,1,100,50,
"De 25 a 29 años (204)",3,15,12,,80,,
"De 35 a 39 años (206)",9,48,45,2,93.8,4.2,
"De 40 a 44 años (207)",11,69,59,,85.5,,
"De 45 a 49 años (208)",12,95,69,,72.6,,
"De 50 y más años (209)",187,1596,1214,,76.1,,
"Divorciado(a) (210)",11,62,42,1,67.7,1.6,
"De 15 a 19 años (212)",1,1,1,1,100,100,
"De 20 a 24 años (213)",1,2,1,,50,,
"De 25 a 29 años (214)",1,3,3,,100,,
"De 30 a 34 años (215)",1,2,2,,100,,
"De 35 a 39 años (216)",1,,,,,,
"De 45 a 49 años (218)",1,1,1,,100,,
"De 50 y más años (219)",5,53,34,,64.2,,
"Soltero(a) (220)",1923,299,289,44,96.7,14.7,
"De 12 a 14 años (221)",1001,4,4,2,100,50,
"De 15 a 19 años (222)",664,72,70,24,97.2,33.3,
"De 20 a 24 años (223)",143,94,92,14,97.9,14.9,
"De 25 a 29 años (224)",59,38,38,1,100,2.6,
"De 30 a 34 años (225)",24,37,34,2,91.9,5.4,
"De 35 a 39 años (226)",11,23,23,1,100,4.3,
"De 40 a 44 años (227)",7,8,5,,62.5,,
"De 45 a 49 años (228)",6,13,13,,100,,
"De 50 y más años (229)",8,10,10,,100,,
