"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"36 años (047)",287,121,166,66,28,38,221,93,128
"37 años (048)",265,139,126,50,27,23,215,112,103
"38 años (049)",230,106,124,52,24,28,178,82,96
"39 años (050)",161,74,87,41,20,21,120,54,66
"De 40 a 44 años (051)",1004,516,488,234,122,112,770,394,376
"40 años (052)",264,137,127,55,29,26,209,108,101
"41 años (053)",169,84,85,48,20,28,121,64,57
"42 años (054)",225,121,104,49,24,25,176,97,79
"43 años (055)",168,86,82,42,28,14,126,58,68
"44 años (056)",178,88,90,40,21,19,138,67,71
"De 45 a 49 años (057)",722,355,367,156,88,68,566,267,299
"45 años (058)",177,78,99,40,22,18,137,56,81
"46 años (059)",141,77,64,32,22,10,109,55,54
"47 años (060)",151,85,66,36,20,16,115,65,50
"48 años (061)",161,77,84,30,18,12,131,59,72
"49 años (062)",92,38,54,18,6,12,74,32,42
"De 50 a 54 años (063)",658,333,325,137,74,63,521,259,262
"50 años (064)",175,91,84,25,15,10,150,76,74
"51 años (065)",94,50,44,17,12,5,77,38,39
"52 años (066)",132,61,71,36,18,18,96,43,53
"53 años (067)",123,64,59,29,15,14,94,49,45
"54 años (068)",134,67,67,30,14,16,104,53,51
"De 55 a 59 años (069)",555,266,289,102,55,47,453,211,242
"55 años (070)",108,53,55,25,14,11,83,39,44
"56 años (071)",122,56,66,27,16,11,95,40,55
"57 años (072)",110,61,49,17,10,7,93,51,42
"58 años (073)",132,60,72,20,10,10,112,50,62
"59 años (074)",83,36,47,13,5,8,70,31,39
"De 60 a 64 años (075)",559,280,279,94,48,46,465,232,233
"60 años (076)",185,92,93,30,16,14,155,76,79
"61 años (077)",59,32,27,8,5,3,51,27,24
"62 años (078)",122,65,57,23,11,12,99,54,45
"63 años (079)",102,45,57,19,8,11,83,37,46
"64 años (080)",91,46,45,14,8,6,77,38,39
"De 65 y más años (081)",1210,565,645,202,94,108,1008,471,537
"65 años (082)",101,49,52,13,6,7,88,43,45
"66 años (083)",83,45,38,21,11,10,62,34,28
"67 años (084)",101,47,54,22,9,13,79,38,41
"68 años (085)",102,36,66,15,7,8,87,29,58
"69 años (086)",46,32,14,8,5,3,38,27,11
"70 años (087)",128,58,70,18,6,12,110,52,58
"71 años (088)",28,17,11,1,1,,27,16,11
"72 años (089)",84,44,40,15,7,8,69,37,32
"73 años (090)",46,16,30,14,3,11,32,13,19
"74 años (091)",58,25,33,8,6,2,50,19,31
"75 años (092)",60,27,33,5,2,3,55,25,30
"76 años (093)",33,15,18,5,2,3,28,13,15
"77 años (094)",39,17,22,5,4,1,34,13,21
"78 años (095)",58,28,30,12,6,6,46,22,24
"79 años (096)",35,18,17,4,2,2,31,16,15
"80 años (097)",46,13,33,5,1,4,41,12,29
"81 años (098)",9,5,4,,,,9,5,4
"82 años (099)",22,11,11,5,3,2,17,8,9
"83 años (100)",16,9,7,1,1,,15,8,7
"84 años (101)",15,7,8,6,2,4,9,5,4
"85 años (102)",23,8,15,3,1,2,20,7,13
"86 años (103)",18,9,9,6,3,3,12,6,6
"87 años (104)",8,3,5,1,,1,7,3,4
"88 años (105)",10,5,5,4,2,2,6,3,3
"89 años (106)",6,3,3,2,1,1,4,2,2
"90 años (107)",13,9,4,2,2,,11,7,4
"91 años (108)",2,1,1,1,1,,1,,1
"92 años (109)",3,1,2,,,,3,1,2
"94 años (111)",3,1,2,,,,3,1,2
"95 años (112)",5,1,4,,,,5,1,4
"96 años (113)",1,1,,,,,1,1,
"98 y más años (115)",8,4,4,,,,8,4,4
