"CUADRO Nº 2: VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia SIHUAS (000)",8522,2155,6367
"Casa independiente (001)",8374,2134,6240
"Vivienda en casa de vecindad (004)",19,19,
"Choza o cabaña (005)",125,,125
"Vivienda improvisada (006)",1,1,
"Local no dest.para hab. humana (007)",3,1,2
