"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 25 a 29 años (054)",22,,,,,1,14,7
"De 30 a 34 años (055)",20,,,,,4,14,2
"De 35 a 39 años (056)",16,,,,,1,12,3
"De 40 a 44 años (057)",24,,,,3,12,5,4
"De 45 a 49 años (058)",4,,,,,4,,
"De 50 y más años (059)",10,,,4,2,1,,3
"Sup. no Univ. completa (060)",308,,5,9,19,71,134,70
"De 20 a 24 años (063)",11,,,,,,8,3
"De 25 a 29 años (064)",56,,,,,5,28,23
"De 30 a 34 años (065)",67,,,,,11,39,17
"De 35 a 39 años (066)",58,,,,,17,34,7
"De 40 a 44 años (067)",51,,,,1,23,20,7
"De 45 a 49 años (068)",32,,,1,10,10,5,6
"De 50 y más años (069)",33,,5,8,8,5,,7
"Sup. Univ. incompleta (070)",43,,,,4,13,14,12
"De 20 a 24 años (073)",9,,,,,,5,4
"De 25 a 29 años (074)",2,,,,,,1,1
"De 30 a 34 años (075)",6,,,,,2,2,2
"De 35 a 39 años (076)",11,,,,,4,4,3
"De 40 a 44 años (077)",8,,,,1,5,2,
"De 45 a 49 años (078)",4,,,,1,2,,1
"De 50 y más años (079)",3,,,,2,,,1
"Sup. Univ. completa (080)",130,,,2,9,31,50,38
"De 20 a 24 años (083)",6,,,,,,3,3
"De 25 a 29 años (084)",14,,,,,1,7,6
"De 30 a 34 años (085)",27,,,,,3,13,11
"De 35 a 39 años (086)",26,,,,,9,13,4
"De 40 a 44 años (087)",27,,,,2,10,10,5
"De 45 a 49 años (088)",16,,,,2,5,4,5
"De 50 y más años (089)",14,,,2,5,3,,4
,,,,,,,,
"URBANA (100)",2421,23,79,185,304,560,743,527
"De 15 a 19 años (102)",51,,,,,,33,18
"De 20 a 24 años (103)",196,,,,,1,129,66
"De 25 a 29 años (104)",254,,,,,26,158,70
"De 30 a 34 años (105)",284,,,,,53,168,63
"De 35 a 39 años (106)",321,,,,2,122,150,47
"De 40 a 44 años (107)",301,,,,36,139,76,50
"De 45 a 49 años (108)",211,,,3,44,108,22,34
"De 50 y más años (109)",803,23,79,182,222,111,7,179
"Sin nivel (110)",133,7,12,16,32,13,12,41
"De 15 a 19 años (112)",1,,,,,,,1
"De 20 a 24 años (113)",1,,,,,,1,
"De 25 a 29 años (114)",5,,,,,1,2,2
"De 30 a 34 años (115)",4,,,,,,1,3
"De 35 a 39 años (116)",5,,,,,2,3,
"De 40 a 44 años (117)",10,,,,1,2,4,3
"De 45 a 49 años (118)",9,,,,4,3,,2
"De 50 y más años (119)",98,7,12,16,27,5,1,30
"Educacion Inicial (120)",9,,,,,2,5,2
"De 15 a 19 años (122)",1,,,,,,1,
"De 20 a 24 años (123)",2,,,,,,2,
"De 25 a 29 años (124)",2,,,,,,1,1
"De 30 a 34 años (125)",2,,,,,,1,1
"De 35 a 39 años (126)",2,,,,,2,,
"Primaria (130)",1295,16,62,144,191,332,284,266
"De 15 a 19 años (132)",15,,,,,,10,5
"De 20 a 24 años (133)",77,,,,,,46,31
"De 25 a 29 años (134)",102,,,,,14,58,30
"De 30 a 34 años (135)",121,,,,,30,67,24
"De 35 a 39 años (136)",146,,,,,67,59,20
"De 40 a 44 años (137)",143,,,,18,73,31,21
"De 45 a 49 años (138)",100,,,2,15,60,7,16
"De 50 y más años (139)",591,16,62,142,158,88,6,119
"Secundaria (140)",523,,2,15,49,108,242,107
"De 15 a 19 años (142)",32,,,,,,20,12
"De 20 a 24 años (143)",79,,,,,1,56,22
"De 25 a 29 años (144)",85,,,,,10,61,14
"De 30 a 34 años (145)",70,,,,,11,49,10
"De 35 a 39 años (146)",81,,,,2,24,37,18
"De 40 a 44 años (147)",54,,,,10,21,12,11
"De 45 a 49 años (148)",57,,,1,16,28,7,5
"De 50 y más años (149)",65,,2,14,21,13,,15
"Sup. no Univ. incompleta (150)",94,,,3,5,16,49,21
"De 15 a 19 años (152)",2,,,,,,2,
"De 20 a 24 años (153)",18,,,,,,11,7
"De 25 a 29 años (154)",14,,,,,,10,4
"De 30 a 34 años (155)",15,,,,,2,12,1
"De 35 a 39 años (156)",13,,,,,1,10,2
"De 40 a 44 años (157)",22,,,,3,11,4,4
"De 45 a 49 años (158)",2,,,,,2,,
"De 50 y más años (159)",8,,,3,2,,,3
"Sup. no Univ. completa (160)",221,,3,5,14,52,98,49
"De 20 a 24 años (163)",7,,,,,,6,1
"De 25 a 29 años (164)",34,,,,,1,19,14
"De 30 a 34 años (165)",48,,,,,7,27,14
"De 35 a 39 años (166)",41,,,,,14,26,1
"De 40 a 44 años (167)",44,,,,1,20,16,7
"De 45 a 49 años (168)",23,,,,6,8,4,5
"De 50 y más años (169)",24,,3,5,7,2,,7
"Sup. Univ. incompleta (170)",35,,,,4,10,11,10
"De 20 a 24 años (173)",9,,,,,,5,4
"De 25 a 29 años (174)",2,,,,,,1,1
"De 30 a 34 años (175)",3,,,,,1,1,1
"De 35 a 39 años (176)",7,,,,,3,2,2
"De 40 a 44 años (177)",7,,,,1,4,2,
"De 45 a 49 años (178)",4,,,,1,2,,1
"De 50 y más años (179)",3,,,,2,,,1
"Sup. Univ. completa (180)",111,,,2,9,27,42,31
"De 20 a 24 años (183)",3,,,,,,2,1
"De 25 a 29 años (184)",10,,,,,,6,4
"De 30 a 34 años (185)",21,,,,,2,10,9
"De 35 a 39 años (186)",26,,,,,9,13,4
"De 40 a 44 años (187)",21,,,,2,8,7,4
"De 45 a 49 años (188)",16,,,,2,5,4,5
"De 50 y más años (189)",14,,,2,5,3,,4
,,,,,,,,
"RURAL (200)",4504,34,122,280,520,956,1802,790
"De 12 a 14 años (201)",14,,,,,,2,12
"De 15 a 19 años (202)",202,,,,,,134,68
"De 20 a 24 años (203)",545,,,,,3,379,163
"De 25 a 29 años (204)",585,,,,,32,438,115
"De 30 a 34 años (205)",537,,,,,110,364,63
"De 35 a 39 años (206)",478,,,,6,174,241,57
"De 40 a 44 años (207)",414,,,,23,195,155,41
"De 45 a 49 años (208)",367,,,2,59,199,76,31
"De 50 y más años (209)",1362,34,122,278,432,243,13,240
"Sin nivel (210)",584,18,42,76,111,87,116,134
"De 15 a 19 años (212)",3,,,,,,2,1
"De 20 a 24 años (213)",20,,,,,,15,5
"De 25 a 29 años (214)",29,,,,,,17,12
"De 30 a 34 años (215)",35,,,,,4,28,3
"De 35 a 39 años (216)",37,,,,,11,15,11
"De 40 a 44 años (217)",42,,,,1,9,26,6
"De 45 a 49 años (218)",32,,,,3,17,10,2
"De 50 y más años (219)",386,18,42,76,107,46,3,94
"Educacion Inicial (220)",5,,,,,1,4,
"De 30 a 34 años (225)",3,,,,,1,2,
"De 35 a 39 años (226)",2,,,,,,2,
"Primaria (230)",3170,16,76,195,385,739,1265,494
"De 12 a 14 años (231)",13,,,,,,1,12
"De 15 a 19 años (232)",128,,,,,,86,42
"De 20 a 24 años (233)",360,,,,,1,254,105
"De 25 a 29 años (234)",404,,,,,22,311,71
"De 30 a 34 años (235)",371,,,,,76,256,39
"De 35 a 39 años (236)",353,,,,4,136,182,31
"De 40 a 44 años (237)",306,,,,17,157,104,28
"De 45 a 49 años (238)",299,,,1,47,164,61,26
"De 50 y más años (239)",936,16,76,194,317,183,10,140
"Secundaria (240)",598,,2,4,19,96,354,123
"De 12 a 14 años (241)",1,,,,,,1,
"De 15 a 19 años (242)",69,,,,,,46,23
"De 20 a 24 años (243)",149,,,,,2,100,47
"De 25 a 29 años (244)",118,,,,,4,96,18
"De 30 a 34 años (245)",95,,,,,21,60,14
"De 35 a 39 años (246)",62,,,,2,23,30,7
"De 40 a 44 años (247)",50,,,,5,22,17,6
"De 45 a 49 años (248)",25,,,,5,14,4,2
"De 50 y más años (249)",29,,2,4,7,10,,6
"Sup. no Univ. incompleta (250)",33,,,1,,7,16,9
"De 15 a 19 años (252)",2,,,,,,,2
"De 20 a 24 años (253)",9,,,,,,7,2
"De 25 a 29 años (254)",8,,,,,1,4,3
"De 30 a 34 años (255)",5,,,,,2,2,1
"De 35 a 39 años (256)",3,,,,,,2,1
"De 40 a 44 años (257)",2,,,,,1,1,
"De 45 a 49 años (258)",2,,,,,2,,
"De 50 y más años (259)",2,,,1,,1,,
"Sup. no Univ. completa (260)",87,,2,4,5,19,36,21
"De 20 a 24 años (263)",4,,,,,,2,2
"De 25 a 29 años (264)",22,,,,,4,9,9
"De 30 a 34 años (265)",19,,,,,4,12,3
"De 35 a 39 años (266)",17,,,,,3,8,6
"De 40 a 44 años (267)",7,,,,,3,4,
"De 45 a 49 años (268)",9,,,1,4,2,1,1
"De 50 y más años (269)",9,,2,3,1,3,,
"Sup. Univ. incompleta (270)",8,,,,,3,3,2
"De 30 a 34 años (275)",3,,,,,1,1,1
"De 35 a 39 años (276)",4,,,,,1,2,1
"De 40 a 44 años (277)",1,,,,,1,,
"Sup. Univ. completa (280)",19,,,,,4,8,7
"De 20 a 24 años (283)",3,,,,,,1,2
"De 25 a 29 años (284)",4,,,,,1,1,2
"De 30 a 34 años (285)",6,,,,,1,3,2
"De 40 a 44 años (287)",6,,,,,2,3,1
