"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Agric., ganadería, caza y silvicultura (045)",1965,314,8,1221,384,9,12,8,9
"Pesca (046)",1,,,1,,,,,
"Industrias manufactureras (048)",326,9,,125,139,20,19,7,7
"Suministro de electricidad, gas y agua (049)",3,,,1,1,1,,,
"Construcción (050)",18,1,,9,7,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",2260,97,3,932,878,85,140,43,82
"Venta, mant.y rep. veh.autom.y motoc. (052)",42,1,,9,17,1,7,3,4
"Comercio al por mayor (053)",66,,,28,20,5,6,1,6
"Comercio al por menor (054)",2152,96,3,895,841,79,127,39,72
"Hoteles y restaurantes (055)",1015,66,3,498,363,35,27,10,13
"Trans., almac. y comunicaciones (056)",107,,1,13,58,10,10,4,11
"Intermediación financiera (057)",10,,,,4,,3,1,2
"Activid.inmobil., empres. y de alquiler (058)",102,2,,12,22,10,23,7,26
"Admin.pub. y defensa; p. segur.soc.afil (059)",162,1,,14,39,11,45,11,41
"Enseñanza (060)",781,,,,28,60,262,48,383
"Servicios sociales y de salud (061)",263,1,,23,20,11,78,30,100
"Otras activ. serv.comun.soc y personales (062)",211,12,1,89,76,6,14,3,10
"Hogares privados con servicio doméstico (063)",1285,142,3,694,397,23,13,3,10
"Actividad economica no especificada (065)",695,76,1,282,181,37,57,16,45
,,,,,,,,,
"URBANA (066)",27769,1121,44,11938,9837,891,1571,571,1796
"Agric., ganadería, caza y silvicultura (067)",12289,706,26,7180,3956,151,100,69,101
"Pesca (068)",7,,,3,2,,,,2
"Explotación de minas y canteras (069)",11,,,,,1,6,1,3
"Industrias manufactureras (070)",1389,27,,487,624,69,85,32,65
"Suministro de electricidad, gas y agua (071)",35,2,,5,15,5,4,1,3
"Construcción (072)",1101,19,,377,562,46,38,19,40
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",4670,117,6,1688,2017,197,308,109,228
"Venta, mant.y rep. veh.autom.y motoc. (074)",541,3,1,94,256,28,83,18,58
"Comercio al por mayor (075)",196,,,63,83,16,13,5,16
"Comercio al por menor (076)",3933,114,5,1531,1678,153,212,86,154
"Hoteles y restaurantes (077)",1152,65,3,511,455,44,35,16,23
"Trans., almac. y comunicaciones (078)",1706,14,4,535,916,71,72,44,50
"Intermediación financiera (079)",47,,,1,9,2,6,3,26
"Activid.inmobil., empres. y de alquiler (080)",424,2,,45,123,55,67,39,93
"Admin.pub. y defensa; p. segur.soc.afil (081)",437,3,,41,128,37,88,36,104
"Enseñanza (082)",1526,,,1,57,99,511,92,766
"Servicios sociales y de salud (083)",413,1,,28,38,22,113,53,158
"Otras activ. serv.comun.soc y personales (084)",462,15,1,151,184,20,29,23,39
"Hogares privados con servicio doméstico (085)",975,84,3,498,342,20,15,3,10
"Actividad economica no especificada (087)",1125,66,1,387,409,52,94,31,85
"Hombres (088)",19764,590,26,8782,7445,585,885,384,1067
"Agric., ganadería, caza y silvicultura (089)",10866,486,20,6327,3646,144,90,61,92
"Pesca (090)",6,,,2,2,,,,2
"Explotación de minas y canteras (091)",11,,,,,1,6,1,3
"Industrias manufactureras (092)",1079,19,,374,488,49,66,25,58
"Suministro de electricidad, gas y agua (093)",32,2,,4,14,4,4,1,3
"Construcción (094)",1085,18,,369,556,46,37,19,40
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",2484,27,3,798,1157,113,173,66,147
"Venta, mant.y rep. veh.autom.y motoc. (096)",500,2,1,86,239,27,76,15,54
"Comercio al por mayor (097)",131,,,36,63,11,7,4,10
"Comercio al por menor (098)",1853,25,2,676,855,75,90,47,83
"Hoteles y restaurantes (099)",210,4,,67,105,10,8,6,10
"Trans., almac. y comunicaciones (100)",1603,14,3,522,862,61,62,40,39
"Intermediación financiera (101)",37,,,1,5,2,3,2,24
"Activid.inmobil., empres. y de alquiler (102)",323,,,33,102,45,44,32,67
"Admin.pub. y defensa; p. segur.soc.afil (103)",279,2,,27,90,26,46,25,63
"Enseñanza (104)",759,,,1,30,42,253,44,389
"Servicios sociales y de salud (105)",158,,,6,19,11,39,25,58
"Otras activ. serv.comun.soc y personales (106)",260,4,,67,110,15,15,20,29
"Hogares privados con servicio doméstico (107)",42,2,,21,16,,2,,1
"Actividad economica no especificada (109)",530,12,,163,243,16,37,17,42
"Mujeres (110)",8005,531,18,3156,2392,306,686,187,729
"Agric., ganadería, caza y silvicultura (111)",1423,220,6,853,310,7,10,8,9
"Pesca (112)",1,,,1,,,,,
"Industrias manufactureras (114)",310,8,,113,136,20,19,7,7
"Suministro de electricidad, gas y agua (115)",3,,,1,1,1,,,
"Construcción (116)",16,1,,8,6,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",2186,90,3,890,860,84,135,43,81
"Venta, mant.y rep. veh.autom.y motoc. (118)",41,1,,8,17,1,7,3,4
"Comercio al por mayor (119)",65,,,27,20,5,6,1,6
"Comercio al por menor (120)",2080,89,3,855,823,78,122,39,71
"Hoteles y restaurantes (121)",942,61,3,444,350,34,27,10,13
"Trans., almac. y comunicaciones (122)",103,,1,13,54,10,10,4,11
"Intermediación financiera (123)",10,,,,4,,3,1,2
"Activid.inmobil., empres. y de alquiler (124)",101,2,,12,21,10,23,7,26
"Admin.pub. y defensa; p. segur.soc.afil (125)",158,1,,14,38,11,42,11,41
"Enseñanza (126)",767,,,,27,57,258,48,377
"Servicios sociales y de salud (127)",255,1,,22,19,11,74,28,100
"Otras activ. serv.comun.soc y personales (128)",202,11,1,84,74,5,14,3,10
"Hogares privados con servicio doméstico (129)",933,82,3,477,326,20,13,3,9
"Actividad economica no especificada (131)",595,54,1,224,166,36,57,14,43
,,,,,,,,,
"RURAL (132)",9148,688,11,6142,2116,65,70,21,35
"Agric., ganadería, caza y silvicultura (133)",7983,581,7,5520,1795,37,24,14,5
"Industrias manufactureras (136)",97,3,4,53,32,1,2,,2
"Suministro de electricidad, gas y agua (137)",3,,,1,2,,,,
"Construcción (138)",34,1,,14,19,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",164,9,,88,53,4,7,,3
"Venta, mant.y rep. veh.autom.y motoc. (140)",9,,,7,1,,,,1
"Comercio al por mayor (141)",4,,,2,2,,,,
"Comercio al por menor (142)",151,9,,79,50,4,7,,2
"Hoteles y restaurantes (143)",76,5,,56,14,1,,,
"Trans., almac. y comunicaciones (144)",108,1,,57,48,,2,,
"Activid.inmobil., empres. y de alquiler (146)",7,,,2,3,1,,,1
"Admin.pub. y defensa; p. segur.soc.afil (147)",24,,,,15,1,5,2,1
"Enseñanza (148)",59,,,,3,14,24,,18
"Servicios sociales y de salud (149)",13,,,2,3,,5,2,1
"Otras activ. serv.comun.soc y personales (150)",31,2,,13,13,1,1,1,
"Hogares privados con servicio doméstico (151)",361,60,,223,74,3,,,1
"Actividad economica no especificada (153)",188,26,,113,42,2,,2,3
"Hombres (154)",7949,498,9,5384,1911,53,52,17,25
"Agric., ganadería, caza y silvicultura (155)",7441,487,5,5152,1721,35,22,14,5
"Industrias manufactureras (158)",81,2,4,41,29,1,2,,2
"Suministro de electricidad, gas y agua (159)",3,,,1,2,,,,
"Construcción (160)",32,1,,13,18,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",90,2,,46,35,3,2,,2
"Venta, mant.y rep. veh.autom.y motoc. (162)",8,,,6,1,,,,1
"Comercio al por mayor (163)",3,,,1,2,,,,
"Comercio al por menor (164)",79,2,,39,32,3,2,,1
"Hoteles y restaurantes (165)",3,,,2,1,,,,
"Trans., almac. y comunicaciones (166)",104,1,,57,44,,2,,
"Activid.inmobil., empres. y de alquiler (168)",6,,,2,2,1,,,1
"Admin.pub. y defensa; p. segur.soc.afil (169)",20,,,,14,1,2,2,1
"Enseñanza (170)",45,,,,2,11,20,,12
"Servicios sociales y de salud (171)",5,,,1,2,,1,,1
"Otras activ. serv.comun.soc y personales (172)",22,1,,8,11,,1,1,
"Hogares privados con servicio doméstico (173)",9,,,6,3,,,,
"Actividad economica no especificada (175)",88,4,,55,27,1,,,1
"Mujeres (176)",1199,190,2,758,205,12,18,4,10
"Agric., ganadería, caza y silvicultura (177)",542,94,2,368,74,2,2,,
"Industrias manufactureras (180)",16,1,,12,3,,,,
"Construcción (182)",2,,,1,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",74,7,,42,18,1,5,,1
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,1,,,,,
"Comercio al por mayor (185)",1,,,1,,,,,
"Comercio al por menor (186)",72,7,,40,18,1,5,,1
"Hoteles y restaurantes (187)",73,5,,54,13,1,,,
"Trans., almac. y comunicaciones (188)",4,,,,4,,,,
"Activid.inmobil., empres. y de alquiler (190)",1,,,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",4,,,,1,,3,,
"Enseñanza (192)",14,,,,1,3,4,,6
"Servicios sociales y de salud (193)",8,,,1,1,,4,2,
"Otras activ. serv.comun.soc y personales (194)",9,1,,5,2,1,,,
"Hogares privados con servicio doméstico (195)",352,60,,217,71,3,,,1
"Actividad economica no especificada (197)",100,22,,58,15,1,,2,2
