"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 35 a 39 años (026)",45,44,4,9,8,9,12,2,,,1,119
"De 40 a 44 años (027)",28,27,1,7,4,2,7,6,,,1,89
"De 45 a 49 años (028)",25,24,,2,5,3,6,4,3,1,1,109
"De 50 y más años (029)",97,97,6,9,12,19,16,16,16,3,,437
"Casado(a) (030)",3483,3466,105,175,347,404,851,706,499,379,17,18825
"De 12 a 14 años (031)",1,1,,1,,,,,,,,1
"De 15 a 19 años (032)",20,20,6,12,1,1,,,,,,17
"De 20 a 24 años (033)",104,103,9,38,37,13,5,1,,,1,179
"De 25 a 29 años (034)",229,227,4,31,81,64,42,4,1,,2,595
"De 30 a 34 años (035)",345,342,7,22,68,89,116,39,1,,3,1176
"De 35 a 39 años (036)",381,380,9,10,44,66,164,60,25,2,1,1630
"De 40 a 44 años (037)",430,427,7,12,25,56,131,113,57,26,3,2306
"De 45 a 49 años (038)",377,377,7,8,27,25,109,103,64,34,,2205
"De 50 y más años (039)",1596,1589,56,41,64,90,284,386,351,317,7,10716
"Viudo(a) (040)",1180,1166,40,56,82,72,260,295,186,175,14,7026
"De 20 a 24 años (043)",4,4,,2,1,1,,,,,,7
"De 25 a 29 años (044)",9,9,,1,3,4,1,,,,,23
"De 30 a 34 años (045)",5,5,,,2,1,2,,,,,16
"De 35 a 39 años (046)",20,19,1,3,1,1,7,5,1,,1,80
"De 40 a 44 años (047)",47,46,4,4,2,5,12,15,3,1,1,212
"De 45 a 49 años (048)",50,49,,6,1,3,16,10,10,3,1,271
"De 50 y más años (049)",1045,1034,35,40,72,57,222,265,172,171,11,6417
"Divorciado(a) (050)",37,37,1,5,5,3,13,4,4,2,,160
"De 20 a 24 años (053)",1,1,,,1,,,,,,,2
"De 25 a 29 años (054)",1,1,,,,1,,,,,,3
"De 30 a 34 años (055)",2,2,,1,1,,,,,,,3
"De 35 a 39 años (056)",4,4,,1,1,1,,1,,,,12
"De 40 a 44 años (057)",6,6,,,1,,5,,,,,24
"De 45 a 49 años (058)",3,3,,,,1,,1,,1,,20
"De 50 y más años (059)",20,20,1,3,1,,8,2,4,1,,96
"Soltero(a) (060)",2307,2211,1931,171,73,20,16,,,,96,441
"De 12 a 14 años (061)",929,928,927,1,,,,,,,1,1
"De 15 a 19 años (062)",751,750,712,37,1,,,,,,1,39
"De 20 a 24 años (063)",204,175,120,45,9,1,,,,,29,66
"De 25 a 29 años (064)",125,94,50,29,13,,2,,,,31,63
"De 30 a 34 años (065)",71,62,31,16,11,4,,,,,9,50
"De 35 a 39 años (066)",56,49,20,13,8,5,3,,,,7,56
"De 40 a 44 años (067)",36,33,14,11,5,2,1,,,,3,31
"De 45 a 49 años (068)",18,16,3,4,5,2,2,,,,2,28
"De 50 y más años (069)",117,104,54,15,21,6,8,,,,13,107
,,,,,,,,,,,,
"URBANA (080)",2898,2810,761,347,313,267,451,339,204,128,88,9083
"De 12 a 14 años (081)",303,301,299,2,,,,,,,2,2
"De 15 a 19 años (082)",344,332,277,45,8,1,1,,,,12,68
"De 20 a 24 años (083)",228,209,58,92,38,17,3,1,,,19,239
"De 25 a 29 años (084)",248,225,28,63,73,39,21,1,,,23,418
"De 30 a 34 años (085)",227,218,21,43,58,49,40,6,1,,9,522
"De 35 a 39 años (086)",264,260,16,28,40,51,96,23,4,2,4,883
"De 40 a 44 años (087)",230,225,13,19,29,34,64,50,14,2,5,924
"De 45 a 49 años (088)",173,171,2,9,19,21,47,44,22,7,2,868
"De 50 y más años (089)",881,869,47,46,48,55,179,214,163,117,12,5159
"Conviviente (090)",520,498,44,152,114,88,67,22,7,4,22,1168
"De 12 a 14 años (091)",5,4,2,2,,,,,,,1,2
"De 15 a 19 años (092)",54,43,14,22,6,,1,,,,11,38
"De 20 a 24 años (093)",117,113,9,63,28,13,,,,,4,158
"De 25 a 29 años (094)",114,111,7,33,35,24,12,,,,3,223
"De 30 a 34 años (095)",84,82,3,16,23,21,17,2,,,2,211
"De 35 a 39 años (096)",67,67,4,8,10,18,21,5,,1,,215
"De 40 a 44 años (097)",37,36,,5,9,6,9,6,,1,1,128
"De 45 a 49 años (098)",13,13,,1,2,4,3,3,,,,49
"De 50 y más años (099)",29,29,5,2,1,2,4,6,7,2,,144
"Separado(a) (100)",118,115,6,35,16,19,20,13,6,,3,345
"De 15 a 19 años (102)",5,5,1,4,,,,,,,,4
"De 20 a 24 años (103)",8,8,,7,1,,,,,,,9
"De 25 a 29 años (104)",14,13,1,7,3,1,1,,,,1,20
"De 30 a 34 años (105)",8,8,,3,2,2,1,,,,,17
"De 35 a 39 años (106)",16,15,,4,4,4,3,,,,1,38
"De 40 a 44 años (107)",13,13,,3,2,1,4,3,,,,45
"De 45 a 49 años (108)",10,9,,,1,2,3,2,1,,1,43
"De 50 y más años (109)",44,44,4,7,3,9,8,8,5,,,169
"Casado(a) (110)",1093,1083,38,67,123,132,278,216,144,85,10,5497
"De 15 a 19 años (112)",14,14,5,7,1,1,,,,,,12
"De 20 a 24 años (113)",20,20,2,5,6,3,3,1,,,,46
"De 25 a 29 años (114)",64,64,,12,29,14,8,1,,,,152
"De 30 a 34 años (115)",97,94,4,13,25,25,22,4,1,,3,264
"De 35 a 39 años (116)",148,147,5,6,20,25,72,14,4,1,1,570
"De 40 a 44 años (117)",148,146,6,7,13,25,44,38,12,1,2,664
"De 45 a 49 años (118)",130,130,1,4,13,13,38,34,20,7,,707
"De 50 y más años (119)",472,468,15,13,16,26,91,124,107,76,4,3082
"Viudo(a) (120)",330,326,15,21,25,21,76,84,45,39,4,1826
"De 20 a 24 años (123)",2,2,,1,,1,,,,,,4
"De 25 a 29 años (124)",2,2,,,2,,,,,,,4
"De 30 a 34 años (125)",1,1,,,1,,,,,,,2
"De 35 a 39 años (126)",7,6,,2,,1,,3,,,1,25
"De 40 a 44 años (127)",17,16,3,2,1,1,4,3,2,,1,62
"De 45 a 49 años (128)",11,11,,2,,1,3,4,1,,,51
"De 50 y más años (129)",290,288,12,14,21,17,69,74,42,39,2,1678
"Divorciado(a) (130)",19,19,,3,3,1,6,4,2,,,80
"De 20 a 24 años (133)",1,1,,,1,,,,,,,2
"De 35 a 39 años (136)",3,3,,,1,1,,1,,,,11
"De 40 a 44 años (137)",3,3,,,1,,2,,,,,10
"De 45 a 49 años (138)",1,1,,,,,,1,,,,7
"De 50 y más años (139)",11,11,,3,,,4,2,2,,,50
"Soltero(a) (140)",818,769,658,69,32,6,4,,,,49,167
"De 12 a 14 años (141)",298,297,297,,,,,,,,1,
"De 15 a 19 años (142)",271,270,257,12,1,,,,,,1,14
"De 20 a 24 años (143)",80,65,47,16,2,,,,,,15,20
"De 25 a 29 años (144)",54,35,20,11,4,,,,,,19,19
"De 30 a 34 años (145)",37,33,14,11,7,1,,,,,4,28
"De 35 a 39 años (146)",23,22,7,8,5,2,,,,,1,24
"De 40 a 44 años (147)",12,11,4,2,3,1,1,,,,1,15
"De 45 a 49 años (148)",8,7,1,2,3,1,,,,,1,11
"De 50 y más años (149)",35,29,11,7,7,1,3,,,,6,36
,,,,,,,,,,,,
"RURAL (160)",5981,5901,1468,562,620,529,944,786,543,449,80,22225
"De 12 a 14 años (161)",637,636,634,2,,,,,,,1,2
"De 15 a 19 años (162)",627,618,488,117,13,,,,,,9,143
"De 20 a 24 años (163)",489,473,94,200,135,37,7,,,,16,610
"De 25 a 29 años (164)",474,458,47,83,150,111,61,5,1,,16,1016
"De 30 a 34 años (165)",465,459,28,34,94,117,137,48,1,,6,1482
"De 35 a 39 años (166)",416,410,31,20,53,66,146,63,30,1,6,1632
"De 40 a 44 años (167)",413,409,16,23,22,50,117,103,51,27,4,2123
"De 45 a 49 años (168)",354,351,11,13,22,20,99,90,62,34,3,2036
"De 50 y más años (169)",2106,2087,119,70,131,128,377,477,398,387,19,13181
"Conviviente (170)",1009,994,85,243,254,160,139,68,32,13,15,2702
"De 12 a 14 años (171)",5,4,4,,,,,,,,1,
"De 15 a 19 años (172)",124,115,29,73,13,,,,,,9,99
"De 20 a 24 años (173)",244,243,14,107,91,26,5,,,,1,388
"De 25 a 29 años (174)",205,203,10,34,81,53,23,2,,,2,469
"De 30 a 34 años (175)",141,140,4,15,34,39,36,11,1,,1,441
"De 35 a 39 años (176)",107,107,9,4,21,17,35,13,8,,,403
"De 40 a 44 años (177)",59,59,3,3,5,13,16,13,5,1,,257
"De 45 a 49 años (178)",41,40,3,1,1,3,10,13,7,2,1,222
"De 50 y más años (179)",83,83,9,6,8,9,14,16,11,10,,423
"Separado(a) (180)",225,224,17,72,42,30,29,17,13,4,1,641
"De 15 a 19 años (182)",17,17,3,14,,,,,,,,14
"De 20 a 24 años (183)",35,35,,30,5,,,,,,,40
"De 25 a 29 años (184)",25,25,3,11,7,3,1,,,,,38
"De 30 a 34 años (185)",36,36,4,4,11,10,5,2,,,,90
"De 35 a 39 años (186)",29,29,4,5,4,5,9,2,,,,81
"De 40 a 44 años (187)",15,14,1,4,2,1,3,3,,,1,44
"De 45 a 49 años (188)",15,15,,2,4,1,3,2,2,1,,66
"De 50 y más años (189)",53,53,2,2,9,10,8,8,11,3,,268
"Casado(a) (190)",2390,2383,67,108,224,272,573,490,355,294,7,13328
"De 12 a 14 años (191)",1,1,,1,,,,,,,,1
"De 15 a 19 años (192)",6,6,1,5,,,,,,,,5
"De 20 a 24 años (193)",84,83,7,33,31,10,2,,,,1,133
"De 25 a 29 años (194)",165,163,4,19,52,50,34,3,1,,2,443
"De 30 a 34 años (195)",248,248,3,9,43,64,94,35,,,,912
"De 35 a 39 años (196)",233,233,4,4,24,41,92,46,21,1,,1060
"De 40 a 44 años (197)",282,281,1,5,12,31,87,75,45,25,1,1642
"De 45 a 49 años (198)",247,247,6,4,14,12,71,69,44,27,,1498
"De 50 y más años (199)",1124,1121,41,28,48,64,193,262,244,241,3,7634
"Viudo(a) (200)",850,840,25,35,57,51,184,211,141,136,10,5200
"De 20 a 24 años (203)",2,2,,1,1,,,,,,,3
"De 25 a 29 años (204)",7,7,,1,1,4,1,,,,,19
"De 30 a 34 años (205)",4,4,,,1,1,2,,,,,14
"De 35 a 39 años (206)",13,13,1,1,1,,7,2,1,,,55
"De 40 a 44 años (207)",30,30,1,2,1,4,8,12,1,1,,150
"De 45 a 49 años (208)",39,38,,4,1,2,13,6,9,3,1,220
"De 50 y más años (209)",755,746,23,26,51,40,153,191,130,132,9,4739
"Divorciado(a) (210)",18,18,1,2,2,2,7,,2,2,,80
"De 25 a 29 años (214)",1,1,,,,1,,,,,,3
"De 30 a 34 años (215)",2,2,,1,1,,,,,,,3
"De 35 a 39 años (216)",1,1,,1,,,,,,,,1
"De 40 a 44 años (217)",3,3,,,,,3,,,,,14
"De 45 a 49 años (218)",2,2,,,,1,,,,1,,13
"De 50 y más años (219)",9,9,1,,1,,4,,2,1,,46
"Soltero(a) (220)",1489,1442,1273,102,41,14,12,,,,47,274
"De 12 a 14 años (221)",631,631,630,1,,,,,,,,1
"De 15 a 19 años (222)",480,480,455,25,,,,,,,,25
"De 20 a 24 años (223)",124,110,73,29,7,1,,,,,14,46
"De 25 a 29 años (224)",71,59,30,18,9,,2,,,,12,44
"De 30 a 34 años (225)",34,29,17,5,4,3,,,,,5,22
"De 35 a 39 años (226)",33,27,13,5,3,3,3,,,,6,32
"De 40 a 44 años (227)",24,22,10,9,2,1,,,,,2,16
"De 45 a 49 años (228)",10,9,2,2,2,1,2,,,,1,17
"De 50 y más años (229)",82,75,43,8,14,5,5,,,,7,71
