"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 50 y más años (039)",2544,15594,13628,,87.4,,
"Secundaria (040)",10769,15299,14549,572,95.1,3.7,
"De 12 a 14 años (041)",1650,8,8,2,100,25,
"De 15 a 19 años (042)",2820,365,359,122,98.4,33.4,
"De 20 a 24 años (043)",1430,1342,1314,175,97.9,13,
"De 25 a 29 años (044)",1120,1922,1867,131,97.1,6.8,
"De 30 a 34 años (045)",913,2006,1958,80,97.6,4,
"De 35 a 39 años (046)",784,2182,2090,49,95.8,2.2,
"De 40 a 44 años (047)",670,2152,2051,10,95.3,0.5,
"De 45 a 49 años (048)",506,1715,1632,3,95.2,0.2,
"De 50 y más años (049)",876,3607,3270,,90.7,,
"Sup. no Univ. incompleta (050)",1587,2061,1972,81,95.7,3.9,
"De 15 a 19 años (052)",330,22,22,10,100,45.5,
"De 20 a 24 años (053)",417,144,143,25,99.3,17.4,
"De 25 a 29 años (054)",186,199,196,14,98.5,7,
"De 30 a 34 años (055)",178,310,297,17,95.8,5.5,
"De 35 a 39 años (056)",149,341,322,10,94.4,2.9,
"De 40 a 44 años (057)",115,303,297,4,98,1.3,
"De 45 a 49 años (058)",76,215,209,1,97.2,0.5,
"De 50 y más años (059)",136,527,486,,92.2,,
"Sup. no Univ. completa (060)",2563,4480,4264,106,95.2,2.4,
"De 20 a 24 años (063)",307,98,98,15,100,15.3,
"De 25 a 29 años (064)",407,297,283,24,95.3,8.1,
"De 30 a 34 años (065)",456,627,616,31,98.2,4.9,
"De 35 a 39 años (066)",394,657,642,28,97.7,4.3,
"De 40 a 44 años (067)",310,682,654,4,95.9,0.6,
"De 45 a 49 años (068)",241,565,552,4,97.7,0.7,
"De 50 y más años (069)",448,1554,1419,,91.3,,
"Sup. Univ. incompleta (070)",797,566,550,24,97.2,4.2,
"De 15 a 19 años (072)",184,6,6,2,100,33.3,
"De 20 a 24 años (073)",302,53,53,10,100,18.9,
"De 25 a 29 años (074)",88,63,63,3,100,4.8,
"De 30 a 34 años (075)",54,75,73,3,97.3,4,
"De 35 a 39 años (076)",55,92,84,6,91.3,6.5,
"De 40 a 44 años (077)",45,96,95,,99,,
"De 45 a 49 años (078)",24,55,52,,94.5,,
"De 50 y más años (079)",45,126,124,,98.4,,
"Sup. Univ. completa (080)",1204,1953,1856,32,95,1.6,
"De 20 a 24 años (083)",103,23,23,6,100,26.1,
"De 25 a 29 años (084)",219,140,139,6,99.3,4.3,
"De 30 a 34 años (085)",191,196,194,7,99,3.6,
"De 35 a 39 años (086)",163,258,250,6,96.9,2.3,
"De 40 a 44 años (087)",142,277,271,6,97.8,2.2,
"De 45 a 49 años (088)",119,263,256,1,97.3,0.4,
"De 50 y más años (089)",267,796,723,,90.8,,
,,,,,,,
"URBANA (100)",20455,48910,44848,828,91.7,1.7,
"De 12 a 14 años (101)",1931,5,5,1,100,20,
"De 15 a 19 años (102)",2609,350,347,114,99.1,32.6,
"De 20 a 24 años (103)",2198,1423,1408,202,98.9,14.2,
"De 25 a 29 años (104)",1990,2791,2716,177,97.3,6.3,
"De 30 a 34 años (105)",1974,3926,3809,158,97,4,
"De 35 a 39 años (106)",1942,4937,4745,121,96.1,2.5,
"De 40 a 44 años (107)",1724,5436,5171,42,95.1,0.8,
"De 45 a 49 años (108)",1468,5318,4979,13,93.6,0.2,
"De 50 y más años (109)",4619,24724,21668,,87.6,,
"Sin nivel (110)",1708,9322,7898,34,84.7,0.4,
"De 12 a 14 años (111)",22,,,,,,
"De 15 a 19 años (112)",46,10,10,1,100,10,
"De 20 a 24 años (113)",39,40,39,3,97.5,7.5,
"De 25 a 29 años (114)",64,133,127,11,95.5,8.3,
"De 30 a 34 años (115)",101,290,273,8,94.1,2.8,
"De 35 a 39 años (116)",120,364,341,6,93.7,1.6,
"De 40 a 44 años (117)",111,462,416,4,90,0.9,
"De 45 a 49 años (118)",121,608,538,1,88.5,0.2,
"De 50 y más años (119)",1084,7415,6154,,83,,
"Educacion Inicial (120)",25,33,33,3,100,9.1,
"De 12 a 14 años (121)",6,,,,,,
"De 15 a 19 años (122)",4,,,,,,
"De 20 a 24 años (123)",8,10,10,1,100,10,
"De 25 a 29 años (124)",1,,,,,,
"De 30 a 34 años (125)",5,22,22,2,100,9.1,
"De 35 a 39 años (126)",1,1,1,,100,,
"Primaria (130)",5396,19057,17355,191,91.1,1,
"De 12 a 14 años (131)",776,,,,,,
"De 15 a 19 años (132)",297,89,89,25,100,28.1,
"De 20 a 24 años (133)",278,300,293,36,97.7,12,
"De 25 a 29 años (134)",367,740,717,44,96.9,5.9,
"De 30 a 34 años (135)",375,1026,982,38,95.7,3.7,
"De 35 a 39 años (136)",488,1640,1566,28,95.5,1.7,
"De 40 a 44 años (137)",476,1936,1822,16,94.1,0.8,
"De 45 a 49 años (138)",467,2148,1975,4,91.9,0.2,
"De 50 y más años (139)",1872,11178,9911,,88.7,,
"Secundaria (140)",7693,11983,11442,376,95.5,3.1,
"De 12 a 14 años (141)",1127,5,5,1,100,20,
"De 15 a 19 años (142)",1820,232,229,77,98.7,33.2,
"De 20 a 24 años (143)",877,796,789,109,99.1,13.7,
"De 25 a 29 años (144)",754,1280,1251,84,97.7,6.6,
"De 30 a 34 años (145)",684,1472,1443,58,98,3.9,
"De 35 a 39 años (146)",625,1663,1615,37,97.1,2.2,
"De 40 a 44 años (147)",569,1791,1722,8,96.1,0.4,
"De 45 a 49 años (148)",447,1523,1454,2,95.5,0.1,
"De 50 y más años (149)",790,3221,2934,,91.1,,
"Sup. no Univ. incompleta (150)",1374,1911,1827,70,95.6,3.7,
"De 15 a 19 años (152)",267,14,14,9,100,64.3,
"De 20 a 24 años (153)",344,116,116,23,100,19.8,
"De 25 a 29 años (154)",155,170,167,10,98.2,5.9,
"De 30 a 34 años (155)",156,275,263,13,95.6,4.7,
"De 35 a 39 años (156)",133,320,302,10,94.4,3.1,
"De 40 a 44 años (157)",111,284,280,4,98.6,1.4,
"De 45 a 49 años (158)",73,205,199,1,97.1,0.5,
"De 50 y más años (159)",135,527,486,,92.2,,
"Sup. no Univ. completa (160)",2359,4212,4007,101,95.1,2.4,
"De 20 a 24 años (163)",271,90,90,15,100,16.7,
"De 25 a 29 años (164)",361,277,264,21,95.3,7.6,
"De 30 a 34 años (165)",418,584,573,29,98.1,5,
"De 35 a 39 años (166)",369,617,602,28,97.6,4.5,
"De 40 a 44 años (167)",284,620,594,4,95.8,0.6,
"De 45 a 49 años (168)",223,535,523,4,97.8,0.7,
"De 50 y más años (169)",433,1489,1361,,91.4,,
"Sup. Univ. incompleta (170)",756,533,517,22,97,4.1,
"De 15 a 19 años (172)",175,5,5,2,100,40,
"De 20 a 24 años (173)",288,49,49,9,100,18.4,
"De 25 a 29 años (174)",83,58,58,2,100,3.4,
"De 30 a 34 años (175)",50,67,65,3,97,4.5,
"De 35 a 39 años (176)",52,91,83,6,91.2,6.6,
"De 40 a 44 años (177)",40,86,85,,98.8,,
"De 45 a 49 años (178)",24,55,52,,94.5,,
"De 50 y más años (179)",44,122,120,,98.4,,
"Sup. Univ. completa (180)",1144,1859,1769,31,95.2,1.7,
"De 20 a 24 años (183)",93,22,22,6,100,27.3,
"De 25 a 29 años (184)",205,133,132,5,99.2,3.8,
"De 30 a 34 años (185)",185,190,188,7,98.9,3.7,
"De 35 a 39 años (186)",154,241,235,6,97.5,2.5,
"De 40 a 44 años (187)",133,257,252,6,98.1,2.3,
"De 45 a 49 años (188)",113,244,238,1,97.5,0.4,
"De 50 y más años (189)",261,772,702,,90.9,,
,,,,,,,
"RURAL (200)",14840,50414,42847,1022,85,2,
"De 12 a 14 años (201)",1612,9,9,3,100,33.3,
"De 15 a 19 años (202)",2029,404,390,108,96.5,26.7,
"De 20 a 24 años (203)",1770,2140,2018,232,94.3,10.8,
"De 25 a 29 años (204)",1575,3540,3277,273,92.6,7.7,
"De 30 a 34 años (205)",1381,4622,4163,181,90.1,3.9,
"De 35 a 39 años (206)",1322,5900,5247,150,88.9,2.5,
"De 40 a 44 años (207)",1102,5897,5227,68,88.6,1.2,
"De 45 a 49 años (208)",920,5580,4782,7,85.7,0.1,
"De 50 y más años (209)",3129,22322,17734,,79.4,,
"Sin nivel (210)",5199,29631,24090,307,81.3,1,
"De 12 a 14 años (211)",76,1,1,,100,,
"De 15 a 19 años (212)",162,48,44,11,91.7,22.9,
"De 20 a 24 años (213)",300,450,411,45,91.3,10,
"De 25 a 29 años (214)",364,1004,901,69,89.7,6.9,
"De 30 a 34 años (215)",432,1603,1374,68,85.7,4.2,
"De 35 a 39 años (216)",515,2731,2354,71,86.2,2.6,
"De 40 a 44 años (217)",517,3181,2752,38,86.5,1.2,
"De 45 a 49 años (218)",485,3186,2655,5,83.3,0.2,
"De 50 y más años (219)",2348,17427,13598,,78,,
"Educacion Inicial (220)",100,218,201,17,92.2,7.8,
"De 12 a 14 años (221)",27,1,1,1,100,100,
"De 15 a 19 años (222)",12,7,7,2,100,28.6,
"De 20 a 24 años (223)",16,36,31,3,86.1,8.3,
"De 25 a 29 años (224)",16,47,44,4,93.6,8.5,
"De 30 a 34 años (225)",16,62,57,3,91.9,4.8,
"De 35 a 39 años (226)",13,65,61,4,93.8,6.2,
"Primaria (230)",5947,16704,14927,486,89.4,2.9,
"De 12 a 14 años (231)",986,4,4,1,100,25,
"De 15 a 19 años (232)",783,207,200,50,96.6,24.2,
"De 20 a 24 años (233)",768,1067,1011,115,94.8,10.8,
"De 25 a 29 años (234)",733,1786,1656,144,92.7,8.1,
"De 30 a 34 años (235)",634,2331,2126,83,91.2,3.6,
"De 35 a 39 años (236)",582,2506,2281,63,91,2.5,
"De 40 a 44 años (237)",440,2244,2040,29,90.9,1.3,
"De 45 a 49 años (238)",349,2143,1892,1,88.3,,
"De 50 y más años (239)",672,4416,3717,,84.2,,
"Secundaria (240)",3076,3316,3107,194,93.7,5.9,
"De 12 a 14 años (241)",523,3,3,1,100,33.3,
"De 15 a 19 años (242)",1000,133,130,44,97.7,33.1,
"De 20 a 24 años (243)",553,546,525,66,96.2,12.1,
"De 25 a 29 años (244)",366,642,616,47,96,7.3,
"De 30 a 34 años (245)",229,534,515,22,96.4,4.1,
"De 35 a 39 años (246)",159,519,475,12,91.5,2.3,
"De 40 a 44 años (247)",101,361,329,1,91.1,0.3,
"De 45 a 49 años (248)",59,192,178,1,92.7,0.5,
"De 50 y más años (249)",86,386,336,,87,,
"Sup. no Univ. incompleta (250)",213,150,145,10,96.7,6.7,
"De 15 a 19 años (252)",63,8,8,1,100,12.5,
"De 20 a 24 años (253)",73,28,27,2,96.4,7.1,
"De 25 a 29 años (254)",31,29,29,4,100,13.8,
"De 30 a 34 años (255)",22,35,34,3,97.1,8.6,
"De 35 a 39 años (256)",16,21,20,,95.2,,
"De 40 a 44 años (257)",4,19,17,,89.5,,
"De 45 a 49 años (258)",3,10,10,,100,,
"De 50 y más años (259)",1,,,,,,
"Sup. no Univ. completa (260)",204,268,257,5,95.9,1.9,
"De 20 a 24 años (263)",36,8,8,,100,,
"De 25 a 29 años (264)",46,20,19,3,95,15,
"De 30 a 34 años (265)",38,43,43,2,100,4.7,
"De 35 a 39 años (266)",25,40,40,,100,,
"De 40 a 44 años (267)",26,62,60,,96.8,,
"De 45 a 49 años (268)",18,30,29,,96.7,,
"De 50 y más años (269)",15,65,58,,89.2,,
"Sup. Univ. incompleta (270)",41,33,33,2,100,6.1,
"De 15 a 19 años (272)",9,1,1,,100,,
"De 20 a 24 años (273)",14,4,4,1,100,25,
"De 25 a 29 años (274)",5,5,5,1,100,20,
"De 30 a 34 años (275)",4,8,8,,100,,
"De 35 a 39 años (276)",3,1,1,,100,,
"De 40 a 44 años (277)",5,10,10,,100,,
"De 50 y más años (279)",1,4,4,,100,,
"Sup. Univ. completa (280)",60,94,87,1,92.6,1.1,
"De 20 a 24 años (283)",10,1,1,,100,,
"De 25 a 29 años (284)",14,7,7,1,100,14.3,
"De 30 a 34 años (285)",6,6,6,,100,,
"De 35 a 39 años (286)",9,17,15,,88.2,,
"De 40 a 44 años (287)",9,20,19,,95,,
"De 45 a 49 años (288)",6,19,18,,94.7,,
"De 50 y más años (289)",6,24,21,,87.5,,
