"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 30 a 34 años (055)",1,,,,,,,1
"De 35 a 39 años (056)",5,,,,,2,1,2
"De 40 a 44 años (057)",6,,,,,3,2,1
"De 45 a 49 años (058)",2,,,,,1,,1
"De 50 y más años (059)",22,,1,5,7,5,,4
"Soltero(a) (060)",793,9,7,19,43,88,233,394
"De 12 a 14 años (061)",2,,,,,,,2
"De 15 a 19 años (062)",42,,,,,,28,14
"De 20 a 24 años (063)",193,,,,,,74,119
"De 25 a 29 años (064)",154,,,,,10,57,87
"De 30 a 34 años (065)",125,,,,,21,38,66
"De 35 a 39 años (066)",64,,,,1,13,25,25
"De 40 a 44 años (067)",63,,,,7,24,7,25
"De 45 a 49 años (068)",38,,,1,11,14,3,9
"De 50 y más años (069)",112,9,7,18,24,6,1,47
,,,,,,,,
"URBANA (080)",5229,67,192,388,600,1019,1634,1329
"De 12 a 14 años (081)",6,,,,,,1,5
"De 15 a 19 años (082)",100,,,,,,55,45
"De 20 a 24 años (083)",460,,,,,,273,187
"De 25 a 29 años (084)",605,,,,,40,389,176
"De 30 a 34 años (085)",593,,,,,90,362,141
"De 35 a 39 años (086)",585,,,,7,184,290,104
"De 40 a 44 años (087)",512,,,,24,221,171,96
"De 45 a 49 años (088)",421,,,2,63,202,79,75
"De 50 y más años (089)",1947,67,192,386,506,282,14,500
"Conviviente (090)",1739,5,8,28,90,308,901,399
"De 12 a 14 años (091)",5,,,,,,1,4
"De 15 a 19 años (092)",55,,,,,,30,25
"De 20 a 24 años (093)",264,,,,,,175,89
"De 25 a 29 años (094)",352,,,,,23,249,80
"De 30 a 34 años (095)",303,,,,,40,203,60
"De 35 a 39 años (096)",239,,,,1,69,136,33
"De 40 a 44 años (097)",175,,,,7,67,75,26
"De 45 a 49 años (098)",109,,,,11,52,30,16
"De 50 y más años (099)",237,5,8,28,71,57,2,66
"Separado(a) (100)",327,1,20,18,27,71,96,94
"De 15 a 19 años (102)",10,,,,,,8,2
"De 20 a 24 años (103)",24,,,,,,13,11
"De 25 a 29 años (104)",39,,,,,3,24,12
"De 30 a 34 años (105)",35,,,,,9,13,13
"De 35 a 39 años (106)",46,,,,1,14,20,11
"De 40 a 44 años (107)",34,,,,1,12,10,11
"De 45 a 49 años (108)",31,,,,6,14,7,4
"De 50 y más años (109)",108,1,20,18,19,19,1,30
"Casado(a) (110)",1999,18,72,203,349,501,456,400
"De 15 a 19 años (112)",8,,,,,,1,7
"De 20 a 24 años (113)",46,,,,,,36,10
"De 25 a 29 años (114)",107,,,,,5,71,31
"De 30 a 34 años (115)",164,,,,,24,116,24
"De 35 a 39 años (116)",235,,,,4,82,107,42
"De 40 a 44 años (117)",242,,,,11,114,77,40
"De 45 a 49 años (118)",223,,,1,34,110,38,40
"De 50 y más años (119)",974,18,72,202,300,166,10,206
"Viudo(a) (120)",593,37,86,120,92,65,20,173
"De 25 a 29 años (124)",6,,,,,1,5,
"De 30 a 34 años (125)",7,,,,,1,5,1
"De 35 a 39 años (126)",16,,,,,10,6,
"De 40 a 44 años (127)",17,,,,2,10,3,2
"De 45 a 49 años (128)",27,,,1,2,14,1,9
"De 50 y más años (129)",520,37,86,119,88,29,,161
"Divorciado(a) (130)",34,,1,5,7,9,2,10
"De 20 a 24 años (133)",1,,,,,,,1
"De 25 a 29 años (134)",1,,,,,,,1
"De 30 a 34 años (135)",1,,,,,,,1
"De 35 a 39 años (136)",5,,,,,2,1,2
"De 40 a 44 años (137)",2,,,,,1,1,
"De 45 a 49 años (138)",2,,,,,1,,1
"De 50 y más años (139)",22,,1,5,7,5,,4
"Soltero(a) (140)",537,6,5,14,35,65,159,253
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",27,,,,,,16,11
"De 20 a 24 años (143)",125,,,,,,49,76
"De 25 a 29 años (144)",100,,,,,8,40,52
"De 30 a 34 años (145)",83,,,,,16,25,42
"De 35 a 39 años (146)",44,,,,1,7,20,16
"De 40 a 44 años (147)",42,,,,3,17,5,17
"De 45 a 49 años (148)",29,,,,10,11,3,5
"De 50 y más años (149)",86,6,5,14,21,6,1,33
,,,,,,,,
"RURAL (160)",2769,33,91,198,349,499,986,613
"De 12 a 14 años (161)",3,,,,,,,3
"De 15 a 19 años (162)",66,,,,,,47,19
"De 20 a 24 años (163)",308,,,,,1,203,104
"De 25 a 29 años (164)",303,,,,,10,213,80
"De 30 a 34 años (165)",271,,,,,27,188,56
"De 35 a 39 años (166)",303,,,,1,91,159,52
"De 40 a 44 años (167)",239,,,,15,78,102,44
"De 45 a 49 años (168)",222,,,1,23,106,65,27
"De 50 y más años (169)",1054,33,91,197,310,186,9,228
"Conviviente (170)",1128,3,3,29,74,198,618,203
"De 12 a 14 años (171)",2,,,,,,,2
"De 15 a 19 años (172)",45,,,,,,31,14
"De 20 a 24 años (173)",206,,,,,,155,51
"De 25 a 29 años (174)",183,,,,,4,150,29
"De 30 a 34 años (175)",145,,,,,13,112,20
"De 35 a 39 años (176)",157,,,,,48,88,21
"De 40 a 44 años (177)",103,,,,5,26,56,16
"De 45 a 49 años (178)",94,,,,9,51,26,8
"De 50 y más años (179)",193,3,3,29,60,56,,42
"Separado(a) (180)",129,,3,8,21,29,37,31
"De 15 a 19 años (182)",2,,,,,,2,
"De 20 a 24 años (183)",14,,,,,1,8,5
"De 25 a 29 años (184)",16,,,,,2,10,4
"De 30 a 34 años (185)",11,,,,,1,6,4
"De 35 a 39 años (186)",13,,,,1,2,5,5
"De 40 a 44 años (187)",10,,,,2,5,2,1
"De 45 a 49 años (188)",15,,,,1,9,3,2
"De 50 y más años (189)",48,,3,8,17,9,1,10
"Casado(a) (190)",960,10,41,105,188,223,234,159
"De 15 a 19 años (192)",4,,,,,,2,2
"De 20 a 24 años (193)",18,,,,,,14,4
"De 25 a 29 años (194)",43,,,,,2,34,7
"De 30 a 34 años (195)",69,,,,,8,54,7
"De 35 a 39 años (196)",103,,,,,34,54,15
"De 40 a 44 años (197)",91,,,,3,35,36,17
"De 45 a 49 años (198)",93,,,,12,38,32,11
"De 50 y más años (199)",539,10,41,105,173,106,8,96
"Viudo(a) (200)",290,17,42,51,58,24,21,77
"De 20 a 24 años (203)",1,,,,,,1,
"De 25 a 29 años (204)",6,,,,,,1,5
"De 30 a 34 años (205)",4,,,,,,3,1
"De 35 a 39 años (206)",10,,,,,1,7,2
"De 40 a 44 años (207)",10,,,,1,3,5,1
"De 45 a 49 años (208)",11,,,,,5,4,2
"De 50 y más años (209)",248,17,42,51,57,15,,66
"Divorciado(a) (210)",6,,,,,2,2,2
"De 20 a 24 años (213)",1,,,,,,,1
"De 25 a 29 años (214)",1,,,,,,1,
"De 40 a 44 años (217)",4,,,,,2,1,1
"Soltero(a) (220)",256,3,2,5,8,23,74,141
"De 12 a 14 años (221)",1,,,,,,,1
"De 15 a 19 años (222)",15,,,,,,12,3
"De 20 a 24 años (223)",68,,,,,,25,43
"De 25 a 29 años (224)",54,,,,,2,17,35
"De 30 a 34 años (225)",42,,,,,5,13,24
"De 35 a 39 años (226)",20,,,,,6,5,9
"De 40 a 44 años (227)",21,,,,4,7,2,8
"De 45 a 49 años (228)",9,,,1,1,3,,4
"De 50 y más años (229)",26,3,2,4,3,,,14
