"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",105,103,1,68,28,2,4,,,,2,147
"De 25 a 29 años (024)",103,103,1,47,35,12,7,,1,,,191
"De 30 a 34 años (025)",111,109,1,30,40,19,17,1,1,,2,254
"De 35 a 39 años (026)",128,128,1,36,35,26,24,6,,,,330
"De 40 a 44 años (027)",136,135,,27,25,32,30,17,3,1,1,453
"De 45 a 49 años (028)",100,99,1,13,21,18,22,17,7,,1,369
"De 50 y más años (029)",330,327,6,37,57,41,85,60,26,15,3,1412
"Casado(a) (030)",6969,6921,154,491,949,1035,1749,1280,785,478,48,33447
"De 12 a 14 años (031)",5,2,2,,,,,,,,3,
"De 15 a 19 años (032)",33,26,7,10,7,1,1,,,,7,31
"De 20 a 24 años (033)",190,183,16,79,49,29,9,1,,,7,309
"De 25 a 29 años (034)",393,390,16,97,116,84,66,11,,,3,932
"De 30 a 34 años (035)",654,647,15,76,167,158,177,49,5,,7,1995
"De 35 a 39 años (036)",890,887,9,56,182,189,279,121,45,6,3,3440
"De 40 a 44 años (037)",867,863,9,42,134,153,249,175,72,29,4,3921
"De 45 a 49 años (038)",811,809,13,21,91,119,244,163,105,53,2,4194
"De 50 y más años (039)",3126,3114,67,110,203,302,724,760,558,390,12,18625
"Viudo(a) (040)",1924,1912,43,108,172,176,464,463,288,198,12,10695
"De 15 a 19 años (042)",2,2,,1,,1,,,,,,4
"De 20 a 24 años (043)",11,10,,1,4,3,1,1,,,1,28
"De 25 a 29 años (044)",9,9,,3,2,3,1,,,,,20
"De 30 a 34 años (045)",31,29,1,6,6,7,4,3,2,,2,90
"De 35 a 39 años (046)",49,48,1,,10,10,18,8,1,,1,191
"De 40 a 44 años (047)",72,71,1,6,10,6,31,14,3,,1,300
"De 45 a 49 años (048)",113,112,1,3,6,20,35,27,15,5,1,594
"De 50 y más años (049)",1637,1631,39,88,134,126,374,410,267,193,6,9468
"Divorciado(a) (050)",108,106,4,14,23,23,22,11,5,4,2,391
"De 15 a 19 años (052)",1,1,1,,,,,,,,,
"De 20 a 24 años (053)",2,2,,1,1,,,,,,,3
"De 25 a 29 años (054)",6,6,,1,3,2,,,,,,13
"De 30 a 34 años (055)",2,2,,,2,,,,,,,4
"De 35 a 39 años (056)",8,8,,3,2,,3,,,,,20
"De 40 a 44 años (057)",18,18,,5,5,3,5,,,,,47
"De 45 a 49 años (058)",12,12,1,2,1,1,1,4,2,,,54
"De 50 y más años (059)",59,57,2,2,9,17,13,7,3,4,2,250
"Soltero(a) (060)",7896,7322,6020,768,333,142,59,,,,574,2096
"De 12 a 14 años (061)",2153,2153,2147,6,,,,,,,,6
"De 15 a 19 años (062)",2564,2563,2464,97,2,,,,,,1,101
"De 20 a 24 años (063)",1228,1016,804,174,35,3,,,,,212,253
"De 25 a 29 años (064)",570,398,218,122,45,12,1,,,,172,252
"De 30 a 34 años (065)",334,270,107,87,53,14,9,,,,64,271
"De 35 a 39 años (066)",249,209,61,72,53,19,4,,,,40,251
"De 40 a 44 años (067)",178,144,34,55,23,23,9,,,,34,206
"De 45 a 49 años (068)",126,112,31,30,28,14,9,,,,14,164
"De 50 y más años (069)",494,457,154,125,94,57,27,,,,37,592
,,,,,,,,,,,,
"URBANA (080)",12493,11995,3672,1725,1724,1293,1762,1001,531,287,498,30933
"De 12 a 14 años (081)",1051,1044,1035,9,,,,,,,7,9
"De 15 a 19 años (082)",1618,1599,1447,133,13,3,3,,,,19,180
"De 20 a 24 años (083)",1317,1145,587,367,149,32,8,2,,,172,808
"De 25 a 29 años (084)",1139,1001,197,376,281,105,37,4,1,,138,1446
"De 30 a 34 años (085)",1119,1067,105,258,312,212,155,19,5,1,52,2357
"De 35 a 39 años (086)",1082,1049,59,167,285,224,244,51,18,1,33,2953
"De 40 a 44 años (087)",1005,977,29,113,217,205,252,118,34,9,28,3409
"De 45 a 49 años (088)",840,829,35,58,142,144,266,121,51,12,11,3303
"De 50 y más años (089)",3322,3284,178,244,325,368,797,686,422,264,38,16468
"Conviviente (090)",2581,2527,174,689,658,402,395,140,52,17,54,6435
"De 12 a 14 años (091)",12,7,2,5,,,,,,,5,5
"De 15 a 19 años (092)",134,119,45,65,6,1,2,,,,15,88
"De 20 a 24 años (093)",399,384,44,208,105,21,5,1,,,15,509
"De 25 a 29 años (094)",521,512,38,210,179,60,23,2,,,9,860
"De 30 a 34 años (095)",484,479,14,110,153,119,74,5,3,1,5,1160
"De 35 a 39 años (096)",364,362,9,40,103,86,105,15,4,,2,1079
"De 40 a 44 años (097)",256,255,3,14,64,59,73,32,7,3,1,931
"De 45 a 49 años (098)",185,185,1,15,32,25,58,35,15,4,,807
"De 50 y más años (099)",226,224,18,22,16,31,55,50,23,9,2,996
"Separado(a) (100)",624,617,10,160,145,84,129,65,17,7,7,1900
"De 12 a 14 años (101)",1,,,,,,,,,,1,
"De 15 a 19 años (102)",14,14,2,11,1,,,,,,,13
"De 20 a 24 años (103)",48,46,1,32,10,1,2,,,,2,63
"De 25 a 29 años (104)",59,59,1,26,22,6,3,,1,,,109
"De 30 a 34 años (105)",66,64,1,22,21,5,14,1,,,2,145
"De 35 a 39 años (106)",71,71,,22,21,12,12,4,,,,179
"De 40 a 44 años (107)",98,98,,19,20,25,23,11,,,,308
"De 45 a 49 años (108)",59,59,1,6,13,9,18,7,5,,,222
"De 50 y más años (109)",208,206,4,22,37,26,57,42,11,7,2,861
"Casado(a) (110)",3657,3631,91,315,631,613,927,572,311,171,26,15749
"De 12 a 14 años (111)",1,,,,,,,,,,1,
"De 15 a 19 años (112)",23,19,5,7,5,1,1,,,,4,24
"De 20 a 24 años (113)",78,73,12,36,15,9,1,,,,5,98
"De 25 a 29 años (114)",168,167,10,57,59,29,10,2,,,1,318
"De 30 a 34 años (115)",338,333,12,61,108,78,59,13,2,,5,865
"De 35 a 39 años (116)",455,452,6,45,131,111,114,30,14,1,3,1457
"De 40 a 44 años (117)",483,480,5,31,109,102,132,70,25,6,3,1864
"De 45 a 49 años (118)",441,440,9,14,68,86,165,64,26,8,1,1870
"De 50 y más años (119)",1670,1667,32,64,136,197,445,393,244,156,3,9253
"Viudo(a) (120)",1014,1007,21,70,100,94,261,219,150,92,7,5429
"De 15 a 19 años (122)",2,2,,1,,1,,,,,,4
"De 20 a 24 años (123)",5,5,,1,3,,,1,,,,13
"De 25 a 29 años (124)",3,3,,2,,1,,,,,,5
"De 30 a 34 años (125)",18,17,1,6,5,3,2,,,,1,33
"De 35 a 39 años (126)",21,21,,,5,4,10,2,,,,82
"De 40 a 44 años (127)",42,41,1,6,6,5,16,5,2,,1,152
"De 45 a 49 años (128)",61,60,1,1,6,14,19,14,5,,1,276
"De 50 y más años (129)",862,858,18,53,75,66,214,197,143,92,4,4864
"Divorciado(a) (130)",58,58,3,7,15,12,15,5,1,,,182
"De 15 a 19 años (132)",1,1,1,,,,,,,,,
"De 25 a 29 años (134)",4,4,,1,2,1,,,,,,8
"De 30 a 34 años (135)",2,2,,,2,,,,,,,4
"De 35 a 39 años (136)",5,5,,2,1,,2,,,,,13
"De 40 a 44 años (137)",8,8,,3,2,1,2,,,,,19
"De 45 a 49 años (138)",5,5,1,1,1,1,,1,,,,12
"De 50 y más años (139)",33,33,1,,7,9,11,4,1,,,126
"Soltero(a) (140)",4559,4155,3373,484,175,88,35,,,,404,1238
"De 12 a 14 años (141)",1037,1037,1033,4,,,,,,,,4
"De 15 a 19 años (142)",1444,1444,1394,49,1,,,,,,,51
"De 20 a 24 años (143)",787,637,530,90,16,1,,,,,150,125
"De 25 a 29 años (144)",384,256,148,80,19,8,1,,,,128,146
"De 30 a 34 años (145)",211,172,77,59,23,7,6,,,,39,150
"De 35 a 39 años (146)",166,138,44,58,24,11,1,,,,28,143
"De 40 a 44 años (147)",118,95,20,40,16,13,6,,,,23,135
"De 45 a 49 años (148)",89,80,22,21,22,9,6,,,,9,116
"De 50 y más años (149)",323,296,105,83,54,39,15,,,,27,368
,,,,,,,,,,,,
"RURAL (160)",10354,10105,2856,1151,1173,1012,1504,1218,730,461,249,32304
"De 12 a 14 años (161)",1133,1126,1119,5,2,,,,,,7,9
"De 15 a 19 años (162)",1300,1282,1105,155,18,4,,,,,18,203
"De 20 a 24 años (163)",1084,1008,319,372,228,64,24,1,,,76,1131
"De 25 a 29 años (164)",969,918,95,228,267,180,133,15,,,51,1961
"De 30 a 34 años (165)",874,840,39,95,194,205,225,69,13,,34,2610
"De 35 a 39 años (166)",890,872,26,59,149,164,263,157,48,6,18,3491
"De 40 a 44 años (167)",735,722,20,47,71,101,201,176,75,31,13,3492
"De 45 a 49 años (168)",626,618,18,34,45,65,134,155,108,59,8,3496
"De 50 y más años (169)",2743,2719,115,156,199,229,524,645,486,365,24,15911
"Conviviente (170)",2312,2266,120,509,520,377,388,224,93,35,46,6976
"De 12 a 14 años (171)",13,8,3,3,2,,,,,,5,7
"De 15 a 19 años (172)",141,128,33,76,15,4,,,,,13,118
"De 20 a 24 años (173)",466,455,41,208,155,38,13,,,,11,690
"De 25 a 29 años (174)",506,501,19,124,168,112,72,6,,,5,1139
"De 30 a 34 años (175)",377,371,6,44,85,100,99,30,7,,6,1193
"De 35 a 39 años (176)",284,279,4,19,49,58,74,58,16,1,5,1133
"De 40 a 44 años (177)",213,213,2,11,27,30,56,56,24,7,,1043
"De 45 a 49 años (178)",119,118,5,8,8,12,31,30,15,9,1,617
"De 50 y más años (179)",193,193,7,16,11,23,43,44,31,18,,1036
"Separado(a) (180)",433,429,3,137,97,66,60,36,21,9,4,1297
"De 15 a 19 años (182)",29,28,,28,,,,,,,1,28
"De 20 a 24 años (183)",57,57,,36,18,1,2,,,,,84
"De 25 a 29 años (184)",44,44,,21,13,6,4,,,,,82
"De 30 a 34 años (185)",45,45,,8,19,14,3,,1,,,109
"De 35 a 39 años (186)",57,57,1,14,14,14,12,2,,,,151
"De 40 a 44 años (187)",38,37,,8,5,7,7,6,3,1,1,145
"De 45 a 49 años (188)",41,40,,7,8,9,4,10,2,,1,147
"De 50 y más años (189)",122,121,2,15,20,15,28,18,15,8,1,551
"Casado(a) (190)",3312,3290,63,176,318,422,822,708,474,307,22,17698
"De 12 a 14 años (191)",4,2,2,,,,,,,,2,
"De 15 a 19 años (192)",10,7,2,3,2,,,,,,3,7
"De 20 a 24 años (193)",112,110,4,43,34,20,8,1,,,2,211
"De 25 a 29 años (194)",225,223,6,40,57,55,56,9,,,2,614
"De 30 a 34 años (195)",316,314,3,15,59,80,118,36,3,,2,1130
"De 35 a 39 años (196)",435,435,3,11,51,78,165,91,31,5,,1983
"De 40 a 44 años (197)",384,383,4,11,25,51,117,105,47,23,1,2057
"De 45 a 49 años (198)",370,369,4,7,23,33,79,99,79,45,1,2324
"De 50 y más años (199)",1456,1447,35,46,67,105,279,367,314,234,9,9372
"Viudo(a) (200)",910,905,22,38,72,82,203,244,138,106,5,5266
"De 20 a 24 años (203)",6,5,,,1,3,1,,,,1,15
"De 25 a 29 años (204)",6,6,,1,2,2,1,,,,,15
"De 30 a 34 años (205)",13,12,,,1,4,2,3,2,,1,57
"De 35 a 39 años (206)",28,27,1,,5,6,8,6,1,,1,109
"De 40 a 44 años (207)",30,30,,,4,1,15,9,1,,,148
"De 45 a 49 años (208)",52,52,,2,,6,16,13,10,5,,318
"De 50 y más años (209)",775,773,21,35,59,60,160,213,124,101,2,4604
"Divorciado(a) (210)",50,48,1,7,8,11,7,6,4,4,2,209
"De 20 a 24 años (213)",2,2,,1,1,,,,,,,3
"De 25 a 29 años (214)",2,2,,,1,1,,,,,,5
"De 35 a 39 años (216)",3,3,,1,1,,1,,,,,7
"De 40 a 44 años (217)",10,10,,2,3,2,3,,,,,28
"De 45 a 49 años (218)",7,7,,1,,,1,3,2,,,42
"De 50 y más años (219)",26,24,1,2,2,8,2,3,2,4,2,124
"Soltero(a) (220)",3337,3167,2647,284,158,54,24,,,,170,858
"De 12 a 14 años (221)",1116,1116,1114,2,,,,,,,,2
"De 15 a 19 años (222)",1120,1119,1070,48,1,,,,,,1,50
"De 20 a 24 años (223)",441,379,274,84,19,2,,,,,62,128
"De 25 a 29 años (224)",186,142,70,42,26,4,,,,,44,106
"De 30 a 34 años (225)",123,98,30,28,30,7,3,,,,25,121
"De 35 a 39 años (226)",83,71,17,14,29,8,3,,,,12,108
"De 40 a 44 años (227)",60,49,14,15,7,10,3,,,,11,71
"De 45 a 49 años (228)",37,32,9,9,6,5,3,,,,5,48
"De 50 y más años (229)",171,161,49,42,40,18,12,,,,10,224
