"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Divorciado(a) (050)",101,,5,6,16,23,11,40
"De 20 a 24 años (053)",2,,,,,,1,1
"De 25 a 29 años (054)",2,,,,,,1,1
"De 30 a 34 años (055)",11,,,,,4,4,3
"De 35 a 39 años (056)",7,,,,,1,1,5
"De 40 a 44 años (057)",12,,,,2,5,2,3
"De 45 a 49 años (058)",6,,,,,4,1,1
"De 50 y más años (059)",61,,5,6,14,9,1,26
"Soltero(a) (060)",1685,8,13,26,55,147,484,952
"De 12 a 14 años (061)",7,,,,,,1,6
"De 15 a 19 años (062)",100,,,,,,68,32
"De 20 a 24 años (063)",405,,,,,,154,251
"De 25 a 29 años (064)",365,,,,,11,111,243
"De 30 a 34 años (065)",246,,,,,37,79,130
"De 35 a 39 años (066)",153,,,,2,37,41,73
"De 40 a 44 años (067)",115,,,,2,31,22,60
"De 45 a 49 años (068)",71,,,1,11,21,8,30
"De 50 y más años (069)",223,8,13,25,40,10,,127
,,,,,,,,
"URBANA (080)",10662,118,343,748,1206,1932,3194,3121
"De 12 a 14 años (081)",17,,,,,,,17
"De 15 a 19 años (082)",228,,,,,,130,98
"De 20 a 24 años (083)",875,,,,,2,514,359
"De 25 a 29 años (084)",1135,,,,,45,688,402
"De 30 a 34 años (085)",1175,,,,,186,704,285
"De 35 a 39 años (086)",1177,,,,8,331,600,238
"De 40 a 44 años (087)",1047,,,,48,425,345,229
"De 45 a 49 años (088)",841,,,1,109,397,171,163
"De 50 y más años (089)",4167,118,343,747,1041,546,42,1330
"Conviviente (090)",2651,5,12,33,104,396,1423,678
"De 12 a 14 años (091)",12,,,,,,,12
"De 15 a 19 años (092)",153,,,,,,86,67
"De 20 a 24 años (093)",458,,,,,1,319,138
"De 25 a 29 años (094)",560,,,,,22,397,141
"De 30 a 34 años (095)",467,,,,,61,305,101
"De 35 a 39 años (096)",341,,,,,81,195,65
"De 40 a 44 años (097)",222,,,,14,91,83,34
"De 45 a 49 años (098)",160,,,,11,82,30,37
"De 50 y más años (099)",278,5,12,33,79,58,8,83
"Separado(a) (100)",536,2,10,27,68,110,194,125
"De 15 a 19 años (102)",13,,,,,,7,6
"De 20 a 24 años (103)",56,,,,,,40,16
"De 25 a 29 años (104)",65,,,,,4,42,19
"De 30 a 34 años (105)",74,,,,,16,41,17
"De 35 a 39 años (106)",69,,,,1,25,31,12
"De 40 a 44 años (107)",60,,,,4,18,25,13
"De 45 a 49 años (108)",40,,,,10,19,7,4
"De 50 y más años (109)",159,2,10,27,53,28,1,38
"Casado(a) (110)",4863,22,133,419,779,1184,1232,1094
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",8,,,,,,1,7
"De 20 a 24 años (113)",101,,,,,1,62,38
"De 25 a 29 años (114)",242,,,,,11,172,59
"De 30 a 34 años (115)",438,,,,,71,296,71
"De 35 a 39 años (116)",624,,,,5,189,334,96
"De 40 a 44 años (117)",615,,,,24,270,214,107
"De 45 a 49 años (118)",553,,,,74,263,124,92
"De 50 y más años (119)",2281,22,133,419,676,379,29,623
"Viudo(a) (120)",1379,83,174,247,206,110,41,518
"De 15 a 19 años (122)",2,,,,,,1,1
"De 20 a 24 años (123)",3,,,,,,1,2
"De 25 a 29 años (124)",5,,,,,,2,3
"De 30 a 34 años (125)",15,,,,,6,7,2
"De 35 a 39 años (126)",21,,,,,4,13,4
"De 40 a 44 años (127)",51,,,,2,19,8,22
"De 45 a 49 años (128)",37,,,,8,15,6,8
"De 50 y más años (129)",1245,83,174,247,196,66,3,476
"Divorciado(a) (130)",75,,3,6,11,20,6,29
"De 20 a 24 años (133)",1,,,,,,,1
"De 25 a 29 años (134)",1,,,,,,,1
"De 30 a 34 años (135)",6,,,,,3,2,1
"De 35 a 39 años (136)",6,,,,,1,1,4
"De 40 a 44 años (137)",11,,,,2,5,1,3
"De 45 a 49 años (138)",5,,,,,3,1,1
"De 50 y más años (139)",45,,3,6,9,8,1,18
"Soltero(a) (140)",1158,6,11,16,38,112,298,677
"De 12 a 14 años (141)",4,,,,,,,4
"De 15 a 19 años (142)",52,,,,,,35,17
"De 20 a 24 años (143)",256,,,,,,92,164
"De 25 a 29 años (144)",262,,,,,8,75,179
"De 30 a 34 años (145)",175,,,,,29,53,93
"De 35 a 39 años (146)",116,,,,2,31,26,57
"De 40 a 44 años (147)",88,,,,2,22,14,50
"De 45 a 49 años (148)",46,,,1,6,15,3,21
"De 50 y más años (149)",159,6,11,15,28,7,,92
,,,,,,,,
"RURAL (160)",6865,45,167,484,775,1230,2342,1822
"De 12 a 14 años (161)",19,,,,,,2,17
"De 15 a 19 años (162)",208,,,,,,129,79
"De 20 a 24 años (163)",675,,,,,1,441,233
"De 25 a 29 años (164)",732,,,,,29,513,190
"De 30 a 34 años (165)",657,,,,1,92,425,139
"De 35 a 39 años (166)",632,,,,6,146,355,125
"De 40 a 44 años (167)",633,,,,16,218,274,125
"De 45 a 49 años (168)",562,,,,56,262,151,93
"De 50 y más años (169)",2747,45,167,484,696,482,52,821
"Conviviente (170)",2481,1,13,47,121,378,1349,572
"De 12 a 14 años (171)",16,,,,,,1,15
"De 15 a 19 años (172)",145,,,,,,86,59
"De 20 a 24 años (173)",431,,,,,,319,112
"De 25 a 29 años (174)",461,,,,,15,350,96
"De 30 a 34 años (175)",362,,,,1,51,240,70
"De 35 a 39 años (176)",291,,,,2,60,174,55
"De 40 a 44 años (177)",231,,,,3,72,119,37
"De 45 a 49 años (178)",164,,,,13,73,55,23
"De 50 y más años (179)",380,1,13,47,102,107,5,105
"Separado(a) (180)",303,1,3,24,33,82,89,71
"De 15 a 19 años (182)",7,,,,,,5,2
"De 20 a 24 años (183)",33,,,,,1,21,11
"De 25 a 29 años (184)",37,,,,,6,22,9
"De 30 a 34 años (185)",35,,,,,8,22,5
"De 35 a 39 años (186)",37,,,,1,13,13,10
"De 40 a 44 años (187)",28,,,,1,17,4,6
"De 45 a 49 años (188)",22,,,,6,10,1,5
"De 50 y más años (189)",104,1,3,24,25,27,1,23
"Casado(a) (190)",2689,13,63,251,450,647,678,587
"De 15 a 19 años (192)",7,,,,,,5,2
"De 20 a 24 años (193)",59,,,,,,36,23
"De 25 a 29 años (194)",127,,,,,5,102,20
"De 30 a 34 años (195)",178,,,,,23,130,25
"De 35 a 39 años (196)",242,,,,2,61,145,34
"De 40 a 44 años (197)",310,,,,10,109,138,53
"De 45 a 49 años (198)",308,,,,25,149,83,51
"De 50 y más años (199)",1458,13,63,251,413,300,39,379
"Viudo(a) (200)",839,28,84,152,149,85,35,306
"De 15 a 19 años (202)",1,,,,,,,1
"De 20 a 24 años (203)",2,,,,,,2,
"De 25 a 29 años (204)",3,,,,,,2,1
"De 30 a 34 años (205)",6,,,,,1,5,
"De 35 a 39 años (206)",24,,,,1,6,8,9
"De 40 a 44 años (207)",36,,,,2,11,4,19
"De 45 a 49 años (208)",42,,,,7,23,7,5
"De 50 y más años (209)",725,28,84,152,139,44,7,271
"Divorciado(a) (210)",26,,2,,5,3,5,11
"De 20 a 24 años (213)",1,,,,,,1,
"De 25 a 29 años (214)",1,,,,,,1,
"De 30 a 34 años (215)",5,,,,,1,2,2
"De 35 a 39 años (216)",1,,,,,,,1
"De 40 a 44 años (217)",1,,,,,,1,
"De 45 a 49 años (218)",1,,,,,1,,
"De 50 y más años (219)",16,,2,,5,1,,8
"Soltero(a) (220)",527,2,2,10,17,35,186,275
"De 12 a 14 años (221)",3,,,,,,1,2
"De 15 a 19 años (222)",48,,,,,,33,15
"De 20 a 24 años (223)",149,,,,,,62,87
"De 25 a 29 años (224)",103,,,,,3,36,64
"De 30 a 34 años (225)",71,,,,,8,26,37
"De 35 a 39 años (226)",37,,,,,6,15,16
"De 40 a 44 años (227)",27,,,,,9,8,10
"De 45 a 49 años (228)",25,,,,5,6,5,9
"De 50 y más años (229)",64,2,2,10,12,3,,35
