"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",9,8,6,1,1,,,,,,1,3
"De 20 a 24 años (023)",15,14,3,6,,2,3,,,,1,24
"De 25 a 29 años (024)",12,12,1,1,3,4,3,,,,,32
"De 30 a 34 años (025)",16,16,,,5,6,3,1,1,,,58
"De 35 a 39 años (026)",10,10,,,,1,5,2,1,1,,56
"Primaria (030)",16791,16447,3454,1895,2418,2190,3164,1813,968,545,344,53155
"De 12 a 14 años (031)",1980,1954,1938,15,1,,,,,,26,17
"De 15 a 19 años (032)",1616,1555,1018,424,97,14,2,,,,61,668
"De 20 a 24 años (033)",1885,1778,241,640,622,224,46,5,,,107,2780
"De 25 a 29 años (034)",2000,1945,75,364,646,501,327,28,4,,55,4763
"De 30 a 34 años (035)",2019,1986,50,191,477,484,614,137,26,7,33,6427
"De 35 a 39 años (036)",1885,1871,34,95,252,386,718,305,69,12,14,7559
"De 40 a 44 años (037)",1579,1560,28,51,146,239,513,373,155,55,19,7655
"De 45 a 49 años (038)",1169,1164,22,27,55,140,379,298,177,66,5,6396
"De 50 y más años (039)",2658,2634,48,88,122,202,565,667,537,405,24,16890
"Secundaria (040)",11067,10707,5194,2077,1494,921,749,194,56,22,360,13028
"De 12 a 14 años (041)",1982,1963,1948,11,4,,,,,,19,19
"De 15 a 19 años (042)",3305,3208,2675,485,41,6,1,,,,97,589
"De 20 a 24 años (043)",1741,1616,408,803,344,48,12,1,,,125,1691
"De 25 a 29 años (044)",1303,1233,80,458,443,176,72,3,1,,70,2203
"De 30 a 34 años (045)",941,916,29,164,322,240,146,14,1,,25,2244
"De 35 a 39 años (046)",709,700,20,75,182,194,185,42,2,,9,2095
"De 40 a 44 años (047)",439,436,16,32,80,131,124,44,9,,3,1489
"De 45 a 49 años (048)",270,265,6,20,38,65,93,30,11,2,5,1000
"De 50 y más años (049)",377,370,12,29,40,61,116,60,32,20,7,1698
"Sup. no Univ. incompleta (050)",828,761,349,171,121,76,33,9,,2,67,869
"De 15 a 19 años (052)",198,195,179,16,,,,,,,3,16
"De 20 a 24 años (053)",260,218,137,71,9,1,,,,,42,92
"De 25 a 29 años (054)",111,97,19,43,25,7,3,,,,14,126
"De 30 a 34 años (055)",98,95,8,24,38,19,5,1,,,3,187
"De 35 a 39 años (056)",68,65,3,8,23,23,8,,,,3,160
"De 40 a 44 años (057)",34,34,1,2,12,11,5,3,,,,99
"De 45 a 49 años (058)",33,31,2,2,10,7,6,3,,1,2,98
"De 50 y más años (059)",26,26,,5,4,8,6,2,,1,,91
"Sup. no Univ. completa (060)",1044,970,186,286,259,151,67,11,7,3,74,1707
"De 20 a 24 años (063)",157,131,82,47,2,,,,,,26,51
"De 25 a 29 años (064)",228,200,56,95,43,5,1,,,,28,200
"De 30 a 34 años (065)",200,187,19,73,69,22,3,1,,,13,296
"De 35 a 39 años (066)",185,181,12,36,80,32,21,,,,4,380
"De 40 a 44 años (067)",116,115,8,20,29,37,16,4,1,,1,293
"De 45 a 49 años (068)",66,65,2,11,15,27,8,1,,1,1,175
"De 50 y más años (069)",92,91,7,4,21,28,18,5,6,2,1,312
"Sup. Univ. incompleta (070)",546,499,266,127,56,32,17,1,,,47,415
"De 15 a 19 años (072)",124,122,110,11,1,,,,,,2,13
"De 20 a 24 años (073)",221,189,133,49,5,1,,1,,,32,68
"De 25 a 29 años (074)",70,63,14,36,12,1,,,,,7,63
"De 30 a 34 años (075)",45,42,2,15,15,7,3,,,,3,80
"De 35 a 39 años (076)",35,33,2,11,11,6,3,,,,2,63
"De 40 a 44 años (077)",22,22,3,3,4,5,7,,,,,57
"De 45 a 49 años (078)",16,16,,1,5,8,2,,,,,43
"De 50 y más años (079)",13,12,2,1,3,4,2,,,,1,28
"Sup. Univ. completa (080)",1006,894,198,306,213,133,31,8,3,2,112,1360
"De 20 a 24 años (083)",126,96,53,42,1,,,,,,30,44
"De 25 a 29 años (084)",260,209,75,110,21,3,,,,,51,161
"De 30 a 34 años (085)",205,184,34,81,47,22,,,,,21,241
"De 35 a 39 años (086)",180,176,21,41,65,43,5,1,,,4,328
"De 40 a 44 años (087)",102,100,8,15,43,24,9,1,,,2,217
"De 45 a 49 años (088)",62,62,4,5,17,29,6,,1,,,160
"De 50 y más años (089)",71,67,3,12,19,12,11,6,2,2,4,209
,,,,,,,,,,,,
"URBANA (100)",26419,25560,7482,3935,3712,3022,3603,1966,1104,736,859,66504
"De 12 a 14 años (101)",2904,2868,2841,22,5,,,,,,36,32
"De 15 a 19 años (102)",3903,3786,3078,616,76,13,3,,,,117,819
"De 20 a 24 años (103)",3241,2952,863,1264,639,152,31,3,,,289,3144
"De 25 a 29 años (104)",3142,2941,286,943,911,508,271,19,3,,201,5581
"De 30 a 34 años (105)",2890,2800,133,506,842,670,538,88,20,3,90,7275
"De 35 a 39 años (106)",2669,2635,80,249,571,615,811,261,42,6,34,8834
"De 40 a 44 años (107)",2096,2067,65,119,295,429,622,368,131,38,29,8632
"De 45 a 49 años (108)",1522,1505,37,66,141,272,452,305,162,70,17,7294
"De 50 y más años (109)",4052,4006,99,150,232,363,875,922,746,619,46,24893
"Sin nivel (110)",2416,2353,135,127,157,205,452,498,412,367,63,13909
"De 12 a 14 años (111)",21,20,19,1,,,,,,,1,1
"De 15 a 19 años (112)",51,50,38,8,2,1,1,,,,1,19
"De 20 a 24 años (113)",70,60,12,20,17,8,3,,,,10,90
"De 25 a 29 años (114)",106,97,8,19,23,24,17,6,,,9,245
"De 30 a 34 años (115)",117,111,6,14,26,32,23,8,2,,6,328
"De 35 a 39 años (116)",202,195,6,18,21,25,80,33,11,1,7,798
"De 40 a 44 años (117)",201,193,5,6,12,22,54,54,31,9,8,1030
"De 45 a 49 años (118)",229,220,5,7,8,15,43,68,43,31,9,1422
"De 50 y más años (119)",1419,1407,36,34,48,78,231,329,325,326,12,9976
"Educacion Inicial (120)",56,54,14,6,8,11,11,3,1,,2,132
"De 12 a 14 años (121)",8,8,8,,,,,,,,,
"De 15 a 19 años (122)",6,5,3,1,1,,,,,,1,3
"De 20 a 24 años (123)",10,9,2,5,,1,1,,,,1,12
"De 25 a 29 años (124)",9,9,1,,2,3,3,,,,,26
"De 30 a 34 años (125)",15,15,,,5,6,2,1,1,,,53
"De 35 a 39 años (126)",8,8,,,,1,5,2,,,,38
"Primaria (130)",11360,11142,2146,1191,1622,1595,2340,1270,632,346,218,36909
"De 12 a 14 años (131)",1299,1281,1269,11,1,,,,,,18,13
"De 15 a 19 años (132)",853,821,554,218,42,6,1,,,,32,324
"De 20 a 24 años (133)",1012,950,135,357,334,105,18,1,,,62,1420
"De 25 a 29 años (134)",1283,1245,46,254,414,326,192,11,2,,38,2959
"De 30 a 34 años (135)",1392,1369,38,147,364,351,383,66,17,3,23,4177
"De 35 a 39 años (136)",1358,1352,18,72,202,307,529,190,29,5,6,5209
"De 40 a 44 años (137)",1213,1198,27,41,120,204,421,264,92,29,15,5566
"De 45 a 49 años (138)",868,866,18,22,48,123,302,210,107,36,2,4493
"De 50 y más años (139)",2082,2060,41,69,97,173,494,528,385,273,22,12748
"Secundaria (140)",9295,9005,4244,1751,1289,832,656,168,49,16,290,11329
"De 12 a 14 años (141)",1576,1559,1545,10,4,,,,,,17,18
"De 15 a 19 años (142)",2691,2612,2212,363,30,6,1,,,,79,445
"De 20 a 24 años (143)",1430,1334,335,682,271,36,9,1,,,96,1376
"De 25 a 29 años (144)",1104,1049,75,398,375,143,55,2,1,,55,1833
"De 30 a 34 años (145)",838,816,28,157,283,216,121,11,,,22,1953
"De 35 a 39 años (146)",644,636,20,66,172,181,160,35,2,,8,1876
"De 40 a 44 años (147)",412,409,13,32,76,126,112,43,7,,3,1387
"De 45 a 49 años (148)",250,246,6,18,38,64,85,23,11,1,4,906
"De 50 y más años (149)",350,344,10,25,40,60,113,53,28,15,6,1535
"Sup. no Univ. incompleta (150)",767,707,316,165,113,70,32,9,,2,60,824
"De 15 a 19 años (152)",182,180,164,16,,,,,,,2,16
"De 20 a 24 años (153)",239,201,122,69,9,1,,,,,38,90
"De 25 a 29 años (154)",102,88,18,40,23,4,3,,,,14,110
"De 30 a 34 años (155)",89,87,7,23,35,17,4,1,,,2,169
"De 35 a 39 años (156)",64,61,2,8,21,22,8,,,,3,153
"De 40 a 44 años (157)",33,33,1,2,11,11,5,3,,,,97
"De 45 a 49 años (158)",32,31,2,2,10,7,6,3,,1,1,98
"De 50 y más años (159)",26,26,,5,4,8,6,2,,1,,91
"Sup. no Univ. completa (160)",1007,939,176,276,256,148,64,9,7,3,68,1656
"De 20 a 24 años (163)",143,122,75,45,2,,,,,,21,49
"De 25 a 29 años (164)",219,192,54,92,41,4,1,,,,27,190
"De 30 a 34 años (165)",193,180,19,70,68,20,2,1,,,13,280
"De 35 a 39 años (166)",182,178,11,34,80,32,21,,,,4,378
"De 40 a 44 años (167)",113,112,8,20,29,37,14,3,1,,1,278
"De 45 a 49 años (168)",66,65,2,11,15,27,8,1,,1,1,175
"De 50 y más años (169)",91,90,7,4,21,28,18,4,6,2,1,306
"Sup. Univ. incompleta (170)",528,482,258,121,54,31,17,1,,,46,402
"De 15 a 19 años (172)",120,118,107,10,1,,,,,,2,12
"De 20 a 24 años (173)",215,184,130,47,5,1,,1,,,31,66
"De 25 a 29 años (174)",66,59,13,33,12,1,,,,,7,60
"De 30 a 34 años (175)",43,40,1,15,14,7,3,,,,3,78
"De 35 a 39 años (176)",33,31,2,11,10,5,3,,,,2,58
"De 40 a 44 años (177)",22,22,3,3,4,5,7,,,,,57
"De 45 a 49 años (178)",16,16,,1,5,8,2,,,,,43
"De 50 y más años (179)",13,12,2,1,3,4,2,,,,1,28
"Sup. Univ. completa (180)",990,878,193,298,213,130,31,8,3,2,112,1343
"De 20 a 24 años (183)",122,92,52,39,1,,,,,,30,41
"De 25 a 29 años (184)",253,202,71,107,21,3,,,,,51,158
"De 30 a 34 años (185)",203,182,34,80,47,21,,,,,21,237
"De 35 a 39 años (186)",178,174,21,40,65,42,5,1,,,4,324
"De 40 a 44 años (187)",102,100,8,15,43,24,9,1,,,2,217
"De 45 a 49 años (188)",61,61,4,5,17,28,6,,1,,,157
"De 50 y más años (189)",71,67,3,12,19,12,11,6,2,2,4,209
,,,,,,,,,,,,
"RURAL (200)",8950,8711,2421,1146,1142,824,1179,882,641,476,239,27568
"De 12 a 14 años (201)",1120,1109,1104,5,,,,,,,11,5
"De 15 a 19 años (202)",1455,1405,975,345,75,9,1,,,,50,526
"De 20 a 24 años (203)",1309,1223,216,435,388,140,40,4,,,86,1824
"De 25 a 29 años (204)",1046,1011,47,199,328,235,177,22,3,,35,2480
"De 30 a 34 años (205)",877,859,20,62,173,184,302,100,14,4,18,3077
"De 35 a 39 años (206)",758,744,21,40,76,113,256,167,61,10,14,3361
"De 40 a 44 años (207)",550,544,9,15,41,46,136,159,95,43,6,3141
"De 45 a 49 años (208)",476,471,7,9,16,25,107,130,115,62,5,3102
"De 50 y más años (209)",1359,1345,22,36,45,72,160,300,353,357,14,10052
"Sin nivel (210)",1598,1569,100,84,127,125,255,311,297,270,29,9456
"De 12 a 14 años (211)",30,29,29,,,,,,,,1,
"De 15 a 19 años (212)",55,53,27,16,9,1,,,,,2,37
"De 20 a 24 años (213)",75,73,10,21,27,8,7,,,,2,128
"De 25 a 29 años (214)",98,96,5,16,23,22,25,4,1,,2,268
"De 30 a 34 años (215)",126,122,5,6,16,22,43,26,4,,4,491
"De 35 a 39 años (216)",153,148,3,5,13,18,42,45,20,2,5,756
"De 40 a 44 años (217)",153,151,5,5,10,6,30,48,30,17,2,933
"De 45 a 49 años (218)",153,153,3,2,9,6,22,35,45,31,,1102
"De 50 y más años (219)",755,744,13,13,20,42,86,153,197,220,11,5741
"Educacion Inicial (220)",17,17,7,2,1,2,3,,1,1,,41
"De 12 a 14 años (221)",3,3,3,,,,,,,,,
"De 15 a 19 años (222)",3,3,3,,,,,,,,,
"De 20 a 24 años (223)",5,5,1,1,,1,2,,,,,12
"De 25 a 29 años (224)",3,3,,1,1,1,,,,,,6
"De 30 a 34 años (225)",1,1,,,,,1,,,,,5
"De 35 a 39 años (226)",2,2,,,,,,,1,1,,18
"Primaria (230)",5431,5305,1308,704,796,595,824,543,336,199,126,16246
"De 12 a 14 años (231)",681,673,669,4,,,,,,,8,4
"De 15 a 19 años (232)",763,734,464,206,55,8,1,,,,29,344
"De 20 a 24 años (233)",873,828,106,283,288,119,28,4,,,45,1360
"De 25 a 29 años (234)",717,700,29,110,232,175,135,17,2,,17,1804
"De 30 a 34 años (235)",627,617,12,44,113,133,231,71,9,4,10,2250
"De 35 a 39 años (236)",527,519,16,23,50,79,189,115,40,7,8,2350
"De 40 a 44 años (237)",366,362,1,10,26,35,92,109,63,26,4,2089
"De 45 a 49 años (238)",301,298,4,5,7,17,77,88,70,30,3,1903
"De 50 y más años (239)",576,574,7,19,25,29,71,139,152,132,2,4142
"Secundaria (240)",1772,1702,950,326,205,89,93,26,7,6,70,1699
"De 12 a 14 años (241)",406,404,403,1,,,,,,,2,1
"De 15 a 19 años (242)",614,596,463,122,11,,,,,,18,144
"De 20 a 24 años (243)",311,282,73,121,73,12,3,,,,29,315
"De 25 a 29 años (244)",199,184,5,60,68,33,17,1,,,15,370
"De 30 a 34 años (245)",103,100,1,7,39,24,25,3,1,,3,291
"De 35 a 39 años (246)",65,64,,9,10,13,25,7,,,1,219
"De 40 a 44 años (247)",27,27,3,,4,5,12,1,2,,,102
"De 45 a 49 años (248)",20,19,,2,,1,8,7,,1,1,94
"De 50 y más años (249)",27,26,2,4,,1,3,7,4,5,1,163
"Sup. no Univ. incompleta (250)",61,54,33,6,8,6,1,,,,7,45
"De 15 a 19 años (252)",16,15,15,,,,,,,,1,
"De 20 a 24 años (253)",21,17,15,2,,,,,,,4,2
"De 25 a 29 años (254)",9,9,1,3,2,3,,,,,,16
"De 30 a 34 años (255)",9,8,1,1,3,2,1,,,,1,18
"De 35 a 39 años (256)",4,4,1,,2,1,,,,,,7
"De 40 a 44 años (257)",1,1,,,1,,,,,,,2
"De 45 a 49 años (258)",1,,,,,,,,,,1,
"Sup. no Univ. completa (260)",37,31,10,10,3,3,3,2,,,6,51
"De 20 a 24 años (263)",14,9,7,2,,,,,,,5,2
"De 25 a 29 años (264)",9,8,2,3,2,1,,,,,1,10
"De 30 a 34 años (265)",7,7,,3,1,2,1,,,,,16
"De 35 a 39 años (266)",3,3,1,2,,,,,,,,2
"De 40 a 44 años (267)",3,3,,,,,2,1,,,,15
"De 50 y más años (269)",1,1,,,,,,1,,,,6
"Sup. Univ. incompleta (270)",18,17,8,6,2,1,,,,,1,13
"De 15 a 19 años (272)",4,4,3,1,,,,,,,,1
"De 20 a 24 años (273)",6,5,3,2,,,,,,,1,2
"De 25 a 29 años (274)",4,4,1,3,,,,,,,,3
"De 30 a 34 años (275)",2,2,1,,1,,,,,,,2
"De 35 a 39 años (276)",2,2,,,1,1,,,,,,5
"Sup. Univ. completa (280)",16,16,5,8,,3,,,,,,17
"De 20 a 24 años (283)",4,4,1,3,,,,,,,,3
"De 25 a 29 años (284)",7,7,4,3,,,,,,,,3
"De 30 a 34 años (285)",2,2,,1,,1,,,,,,4
"De 35 a 39 años (286)",2,2,,1,,1,,,,,,4
"De 45 a 49 años (288)",1,1,,,,1,,,,,,3
