"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (052)",94,,,,,,53,41
"De 20 a 24 años (053)",482,,,,,,264,218
"De 25 a 29 años (054)",483,,,,,16,311,156
"De 30 a 34 años (055)",352,,,,,47,216,89
"De 35 a 39 años (056)",275,,,,3,96,118,58
"De 40 a 44 años (057)",214,,,,14,109,48,43
"De 45 a 49 años (058)",172,,,1,34,81,14,42
"De 50 y más años (059)",320,1,22,61,104,46,3,83
"Sup. no Univ. completa (060)",5052,12,72,158,555,1135,1713,1407
"De 20 a 24 años (063)",415,,,,,,212,203
"De 25 a 29 años (064)",760,,,,,33,457,270
"De 30 a 34 años (065)",766,,,,,95,460,211
"De 35 a 39 años (066)",699,,,,6,208,337,148
"De 40 a 44 años (067)",711,,,,50,326,191,144
"De 45 a 49 años (068)",630,,,,133,290,52,155
"De 50 y más años (069)",1071,12,72,158,366,183,4,276
"Sup. Univ. incompleta (070)",1335,2,11,37,99,222,494,470
"De 15 a 19 años (072)",34,,,,,,16,18
"De 20 a 24 años (073)",276,,,,,,117,159
"De 25 a 29 años (074)",241,,,,,3,144,94
"De 30 a 34 años (075)",212,,,,,44,115,53
"De 35 a 39 años (076)",161,,,,5,53,64,39
"De 40 a 44 años (077)",113,,,,14,44,28,27
"De 45 a 49 años (078)",112,,,,20,53,8,31
"De 50 y más años (079)",186,2,11,37,60,25,2,49
"Sup. Univ. completa (080)",2810,17,35,121,308,582,827,920
"De 20 a 24 años (083)",199,,,,,,77,122
"De 25 a 29 años (084)",413,,,,,15,204,194
"De 30 a 34 años (085)",433,,,,,44,247,142
"De 35 a 39 años (086)",368,,,,2,98,163,105
"De 40 a 44 años (087)",369,,,,21,155,104,89
"De 45 a 49 años (088)",331,,,,55,170,27,79
"De 50 y más años (089)",697,17,35,121,230,100,5,189
,,,,,,,,
"URBANA (100)",35086,317,1020,2074,4144,7211,11373,8947
"De 12 a 14 años (101)",47,,,,,,2,45
"De 15 a 19 años (102)",914,,,,,,536,378
"De 20 a 24 años (103)",3718,,,,,7,2210,1501
"De 25 a 29 años (104)",4567,,,,,199,2980,1388
"De 30 a 34 años (105)",4269,,,,,679,2613,977
"De 35 a 39 años (106)",4014,,,,50,1404,1749,811
"De 40 a 44 años (107)",3965,,,,320,1930,962,753
"De 45 a 49 años (108)",3566,,,12,848,1703,276,727
"De 50 y más años (109)",10026,317,1020,2062,2926,1289,45,2367
"Sin nivel (110)",1378,64,149,187,201,221,177,379
"De 15 a 19 años (112)",5,,,,,,2,3
"De 20 a 24 años (113)",45,,,,,,25,20
"De 25 a 29 años (114)",40,,,,,1,25,14
"De 30 a 34 años (115)",86,,,,,11,45,30
"De 35 a 39 años (116)",91,,,,2,34,33,22
"De 40 a 44 años (117)",111,,,,8,52,31,20
"De 45 a 49 años (118)",124,,,1,19,57,16,31
"De 50 y más años (119)",876,64,149,186,172,66,,239
"Educacion Inicial (120)",30,,,,,5,17,8
"De 15 a 19 años (122)",1,,,,,,1,
"De 20 a 24 años (123)",12,,,,,,7,5
"De 25 a 29 años (124)",6,,,,,,4,2
"De 30 a 34 años (125)",3,,,,,2,1,
"De 35 a 39 años (126)",8,,,,,3,4,1
"Primaria (130)",10427,187,621,1105,1613,2255,2456,2190
"De 12 a 14 años (131)",26,,,,,,1,25
"De 15 a 19 años (132)",156,,,,,,95,61
"De 20 a 24 años (133)",539,,,,,1,345,193
"De 25 a 29 años (134)",749,,,,,41,533,175
"De 30 a 34 años (135)",935,,,,,172,599,164
"De 35 a 39 años (136)",1120,,,,18,425,502,175
"De 40 a 44 años (137)",1099,,,,99,551,281,168
"De 45 a 49 años (138)",1098,,,3,280,543,84,188
"De 50 y más años (139)",4705,187,621,1102,1216,522,16,1041
"Secundaria (140)",11806,34,110,408,1227,2422,4710,2895
"De 12 a 14 años (141)",21,,,,,,1,20
"De 15 a 19 años (142)",624,,,,,,369,255
"De 20 a 24 años (143)",1763,,,,,6,1168,589
"De 25 a 29 años (144)",1898,,,,,90,1313,495
"De 30 a 34 años (145)",1509,,,,,268,943,298
"De 35 a 39 años (146)",1314,,,,14,495,538,267
"De 40 a 44 años (147)",1369,,,,115,699,286,269
"De 45 a 49 años (148)",1113,,,7,308,515,77,206
"De 50 y más años (149)",2195,34,110,401,790,349,15,496
"Sup. no Univ. incompleta (150)",2373,1,22,62,149,394,1020,725
"De 15 a 19 años (152)",94,,,,,,53,41
"De 20 a 24 años (153)",481,,,,,,263,218
"De 25 a 29 años (154)",481,,,,,16,310,155
"De 30 a 34 años (155)",350,,,,,47,215,88
"De 35 a 39 años (156)",271,,,,3,96,115,57
"De 40 a 44 años (157)",212,,,,13,109,47,43
"De 45 a 49 años (158)",170,,,1,34,80,14,41
"De 50 y más años (159)",314,1,22,61,99,46,3,82
"Sup. no Univ. completa (160)",5011,12,72,157,553,1126,1697,1394
"De 20 a 24 años (163)",413,,,,,,210,203
"De 25 a 29 años (164)",756,,,,,33,455,268
"De 30 a 34 años (165)",754,,,,,93,454,207
"De 35 a 39 años (166)",693,,,,6,204,335,148
"De 40 a 44 años (167)",705,,,,50,325,187,143
"De 45 a 49 años (168)",626,,,,133,289,52,152
"De 50 y más años (169)",1064,12,72,157,364,182,4,273
"Sup. Univ. incompleta (170)",1319,2,11,37,98,218,489,464
"De 15 a 19 años (172)",34,,,,,,16,18
"De 20 a 24 años (173)",274,,,,,,117,157
"De 25 a 29 años (174)",236,,,,,3,141,92
"De 30 a 34 años (175)",210,,,,,43,115,52
"De 35 a 39 años (176)",158,,,,5,51,63,39
"De 40 a 44 años (177)",112,,,,14,44,28,26
"De 45 a 49 años (178)",110,,,,20,52,7,31
"De 50 y más años (179)",185,2,11,37,59,25,2,49
"Sup. Univ. completa (180)",2742,17,35,118,303,570,807,892
"De 20 a 24 años (183)",191,,,,,,75,116
"De 25 a 29 años (184)",401,,,,,15,199,187
"De 30 a 34 años (185)",422,,,,,43,241,138
"De 35 a 39 años (186)",359,,,,2,96,159,102
"De 40 a 44 años (187)",357,,,,21,150,102,84
"De 45 a 49 años (188)",325,,,,54,167,26,78
"De 50 y más años (189)",687,17,35,118,226,99,5,187
,,,,,,,,
"RURAL (200)",593,1,16,19,52,121,231,153
"De 15 a 19 años (202)",20,,,,,,11,9
"De 20 a 24 años (203)",92,,,,,1,57,34
"De 25 a 29 años (204)",96,,,,,6,64,26
"De 30 a 34 años (205)",77,,,,,9,49,19
"De 35 a 39 años (206)",59,,,,1,19,27,12
"De 40 a 44 años (207)",55,,,,3,22,16,14
"De 45 a 49 años (208)",60,,,,7,35,6,12
"De 50 y más años (209)",134,1,16,19,41,29,1,27
"Sin nivel (210)",39,,5,4,2,8,8,12
"De 20 a 24 años (213)",3,,,,,,2,1
"De 25 a 29 años (214)",2,,,,,,1,1
"De 30 a 34 años (215)",3,,,,,,1,2
"De 35 a 39 años (216)",2,,,,,,1,1
"De 40 a 44 años (217)",4,,,,,1,1,2
"De 45 a 49 años (218)",2,,,,,1,1,
"De 50 y más años (219)",23,,5,4,2,6,1,5
"Primaria (230)",329,1,11,10,34,80,128,65
"De 15 a 19 años (232)",13,,,,,,8,5
"De 20 a 24 años (233)",56,,,,,1,37,18
"De 25 a 29 años (234)",49,,,,,5,36,8
"De 30 a 34 años (235)",36,,,,,4,27,5
"De 35 a 39 años (236)",28,,,,1,10,12,5
"De 40 a 44 años (237)",28,,,,2,15,6,5
"De 45 a 49 años (238)",38,,,,6,25,2,5
"De 50 y más años (239)",81,1,11,10,25,20,,14
"Secundaria (240)",81,,,1,2,7,47,24
"De 15 a 19 años (242)",7,,,,,,3,4
"De 20 a 24 años (243)",20,,,,,,13,7
"De 25 a 29 años (244)",22,,,,,1,16,5
"De 30 a 34 años (245)",11,,,,,1,8,2
"De 35 a 39 años (246)",7,,,,,1,4,2
"De 40 a 44 años (247)",2,,,,,,2,
"De 45 a 49 años (248)",6,,,,,3,1,2
"De 50 y más años (249)",6,,,1,2,1,,2
"Sup. no Univ. incompleta (250)",19,,,,6,1,7,5
"De 20 a 24 años (253)",1,,,,,,1,
"De 25 a 29 años (254)",2,,,,,,1,1
"De 30 a 34 años (255)",2,,,,,,1,1
"De 35 a 39 años (256)",4,,,,,,3,1
"De 40 a 44 años (257)",2,,,,1,,1,
"De 45 a 49 años (258)",2,,,,,1,,1
"De 50 y más años (259)",6,,,,5,,,1
"Sup. no Univ. completa (260)",41,,,1,2,9,16,13
"De 20 a 24 años (263)",2,,,,,,2,
"De 25 a 29 años (264)",4,,,,,,2,2
"De 30 a 34 años (265)",12,,,,,2,6,4
"De 35 a 39 años (266)",6,,,,,4,2,
"De 40 a 44 años (267)",6,,,,,1,4,1
"De 45 a 49 años (268)",4,,,,,1,,3
"De 50 y más años (269)",7,,,1,2,1,,3
"Sup. Univ. incompleta (270)",16,,,,1,4,5,6
"De 20 a 24 años (273)",2,,,,,,,2
"De 25 a 29 años (274)",5,,,,,,3,2
"De 30 a 34 años (275)",2,,,,,1,,1
"De 35 a 39 años (276)",3,,,,,2,1,
"De 40 a 44 años (277)",1,,,,,,,1
"De 45 a 49 años (278)",2,,,,,1,1,
"De 50 y más años (279)",1,,,,1,,,
"Sup. Univ. completa (280)",68,,,3,5,12,20,28
"De 20 a 24 años (283)",8,,,,,,2,6
"De 25 a 29 años (284)",12,,,,,,5,7
"De 30 a 34 años (285)",11,,,,,1,6,4
"De 35 a 39 años (286)",9,,,,,2,4,3
"De 40 a 44 años (287)",12,,,,,5,2,5
"De 45 a 49 años (288)",6,,,,1,3,1,1
"De 50 y más años (289)",10,,,3,4,1,,2
