"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia ANTABAMBA (000)",12064,8488,3576
"Casa independiente (001)",11220,8343,2877
"Vivienda en casa de vecindad (004)",140,140,
"Choza o cabaña (005)",699,,699
"Local no dest.para hab. humana (007)",5,5,
