"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",4367,198,1429,1285,1091,364
"Otra (034)",1,,1,,,
"Ocupación no especificada (035)",147,1,58,46,27,15
,,,,,,
"URBANA (036)",9491,183,3226,3760,2041,281
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",20,,1,11,8,
"Profes., científicos e intelectuales (038)",1203,,285,635,278,5
"Técnicos de nivel medio y trab. asimilados (039)",493,1,202,201,85,4
"Jefes y empleados de oficina (040)",291,,127,109,54,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1842,27,549,778,406,82
"Agricult. trabaj. calif.agrop. y pesqueros (042)",739,9,183,257,226,64
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",1196,14,482,411,260,29
"Obreros construc., conf., papel, fab., instr. (044)",1249,5,457,525,248,14
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",2236,123,850,744,446,73
"Otra (046)",50,,13,34,3,
"Ocupación no especificada (047)",172,4,77,55,27,9
"Hombres (048)",5914,109,1983,2293,1366,163
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",17,,1,10,6,
"Profes., científicos e intelectuales (050)",713,,135,360,213,5
"Técnicos de nivel medio y trab. asimilados (051)",333,1,127,142,61,2
"Jefes y empleados de oficina (052)",181,,60,70,50,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",548,12,173,202,127,34
"Agricult. trabaj. calif.agrop. y pesqueros (054)",487,6,105,170,155,51
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",1053,13,418,364,238,20
"Obreros construc., conf., papel, fab., instr. (056)",1209,5,443,506,242,13
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",1216,69,465,398,252,32
"Otra (058)",49,,12,34,3,
"Ocupación no especificada (059)",108,3,44,37,19,5
"Mujeres (060)",3577,74,1243,1467,675,118
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",3,,,1,2,
"Profes., científicos e intelectuales (062)",490,,150,275,65,
"Técnicos de nivel medio y trab. asimilados (063)",160,,75,59,24,2
"Jefes y empleados de oficina (064)",110,,67,39,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",1294,15,376,576,279,48
"Agricult. trabaj. calif.agrop. y pesqueros (066)",252,3,78,87,71,13
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",143,1,64,47,22,9
"Obreros construc., conf., papel, fab., instr. (068)",40,,14,19,6,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",1020,54,385,346,194,41
"Otra (070)",1,,1,,,
"Ocupación no especificada (071)",64,1,33,18,8,4
,,,,,,
"RURAL (072)",13373,331,3592,3958,3824,1668
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",11,,2,9,,
"Profes., científicos e intelectuales (074)",127,,44,51,29,3
"Técnicos de nivel medio y trab. asimilados (075)",68,,25,29,13,1
"Jefes y empleados de oficina (076)",60,,27,27,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",217,1,92,71,42,11
"Agricult. trabaj. calif.agrop. y pesqueros (078)",6236,31,1114,1844,2151,1096
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",452,1,167,147,100,37
"Obreros construc., conf., papel, fab., instr. (080)",562,1,170,239,136,16
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",5491,296,1904,1490,1310,491
"Otra (082)",4,,2,2,,
"Ocupación no especificada (083)",145,1,45,49,37,13
"Hombres (084)",7512,169,1874,2293,2206,970
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",10,,1,9,,
"Profes., científicos e intelectuales (086)",86,,14,42,27,3
"Técnicos de nivel medio y trab. asimilados (087)",62,,25,23,13,1
"Jefes y empleados de oficina (088)",53,,21,26,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",100,1,37,33,25,4
"Agricult. trabaj. calif.agrop. y pesqueros (090)",4098,15,599,1235,1494,755
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",353,,136,119,75,23
"Obreros construc., conf., papel, fab., instr. (092)",540,,159,232,135,14
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2144,152,860,551,413,168
"Otra (094)",4,,2,2,,
"Ocupación no especificada (095)",62,1,20,21,18,2
"Mujeres (096)",5861,162,1718,1665,1618,698
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,1,,,
"Profes., científicos e intelectuales (098)",41,,30,9,2,
"Técnicos de nivel medio y trab. asimilados (099)",6,,,6,,
"Jefes y empleados de oficina (100)",7,,6,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",117,,55,38,17,7
"Agricult. trabaj. calif.agrop. y pesqueros (102)",2138,16,515,609,657,341
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",99,1,31,28,25,14
"Obreros construc., conf., papel, fab., instr. (104)",22,1,11,7,1,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",3347,144,1044,939,897,323
"Ocupación no especificada (107)",83,,25,28,19,11
