"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agricult.trabaj.calif.agrop.y pesqueros (097)",782,3,8,730,41,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",3024,,1797,1210,16,1,,
"Obreros construc.,conf.,papel, fab., instr. (099)",229,36,96,93,4,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",1309,57,1142,23,,78,9,
"Otra (101)",5,5,,,,,,
"Ocupación no especificada (102)",47,2,34,9,1,1,,
"Desocupado (103)",70,,,,,,,70
"Mujeres (104)",1208,290,231,517,13,92,48,17
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",65,56,,8,1,,,
"Técnicos de nivel medio y trab. asimilados (107)",47,32,,12,2,,1,
"Jefes y empleados de oficina (108)",16,16,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",448,150,45,218,7,28,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",114,,,111,3,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",169,,56,108,,5,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",290,27,117,42,,57,47,
"Ocupación no especificada (115)",41,8,13,18,,2,,
"Desocupado (116)",17,,,,,,,17
