"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Activid.inmobil., empres. y alquileres (036)",783,1,169,124,59,92,,5,24,309,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",831,24,52,35,145,30,,4,20,67,454,
"Enseñanza (038)",1148,20,1092,7,12,,,1,1,15,,
"Servicios sociales y de salud (039)",261,,122,91,15,22,,5,2,4,,
"Otras activ. serv.comun.soc y personales (040)",258,1,54,78,9,13,,,3,100,,
"Hogares privados con servicio doméstico (041)",70,,,,,,,,,70,,
"Actividad economica no especificada (043)",342,,,1,3,,,,,11,,327
"Mujeres (044)",15827,22,1451,414,386,3080,2040,306,91,6952,90,995
"Agric., ganadería, caza y silvicultura (045)",6444,2,5,2,1,6,2040,,,4388,,
"Pesca (046)",2,,,,,,,,,2,,
"Explotación de minas y canteras (047)",1,,,,,,,,,1,,
"Industrias manufactureras (048)",367,,7,19,6,3,,279,44,9,,
"Suministro de electricidad, gas y agua (049)",2,,,,1,,,,,1,,
"Construcción (050)",53,,,2,1,,,,19,31,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",2873,,19,81,12,2135,,20,,606,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",91,,1,7,4,59,,15,,5,,
"Comercio al por mayor (053)",123,,4,15,1,99,,,,4,,
"Comercio al por menor (054)",2659,,14,59,7,1977,,5,,597,,
"Hoteles y restaurantes (055)",1471,,9,69,4,807,,,,582,,
"Trans., almac. y comunicaciones (056)",130,1,8,15,26,1,,2,24,53,,
"Intermediación financiera (057)",23,1,4,4,13,,,,,1,,
"Activid.inmobil., empres. y alquileres (058)",262,1,53,48,104,2,,,1,53,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",323,9,12,19,143,1,,4,3,42,90,
"Enseñanza (060)",1225,8,1195,1,21,,,,,,,
"Servicios sociales y de salud (061)",315,,130,123,19,25,,1,,17,,
"Otras activ. serv.comun.soc y personales (062)",368,,7,31,12,100,,,,218,,
"Hogares privados con servicio doméstico (063)",947,,,,,,,,,947,,
"Actividad economica no especificada (065)",1021,,2,,23,,,,,1,,995
,,,,,,,,,,,,
"URBANA (066)",20927,43,2187,919,553,3709,3104,1504,2056,5790,476,586
"Agric., ganadería, caza y silvicultura (067)",5628,2,21,23,1,,3103,1,7,2470,,
"Pesca (068)",5,,,,,,1,,,4,,
"Explotación de minas y canteras (069)",49,,1,2,,,,39,5,2,,
"Industrias manufactureras (070)",1122,,15,51,11,4,,959,32,50,,
"Suministro de electricidad, gas y agua (071)",30,,2,10,2,,,3,1,12,,
"Construcción (072)",930,,30,21,4,,,63,559,253,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",4265,,37,212,14,2731,,406,39,826,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",530,,3,35,2,106,,333,29,22,,
"Comercio al por mayor (075)",208,,4,27,4,148,,,3,22,,
"Comercio al por menor (076)",3527,,30,150,8,2477,,73,7,782,,
"Hoteles y restaurantes (077)",1513,,15,123,11,750,,,1,613,,
"Trans., almac. y comunicaciones (078)",1797,1,20,49,51,1,,15,1375,285,,
"Intermediación financiera (079)",43,2,7,5,27,,,,,2,,
"Activid.inmobil., empres. y alquileres (080)",864,1,188,139,125,71,,4,16,320,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",928,20,54,44,212,28,,8,17,69,476,
"Enseñanza (082)",1599,17,1543,4,25,,,1,1,8,,
"Servicios sociales y de salud (083)",442,,202,149,33,35,,5,,18,,
"Otras activ. serv.comun.soc y personales (084)",509,,50,86,12,89,,,3,269,,
"Hogares privados con servicio doméstico (085)",581,,,,,,,,,581,,
"Actividad economica no especificada (087)",622,,2,1,25,,,,,8,,586
"Hombres (088)",13752,27,1164,571,244,1488,2790,1344,2012,3502,390,220
"Agric., ganadería, caza y silvicultura (089)",4812,1,18,23,,,2789,1,7,1973,,
"Pesca (090)",4,,,,,,1,,,3,,
"Explotación de minas y canteras (091)",48,,1,2,,,,39,5,1,,
"Industrias manufactureras (092)",943,,9,34,7,2,,823,26,42,,
"Suministro de electricidad, gas y agua (093)",29,,2,10,1,,,3,1,12,,
"Construcción (094)",885,,30,19,3,,,63,542,228,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",2108,,19,136,7,1141,,389,39,377,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",458,,2,29,1,58,,321,29,18,,
"Comercio al por mayor (097)",118,,1,12,4,78,,,3,20,,
"Comercio al por menor (098)",1532,,16,95,2,1005,,68,7,339,,
"Hoteles y restaurantes (099)",459,,10,56,7,220,,,1,165,,
"Trans., almac. y comunicaciones (100)",1686,,12,36,27,,,13,1358,240,,
"Intermediación financiera (101)",23,1,3,1,17,,,,,1,,
"Activid.inmobil., empres. y alquileres (102)",656,,143,100,43,69,,4,15,282,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",661,14,43,27,101,27,,4,14,41,390,
"Enseñanza (104)",767,11,734,3,9,,,1,1,8,,
"Servicios sociales y de salud (105)",199,,96,63,15,17,,4,,4,,
"Otras activ. serv.comun.soc y personales (106)",205,,44,60,4,12,,,3,82,,
"Hogares privados con servicio doméstico (107)",36,,,,,,,,,36,,
"Actividad economica no especificada (109)",231,,,1,3,,,,,7,,220
"Mujeres (110)",7175,16,1023,348,309,2221,314,160,44,2288,86,366
"Agric., ganadería, caza y silvicultura (111)",816,1,3,,1,,314,,,497,,
"Pesca (112)",1,,,,,,,,,1,,
"Explotación de minas y canteras (113)",1,,,,,,,,,1,,
"Industrias manufactureras (114)",179,,6,17,4,2,,136,6,8,,
"Suministro de electricidad, gas y agua (115)",1,,,,1,,,,,,,
"Construcción (116)",45,,,2,1,,,,17,25,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",2157,,18,76,7,1590,,17,,449,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",72,,1,6,1,48,,12,,4,,
"Comercio al por mayor (119)",90,,3,15,,70,,,,2,,
"Comercio al por menor (120)",1995,,14,55,6,1472,,5,,443,,
"Hoteles y restaurantes (121)",1054,,5,67,4,530,,,,448,,
"Trans., almac. y comunicaciones (122)",111,1,8,13,24,1,,2,17,45,,
"Intermediación financiera (123)",20,1,4,4,10,,,,,1,,
"Activid.inmobil., empres. y alquileres (124)",208,1,45,39,82,2,,,1,38,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",267,6,11,17,111,1,,4,3,28,86,
"Enseñanza (126)",832,6,809,1,16,,,,,,,
"Servicios sociales y de salud (127)",243,,106,86,18,18,,1,,14,,
"Otras activ. serv.comun.soc y personales (128)",304,,6,26,8,77,,,,187,,
"Hogares privados con servicio doméstico (129)",545,,,,,,,,,545,,
"Actividad economica no especificada (131)",391,,2,,22,,,,,1,,366
,,,,,,,,,,,,
"RURAL (132)",47793,29,888,230,160,1248,22961,852,1127,19494,68,736
"Agric., ganadería, caza y silvicultura (133)",41255,2,17,19,1,8,22953,1,9,18245,,
"Pesca (134)",10,,,,,,8,,,2,,
"Explotación de minas y canteras (135)",26,,,4,,,,10,,12,,
"Industrias manufactureras (136)",882,1,9,19,9,1,,723,89,31,,
"Suministro de electricidad, gas y agua (137)",23,,2,3,1,,,6,3,8,,
"Construcción (138)",283,,3,6,1,,,15,193,65,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",1271,,2,23,6,858,,94,5,283,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",127,,1,5,3,25,,83,5,5,,
"Comercio al por mayor (141)",68,,1,3,1,55,,,,8,,
"Comercio al por menor (142)",1076,,,15,2,778,,11,,270,,
"Hoteles y restaurantes (143)",493,,5,6,,316,,,,166,,
"Trans., almac. y comunicaciones (144)",933,,,14,4,3,,1,810,101,,
"Intermediación financiera (145)",8,,1,1,5,,,,1,,,
"Activid.inmobil., empres. y alquileres (146)",181,1,34,33,38,23,,1,9,42,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",226,13,10,10,76,3,,,6,40,68,
"Enseñanza (148)",774,11,744,4,8,,,,,7,,
"Servicios sociales y de salud (149)",134,,50,65,1,12,,1,2,3,,
"Otras activ. serv.comun.soc y personales (150)",117,1,11,23,9,24,,,,49,,
"Hogares privados con servicio doméstico (151)",436,,,,,,,,,436,,
"Actividad economica no especificada (153)",741,,,,1,,,,,4,,736
"Hombres (154)",39141,23,460,164,83,389,21235,706,1080,14830,64,107
"Agric., ganadería, caza y silvicultura (155)",35627,1,15,17,1,2,21227,1,9,14354,,
"Pesca (156)",9,,,,,,8,,,1,,
"Explotación de minas y canteras (157)",26,,,4,,,,10,,12,,
"Industrias manufactureras (158)",694,1,8,17,7,,,580,51,30,,
"Suministro de electricidad, gas y agua (159)",22,,2,3,1,,,6,3,7,,
"Construcción (160)",275,,3,6,1,,,15,191,59,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",555,,1,18,1,313,,91,5,126,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",108,,1,4,,14,,80,5,4,,
"Comercio al por mayor (163)",35,,,3,,26,,,,6,,
"Comercio al por menor (164)",412,,,11,1,273,,11,,116,,
"Hoteles y restaurantes (165)",76,,1,4,,39,,,,32,,
"Trans., almac. y comunicaciones (166)",914,,,12,2,3,,1,803,93,,
"Intermediación financiera (167)",5,,1,1,2,,,,1,,,
"Activid.inmobil., empres. y alquileres (168)",127,1,26,24,16,23,,1,9,27,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",170,10,9,8,44,3,,,6,26,64,
"Enseñanza (170)",381,9,358,4,3,,,,,7,,
"Servicios sociales y de salud (171)",62,,26,28,,5,,1,2,,,
"Otras activ. serv.comun.soc y personales (172)",53,1,10,18,5,1,,,,18,,
"Hogares privados con servicio doméstico (173)",34,,,,,,,,,34,,
"Actividad economica no especificada (175)",111,,,,,,,,,4,,107
"Mujeres (176)",8652,6,428,66,77,859,1726,146,47,4664,4,629
"Agric., ganadería, caza y silvicultura (177)",5628,1,2,2,,6,1726,,,3891,,
"Pesca (178)",1,,,,,,,,,1,,
"Industrias manufactureras (180)",188,,1,2,2,1,,143,38,1,,
"Suministro de electricidad, gas y agua (181)",1,,,,,,,,,1,,
"Construcción (182)",8,,,,,,,,2,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",716,,1,5,5,545,,3,,157,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",19,,,1,3,11,,3,,1,,
"Comercio al por mayor (185)",33,,1,,1,29,,,,2,,
"Comercio al por menor (186)",664,,,4,1,505,,,,154,,
"Hoteles y restaurantes (187)",417,,4,2,,277,,,,134,,
"Trans., almac. y comunicaciones (188)",19,,,2,2,,,,7,8,,
"Intermediación financiera (189)",3,,,,3,,,,,,,
"Activid.inmobil., empres. y alquileres (190)",54,,8,9,22,,,,,15,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",56,3,1,2,32,,,,,14,4,
"Enseñanza (192)",393,2,386,,5,,,,,,,
"Servicios sociales y de salud (193)",72,,24,37,1,7,,,,3,,
"Otras activ. serv.comun.soc y personales (194)",64,,1,5,4,23,,,,31,,
"Hogares privados con servicio doméstico (195)",402,,,,,,,,,402,,
"Actividad economica no especificada (197)",630,,,,1,,,,,,,629
