"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Servicios sociales y de salud (017)",77,,38,28,1,8,,1,1,,,
"Otras activ. serv.comun.soc y personales (018)",43,,3,12,,8,,,,20,,
"Hogares privados con servicio doméstico (019)",123,,,,,,,,,123,,
"Actividad economica no especificada (021)",229,,,2,6,,,,,1,,220
"Hombres (022)",6949,27,461,91,81,215,3141,708,358,1778,11,78
"Agric., ganadería, caza y silvicultura (023)",4415,,2,3,,,3137,,2,1271,,
"Pesca (024)",4,,,,,,4,,,,,
"Explotación de minas y canteras (025)",1230,1,52,45,47,13,,612,184,276,,
"Industrias manufactureras (026)",80,,1,1,,1,,74,3,,,
"Suministro de electricidad, gas y agua (027)",6,,,1,1,,,1,1,2,,
"Construcción (028)",153,,11,4,2,,,4,67,65,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",261,,1,5,,173,,15,,67,,
"Venta, mant.y rep. veh.autom.y motoc. (030)",10,,,,,4,,6,,,,
"Comercio al por mayor (031)",12,,,,,11,,,,1,,
"Comercio al por menor (032)",239,,1,5,,158,,9,,66,,
"Hoteles y restaurantes (033)",31,,,1,1,16,,,,13,,
"Trans., almac. y comunicaciones (034)",99,,,,2,,,,93,4,,
"Intermediación financiera (035)",1,,,,,,,,,1,,
"Activid.inmobil., empres. y alquileres (036)",32,,16,2,1,7,,,1,5,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",107,16,9,3,22,,,1,6,39,11,
"Enseñanza (038)",374,10,346,1,3,,,,,14,,
"Servicios sociales y de salud (039)",41,,21,12,1,5,,1,1,,,
"Otras activ. serv.comun.soc y personales (040)",19,,2,11,,,,,,6,,
"Hogares privados con servicio doméstico (041)",14,,,,,,,,,14,,
"Actividad economica no especificada (043)",82,,,2,1,,,,,1,,78
"Mujeres (044)",2222,4,236,27,28,273,508,21,3,980,,142
"Agric., ganadería, caza y silvicultura (045)",1279,,1,1,,,508,,,769,,
"Explotación de minas y canteras (047)",42,,8,6,3,9,,5,1,10,,
"Industrias manufactureras (048)",20,,1,1,,,,16,1,1,,
"Suministro de electricidad, gas y agua (049)",2,,,,,,,,,2,,
"Construcción (050)",3,,1,,,,,,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",221,,1,,,189,,,,31,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",3,,,,,3,,,,,,
"Comercio al por mayor (053)",15,,,,,15,,,,,,
"Comercio al por menor (054)",203,,1,,,171,,,,31,,
"Hoteles y restaurantes (055)",101,,,1,,63,,,,37,,
"Trans., almac. y comunicaciones (056)",3,,,,2,,,,1,,,
"Activid.inmobil., empres. y alquileres (058)",5,,3,,1,1,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",25,3,5,1,15,,,,,1,,
"Enseñanza (060)",205,1,198,,2,,,,,4,,
"Servicios sociales y de salud (061)",36,,17,16,,3,,,,,,
"Otras activ. serv.comun.soc y personales (062)",24,,1,1,,8,,,,14,,
"Hogares privados con servicio doméstico (063)",109,,,,,,,,,109,,
"Actividad economica no especificada (065)",147,,,,5,,,,,,,142
,,,,,,,,,,,,
"URBANA (066)",2093,23,377,36,38,285,571,68,83,509,11,92
"Agric., ganadería, caza y silvicultura (067)",887,,2,1,,,571,,,313,,
"Explotación de minas y canteras (069)",27,,2,1,,,,17,,7,,
"Industrias manufactureras (070)",42,,2,2,,1,,37,,,,
"Suministro de electricidad, gas y agua (071)",2,,,,,,,1,,1,,
"Construcción (072)",72,,8,3,2,,,1,33,25,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",286,,,4,,234,,11,,37,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",10,,,,,6,,4,,,,
"Comercio al por mayor (075)",19,,,,,19,,,,,,
"Comercio al por menor (076)",257,,,4,,209,,7,,37,,
"Hoteles y restaurantes (077)",75,,,,,41,,,,34,,
"Trans., almac. y comunicaciones (078)",49,,,,1,,,,45,3,,
"Intermediación financiera (079)",1,,,,,,,,,1,,
"Activid.inmobil., empres. y alquileres (080)",21,,13,1,1,2,,,1,3,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",87,14,12,4,27,,,1,4,14,11,
"Enseñanza (082)",332,9,306,,4,,,,,13,,
"Servicios sociales y de salud (083)",47,,29,15,1,2,,,,,,
"Otras activ. serv.comun.soc y personales (084)",21,,3,4,,5,,,,9,,
"Hogares privados con servicio doméstico (085)",49,,,,,,,,,49,,
"Actividad economica no especificada (087)",95,,,1,2,,,,,,,92
"Hombres (088)",1342,20,228,24,21,116,460,61,83,274,11,44
"Agric., ganadería, caza y silvicultura (089)",634,,1,,,,460,,,173,,
"Explotación de minas y canteras (091)",27,,2,1,,,,17,,7,,
"Industrias manufactureras (092)",33,,1,1,,1,,30,,,,
"Suministro de electricidad, gas y agua (093)",2,,,,,,,1,,1,,
"Construcción (094)",71,,7,3,2,,,1,33,25,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",141,,,4,,104,,11,,22,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",7,,,,,3,,4,,,,
"Comercio al por mayor (097)",9,,,,,9,,,,,,
"Comercio al por menor (098)",125,,,4,,92,,7,,22,,
"Hoteles y restaurantes (099)",16,,,,,9,,,,7,,
"Trans., almac. y comunicaciones (100)",49,,,,1,,,,45,3,,
"Intermediación financiera (101)",1,,,,,,,,,1,,
"Activid.inmobil., empres. y alquileres (102)",17,,10,1,1,1,,,1,3,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",66,12,8,3,13,,,1,4,14,11,
"Enseñanza (104)",203,8,182,,3,,,,,10,,
"Servicios sociales y de salud (105)",24,,15,7,1,1,,,,,,
"Otras activ. serv.comun.soc y personales (106)",6,,2,3,,,,,,1,,
"Hogares privados con servicio doméstico (107)",7,,,,,,,,,7,,
"Actividad economica no especificada (109)",45,,,1,,,,,,,,44
"Mujeres (110)",751,3,149,12,17,169,111,7,,235,,48
"Agric., ganadería, caza y silvicultura (111)",253,,1,1,,,111,,,140,,
"Industrias manufactureras (114)",9,,1,1,,,,7,,,,
"Construcción (116)",1,,1,,,,,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",145,,,,,130,,,,15,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",3,,,,,3,,,,,,
"Comercio al por mayor (119)",10,,,,,10,,,,,,
"Comercio al por menor (120)",132,,,,,117,,,,15,,
"Hoteles y restaurantes (121)",59,,,,,32,,,,27,,
"Activid.inmobil., empres. y alquileres (124)",4,,3,,,1,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",21,2,4,1,14,,,,,,,
"Enseñanza (126)",129,1,124,,1,,,,,3,,
"Servicios sociales y de salud (127)",23,,14,8,,1,,,,,,
"Otras activ. serv.comun.soc y personales (128)",15,,1,1,,5,,,,8,,
"Hogares privados con servicio doméstico (129)",42,,,,,,,,,42,,
"Actividad economica no especificada (131)",50,,,,2,,,,,,,48
,,,,,,,,,,,,
"RURAL (132)",7078,8,320,82,71,203,3078,661,278,2249,,128
"Agric., ganadería, caza y silvicultura (133)",4807,,1,3,,,3074,,2,1727,,
"Pesca (134)",4,,,,,,4,,,,,
"Explotación de minas y canteras (135)",1245,1,58,50,50,22,,600,185,279,,
"Industrias manufactureras (136)",58,,,,,,,53,4,1,,
"Suministro de electricidad, gas y agua (137)",6,,,1,1,,,,1,3,,
"Construcción (138)",84,,4,1,,,,3,34,42,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",196,,2,1,,128,,4,,61,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",3,,,,,1,,2,,,,
"Comercio al por mayor (141)",8,,,,,7,,,,1,,
"Comercio al por menor (142)",185,,2,1,,120,,2,,60,,
"Hoteles y restaurantes (143)",57,,,2,1,38,,,,16,,
"Trans., almac. y comunicaciones (144)",53,,,,3,,,,49,1,,
"Activid.inmobil., empres. y alquileres (146)",16,,6,1,1,6,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",45,5,2,,10,,,,2,26,,
"Enseñanza (148)",247,2,238,1,1,,,,,5,,
"Servicios sociales y de salud (149)",30,,9,13,,6,,1,1,,,
"Otras activ. serv.comun.soc y personales (150)",22,,,8,,3,,,,11,,
"Hogares privados con servicio doméstico (151)",74,,,,,,,,,74,,
"Actividad economica no especificada (153)",134,,,1,4,,,,,1,,128
"Hombres (154)",5607,7,233,67,60,99,2681,647,275,1504,,34
"Agric., ganadería, caza y silvicultura (155)",3781,,1,3,,,2677,,2,1098,,
"Pesca (156)",4,,,,,,4,,,,,
"Explotación de minas y canteras (157)",1203,1,50,44,47,13,,595,184,269,,
"Industrias manufactureras (158)",47,,,,,,,44,3,,,
"Suministro de electricidad, gas y agua (159)",4,,,1,1,,,,1,1,,
"Construcción (160)",82,,4,1,,,,3,34,40,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",120,,1,1,,69,,4,,45,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",3,,,,,1,,2,,,,
"Comercio al por mayor (163)",3,,,,,2,,,,1,,
"Comercio al por menor (164)",114,,1,1,,66,,2,,44,,
"Hoteles y restaurantes (165)",15,,,1,1,7,,,,6,,
"Trans., almac. y comunicaciones (166)",50,,,,1,,,,48,1,,
"Activid.inmobil., empres. y alquileres (168)",15,,6,1,,6,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",41,4,1,,9,,,,2,25,,
"Enseñanza (170)",171,2,164,1,,,,,,4,,
"Servicios sociales y de salud (171)",17,,6,5,,4,,1,1,,,
"Otras activ. serv.comun.soc y personales (172)",13,,,8,,,,,,5,,
"Hogares privados con servicio doméstico (173)",7,,,,,,,,,7,,
"Actividad economica no especificada (175)",37,,,1,1,,,,,1,,34
"Mujeres (176)",1471,1,87,15,11,104,397,14,3,745,,94
"Agric., ganadería, caza y silvicultura (177)",1026,,,,,,397,,,629,,
"Explotación de minas y canteras (179)",42,,8,6,3,9,,5,1,10,,
"Industrias manufactureras (180)",11,,,,,,,9,1,1,,
"Suministro de electricidad, gas y agua (181)",2,,,,,,,,,2,,
"Construcción (182)",2,,,,,,,,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",76,,1,,,59,,,,16,,
"Comercio al por mayor (185)",5,,,,,5,,,,,,
"Comercio al por menor (186)",71,,1,,,54,,,,16,,
"Hoteles y restaurantes (187)",42,,,1,,31,,,,10,,
"Trans., almac. y comunicaciones (188)",3,,,,2,,,,1,,,
"Activid.inmobil., empres. y alquileres (190)",1,,,,1,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",4,1,1,,1,,,,,1,,
"Enseñanza (192)",76,,74,,1,,,,,1,,
"Servicios sociales y de salud (193)",13,,3,8,,2,,,,,,
"Otras activ. serv.comun.soc y personales (194)",9,,,,,3,,,,6,,
"Hogares privados con servicio doméstico (195)",67,,,,,,,,,67,,
"Actividad economica no especificada (197)",97,,,,3,,,,,,,94
