"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Sin nivel (031)",83,16,22,22,16,7
"Primaria (033)",591,86,321,102,58,24
"Secundaria (034)",160,1,115,35,8,1
"Superior no univ. incompleta (035)",17,,13,4,,
"Superior no univ. completa (036)",57,,40,13,4,
"Superior univ. incompleta (037)",3,,1,1,1,
"Superior univ. completa (038)",20,,8,10,2,
"No PEA (040)",40964,16294,10298,5716,5005,3651
"Sin nivel (041)",6845,641,773,1176,1998,2257
"Educación inicial (042)",1002,970,17,15,,
"Primaria (043)",25773,13049,5119,3769,2608,1228
"Secundaria (044)",5979,1634,3527,490,240,88
"Superior no univ. incompleta (045)",597,,505,69,17,6
"Superior no univ. completa (046)",478,,192,143,94,49
"Superior univ. incompleta (047)",159,,128,18,11,2
"Superior univ. completa (048)",131,,37,36,37,21
,,,,,,
"URBANA (060)",15994,3750,4759,3522,2643,1320
"Sin nivel (061)",1140,59,115,184,348,434
"Educación inicial (062)",274,255,10,9,,
"Primaria (063)",6902,2659,1052,1239,1268,684
"Secundaria (064)",4383,777,2267,745,487,107
"Superior no univ. incompleta (065)",771,,527,182,52,10
"Superior no univ. completa (066)",1687,,519,838,273,57
"Superior univ. incompleta (067)",231,,142,55,32,2
"Superior univ. completa (068)",606,,127,270,183,26
"PEA (070)",6142,108,1906,2306,1471,351
"Sin nivel (071)",281,4,36,61,106,74
"Educación inicial (072)",11,,5,6,,
"Primaria (073)",2021,75,448,639,637,222
"Secundaria (074)",1629,29,762,479,326,33
"Superior no univ. incompleta (075)",329,,155,129,41,4
"Superior no univ. completa (076)",1274,,360,715,187,12
"Superior univ. incompleta (077)",107,,43,41,23,
"Superior univ. completa (078)",490,,97,236,151,6
"Ocupada (080)",5854,103,1759,2218,1434,340
"Sin nivel (081)",264,3,32,55,102,72
"Educación inicial (082)",11,,5,6,,
"Primaria (083)",1921,71,409,610,617,214
"Secundaria (084)",1539,29,705,453,320,32
"Superior no univ. incompleta (085)",316,,146,125,41,4
"Superior no univ. completa (086)",1228,,330,703,183,12
"Superior univ. incompleta (087)",104,,42,40,22,
"Superior univ. completa (088)",471,,90,226,149,6
"Desocupada (090)",288,5,147,88,37,11
"Sin nivel (091)",17,1,4,6,4,2
"Primaria (093)",100,4,39,29,20,8
"Secundaria (094)",90,,57,26,6,1
"Superior no univ. incompleta (095)",13,,9,4,,
"Superior no univ. completa (096)",46,,30,12,4,
"Superior univ. incompleta (097)",3,,1,1,1,
"Superior univ. completa (098)",19,,7,10,2,
"No PEA (100)",9852,3642,2853,1216,1172,969
"Sin nivel (101)",859,55,79,123,242,360
"Educación inicial (102)",263,255,5,3,,
"Primaria (103)",4881,2584,604,600,631,462
"Secundaria (104)",2754,748,1505,266,161,74
"Superior no univ. incompleta (105)",442,,372,53,11,6
"Superior no univ. completa (106)",413,,159,123,86,45
"Superior univ. incompleta (107)",124,,99,14,9,2
"Superior univ. completa (108)",116,,30,34,32,20
,,,,,,
"RURAL (120)",46990,13265,13309,9110,7212,4094
"Sin nivel (121)",7941,671,1076,1519,2293,2382
"Educación inicial (122)",753,716,19,18,,
"Primaria (123)",32699,10985,8887,6596,4560,1671
"Secundaria (124)",4935,893,2981,743,287,31
"Superior no univ. incompleta (125)",253,,182,55,15,1
"Superior no univ. completa (126)",290,,112,140,32,6
"Superior univ. incompleta (127)",48,,32,10,6,
"Superior univ. completa (128)",71,,20,29,19,3
"PEA (130)",15878,613,5864,4610,3379,1412
"Sin nivel (131)",1955,85,382,466,537,485
"Educación inicial (132)",14,1,7,6,,
"Primaria (133)",11807,520,4372,3427,2583,905
"Secundaria (134)",1710,7,959,519,208,17
"Superior no univ. incompleta (135)",98,,49,39,9,1
"Superior no univ. completa (136)",225,,79,120,24,2
"Superior univ. incompleta (137)",13,,3,6,4,
"Superior univ. completa (138)",56,,13,27,14,2
"Ocupada (140)",15235,515,5491,4511,3327,1391
"Sin nivel (141)",1889,70,364,450,525,480
"Educación inicial (142)",14,1,7,6,,
"Primaria (143)",11316,438,4090,3354,2545,889
"Secundaria (144)",1640,6,901,510,206,17
"Superior no univ. incompleta (145)",94,,45,39,9,1
"Superior no univ. completa (146)",214,,69,119,24,2
"Superior univ. incompleta (147)",13,,3,6,4,
"Superior univ. completa (148)",55,,12,27,14,2
"Desocupada (150)",643,98,373,99,52,21
"Sin nivel (151)",66,15,18,16,12,5
"Primaria (153)",491,82,282,73,38,16
"Secundaria (154)",70,1,58,9,2,
"Superior no univ. incompleta (155)",4,,4,,,
"Superior no univ. completa (156)",11,,10,1,,
"Superior univ. completa (158)",1,,1,,,
"No PEA (160)",31112,12652,7445,4500,3833,2682
"Sin nivel (161)",5986,586,694,1053,1756,1897
"Educación inicial (162)",739,715,12,12,,
"Primaria (163)",20892,10465,4515,3169,1977,766
"Secundaria (164)",3225,886,2022,224,79,14
"Superior no univ. incompleta (165)",155,,133,16,6,
"Superior no univ. completa (166)",65,,33,20,8,4
"Superior univ. incompleta (167)",35,,29,4,2,
"Superior univ. completa (168)",15,,7,2,5,1
