"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Secundaria (040)",38072,45436,43104,1733,94.9,3.8,
"De 12 a 14 años (041)",6296,16,15,,93.8,,
"De 15 a 19 años (042)",9670,683,659,232,96.5,34,
"De 20 a 24 años (043)",5614,3684,3586,585,97.3,15.9,
"De 25 a 29 años (044)",4364,6176,6010,434,97.3,7,
"De 30 a 34 años (045)",3740,8030,7747,275,96.5,3.4,
"De 35 a 39 años (046)",3019,8200,7767,150,94.7,1.8,
"De 40 a 44 años (047)",2137,6635,6240,52,94,0.8,
"De 45 a 49 años (048)",1502,5182,4861,5,93.8,0.1,
"De 50 y más años (049)",1730,6830,6219,,91.1,,
"Sup. no Univ. incompleta (050)",5048,4054,3879,238,95.7,5.9,
"De 15 a 19 años (052)",1007,44,41,14,93.2,31.8,
"De 20 a 24 años (053)",1830,405,398,84,98.3,20.7,
"De 25 a 29 años (054)",843,731,707,68,96.7,9.3,
"De 30 a 34 años (055)",552,874,838,51,95.9,5.8,
"De 35 a 39 años (056)",369,772,741,20,96,2.6,
"De 40 a 44 años (057)",202,474,451,1,95.1,0.2,
"De 45 a 49 años (058)",143,424,395,,93.2,,
"De 50 y más años (059)",102,330,308,,93.3,,
"Sup. no Univ. completa (060)",5180,6490,6222,332,95.9,5.1,
"De 20 a 24 años (063)",937,267,261,56,97.8,21,
"De 25 a 29 años (064)",1386,956,937,109,98,11.4,
"De 30 a 34 años (065)",1147,1441,1417,108,98.3,7.5,
"De 35 a 39 años (066)",768,1400,1334,42,95.3,3,
"De 40 a 44 años (067)",415,940,899,17,95.6,1.8,
"De 45 a 49 años (068)",224,550,513,,93.3,,
"De 50 y más años (069)",303,936,861,,92,,
"Sup. Univ. incompleta (070)",6735,4104,3948,209,96.2,5.1,
"De 15 a 19 años (072)",1727,56,56,6,100,10.7,
"De 20 a 24 años (073)",2634,452,437,91,96.7,20.1,
"De 25 a 29 años (074)",915,605,588,58,97.2,9.6,
"De 30 a 34 años (075)",500,740,712,33,96.2,4.5,
"De 35 a 39 años (076)",373,742,723,16,97.4,2.2,
"De 40 a 44 años (077)",254,580,565,5,97.4,0.9,
"De 45 a 49 años (078)",162,420,392,,93.3,,
"De 50 y más años (079)",170,509,475,,93.3,,
"Sup. Univ. completa (080)",7221,8722,8444,335,96.8,3.8,
"De 20 a 24 años (083)",820,173,165,30,95.4,17.3,
"De 25 a 29 años (084)",1812,825,808,100,97.9,12.1,
"De 30 a 34 años (085)",1546,1599,1572,116,98.3,7.3,
"De 35 a 39 años (086)",1212,1990,1931,67,97,3.4,
"De 40 a 44 años (087)",744,1505,1467,21,97.5,1.4,
"De 45 a 49 años (088)",503,1081,1032,1,95.5,0.1,
"De 50 y más años (089)",584,1549,1469,,94.8,,
,,,,,,,
"URBANA (100)",85780,160451,147501,3547,91.9,2.2,
"De 12 a 14 años (101)",7751,34,31,,91.2,,
"De 15 a 19 años (102)",12307,850,820,260,96.5,30.6,
"De 20 a 24 años (103)",12317,5840,5685,950,97.3,16.3,
"De 25 a 29 años (104)",10798,12443,12094,964,97.2,7.7,
"De 30 a 34 años (105)",9702,18735,18039,747,96.3,4,
"De 35 a 39 años (106)",8465,22298,21153,440,94.9,2,
"De 40 a 44 años (107)",6816,21761,20382,166,93.7,0.8,
"De 45 a 49 años (108)",5437,20402,18822,20,92.3,0.1,
"De 50 y más años (109)",12187,58088,50475,,86.9,,
"Sin nivel (110)",5385,26525,22437,60,84.6,0.2,
"De 12 a 14 años (111)",36,3,3,,100,,
"De 15 a 19 años (112)",50,2,2,2,100,100,
"De 20 a 24 años (113)",86,68,67,15,98.5,22.1,
"De 25 a 29 años (114)",99,197,189,17,95.9,8.6,
"De 30 a 34 años (115)",146,389,381,12,97.9,3.1,
"De 35 a 39 años (116)",189,695,640,10,92.1,1.4,
"De 40 a 44 años (117)",313,1280,1158,4,90.5,0.3,
"De 45 a 49 años (118)",407,2059,1826,,88.7,,
"De 50 y más años (119)",4059,21832,18171,,83.2,,
"Educacion Inicial (120)",77,69,66,3,95.7,4.3,
"De 12 a 14 años (121)",15,,,,,,
"De 15 a 19 años (122)",12,,,,,,
"De 20 a 24 años (123)",16,5,5,1,100,20,
"De 25 a 29 años (124)",11,13,12,1,92.3,7.7,
"De 30 a 34 años (125)",17,40,38,1,95,2.5,
"De 35 a 39 años (126)",6,11,11,,100,,
"Primaria (130)",20587,67228,61465,768,91.4,1.1,
"De 12 a 14 años (131)",1787,15,13,,86.7,,
"De 15 a 19 años (132)",594,119,115,30,96.6,25.2,
"De 20 a 24 años (133)",907,1061,1033,134,97.4,12.6,
"De 25 a 29 años (134)",1654,3261,3157,203,96.8,6.2,
"De 30 a 34 años (135)",2254,6018,5713,172,94.9,2.9,
"De 35 a 39 años (136)",2683,8889,8382,147,94.3,1.7,
"De 40 a 44 años (137)",2849,10652,9891,68,92.9,0.6,
"De 45 a 49 años (138)",2555,10881,9984,14,91.8,0.1,
"De 50 y más años (139)",5304,26332,23177,,88,,
"Secundaria (140)",35866,43431,41206,1614,94.9,3.7,
"De 12 a 14 años (141)",5913,16,15,,93.8,,
"De 15 a 19 años (142)",8975,629,606,208,96.3,33.1,
"De 20 a 24 años (143)",5200,3422,3332,542,97.4,15.8,
"De 25 a 29 años (144)",4138,5888,5728,412,97.3,7,
"De 30 a 34 años (145)",3574,7679,7413,257,96.5,3.3,
"De 35 a 39 años (146)",2887,7831,7421,140,94.8,1.8,
"De 40 a 44 años (147)",2054,6351,5972,50,94,0.8,
"De 45 a 49 años (148)",1451,4997,4687,5,93.8,0.1,
"De 50 y más años (149)",1674,6618,6032,,91.1,,
"Sup. no Univ. incompleta (150)",4947,4010,3839,235,95.7,5.9,
"De 15 a 19 años (152)",979,44,41,14,93.2,31.8,
"De 20 a 24 años (153)",1787,398,391,83,98.2,20.9,
"De 25 a 29 años (154)",829,721,698,66,96.8,9.2,
"De 30 a 34 años (155)",547,864,828,51,95.8,5.9,
"De 35 a 39 años (156)",362,761,731,20,96.1,2.6,
"De 40 a 44 años (157)",200,471,448,1,95.1,0.2,
"De 45 a 49 años (158)",141,421,394,,93.6,,
"De 50 y más años (159)",102,330,308,,93.3,,
"Sup. no Univ. completa (160)",5125,6451,6184,328,95.9,5.1,
"De 20 a 24 años (163)",925,265,259,55,97.7,20.8,
"De 25 a 29 años (164)",1364,943,924,109,98,11.6,
"De 30 a 34 años (165)",1135,1431,1407,105,98.3,7.3,
"De 35 a 39 años (166)",763,1396,1330,42,95.3,3,
"De 40 a 44 años (167)",414,937,896,17,95.6,1.8,
"De 45 a 49 años (168)",222,546,510,,93.4,,
"De 50 y más años (169)",302,933,858,,92,,
"Sup. Univ. incompleta (170)",6639,4078,3922,206,96.2,5.1,
"De 15 a 19 años (172)",1697,56,56,6,100,10.7,
"De 20 a 24 años (173)",2585,448,433,90,96.7,20.1,
"De 25 a 29 años (174)",908,602,585,57,97.2,9.5,
"De 30 a 34 años (175)",497,737,709,33,96.2,4.5,
"De 35 a 39 años (176)",370,735,716,15,97.4,2,
"De 40 a 44 años (177)",254,580,565,5,97.4,0.9,
"De 45 a 49 años (178)",161,418,390,,93.3,,
"De 50 y más años (179)",167,502,468,,93.2,,
"Sup. Univ. completa (180)",7154,8659,8382,333,96.8,3.8,
"De 20 a 24 años (183)",811,173,165,30,95.4,17.3,
"De 25 a 29 años (184)",1795,818,801,99,97.9,12.1,
"De 30 a 34 años (185)",1532,1577,1550,116,98.3,7.4,
"De 35 a 39 años (186)",1205,1980,1922,66,97.1,3.3,
"De 40 a 44 años (187)",732,1490,1452,21,97.4,1.4,
"De 45 a 49 años (188)",500,1080,1031,1,95.5,0.1,
"De 50 y más años (189)",579,1541,1461,,94.8,,
,,,,,,,
"RURAL (200)",8019,24327,21163,351,87,1.4,
"De 12 a 14 años (201)",760,,,,,,
"De 15 a 19 años (202)",991,100,98,38,98,38,
"De 20 a 24 años (203)",832,600,581,96,96.8,16,
"De 25 a 29 años (204)",644,1039,1009,77,97.1,7.4,
"De 30 a 34 años (205)",603,1519,1424,67,93.7,4.4,
"De 35 a 39 años (206)",579,1967,1851,44,94.1,2.2,
"De 40 a 44 años (207)",552,2258,2098,22,92.9,1,
"De 45 a 49 años (208)",536,2575,2318,7,90,0.3,
"De 50 y más años (209)",2522,14269,11784,,82.6,,
"Sin nivel (210)",2035,11088,9113,20,82.2,0.2,
"De 12 a 14 años (211)",4,,,,,,
"De 15 a 19 años (212)",13,8,8,1,100,12.5,
"De 20 a 24 años (213)",15,17,16,2,94.1,11.8,
"De 25 a 29 años (214)",22,38,37,2,97.4,5.3,
"De 30 a 34 años (215)",40,101,100,5,99,5,
"De 35 a 39 años (216)",37,111,107,2,96.4,1.8,
"De 40 a 44 años (217)",69,326,302,6,92.6,1.8,
"De 45 a 49 años (218)",141,714,640,2,89.6,0.3,
"De 50 y más años (219)",1694,9773,7903,,80.9,,
"Educacion Inicial (220)",12,22,21,1,95.5,4.5,
"De 12 a 14 años (221)",3,,,,,,
"De 15 a 19 años (222)",1,,,,,,
"De 20 a 24 años (223)",3,2,2,,100,,
"De 30 a 34 años (225)",2,9,9,1,100,11.1,
"De 35 a 39 años (226)",3,11,10,,90.9,,
"Primaria (230)",3447,11040,9965,202,90.3,1.8,
"De 12 a 14 años (231)",370,,,,,,
"De 15 a 19 años (232)",224,38,37,13,97.4,34.2,
"De 20 a 24 años (233)",287,306,296,48,96.7,15.7,
"De 25 a 29 años (234)",336,680,658,50,96.8,7.4,
"De 30 a 34 años (235)",361,1013,936,42,92.4,4.1,
"De 35 a 39 años (236)",385,1444,1358,30,94,2.1,
"De 40 a 44 años (237)",385,1627,1507,14,92.6,0.9,
"De 45 a 49 años (238)",336,1666,1497,5,89.9,0.3,
"De 50 y más años (239)",763,4266,3676,,86.2,,
"Secundaria (240)",2206,2005,1898,117,94.7,5.8,
"De 12 a 14 años (241)",383,,,,,,
"De 15 a 19 años (242)",695,54,53,24,98.1,44.4,
"De 20 a 24 años (243)",414,262,254,43,96.9,16.4,
"De 25 a 29 años (244)",226,288,282,21,97.9,7.3,
"De 30 a 34 años (245)",166,351,334,17,95.2,4.8,
"De 35 a 39 años (246)",132,369,346,10,93.8,2.7,
"De 40 a 44 años (247)",83,284,268,2,94.4,0.7,
"De 45 a 49 años (248)",51,185,174,,94.1,,
"De 50 y más años (249)",56,212,187,,88.2,,
"Sup. no Univ. incompleta (250)",101,44,40,3,90.9,6.8,
"De 15 a 19 años (252)",28,,,,,,
"De 20 a 24 años (253)",43,7,7,1,100,14.3,
"De 25 a 29 años (254)",14,10,9,2,90,20,
"De 30 a 34 años (255)",5,10,10,,100,,
"De 35 a 39 años (256)",7,11,10,,90.9,,
"De 40 a 44 años (257)",2,3,3,,100,,
"De 45 a 49 años (258)",2,3,1,,33.3,,
"Sup. no Univ. completa (260)",55,39,38,3,97.4,7.7,
"De 20 a 24 años (263)",12,2,2,1,100,50,
"De 25 a 29 años (264)",22,13,13,,100,,
"De 30 a 34 años (265)",12,10,10,2,100,20,
"De 35 a 39 años (266)",5,4,4,,100,,
"De 40 a 44 años (267)",1,3,3,,100,,
"De 45 a 49 años (268)",2,4,3,,75,,
"De 50 y más años (269)",1,3,3,,100,,
"Sup. Univ. incompleta (270)",96,26,26,3,100,11.5,
"De 15 a 19 años (272)",30,,,,,,
"De 20 a 24 años (273)",49,4,4,1,100,25,
"De 25 a 29 años (274)",7,3,3,1,100,33.3,
"De 30 a 34 años (275)",3,3,3,,100,,
"De 35 a 39 años (276)",3,7,7,1,100,14.3,
"De 45 a 49 años (278)",1,2,2,,100,,
"De 50 y más años (279)",3,7,7,,100,,
"Sup. Univ. completa (280)",67,63,62,2,98.4,3.2,
"De 20 a 24 años (283)",9,,,,,,
"De 25 a 29 años (284)",17,7,7,1,100,14.3,
"De 30 a 34 años (285)",14,22,22,,100,,
"De 35 a 39 años (286)",7,10,9,1,90,10,
"De 40 a 44 años (287)",12,15,15,,100,,
"De 45 a 49 años (288)",3,1,1,,100,,
"De 50 y más años (289)",5,8,8,,100,,
