"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia CAMANA (000)",23094,4544,6639,8742,943,762,447,1017
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",52,47,,,5,,,
"Profes., científicos e intelectuales (002)",1372,1168,,189,14,1,,
"Técnicos de nivel medio y trab. asimilados (003)",876,542,,278,47,8,1,
"Jefes y empleados de oficina (004)",674,662,,3,,9,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",3077,795,17,1894,99,271,1,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",2198,6,18,1793,381,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",3085,,376,2344,339,26,,
"Obreros construc.,conf.,papel, fab., instr. (008)",1980,267,646,1018,44,5,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (009)",8110,714,5497,1050,9,395,445,
"Otra (010)",263,263,,,,,,
"Ocupación no especificada (011)",390,80,85,173,5,47,,
"Desocupado (012)",1017,,,,,,,1017
"Hombres (013)",15494,2338,5094,6225,778,349,44,666
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",26,25,,,1,,,
"Profes., científicos e intelectuales (015)",579,444,,123,11,1,,
"Técnicos de nivel medio y trab. asimilados (016)",525,285,,202,34,4,,
"Jefes y empleados de oficina (017)",292,286,,2,,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",1132,392,6,635,45,54,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",1982,5,18,1615,344,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",2770,,348,2109,293,20,,
"Obreros construc.,conf.,papel, fab., instr. (021)",1923,265,630,980,43,5,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (022)",5204,372,4034,498,5,251,44,
"Otra (023)",234,234,,,,,,
"Ocupación no especificada (024)",161,30,58,61,2,10,,
"Desocupado (025)",666,,,,,,,666
"Mujeres (026)",7600,2206,1545,2517,165,413,403,351
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",26,22,,,4,,,
"Profes., científicos e intelectuales (028)",793,724,,66,3,,,
"Técnicos de nivel medio y trab. asimilados (029)",351,257,,76,13,4,1,
"Jefes y empleados de oficina (030)",382,376,,1,,5,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",1945,403,11,1259,54,217,1,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",216,1,,178,37,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",315,,28,235,46,6,,
"Obreros construc.,conf.,papel, fab., instr. (034)",57,2,16,38,1,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (035)",2906,342,1463,552,4,144,401,
"Otra (036)",29,29,,,,,,
"Ocupación no especificada (037)",229,50,27,112,3,37,,
"Desocupado (038)",351,,,,,,,351
,,,,,,,,
"URBANA (039)",18760,4284,5491,6349,555,697,422,962
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",51,46,,,5,,,
"Profes., científicos e intelectuales (041)",1335,1135,,185,14,1,,
"Técnicos de nivel medio y trab. asimilados (042)",840,521,,265,45,8,1,
"Jefes y empleados de oficina (043)",648,636,,3,,9,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",2810,711,14,1742,84,258,1,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",1679,6,14,1367,292,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",1153,,323,743,61,26,,
"Obreros construc.,conf.,papel, fab., instr. (047)",1859,250,611,951,42,5,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (048)",6861,666,4449,975,7,344,420,
"Otra (049)",256,256,,,,,,
"Ocupación no especificada (050)",306,57,80,118,5,46,,
"Desocupado (051)",962,,,,,,,962
"Hombres (052)",11984,2208,4173,4187,441,313,39,623
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",25,24,,,1,,,
"Profes., científicos e intelectuales (054)",569,436,,121,11,1,,
"Técnicos de nivel medio y trab. asimilados (055)",509,277,,196,32,4,,
"Jefes y empleados de oficina (056)",281,275,,2,,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",1049,354,4,602,36,53,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",1502,5,14,1215,268,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",972,,298,609,45,20,,
"Obreros construc.,conf.,papel, fab., instr. (060)",1807,248,598,915,41,5,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (061)",4278,340,3205,472,5,217,39,
"Otra (062)",228,228,,,,,,
"Ocupación no especificada (063)",141,21,54,55,2,9,,
"Desocupado (064)",623,,,,,,,623
"Mujeres (065)",6776,2076,1318,2162,114,384,383,339
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",26,22,,,4,,,
"Profes., científicos e intelectuales (067)",766,699,,64,3,,,
"Técnicos de nivel medio y trab. asimilados (068)",331,244,,69,13,4,1,
"Jefes y empleados de oficina (069)",367,361,,1,,5,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",1761,357,10,1140,48,205,1,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",177,1,,152,24,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",181,,25,134,16,6,,
"Obreros construc.,conf.,papel, fab., instr. (073)",52,2,13,36,1,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (074)",2583,326,1244,503,2,127,381,
"Otra (075)",28,28,,,,,,
"Ocupación no especificada (076)",165,36,26,63,3,37,,
"Desocupado (077)",339,,,,,,,339
,,,,,,,,
"RURAL (078)",4334,260,1148,2393,388,65,25,55
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",1,1,,,,,,
"Profes., científicos e intelectuales (080)",37,33,,4,,,,
"Técnicos de nivel medio y trab. asimilados (081)",36,21,,13,2,,,
"Jefes y empleados de oficina (082)",26,26,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",267,84,3,152,15,13,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",519,,4,426,89,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",1932,,53,1601,278,,,
"Obreros construc.,conf.,papel, fab., instr. (086)",121,17,35,67,2,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (087)",1249,48,1048,75,2,51,25,
"Otra (088)",7,7,,,,,,
"Ocupación no especificada (089)",84,23,5,55,,1,,
"Desocupado (090)",55,,,,,,,55
"Hombres (091)",3510,130,921,2038,337,36,5,43
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",1,1,,,,,,
"Profes., científicos e intelectuales (093)",10,8,,2,,,,
"Técnicos de nivel medio y trab. asimilados (094)",16,8,,6,2,,,
"Jefes y empleados de oficina (095)",11,11,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",83,38,2,33,9,1,,
