"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Activid.inmobil., empres. y alquileres (124)",57,50,1,3,1,2,
"Admin.pub. y defensa; p. segur soc.afil (125)",107,104,3,,,,
"Enseñanza (126)",513,475,,38,,,
"Servicios sociales y de salud (127)",90,87,,3,,,
"Otras activ. serv.comun.soc y personales (128)",52,28,6,18,,,
"Hogares privados con servicio doméstico (129)",164,,,,,,164
"Actividad economica no especificada (131)",124,35,8,53,,28,
,,,,,,,
"RURAL (132)",29648,986,2342,19608,206,6291,215
"Agric., ganadería, caza y silvicultura (133)",25444,13,1587,18070,182,5592,
"Pesca (134)",9,,7,2,,,
"Explotación de minas y canteras (135)",373,2,236,114,5,16,
"Industrias manufactureras (136)",355,3,61,211,2,78,
"Suministro de electricidad, gas y agua (137)",63,3,40,19,1,,
"Construcción (138)",389,2,276,86,4,21,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",564,28,11,449,4,72,
"Venta, mant.y rep. veh.autom y motoc. (140)",24,,7,15,1,1,
"Comercio al por mayor (141)",26,1,,20,,5,
"Comercio al por menor (142)",514,27,4,414,3,66,
"Hoteles y restaurantes (143)",173,28,17,106,4,18,
"Trans., almac. y comunicaciones (144)",219,25,26,159,1,8,
"Activid.inmobil., empres. y alquileres (146)",51,40,7,1,,3,
"Admin.pub. y defensa; p. segur soc.afil (147)",127,90,37,,,,
"Enseñanza (148)",640,602,,36,,2,
"Servicios sociales y de salud (149)",87,78,,8,1,,
"Otras activ. serv.comun.soc y personales (150)",54,12,6,31,1,4,
"Hogares privados con servicio doméstico (151)",215,,,,,,215
"Actividad economica no especificada (153)",885,60,31,316,1,477,
"Hombres (154)",26866,486,2197,18456,195,5522,10
"Agric., ganadería, caza y silvicultura (155)",24515,12,1505,17580,178,5240,
"Pesca (156)",8,,6,2,,,
"Explotación de minas y canteras (157)",367,1,233,112,5,16,
"Industrias manufactureras (158)",193,2,39,100,2,50,
"Suministro de electricidad, gas y agua (159)",61,2,39,19,1,,
"Construcción (160)",386,2,273,86,4,21,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",343,17,11,282,3,30,
"Venta, mant.y rep. veh.autom y motoc. (162)",23,,7,14,1,1,
"Comercio al por mayor (163)",14,,,13,,1,
"Comercio al por menor (164)",306,17,4,255,2,28,
"Hoteles y restaurantes (165)",49,7,8,30,,4,
"Trans., almac. y comunicaciones (166)",216,23,26,159,1,7,
"Activid.inmobil., empres. y alquileres (168)",29,21,5,1,,2,
"Admin.pub. y defensa; p. segur soc.afil (169)",104,69,35,,,,
"Enseñanza (170)",285,273,,11,,1,
"Servicios sociales y de salud (171)",38,30,,8,,,
"Otras activ. serv.comun.soc y personales (172)",27,7,3,13,1,3,
"Hogares privados con servicio doméstico (173)",10,,,,,,10
"Actividad economica no especificada (175)",235,20,14,53,,148,
"Mujeres (176)",2782,500,145,1152,11,769,205
"Agric., ganadería, caza y silvicultura (177)",929,1,82,490,4,352,
"Pesca (178)",1,,1,,,,
"Explotación de minas y canteras (179)",6,1,3,2,,,
"Industrias manufactureras (180)",162,1,22,111,,28,
"Suministro de electricidad, gas y agua (181)",2,1,1,,,,
"Construcción (182)",3,,3,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",221,11,,167,1,42,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,,,1,,,
"Comercio al por mayor (185)",12,1,,7,,4,
"Comercio al por menor (186)",208,10,,159,1,38,
"Hoteles y restaurantes (187)",124,21,9,76,4,14,
"Trans., almac. y comunicaciones (188)",3,2,,,,1,
"Activid.inmobil., empres. y alquileres (190)",22,19,2,,,1,
"Admin.pub. y defensa; p. segur soc.afil (191)",23,21,2,,,,
"Enseñanza (192)",355,329,,25,,1,
"Servicios sociales y de salud (193)",49,48,,,1,,
"Otras activ. serv.comun.soc y personales (194)",27,5,3,18,,1,
"Hogares privados con servicio doméstico (195)",205,,,,,,205
"Actividad economica no especificada (197)",650,40,17,263,1,329,
