"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",1,1,,1,,,,,,,,1
"De 30 a 34 años (025)",3,3,,1,,,1,1,,,,12
"De 35 a 39 años (026)",3,2,,,,,2,,,,1,10
"Primaria (030)",2772,2721,14,384,447,473,714,435,203,51,51,10897
"De 12 a 14 años (031)",4,1,,1,,,,,,,3,1
"De 15 a 19 años (032)",100,88,3,74,10,1,,,,,12,97
"De 20 a 24 años (033)",281,277,1,130,106,34,5,1,,,4,473
"De 25 a 29 años (034)",347,339,2,66,114,101,52,3,1,,8,841
"De 30 a 34 años (035)",365,361,,22,87,116,111,24,1,,4,1191
"De 35 a 39 años (036)",346,342,1,20,34,72,158,41,16,,4,1393
"De 40 a 44 años (037)",314,310,1,16,24,44,112,77,31,5,4,1503
"De 45 a 49 años (038)",304,300,,11,21,31,113,78,37,9,4,1579
"De 50 y más años (039)",711,703,6,44,51,74,163,211,117,37,8,3819
"Secundaria (040)",947,900,8,321,265,127,126,44,5,4,47,2144
"De 12 a 14 años (041)",2,2,2,,,,,,,,,
"De 15 a 19 años (042)",94,89,4,78,7,,,,,,5,92
"De 20 a 24 años (043)",230,211,1,144,54,10,2,,,,19,290
"De 25 a 29 años (044)",194,181,,55,86,27,13,,,,13,361
"De 30 a 34 años (045)",141,138,,24,57,34,23,,,,3,335
"De 35 a 39 años (046)",128,126,1,10,35,31,40,8,1,,2,404
"De 40 a 44 años (047)",61,58,,4,13,11,19,11,,,3,222
"De 45 a 49 años (048)",41,41,,4,6,7,13,9,1,1,,172
"De 50 y más años (049)",56,54,,2,7,7,16,16,3,3,2,268
"Sup. no Univ. incompleta (050)",66,58,,26,15,6,10,1,,,8,124
"De 15 a 19 años (052)",4,4,,2,2,,,,,,,6
"De 20 a 24 años (053)",12,8,,8,,,,,,,4,8
"De 25 a 29 años (054)",17,14,,7,5,2,,,,,3,23
"De 30 a 34 años (055)",10,10,,4,4,1,1,,,,,19
"De 35 a 39 años (056)",12,11,,4,3,2,2,,,,1,24
"De 40 a 44 años (057)",3,3,,,1,1,1,,,,,9
"De 45 a 49 años (058)",4,4,,,,,4,,,,,17
"De 50 y más años (059)",4,4,,1,,,2,1,,,,18
"Sup. no Univ. completa (060)",94,83,1,31,17,20,12,1,,1,11,191
"De 20 a 24 años (063)",8,4,,4,,,,,,,4,4
"De 25 a 29 años (064)",12,6,,6,,,,,,,6,6
"De 30 a 34 años (065)",19,18,1,11,3,3,,,,,1,26
"De 35 a 39 años (066)",16,16,,3,4,8,1,,,,,39
"De 40 a 44 años (067)",24,24,,4,6,8,6,,,,,64
"De 45 a 49 años (068)",4,4,,,2,,2,,,,,13
"De 50 y más años (069)",11,11,,3,2,1,3,1,,1,,39
"Sup. Univ. incompleta (070)",19,17,,5,8,3,1,,,,2,34
"De 15 a 19 años (072)",1,1,,1,,,,,,,,1
"De 20 a 24 años (073)",2,,,,,,,,,,2,
"De 25 a 29 años (074)",4,4,,1,3,,,,,,,7
"De 30 a 34 años (075)",2,2,,1,,1,,,,,,4
"De 35 a 39 años (076)",2,2,,,2,,,,,,,4
"De 40 a 44 años (077)",4,4,,2,,2,,,,,,8
"De 45 a 49 años (078)",1,1,,,1,,,,,,,2
"De 50 y más años (079)",3,3,,,2,,1,,,,,8
"Sup. Univ. completa (080)",85,72,,29,24,11,8,,,,13,144
"De 25 a 29 años (084)",17,10,,7,3,,,,,,7,13
"De 30 a 34 años (085)",21,15,,8,7,,,,,,6,22
"De 35 a 39 años (086)",18,18,,6,8,2,2,,,,,36
"De 40 a 44 años (087)",13,13,,3,4,5,1,,,,,30
"De 45 a 49 años (088)",9,9,,4,,2,3,,,,,23
"De 50 y más años (089)",7,7,,1,2,2,2,,,,,20
,,,,,,,,,,,,
"URBANA (100)",2137,2050,20,352,336,299,498,368,140,37,87,8059
"De 12 a 14 años (101)",4,2,1,1,,,,,,,2,1
"De 15 a 19 años (102)",67,56,4,43,7,1,1,,,,11,64
"De 20 a 24 años (103)",170,151,2,93,38,14,3,1,,,19,231
"De 25 a 29 años (104)",220,197,,65,75,37,19,1,,,23,410
"De 30 a 34 años (105)",206,197,1,44,59,52,35,5,1,,9,507
"De 35 a 39 años (106)",248,244,1,28,42,54,96,19,4,,4,848
"De 40 a 44 años (107)",217,212,,19,32,36,66,49,9,1,5,889
"De 45 a 49 años (108)",171,169,,10,19,22,62,38,15,3,2,801
"De 50 y más años (109)",834,822,11,49,64,83,216,255,111,33,12,4308
"Sin nivel (110)",620,608,5,52,52,56,165,183,79,16,12,3076
"De 12 a 14 años (111)",1,1,,1,,,,,,,,1
"De 15 a 19 años (112)",4,3,,2,,,1,,,,1,6
"De 20 a 24 años (113)",6,6,,4,1,1,,,,,,9
"De 25 a 29 años (114)",9,8,,4,1,2,1,,,,1,16
"De 30 a 34 años (115)",11,10,,3,1,,4,1,1,,1,38
"De 35 a 39 años (116)",23,22,,2,2,2,13,2,1,,1,90
"De 40 a 44 años (117)",46,45,,6,5,4,7,19,4,,1,216
"De 45 a 49 años (118)",25,25,,1,2,2,6,8,5,1,,143
"De 50 y más años (119)",495,488,5,29,40,45,133,153,68,15,7,2557
"Educacion Inicial (120)",1,1,,1,,,,,,,,1
"De 15 a 19 años (122)",1,1,,1,,,,,,,,1
"Primaria (130)",862,840,9,105,115,145,236,154,58,18,22,3478
"De 12 a 14 años (131)",2,,,,,,,,,,2,
"De 15 a 19 años (132)",28,21,2,17,1,1,,,,,7,22
"De 20 a 24 años (133)",62,62,1,31,18,9,2,1,,,,110
"De 25 a 29 años (134)",87,84,,20,29,23,11,1,,,3,198
"De 30 a 34 años (135)",80,79,,4,17,30,24,4,,,1,255
"De 35 a 39 años (136)",111,110,,7,10,24,54,13,2,,1,438
"De 40 a 44 años (137)",98,95,,7,10,14,37,21,5,1,3,422
"De 45 a 49 años (138)",108,106,,4,12,13,42,24,9,2,2,513
"De 50 y más años (139)",286,283,6,15,18,31,66,90,42,15,3,1520
"Secundaria (140)",447,419,5,125,119,67,69,29,3,2,28,1101
"De 12 a 14 años (141)",1,1,1,,,,,,,,,
"De 15 a 19 años (142)",30,27,2,21,4,,,,,,3,29
"De 20 a 24 años (143)",87,75,1,50,19,4,1,,,,12,104
"De 25 a 29 años (144)",90,82,,27,37,11,7,,,,8,163
"De 30 a 34 años (145)",72,71,,16,31,18,6,,,,1,157
"De 35 a 39 años (146)",70,69,1,6,15,18,24,4,1,,1,227
"De 40 a 44 años (147)",37,36,,1,7,5,14,9,,,1,155
"De 45 a 49 años (148)",24,24,,2,2,6,7,6,1,,,103
"De 50 y más años (149)",36,34,,2,4,5,10,10,1,2,2,163
"Sup. no Univ. incompleta (150)",48,44,,18,12,4,9,1,,,4,99
"De 15 a 19 años (152)",4,4,,2,2,,,,,,,6
"De 20 a 24 años (153)",7,5,,5,,,,,,,2,5
"De 25 a 29 años (154)",8,7,,3,3,1,,,,,1,12
"De 30 a 34 años (155)",9,9,,4,3,1,1,,,,,17
"De 35 a 39 años (156)",11,10,,4,3,1,2,,,,1,21
"De 40 a 44 años (157)",3,3,,,1,1,1,,,,,9
"De 45 a 49 años (158)",3,3,,,,,3,,,,,12
"De 50 y más años (159)",3,3,,,,,2,1,,,,17
"Sup. no Univ. completa (160)",75,67,1,22,14,16,12,1,,1,8,164
"De 20 a 24 años (163)",7,3,,3,,,,,,,4,3
"De 25 a 29 años (164)",7,3,,3,,,,,,,4,3
"De 30 a 34 años (165)",15,15,1,10,2,2,,,,,,20
"De 35 a 39 años (166)",14,14,,3,3,7,1,,,,,34
"De 40 a 44 años (167)",19,19,,1,6,6,6,,,,,55
"De 45 a 49 años (168)",4,4,,,2,,2,,,,,13
"De 50 y más años (169)",9,9,,2,1,1,3,1,,1,,36
"Sup. Univ. incompleta (170)",15,14,,4,6,3,1,,,,1,29
"De 20 a 24 años (173)",1,,,,,,,,,,1,
"De 25 a 29 años (174)",4,4,,1,3,,,,,,,7
"De 30 a 34 años (175)",2,2,,1,,1,,,,,,4
"De 35 a 39 años (176)",2,2,,,2,,,,,,,4
"De 40 a 44 años (177)",4,4,,2,,2,,,,,,8
"De 45 a 49 años (178)",1,1,,,1,,,,,,,2
"De 50 y más años (179)",1,1,,,,,1,,,,,4
"Sup. Univ. completa (180)",69,57,,25,18,8,6,,,,12,111
"De 25 a 29 años (184)",15,9,,7,2,,,,,,6,11
"De 30 a 34 años (185)",17,11,,6,5,,,,,,6,16
"De 35 a 39 años (186)",17,17,,6,7,2,2,,,,,34
"De 40 a 44 años (187)",10,10,,2,3,4,1,,,,,24
"De 45 a 49 años (188)",6,6,,3,,1,2,,,,,15
"De 50 y más años (189)",4,4,,1,1,1,1,,,,,11
,,,,,,,,,,,,
"RURAL (200)",4513,4435,29,624,691,625,1149,790,412,115,78,18712
"De 12 a 14 años (201)",3,2,1,1,,,,,,,1,1
"De 15 a 19 años (202)",139,132,4,116,12,,,,,,7,140
"De 20 a 24 años (203)",395,379,,207,134,32,6,,,,16,596
"De 25 a 29 años (204)",427,411,2,90,151,110,54,3,1,,16,976
"De 30 a 34 años (205)",437,431,,37,111,122,137,23,1,,6,1380
"De 35 a 39 años (206)",385,379,1,20,59,73,159,49,18,,6,1520
"De 40 a 44 años (207)",397,393,1,25,32,56,129,94,49,7,4,1917
"De 45 a 49 años (208)",343,340,2,15,23,31,120,88,46,15,3,1806
"De 50 y más años (209)",1987,1968,18,113,169,201,544,533,297,93,19,10376
"Sin nivel (210)",2038,2018,21,124,199,228,608,493,265,80,20,10136
"De 15 a 19 años (212)",2,2,1,1,,,,,,,,1
"De 20 a 24 años (213)",25,23,,9,11,1,2,,,,2,42
"De 25 a 29 años (214)",46,45,,8,14,15,7,1,,,1,118
"De 30 a 34 años (215)",71,71,,7,11,19,32,2,,,,240
"De 35 a 39 años (216)",85,84,,3,13,10,37,17,4,,1,368
"De 40 a 44 años (217)",149,148,,9,11,17,49,36,23,3,1,754
"De 45 a 49 años (218)",126,125,2,5,10,11,41,31,18,7,1,658
"De 50 y más años (219)",1534,1520,18,82,129,155,440,406,220,70,14,7955
"Educacion Inicial (220)",8,7,,3,,,3,1,,,1,24
"De 20 a 24 años (223)",1,1,,1,,,,,,,,1
"De 25 a 29 años (224)",1,1,,1,,,,,,,,1
"De 30 a 34 años (225)",3,3,,1,,,1,1,,,,12
"De 35 a 39 años (226)",3,2,,,,,2,,,,1,10
"Primaria (230)",1910,1881,5,279,332,328,478,281,145,33,29,7419
"De 12 a 14 años (231)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (232)",72,67,1,57,9,,,,,,5,75
"De 20 a 24 años (233)",219,215,,99,88,25,3,,,,4,363
"De 25 a 29 años (234)",260,255,2,46,85,78,41,2,1,,5,643
"De 30 a 34 años (235)",285,282,,18,70,86,87,20,1,,3,936
"De 35 a 39 años (236)",235,232,1,13,24,48,104,28,14,,3,955
"De 40 a 44 años (237)",216,215,1,9,14,30,75,56,26,4,1,1081
"De 45 a 49 años (238)",196,194,,7,9,18,71,54,28,7,2,1066
"De 50 y más años (239)",425,420,,29,33,43,97,121,75,22,5,2299
"Secundaria (240)",500,481,3,196,146,60,57,15,2,2,19,1043
"De 12 a 14 años (241)",1,1,1,,,,,,,,,
"De 15 a 19 años (242)",64,62,2,57,3,,,,,,2,63
"De 20 a 24 años (243)",143,136,,94,35,6,1,,,,7,186
"De 25 a 29 años (244)",104,99,,28,49,16,6,,,,5,198
"De 30 a 34 años (245)",69,67,,8,26,16,17,,,,2,178
"De 35 a 39 años (246)",58,57,,4,20,13,16,4,,,1,177
"De 40 a 44 años (247)",24,22,,3,6,6,5,2,,,2,67
"De 45 a 49 años (248)",17,17,,2,4,1,6,3,,1,,69
"De 50 y más años (249)",20,20,,,3,2,6,6,2,1,,105
"Sup. no Univ. incompleta (250)",18,14,,8,3,2,1,,,,4,25
"De 20 a 24 años (253)",5,3,,3,,,,,,,2,3
"De 25 a 29 años (254)",9,7,,4,2,1,,,,,2,11
"De 30 a 34 años (255)",1,1,,,1,,,,,,,2
"De 35 a 39 años (256)",1,1,,,,1,,,,,,3
"De 45 a 49 años (258)",1,1,,,,,1,,,,,5
"De 50 y más años (259)",1,1,,1,,,,,,,,1
"Sup. no Univ. completa (260)",19,16,,9,3,4,,,,,3,27
"De 20 a 24 años (263)",1,1,,1,,,,,,,,1
"De 25 a 29 años (264)",5,3,,3,,,,,,,2,3
"De 30 a 34 años (265)",4,3,,1,1,1,,,,,1,6
"De 35 a 39 años (266)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (267)",5,5,,3,,2,,,,,,9
"De 50 y más años (269)",2,2,,1,1,,,,,,,3
"Sup. Univ. incompleta (270)",4,3,,1,2,,,,,,1,5
"De 15 a 19 años (272)",1,1,,1,,,,,,,,1
"De 20 a 24 años (273)",1,,,,,,,,,,1,
"De 50 y más años (279)",2,2,,,2,,,,,,,4
"Sup. Univ. completa (280)",16,15,,4,6,3,2,,,,1,33
"De 25 a 29 años (284)",2,1,,,1,,,,,,1,2
"De 30 a 34 años (285)",4,4,,2,2,,,,,,,6
"De 35 a 39 años (286)",1,1,,,1,,,,,,,2
"De 40 a 44 años (287)",3,3,,1,1,1,,,,,,6
"De 45 a 49 años (288)",3,3,,1,,1,1,,,,,8
"De 50 y más años (289)",3,3,,,1,1,1,,,,,9
