"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (025)",3,3,,,,1,2,,,,,12
"De 35 a 39 años (026)",5,5,,,,,4,,1,,,26
"Primaria (030)",5413,5293,14,476,769,909,1609,987,427,102,120,22864
"De 12 a 14 años (031)",12,,,,,,,,,,12,
"De 15 a 19 años (032)",87,76,1,59,15,1,,,,,11,92
"De 20 a 24 años (033)",355,324,1,137,131,45,9,1,,,31,576
"De 25 a 29 años (034)",556,535,2,87,179,166,95,5,1,,21,1387
"De 30 a 34 años (035)",741,728,,35,156,230,238,60,8,1,13,2527
"De 35 a 39 años (036)",817,813,2,33,92,173,351,136,24,2,4,3360
"De 40 a 44 años (037)",786,777,,23,51,97,320,210,62,14,9,3843
"De 45 a 49 años (038)",700,696,3,29,52,76,230,194,92,20,4,3622
"De 50 y más años (039)",1359,1344,5,73,93,121,366,381,240,65,15,7457
"Secundaria (040)",3450,3191,7,957,851,558,594,163,48,13,259,8476
"De 12 a 14 años (041)",10,3,,3,,,,,,,7,3
"De 15 a 19 años (042)",196,166,,148,17,1,,,,,30,185
"De 20 a 24 años (043)",697,584,2,417,142,19,4,,,,113,775
"De 25 a 29 años (044)",668,610,,221,271,88,29,1,,,58,1151
"De 30 a 34 años (045)",527,509,2,74,204,132,88,7,2,,18,1312
"De 35 a 39 años (046)",499,488,2,47,100,149,159,28,3,,11,1585
"De 40 a 44 años (047)",355,348,,18,54,82,139,44,10,1,7,1344
"De 45 a 49 años (048)",235,231,1,9,34,48,94,34,11,,4,941
"De 50 y más años (049)",263,252,,20,29,39,81,49,22,12,11,1180
"Sup. no Univ. incompleta (050)",325,239,2,118,60,30,20,6,3,,86,475
"De 15 a 19 años (052)",4,3,1,2,,,,,,,1,2
"De 20 a 24 años (053)",107,52,1,47,4,,,,,,55,55
"De 25 a 29 años (054)",71,54,,34,16,4,,,,,17,78
"De 30 a 34 años (055)",45,37,,14,16,3,4,,,,8,72
"De 35 a 39 años (056)",32,31,,12,9,8,2,,,,1,63
"De 40 a 44 años (057)",33,30,,6,6,9,7,2,,,3,87
"De 45 a 49 años (058)",20,19,,1,6,5,4,2,1,,1,66
"De 50 y más años (059)",13,13,,2,3,1,3,2,2,,,52
"Sup. no Univ. completa (060)",363,268,,119,86,44,15,3,1,,95,512
"De 20 a 24 años (063)",71,24,,23,1,,,,,,47,25
"De 25 a 29 años (064)",114,78,,57,18,3,,,,,36,102
"De 30 a 34 años (065)",57,56,,23,23,10,,,,,1,99
"De 35 a 39 años (066)",55,50,,12,23,14,1,,,,5,104
"De 40 a 44 años (067)",24,21,,2,9,7,3,,,,3,53
"De 45 a 49 años (068)",20,20,,,10,6,4,,,,,55
"De 50 y más años (069)",22,19,,2,2,4,7,3,1,,3,74
"Sup. Univ. incompleta (070)",186,120,,37,34,24,21,3,1,,66,294
"De 15 a 19 años (072)",6,5,,5,,,,,,,1,5
"De 20 a 24 años (073)",49,7,,5,2,,,,,,42,9
"De 25 a 29 años (074)",35,20,,11,6,2,1,,,,15,33
"De 30 a 34 años (075)",22,17,,5,6,5,,1,,,5,38
"De 35 a 39 años (076)",25,25,,6,11,4,3,1,,,,58
"De 40 a 44 años (077)",18,16,,2,3,6,5,,,,2,47
"De 45 a 49 años (078)",12,12,,1,3,3,5,,,,,38
"De 50 y más años (079)",19,18,,2,3,4,7,1,1,,1,66
"Sup. Univ. completa (080)",253,189,1,67,65,36,10,8,2,,64,415
"De 20 a 24 años (083)",20,6,,6,,,,,,,14,6
"De 25 a 29 años (084)",49,23,1,16,6,,,,,,26,28
"De 30 a 34 años (085)",42,33,,15,14,4,,,,,9,55
"De 35 a 39 años (086)",43,40,,12,18,9,1,,,,3,80
"De 40 a 44 años (087)",33,27,,7,12,7,,1,,,6,58
"De 45 a 49 años (088)",32,30,,6,8,10,4,1,1,,2,85
"De 50 y más años (089)",34,30,,5,7,6,5,6,1,,4,103
,,,,,,,,,,,,
"URBANA (100)",5282,4924,17,879,930,828,1192,703,298,77,358,18341
"De 12 a 14 años (101)",5,2,,2,,,,,,,3,2
"De 15 a 19 años (102)",106,87,1,76,8,2,,,,,19,98
"De 20 a 24 años (103)",498,353,2,239,88,18,5,1,,,145,496
"De 25 a 29 años (104)",626,546,1,215,205,84,39,1,1,,80,1054
"De 30 a 34 años (105)",625,594,1,105,195,169,105,17,2,,31,1574
"De 35 a 39 años (106)",674,663,3,76,142,173,201,59,7,2,11,2218
"De 40 a 44 años (107)",573,549,,40,77,105,192,111,21,3,24,2260
"De 45 a 49 años (108)",466,460,3,17,61,80,151,96,44,8,6,2123
"De 50 y más años (109)",1709,1670,6,109,154,197,499,418,223,64,39,8516
"Sin nivel (110)",1140,1114,6,84,107,134,336,286,120,41,26,5512
"De 15 a 19 años (112)",3,3,,3,,,,,,,,3
"De 20 a 24 años (113)",9,9,,4,4,,1,,,,,17
"De 25 a 29 años (114)",22,21,,4,7,4,6,,,,1,55
"De 30 a 34 años (115)",32,30,,7,6,7,8,2,,,2,88
"De 35 a 39 años (116)",63,62,1,6,10,8,25,11,1,,1,244
"De 40 a 44 años (117)",61,59,,3,2,9,17,23,5,,2,301
"De 45 a 49 años (118)",66,65,,3,3,9,15,21,9,5,1,372
"De 50 y más años (119)",884,865,5,54,75,97,264,229,105,36,19,4432
"Educacion Inicial (120)",6,6,,1,1,1,3,,,,,19
"De 20 a 24 años (123)",1,1,,1,,,,,,,,1
"De 25 a 29 años (124)",2,2,,,1,1,,,,,,5
"De 30 a 34 años (125)",1,1,,,,,1,,,,,4
"De 35 a 39 años (126)",2,2,,,,,2,,,,,9
"Primaria (130)",1728,1690,6,132,236,293,521,323,152,27,38,7438
"De 12 a 14 años (131)",1,,,,,,,,,,1,
"De 15 a 19 años (132)",21,17,,14,2,1,,,,,4,21
"De 20 a 24 años (133)",86,79,1,28,35,10,4,1,,,7,150
"De 25 a 29 años (134)",124,121,,20,39,39,21,1,1,,3,318
"De 30 a 34 años (135)",205,201,,10,45,72,60,13,1,,4,663
"De 35 a 39 años (136)",222,219,1,9,23,52,93,35,4,2,3,902
"De 40 a 44 años (137)",236,230,,11,18,34,89,63,13,2,6,1072
"De 45 a 49 años (138)",218,216,3,5,19,26,78,55,27,3,2,1079
"De 50 y más años (139)",615,607,1,35,55,59,176,155,106,20,8,3233
"Secundaria (140)",1636,1542,3,425,419,300,284,82,20,9,94,4172
"De 12 a 14 años (141)",4,2,,2,,,,,,,2,2
"De 15 a 19 años (142)",74,61,,54,6,1,,,,,13,69
"De 20 a 24 años (143)",253,214,1,158,47,8,,,,,39,276
"De 25 a 29 años (144)",305,288,,113,129,35,11,,,,17,521
"De 30 a 34 años (145)",270,263,1,43,109,74,33,2,1,,7,643
"De 35 a 39 años (146)",262,259,1,27,59,84,74,12,2,,3,806
"De 40 a 44 años (147)",192,189,,11,32,43,76,23,3,1,3,712
"De 45 a 49 años (148)",123,120,,5,19,26,47,17,6,,3,487
"De 50 y más años (149)",153,146,,12,18,29,43,28,8,8,7,656
"Sup. no Univ. incompleta (150)",206,159,1,83,35,19,14,5,2,,47,317
"De 15 a 19 años (152)",3,2,1,1,,,,,,,1,1
"De 20 a 24 años (153)",61,33,,32,1,,,,,,28,34
"De 25 a 29 años (154)",37,30,,20,7,3,,,,,7,43
"De 30 a 34 años (155)",32,25,,12,9,1,3,,,,7,46
"De 35 a 39 años (156)",26,25,,10,7,6,2,,,,1,51
"De 40 a 44 años (157)",24,21,,5,5,4,6,1,,,3,58
"De 45 a 49 años (158)",14,14,,1,4,4,2,2,1,,,50
"De 50 y más años (159)",9,9,,2,2,1,1,2,1,,,34
"Sup. no Univ. completa (160)",249,189,,79,61,38,10,,1,,60,365
"De 20 a 24 años (163)",46,11,,11,,,,,,,35,11
"De 25 a 29 años (164)",75,56,,40,15,1,,,,,19,73
"De 30 a 34 años (165)",38,37,,16,12,9,,,,,1,67
"De 35 a 39 años (166)",40,39,,8,18,12,1,,,,1,84
"De 40 a 44 años (167)",22,19,,2,8,7,2,,,,3,47
"De 45 a 49 años (168)",15,15,,,6,6,3,,,,,43
"De 50 y más años (169)",13,12,,2,2,3,4,,1,,1,40
"Sup. Univ. incompleta (170)",134,87,,24,24,19,17,2,1,,47,223
"De 15 a 19 años (172)",5,4,,4,,,,,,,1,4
"De 20 a 24 años (173)",30,3,,2,1,,,,,,27,4
"De 25 a 29 años (174)",25,12,,7,3,1,1,,,,13,20
"De 30 a 34 años (175)",14,11,,3,4,4,,,,,3,23
"De 35 a 39 años (176)",23,23,,5,11,3,3,1,,,,54
"De 40 a 44 años (177)",12,10,,1,2,5,2,,,,2,28
"De 45 a 49 años (178)",10,10,,1,3,2,4,,,,,31
"De 50 y más años (179)",15,14,,1,,4,7,1,1,,1,59
"Sup. Univ. completa (180)",183,137,1,51,47,24,7,5,2,,46,295
"De 20 a 24 años (183)",12,3,,3,,,,,,,9,3
"De 25 a 29 años (184)",36,16,1,11,4,,,,,,20,19
"De 30 a 34 años (185)",33,26,,14,10,2,,,,,7,40
"De 35 a 39 años (186)",36,34,,11,14,8,1,,,,2,68
"De 40 a 44 años (187)",26,21,,7,10,3,,1,,,5,42
"De 45 a 49 años (188)",20,20,,2,7,7,2,1,1,,,61
"De 50 y más años (189)",20,17,,3,2,4,4,3,1,,3,62
,,,,,,,,,,,,
"RURAL (200)",9244,8823,30,1167,1330,1273,2375,1683,766,199,421,37501
"De 12 a 14 años (201)",17,1,,1,,,,,,,16,1
"De 15 a 19 años (202)",198,171,1,143,25,2,,,,,27,199
"De 20 a 24 años (203)",854,693,3,414,207,52,16,1,,,161,1057
"De 25 a 29 años (204)",961,863,2,219,315,201,114,10,2,,98,2012
"De 30 a 34 años (205)",969,938,1,79,249,245,283,70,10,1,31,3076
"De 35 a 39 años (206)",1056,1037,2,64,138,224,407,164,37,1,19,4155
"De 40 a 44 años (207)",1003,991,,32,79,142,372,265,82,19,12,4845
"De 45 a 49 años (208)",917,908,3,42,78,105,270,266,109,35,9,4707
"De 50 y más años (209)",3269,3221,18,173,239,302,913,907,526,143,48,17449
"Sin nivel (210)",3380,3318,17,186,286,362,956,930,461,120,62,17241
"De 15 a 19 años (212)",8,5,,2,1,2,,,,,3,10
"De 20 a 24 años (213)",39,36,1,12,10,5,7,1,,,3,83
"De 25 a 29 años (214)",69,65,,4,16,16,22,5,2,,4,224
"De 30 a 34 años (215)",125,119,,11,19,22,48,17,2,,6,447
"De 35 a 39 años (216)",191,186,,12,17,32,62,47,15,1,5,853
"De 40 a 44 años (217)",266,262,,11,19,30,73,96,26,7,4,1372
"De 45 a 49 años (218)",298,295,2,10,23,28,65,110,39,18,3,1651
"De 50 y más años (219)",2384,2350,14,124,181,227,679,654,377,94,34,12601
"Educacion Inicial (220)",10,9,,1,1,3,3,,1,,1,34
"De 20 a 24 años (223)",4,3,,1,1,1,,,,,1,6
"De 25 a 29 años (224)",1,1,,,,1,,,,,,3
"De 30 a 34 años (225)",2,2,,,,1,1,,,,,8
"De 35 a 39 años (226)",3,3,,,,,2,,1,,,17
"Primaria (230)",3685,3603,8,344,533,616,1088,664,275,75,82,15426
"De 12 a 14 años (231)",11,,,,,,,,,,11,
"De 15 a 19 años (232)",66,59,1,45,13,,,,,,7,71
"De 20 a 24 años (233)",269,245,,109,96,35,5,,,,24,426
"De 25 a 29 años (234)",432,414,2,67,140,127,74,4,,,18,1069
"De 30 a 34 años (235)",536,527,,25,111,158,178,47,7,1,9,1864
"De 35 a 39 años (236)",595,594,1,24,69,121,258,101,20,,1,2458
"De 40 a 44 años (237)",550,547,,12,33,63,231,147,49,12,3,2771
"De 45 a 49 años (238)",482,480,,24,33,50,152,139,65,17,2,2543
"De 50 y más años (239)",744,737,4,38,38,62,190,226,134,45,7,4224
"Secundaria (240)",1814,1649,4,532,432,258,310,81,28,4,165,4304
"De 12 a 14 años (241)",6,1,,1,,,,,,,5,1
"De 15 a 19 años (242)",122,105,,94,11,,,,,,17,116
"De 20 a 24 años (243)",444,370,1,259,95,11,4,,,,74,499
"De 25 a 29 años (244)",363,322,,108,142,53,18,1,,,41,630
"De 30 a 34 años (245)",257,246,1,31,95,58,55,5,1,,11,669
"De 35 a 39 años (246)",237,229,1,20,41,65,85,16,1,,8,779
"De 40 a 44 años (247)",163,159,,7,22,39,63,21,7,,4,632
"De 45 a 49 años (248)",112,111,1,4,15,22,47,17,5,,1,454
"De 50 y más años (249)",110,106,,8,11,10,38,21,14,4,4,524
"Sup. no Univ. incompleta (250)",119,80,1,35,25,11,6,1,1,,39,158
"De 15 a 19 años (252)",1,1,,1,,,,,,,,1
"De 20 a 24 años (253)",46,19,1,15,3,,,,,,27,21
"De 25 a 29 años (254)",34,24,,14,9,1,,,,,10,35
"De 30 a 34 años (255)",13,12,,2,7,2,1,,,,1,26
"De 35 a 39 años (256)",6,6,,2,2,2,,,,,,12
"De 40 a 44 años (257)",9,9,,1,1,5,1,1,,,,29
"De 45 a 49 años (258)",6,5,,,2,1,2,,,,1,16
"De 50 y más años (259)",4,4,,,1,,2,,1,,,18
"Sup. no Univ. completa (260)",114,79,,40,25,6,5,3,,,35,147
"De 20 a 24 años (263)",25,13,,12,1,,,,,,12,14
"De 25 a 29 años (264)",39,22,,17,3,2,,,,,17,29
"De 30 a 34 años (265)",19,19,,7,11,1,,,,,,32
"De 35 a 39 años (266)",15,11,,4,5,2,,,,,4,20
"De 40 a 44 años (267)",2,2,,,1,,1,,,,,6
"De 45 a 49 años (268)",5,5,,,4,,1,,,,,12
"De 50 y más años (269)",9,7,,,,1,3,3,,,2,34
"Sup. Univ. incompleta (270)",52,33,,13,10,5,4,1,,,19,71
"De 15 a 19 años (272)",1,1,,1,,,,,,,,1
"De 20 a 24 años (273)",19,4,,3,1,,,,,,15,5
"De 25 a 29 años (274)",10,8,,4,3,1,,,,,2,13
"De 30 a 34 años (275)",8,6,,2,2,1,,1,,,2,15
"De 35 a 39 años (276)",2,2,,1,,1,,,,,,4
"De 40 a 44 años (277)",6,6,,1,1,1,3,,,,,19
"De 45 a 49 años (278)",2,2,,,,1,1,,,,,7
"De 50 y más años (279)",4,4,,1,3,,,,,,,7
"Sup. Univ. completa (280)",70,52,,16,18,12,3,3,,,18,120
"De 20 a 24 años (283)",8,3,,3,,,,,,,5,3
"De 25 a 29 años (284)",13,7,,5,2,,,,,,6,9
"De 30 a 34 años (285)",9,7,,1,4,2,,,,,2,15
"De 35 a 39 años (286)",7,6,,1,4,1,,,,,1,12
"De 40 a 44 años (287)",7,6,,,2,4,,,,,1,16
"De 45 a 49 años (288)",12,10,,4,1,3,2,,,,2,24
"De 50 y más años (289)",14,13,,2,5,2,1,3,,,1,41
