"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agric., ganadería, caza y silvicultura (116)",723,,77,326,16,304,,
"Explotación de minas y canteras (118)",8,1,5,2,,,,
"Industrias manufactureras (119)",216,3,29,154,6,24,,
"Suministro de electricidad, gas y agua (120)",4,2,2,,,,,
"Construcción (121)",27,,25,,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",1511,45,,1254,25,187,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",22,6,,13,1,2,,
"Comercio al por mayor (124)",51,1,,41,3,6,,
"Comercio al por menor (125)",1438,38,,1200,21,179,,
"Hoteles y restaurantes (126)",389,54,14,295,9,17,,
"Trans., almac. y comunicaciones (127)",58,28,3,22,2,3,,
"Intermediación financiera (128)",5,3,,2,,,,
"Activid.inmobil., empres. y alquileres (129)",60,40,3,15,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",215,181,34,,,,,
"Enseñanza (131)",422,406,,15,,1,,
"Servicios sociales y de salud (132)",152,144,,8,,,,
"Otras activ. serv.comun.soc y personales (133)",140,28,3,105,,4,,
"Hogares privados con servicio doméstico (134)",120,,,,,,120,
"Actividad economica no especificada (136)",173,30,20,89,2,32,,
"Desocupado (137)",336,,,,,,,336
,,,,,,,,
"RURAL (138)",14666,553,2193,6460,164,4607,66,623
"Agric., ganadería, caza y silvicultura (139)",11836,12,1444,5818,147,4415,,
"Pesca (140)",7,,,3,2,2,,
"Explotación de minas y canteras (141)",427,106,318,2,,1,,
"Industrias manufactureras (142)",301,9,113,98,2,79,,
"Suministro de electricidad, gas y agua (143)",13,2,11,,,,,
"Construcción (144)",288,5,187,66,,30,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",245,24,16,186,5,14,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",30,7,13,9,1,,,
"Comercio al por mayor (147)",11,1,,10,,,,
"Comercio al por menor (148)",204,16,3,167,4,14,,
"Hoteles y restaurantes (149)",59,21,13,19,,6,,
"Trans., almac. y comunicaciones (150)",130,26,30,72,1,1,,
"Intermediación financiera (151)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (152)",78,57,7,10,3,1,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",85,65,20,,,,,
"Enseñanza (154)",164,150,,12,,2,,
"Servicios sociales y de salud (155)",51,43,,5,1,2,,
"Otras activ. serv.comun.soc y personales (156)",28,10,3,13,1,1,,
"Hogares privados con servicio doméstico (157)",66,,,,,,66,
"Actividad economica no especificada (159)",264,22,31,156,2,53,,
"Desocupado (160)",623,,,,,,,623
"Hombres (161)",8720,439,1453,4656,111,1568,15,478
"Agric., ganadería, caza y silvicultura (162)",6558,12,741,4249,103,1453,,
"Pesca (163)",5,,,2,2,1,,
"Explotación de minas y canteras (164)",415,99,313,2,,1,,
"Industrias manufactureras (165)",239,9,97,73,2,58,,
"Suministro de electricidad, gas y agua (166)",13,2,11,,,,,
"Construcción (167)",283,4,186,65,,28,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",136,15,16,100,1,4,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",29,6,13,9,1,,,
"Comercio al por mayor (170)",6,,,6,,,,
"Comercio al por menor (171)",101,9,3,85,,4,,
"Hoteles y restaurantes (172)",25,14,7,2,,2,,
"Trans., almac. y comunicaciones (173)",125,24,28,71,1,1,,
"Intermediación financiera (174)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (175)",69,52,7,8,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",75,56,19,,,,,
"Enseñanza (177)",119,108,,9,,2,,
"Servicios sociales y de salud (178)",24,20,,3,,1,,
"Otras activ. serv.comun.soc y personales (179)",21,9,3,8,,1,,
"Hogares privados con servicio doméstico (180)",15,,,,,,15,
"Actividad economica no especificada (182)",119,14,25,64,1,15,,
"Desocupado (183)",478,,,,,,,478
"Mujeres (184)",5946,114,740,1804,53,3039,51,145
"Agric., ganadería, caza y silvicultura (185)",5278,,703,1569,44,2962,,
"Pesca (186)",2,,,1,,1,,
"Explotación de minas y canteras (187)",12,7,5,,,,,
"Industrias manufactureras (188)",62,,16,25,,21,,
"Construcción (190)",5,1,1,1,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",109,9,,86,4,10,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,1,,,,,,
"Comercio al por mayor (193)",5,1,,4,,,,
"Comercio al por menor (194)",103,7,,82,4,10,,
"Hoteles y restaurantes (195)",34,7,6,17,,4,,
"Trans., almac. y comunicaciones (196)",5,2,2,1,,,,
"Activid.inmobil., empres. y alquileres (198)",9,5,,2,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",10,9,1,,,,,
"Enseñanza (200)",45,42,,3,,,,
"Servicios sociales y de salud (201)",27,23,,2,1,1,,
"Otras activ. serv.comun.soc y personales (202)",7,1,,5,1,,,
"Hogares privados con servicio doméstico (203)",51,,,,,,51,
"Actividad economica no especificada (205)",145,8,6,92,1,38,,
"Desocupado (206)",145,,,,,,,145
