"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 30 a 34 años (039)",22334,10699,11635,20254,9644,10610,2080,1055,1025
"30 años (040)",5067,2454,2613,4561,2202,2359,506,252,254
"31 años (041)",4003,1911,2092,3669,1733,1936,334,178,156
"32 años (042)",4766,2330,2436,4329,2118,2211,437,212,225
"33 años (043)",4511,2115,2396,4075,1892,2183,436,223,213
"34 años (044)",3987,1889,2098,3620,1699,1921,367,190,177
"De 35 a 39 años (045)",19596,9396,10200,17734,8439,9295,1862,957,905
"35 años (046)",3993,1889,2104,3572,1658,1914,421,231,190
"36 años (047)",3599,1771,1828,3263,1601,1662,336,170,166
"37 años (048)",4420,2097,2323,3982,1887,2095,438,210,228
"38 años (049)",3902,1896,2006,3567,1734,1833,335,162,173
"39 años (050)",3682,1743,1939,3350,1559,1791,332,184,148
"De 40 a 44 años (051)",17438,8628,8810,15870,7791,8079,1568,837,731
"40 años (052)",4153,2063,2090,3742,1839,1903,411,224,187
"41 años (053)",2933,1464,1469,2667,1320,1347,266,144,122
"42 años (054)",3895,1954,1941,3550,1773,1777,345,181,164
"43 años (055)",3289,1582,1707,3030,1452,1578,259,130,129
"44 años (056)",3168,1565,1603,2881,1407,1474,287,158,129
"De 45 a 49 años (057)",15043,7428,7615,13700,6702,6998,1343,726,617
"45 años (058)",3127,1516,1611,2827,1349,1478,300,167,133
"46 años (059)",2823,1418,1405,2586,1285,1301,237,133,104
"47 años (060)",3346,1659,1687,3049,1514,1535,297,145,152
"48 años (061)",3012,1493,1519,2720,1330,1390,292,163,129
"49 años (062)",2735,1342,1393,2518,1224,1294,217,118,99
"De 50 a 54 años (063)",12320,6087,6233,11199,5514,5685,1121,573,548
"50 años (064)",2938,1465,1473,2661,1323,1338,277,142,135
"51 años (065)",2096,1004,1092,1912,903,1009,184,101,83
"52 años (066)",2761,1372,1389,2510,1253,1257,251,119,132
"53 años (067)",2342,1176,1166,2133,1065,1068,209,111,98
"54 años (068)",2183,1070,1113,1983,970,1013,200,100,100
"De 55 a 59 años (069)",8818,4522,4296,7997,4043,3954,821,479,342
"55 años (070)",1946,1002,944,1762,881,881,184,121,63
"56 años (071)",1786,946,840,1598,829,769,188,117,71
"57 años (072)",2010,1015,995,1829,904,925,181,111,70
"58 años (073)",1680,854,826,1534,786,748,146,68,78
"59 años (074)",1396,705,691,1274,643,631,122,62,60
"De 60 a 64 años (075)",7263,3626,3637,6507,3221,3286,756,405,351
"60 años (076)",1860,924,936,1647,817,830,213,107,106
"61 años (077)",1077,543,534,983,489,494,94,54,40
"62 años (078)",1544,760,784,1384,673,711,160,87,73
"63 años (079)",1458,734,724,1297,644,653,161,90,71
"64 años (080)",1324,665,659,1196,598,598,128,67,61
"De 65 y más años (081)",18128,8923,9205,16116,7779,8337,2012,1144,868
"65 años (082)",1558,773,785,1367,668,699,191,105,86
"66 años (083)",1144,563,581,1013,497,516,131,66,65
"67 años (084)",1214,607,607,1099,544,555,115,63,52
"68 años (085)",972,478,494,845,408,437,127,70,57
"69 años (086)",800,378,422,713,328,385,87,50,37
"70 años (087)",1154,584,570,994,486,508,160,98,62
"71 años (088)",679,360,319,609,320,289,70,40,30
"72 años (089)",1019,515,504,913,447,466,106,68,38
"73 años (090)",922,475,447,818,418,400,104,57,47
"74 años (091)",899,455,444,809,404,405,90,51,39
"75 años (092)",1045,494,551,923,428,495,122,66,56
"76 años (093)",714,355,359,653,326,327,61,29,32
"77 años (094)",723,350,373,647,305,342,76,45,31
"78 años (095)",739,345,394,653,294,359,86,51,35
"79 años (096)",526,285,241,473,250,223,53,35,18
"80 años (097)",668,317,351,582,266,316,86,51,35
"81 años (098)",314,168,146,287,152,135,27,16,11
"82 años (099)",400,213,187,352,183,169,48,30,18
"83 años (100)",316,161,155,288,144,144,28,17,11
"84 años (101)",351,164,187,311,143,168,40,21,19
"85 años (102)",331,139,192,303,122,181,28,17,11
"86 años (103)",281,133,148,255,116,139,26,17,9
"87 años (104)",304,146,158,279,131,148,25,15,10
"88 años (105)",197,90,107,176,78,98,21,12,9
"89 años (106)",153,71,82,138,62,76,15,9,6
"90 años (107)",150,57,93,141,52,89,9,5,4
"91 años (108)",81,38,43,72,32,40,9,6,3
"92 años (109)",100,42,58,83,35,48,17,7,10
"93 años (110)",76,37,39,68,33,35,8,4,4
"94 años (111)",57,26,31,50,21,29,7,5,2
"95 años (112)",64,21,43,51,15,36,13,6,7
"96 años (113)",50,26,24,42,22,20,8,4,4
"97 años (114)",43,16,27,38,14,24,5,2,3
"98 y más años (115)",84,41,43,71,35,36,13,6,7
