"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 25 a 29 años (064)",14,,,,,1,7,6
"De 30 a 34 años (065)",10,,,,,2,3,5
"De 35 a 39 años (066)",11,,,,1,5,5,
"De 40 a 44 años (067)",5,,,,,3,2,
"De 45 a 49 años (068)",5,,,,1,3,,1
"De 50 y más años (069)",5,,,2,,1,,2
"Sup. Univ. incompleta (070)",23,,,,2,3,9,9
"De 15 a 19 años (072)",1,,,,,,1,
"De 20 a 24 años (073)",4,,,,,,,4
"De 25 a 29 años (074)",3,,,,,,2,1
"De 30 a 34 años (075)",4,,,,,,3,1
"De 35 a 39 años (076)",5,,,,,2,2,1
"De 40 a 44 años (077)",2,,,,,1,1,
"De 45 a 49 años (078)",2,,,,2,,,
"De 50 y más años (079)",2,,,,,,,2
"Sup. Univ. completa (080)",73,,,3,2,15,24,29
"De 20 a 24 años (083)",2,,,,,,,2
"De 25 a 29 años (084)",12,,,,,,4,8
"De 30 a 34 años (085)",18,,,,,2,7,9
"De 35 a 39 años (086)",17,,,,,2,8,7
"De 40 a 44 años (087)",16,,,,,10,4,2
"De 45 a 49 años (088)",2,,,,,1,,1
"De 50 y más años (089)",6,,,3,2,,1,
,,,,,,,,
"URBANA (100)",1657,15,54,138,245,351,428,426
"De 15 a 19 años (102)",33,,,,,,22,11
"De 20 a 24 años (103)",142,,,,,2,79,61
"De 25 a 29 años (104)",171,,,,,10,106,55
"De 30 a 34 años (105)",203,,,,,51,95,57
"De 35 a 39 años (106)",182,,,,4,81,70,27
"De 40 a 44 años (107)",172,,,,25,81,38,28
"De 45 a 49 años (108)",140,,,1,46,59,14,20
"De 50 y más años (109)",614,15,54,137,170,67,4,167
"Sin nivel (110)",335,10,31,59,79,45,12,99
"De 20 a 24 años (113)",1,,,,,,,1
"De 30 a 34 años (115)",7,,,,,,5,2
"De 35 a 39 años (116)",6,,,,,5,1,
"De 40 a 44 años (117)",21,,,,1,9,4,7
"De 45 a 49 años (118)",18,,,,7,8,2,1
"De 50 y más años (119)",282,10,31,59,71,23,,88
"Primaria (130)",651,5,22,68,136,174,106,140
"De 15 a 19 años (132)",4,,,,,,2,2
"De 20 a 24 años (133)",15,,,,,1,7,7
"De 25 a 29 años (134)",32,,,,,5,16,11
"De 30 a 34 años (135)",66,,,,,20,29,17
"De 35 a 39 años (136)",78,,,,3,36,28,11
"De 40 a 44 años (137)",80,,,,15,36,16,13
"De 45 a 49 años (138)",94,,,1,29,39,8,17
"De 50 y más años (139)",282,5,22,67,89,37,,62
"Secundaria (140)",500,,1,6,24,98,250,121
"De 15 a 19 años (142)",28,,,,,,19,9
"De 20 a 24 años (143)",106,,,,,1,67,38
"De 25 a 29 años (144)",100,,,,,3,71,26
"De 30 a 34 años (145)",95,,,,,27,46,22
"De 35 a 39 años (146)",68,,,,,31,29,8
"De 40 a 44 años (147)",47,,,,8,22,11,6
"De 45 a 49 años (148)",19,,,,7,8,4,
"De 50 y más años (149)",37,,1,6,9,6,3,12
"Sup. no Univ. incompleta (150)",30,,,,1,4,14,11
"De 20 a 24 años (153)",6,,,,,,2,4
"De 25 a 29 años (154)",13,,,,,1,8,4
"De 30 a 34 años (155)",6,,,,,,4,2
"De 35 a 39 años (156)",2,,,,,2,,
"De 40 a 44 años (157)",2,,,,1,1,,
"De 50 y más años (159)",1,,,,,,,1
"Sup. no Univ. completa (160)",55,,,2,2,13,19,19
"De 20 a 24 años (163)",8,,,,,,3,5
"De 25 a 29 años (164)",13,,,,,1,6,6
"De 30 a 34 años (165)",10,,,,,2,3,5
"De 35 a 39 años (166)",10,,,,1,4,5,
"De 40 a 44 años (167)",4,,,,,2,2,
"De 45 a 49 años (168)",5,,,,1,3,,1
"De 50 y más años (169)",5,,,2,,1,,2
"Sup. Univ. incompleta (170)",21,,,,2,3,7,9
"De 15 a 19 años (172)",1,,,,,,1,
"De 20 a 24 años (173)",4,,,,,,,4
"De 25 a 29 años (174)",3,,,,,,2,1
"De 30 a 34 años (175)",4,,,,,,3,1
"De 35 a 39 años (176)",3,,,,,2,,1
"De 40 a 44 años (177)",2,,,,,1,1,
"De 45 a 49 años (178)",2,,,,2,,,
"De 50 y más años (179)",2,,,,,,,2
"Sup. Univ. completa (180)",65,,,3,1,14,20,27
"De 20 a 24 años (183)",2,,,,,,,2
"De 25 a 29 años (184)",10,,,,,,3,7
"De 30 a 34 años (185)",15,,,,,2,5,8
"De 35 a 39 años (186)",15,,,,,1,7,7
"De 40 a 44 años (187)",16,,,,,10,4,2
"De 45 a 49 años (188)",2,,,,,1,,1
"De 50 y más años (189)",5,,,3,1,,1,
,,,,,,,,
"RURAL (200)",786,6,18,57,102,188,238,177
"De 12 a 14 años (201)",2,,,,,,,2
"De 15 a 19 años (202)",20,,,,,,15,5
"De 20 a 24 años (203)",63,,,,,1,36,26
"De 25 a 29 años (204)",92,,,,,8,55,29
"De 30 a 34 años (205)",105,,,,,21,61,23
"De 35 a 39 años (206)",93,,,,1,40,36,16
"De 40 a 44 años (207)",79,,,,5,44,22,8
"De 45 a 49 años (208)",79,,,,23,36,11,9
"De 50 y más años (209)",253,6,18,57,73,38,2,59
"Sin nivel (210)",207,5,13,41,41,37,16,54
"De 30 a 34 años (215)",8,,,,,2,4,2
"De 35 a 39 años (216)",8,,,,,4,2,2
"De 40 a 44 años (217)",15,,,,,9,5,1
"De 45 a 49 años (218)",16,,,,4,6,4,2
"De 50 y más años (219)",160,5,13,41,37,16,1,47
"Educacion Inicial (220)",2,,,,,,2,
"De 30 a 34 años (225)",1,,,,,,1,
"De 35 a 39 años (226)",1,,,,,,1,
"Primaria (230)",341,1,4,15,51,117,94,59
"De 12 a 14 años (231)",2,,,,,,,2
"De 15 a 19 años (232)",5,,,,,,3,2
"De 20 a 24 años (233)",12,,,,,,8,4
"De 25 a 29 años (234)",29,,,,,3,16,10
"De 30 a 34 años (235)",53,,,,,14,30,9
"De 35 a 39 años (236)",52,,,,1,26,15,10
"De 40 a 44 años (237)",51,,,,4,27,14,6
"De 45 a 49 años (238)",51,,,,14,26,7,4
"De 50 y más años (239)",86,1,4,15,32,21,1,12
"Secundaria (240)",209,,1,1,9,30,111,57
"De 15 a 19 años (242)",13,,,,,,10,3
"De 20 a 24 años (243)",47,,,,,1,26,20
"De 25 a 29 años (244)",52,,,,,4,33,15
"De 30 a 34 años (245)",40,,,,,5,24,11
"De 35 a 39 años (246)",27,,,,,8,15,4
"De 40 a 44 años (247)",12,,,,1,7,3,1
"De 45 a 49 años (248)",12,,,,5,4,,3
"De 50 y más años (249)",6,,1,1,3,1,,
"Sup. no Univ. incompleta (250)",13,,,,,1,7,5
"De 15 a 19 años (252)",2,,,,,,2,
"De 20 a 24 años (253)",3,,,,,,1,2
"De 25 a 29 años (254)",8,,,,,1,4,3
"Sup. no Univ. completa (260)",4,,,,,2,2,
"De 20 a 24 años (263)",1,,,,,,1,
"De 25 a 29 años (264)",1,,,,,,1,
"De 35 a 39 años (266)",1,,,,,1,,
"De 40 a 44 años (267)",1,,,,,1,,
"Sup. Univ. incompleta (270)",2,,,,,,2,
"De 35 a 39 años (276)",2,,,,,,2,
"Sup. Univ. completa (280)",8,,,,1,1,4,2
"De 25 a 29 años (284)",2,,,,,,1,1
"De 30 a 34 años (285)",3,,,,,,2,1
"De 35 a 39 años (286)",2,,,,,1,1,
"De 50 y más años (289)",1,,,,1,,,
