"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",2364,8357,8054,195,96.4,2.3,
"De 40 a 44 años (037)",2060,9090,8635,84,95,0.9,
"De 45 a 49 años (038)",1927,9734,9146,15,94,0.2,
"De 50 y más años (039)",6659,45825,40422,,88.2,,
"Viudo(a) (040)",3893,23701,19776,11,83.4,,
"De 12 a 14 años (041)",2,2,2,,100,,
"De 15 a 19 años (042)",5,11,11,,100,,
"De 20 a 24 años (043)",19,37,37,1,100,2.7,
"De 25 a 29 años (044)",41,96,91,3,94.8,3.1,
"De 30 a 34 años (045)",69,207,191,3,92.3,1.4,
"De 35 a 39 años (046)",120,403,389,3,96.5,0.7,
"De 40 a 44 años (047)",155,555,524,1,94.4,0.2,
"De 45 a 49 años (048)",188,928,862,,92.9,,
"De 50 y más años (049)",3294,21462,17669,,82.3,,
"Divorciado(a) (050)",211,662,618,6,93.4,0.9,
"De 15 a 19 años (052)",1,,,,,,
"De 20 a 24 años (053)",16,19,19,,100,,
"De 25 a 29 años (054)",12,18,18,3,100,16.7,
"De 30 a 34 años (055)",22,41,41,2,100,4.9,
"De 35 a 39 años (056)",19,46,45,1,97.8,2.2,
"De 40 a 44 años (057)",33,106,104,,98.1,,
"De 45 a 49 años (058)",16,63,60,,95.2,,
"De 50 y más años (059)",92,369,331,,89.7,,
"Soltero(a) (060)",20897,3761,3609,102,96,2.7,
"De 12 a 14 años (061)",6049,6,6,,100,,
"De 15 a 19 años (062)",6416,114,107,23,93.9,20.2,
"De 20 a 24 años (063)",2741,367,361,37,98.4,10.1,
"De 25 a 29 años (064)",1543,461,457,18,99.1,3.9,
"De 30 a 34 años (065)",1046,519,509,9,98.1,1.7,
"De 35 a 39 años (066)",819,562,545,10,97,1.8,
"De 40 a 44 años (067)",627,434,415,5,95.6,1.2,
"De 45 a 49 años (068)",490,398,380,,95.5,,
"De 50 y más años (069)",1166,900,829,,92.1,,
,,,,,,,
"URBANA (080)",12959,28987,26985,436,93.1,1.5,
"De 12 a 14 años (081)",1090,4,4,1,100,25,
"De 15 a 19 años (082)",1723,192,192,55,100,28.6,
"De 20 a 24 años (083)",1316,746,731,89,98,11.9,
"De 25 a 29 años (084)",1412,1622,1603,104,98.8,6.4,
"De 30 a 34 años (085)",1269,2206,2176,86,98.6,3.9,
"De 35 a 39 años (086)",1316,3300,3220,74,97.6,2.2,
"De 40 a 44 años (087)",1058,2988,2910,24,97.4,0.8,
"De 45 a 49 años (088)",949,3210,3056,3,95.2,0.1,
"De 50 y más años (089)",2826,14719,13093,,89,,
"Conviviente (090)",2959,7059,6753,257,95.7,3.6,
"De 12 a 14 años (091)",23,3,3,1,100,33.3,
"De 15 a 19 años (092)",217,136,136,44,100,32.4,
"De 20 a 24 años (093)",464,449,440,64,98,14.3,
"De 25 a 29 años (094)",535,785,780,62,99.4,7.9,
"De 30 a 34 años (095)",451,932,922,42,98.9,4.5,
"De 35 a 39 años (096)",412,1154,1128,32,97.7,2.8,
"De 40 a 44 años (097)",275,883,861,10,97.5,1.1,
"De 45 a 49 años (098)",196,704,678,2,96.3,0.3,
"De 50 y más años (099)",386,2013,1805,,89.7,,
"Separado(a) (100)",560,1544,1451,11,94,0.7,
"De 15 a 19 años (102)",14,8,8,4,100,50,
"De 20 a 24 años (103)",31,45,45,1,100,2.2,
"De 25 a 29 años (104)",68,102,98,2,96.1,2,
"De 30 a 34 años (105)",67,112,110,3,98.2,2.7,
"De 35 a 39 años (106)",89,210,206,1,98.1,0.5,
"De 40 a 44 años (107)",65,182,175,,96.2,,
"De 45 a 49 años (108)",56,180,172,,95.6,,
"De 50 y más años (109)",170,705,637,,90.4,,
"Casado(a) (110)",4105,15325,14332,152,93.5,1,
"De 12 a 14 años (111)",1,,,,,,
"De 15 a 19 años (112)",40,27,27,5,100,18.5,
"De 20 a 24 años (113)",155,183,178,21,97.3,11.5,
"De 25 a 29 años (114)",378,596,586,34,98.3,5.7,
"De 30 a 34 años (115)",474,971,957,39,98.6,4,
"De 35 a 39 años (116)",615,1727,1681,39,97.3,2.3,
"De 40 a 44 años (117)",529,1691,1649,13,97.5,0.8,
"De 45 a 49 años (118)",524,2020,1912,1,94.7,,
"De 50 y más años (119)",1389,8110,7342,,90.5,,
"Viudo(a) (120)",695,3873,3296,1,85.1,,
"De 12 a 14 años (121)",1,,,,,,
"De 15 a 19 años (122)",3,8,8,,100,,
"De 20 a 24 años (123)",4,3,3,,100,,
"De 25 a 29 años (124)",4,11,11,,100,,
"De 30 a 34 años (125)",12,34,33,1,97.1,2.9,
"De 35 a 39 años (126)",21,59,59,,100,,
"De 40 a 44 años (127)",29,72,67,,93.1,,
"De 45 a 49 años (128)",38,151,146,,96.7,,
"De 50 y más años (129)",583,3535,2969,,84,,
"Divorciado(a) (130)",67,195,187,1,95.9,0.5,
"De 20 a 24 años (133)",4,5,5,,100,,
"De 25 a 29 años (134)",7,11,11,1,100,9.1,
"De 30 a 34 años (135)",4,7,7,,100,,
"De 35 a 39 años (136)",4,8,8,,100,,
"De 40 a 44 años (137)",11,38,38,,100,,
"De 45 a 49 años (138)",5,17,16,,94.1,,
"De 50 y más años (139)",32,109,102,,93.6,,
"Soltero(a) (140)",4573,991,966,14,97.5,1.4,
"De 12 a 14 años (141)",1065,1,1,,100,,
"De 15 a 19 años (142)",1449,13,13,2,100,15.4,
"De 20 a 24 años (143)",658,61,60,3,98.4,4.9,
"De 25 a 29 años (144)",420,117,117,5,100,4.3,
"De 30 a 34 años (145)",261,150,147,1,98,0.7,
"De 35 a 39 años (146)",175,142,138,2,97.2,1.4,
"De 40 a 44 años (147)",149,122,120,1,98.4,0.8,
"De 45 a 49 años (148)",130,138,132,,95.7,,
"De 50 y más años (149)",266,247,238,,96.4,,
,,,,,,,
"RURAL (160)",48484,141053,127832,2253,90.6,1.6,
"De 12 a 14 años (161)",5059,20,20,2,100,10,
"De 15 a 19 años (162)",6266,969,946,247,97.6,25.5,
"De 20 a 24 años (163)",5312,4604,4500,564,97.7,12.3,
"De 25 a 29 años (164)",4754,7872,7702,518,97.8,6.6,
"De 30 a 34 años (165)",4335,10544,10204,422,96.8,4,
"De 35 a 39 años (166)",4303,13801,13244,313,96,2.3,
"De 40 a 44 años (167)",3468,14139,13372,150,94.6,1.1,
"De 45 a 49 años (168)",3016,14404,13467,37,93.5,0.3,
"De 50 y más años (169)",11971,74700,64377,,86.2,,
"Conviviente (170)",12912,43776,40614,1314,92.8,3,
"De 12 a 14 años (171)",67,7,7,,100,,
"De 15 a 19 años (172)",1046,676,664,183,98.2,27.1,
"De 20 a 24 años (173)",2164,2814,2748,369,97.7,13.1,
"De 25 a 29 años (174)",2030,4271,4179,304,97.8,7.1,
"De 30 a 34 años (175)",1704,4952,4813,234,97.2,4.7,
"De 35 a 39 años (176)",1508,5678,5434,137,95.7,2.4,
"De 40 a 44 años (177)",1074,5097,4815,67,94.5,1.3,
"De 45 a 49 años (178)",882,4807,4480,20,93.2,0.4,
"De 50 y más años (179)",2437,15474,13474,,87.1,,
"Separado(a) (180)",2135,6115,5612,95,91.8,1.6,
"De 12 a 14 años (181)",2,2,2,2,100,100,
"De 15 a 19 años (182)",94,81,79,22,97.5,27.2,
"De 20 a 24 años (183)",211,243,241,21,99.2,8.6,
"De 25 a 29 años (184)",273,407,398,24,97.8,5.9,
"De 30 a 34 años (185)",227,440,428,7,97.3,1.6,
"De 35 a 39 años (186)",288,691,663,9,95.9,1.3,
"De 40 a 44 años (187)",237,780,753,7,96.5,0.9,
"De 45 a 49 años (188)",210,800,745,3,93.1,0.4,
"De 50 y más años (189)",593,2671,2303,,86.2,,
"Casado(a) (190)",13771,68097,62052,742,91.1,1.1,
"De 12 a 14 años (191)",5,4,4,,100,,
"De 15 a 19 años (192)",156,108,106,21,98.1,19.4,
"De 20 a 24 años (193)",827,1193,1162,139,97.4,11.7,
"De 25 a 29 años (194)",1286,2758,2698,172,97.8,6.2,
"De 30 a 34 años (195)",1544,4576,4409,169,96.4,3.7,
"De 35 a 39 años (196)",1749,6630,6373,156,96.1,2.4,
"De 40 a 44 años (197)",1531,7399,6986,71,94.4,1,
"De 45 a 49 años (198)",1403,7714,7234,14,93.8,0.2,
"De 50 y más años (199)",5270,37715,33080,,87.7,,
"Viudo(a) (200)",3198,19828,16480,10,83.1,0.1,
"De 12 a 14 años (201)",1,2,2,,100,,
"De 15 a 19 años (202)",2,3,3,,100,,
"De 20 a 24 años (203)",15,34,34,1,100,2.9,
"De 25 a 29 años (204)",37,85,80,3,94.1,3.5,
"De 30 a 34 años (205)",57,173,158,2,91.3,1.2,
"De 35 a 39 años (206)",99,344,330,3,95.9,0.9,
"De 40 a 44 años (207)",126,483,457,1,94.6,0.2,
"De 45 a 49 años (208)",150,777,716,,92.1,,
"De 50 y más años (209)",2711,17927,14700,,82,,
"Divorciado(a) (210)",144,467,431,5,92.3,1.1,
"De 15 a 19 años (212)",1,,,,,,
"De 20 a 24 años (213)",12,14,14,,100,,
"De 25 a 29 años (214)",5,7,7,2,100,28.6,
"De 30 a 34 años (215)",18,34,34,2,100,5.9,
"De 35 a 39 años (216)",15,38,37,1,97.4,2.6,
"De 40 a 44 años (217)",22,68,66,,97.1,,
"De 45 a 49 años (218)",11,46,44,,95.7,,
"De 50 y más años (219)",60,260,229,,88.1,,
"Soltero(a) (220)",16324,2770,2643,87,95.4,3.1,
"De 12 a 14 años (221)",4984,5,5,,100,,
"De 15 a 19 años (222)",4967,101,94,21,93.1,20.8,
"De 20 a 24 años (223)",2083,306,301,34,98.4,11.1,
"De 25 a 29 años (224)",1123,344,340,13,98.8,3.8,
"De 30 a 34 años (225)",785,369,362,8,98.1,2.2,
"De 35 a 39 años (226)",644,420,407,7,96.9,1.7,
"De 40 a 44 años (227)",478,312,295,4,94.6,1.3,
"De 45 a 49 años (228)",360,260,248,,95.4,,
"De 50 y más años (229)",900,653,591,,90.5,,
