"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Explotación de minas y canteras (047)",853,78,4,391,343,13,14,6,4
"Industrias manufactureras (048)",113,17,,43,42,4,1,6,
"Suministro de electricidad, gas y agua (049)",3,,,1,1,,,1,
"Construcción (050)",10,,,6,2,,1,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1210,78,,442,557,45,38,23,27
"Venta, mant.y rep. veh.autom.y motoc. (052)",8,3,,1,3,,,,1
"Comercio al por mayor (053)",32,3,,7,17,,1,2,2
"Comercio al por menor (054)",1170,72,,434,537,45,37,21,24
"Hoteles y restaurantes (055)",327,23,1,108,171,10,6,4,4
"Trans., almac. y comunicaciones (056)",27,1,,,17,2,1,4,2
"Intermediación financiera (057)",7,1,,,3,1,1,1,
"Activid.inmobil., empres. y de alquiler (058)",11,1,,3,3,1,,1,2
"Admin.pub. y defensa; p. segur.soc.afil (059)",30,2,,2,7,5,5,5,4
"Enseñanza (060)",94,,,,10,8,22,3,51
"Servicios sociales y de salud (061)",48,,,9,8,1,8,,22
"Otras activ. serv.comun.soc y personales (062)",62,7,,14,37,1,,,3
"Hogares privados con servicio doméstico (063)",142,10,,52,73,5,1,1,
"Actividad economica no especificada (065)",213,17,1,84,89,9,6,5,2
,,,,,,,,,
"URBANA (066)",11369,405,16,3134,6219,481,372,252,490
"Agric., ganadería, caza y silvicultura (067)",840,118,,363,335,8,5,5,6
"Explotación de minas y canteras (069)",6175,113,10,1580,3837,261,136,130,108
"Industrias manufactureras (070)",274,10,,75,145,13,13,9,9
"Suministro de electricidad, gas y agua (071)",12,,,1,3,1,2,1,4
"Construcción (072)",435,17,2,133,232,19,9,6,17
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1719,81,,583,831,69,65,42,48
"Venta, mant.y rep. veh.autom.y motoc. (074)",62,3,,9,31,3,7,2,7
"Comercio al por mayor (075)",50,2,,14,28,1,,1,4
"Comercio al por menor (076)",1607,76,,560,772,65,58,39,37
"Hoteles y restaurantes (077)",435,29,2,121,243,15,7,12,6
"Trans., almac. y comunicaciones (078)",161,2,,31,97,10,6,6,9
"Intermediación financiera (079)",9,,,1,5,2,,1,
"Activid.inmobil., empres. y de alquiler (080)",72,2,,10,29,7,3,2,19
"Admin.pub. y defensa; p. segur.soc.afil (081)",143,2,,11,42,15,27,10,36
"Enseñanza (082)",294,,,1,20,23,69,10,171
"Servicios sociales y de salud (083)",77,,,11,12,4,13,3,34
"Otras activ. serv.comun.soc y personales (084)",109,7,,23,62,4,3,2,8
"Hogares privados con servicio doméstico (085)",157,10,,57,76,7,2,3,2
"Actividad economica no especificada (087)",457,14,2,133,250,23,12,10,13
"Hombres (088)",8394,148,10,2011,4972,387,287,201,378
"Agric., ganadería, caza y silvicultura (089)",546,48,,224,255,8,3,3,5
"Explotación de minas y canteras (091)",5548,56,6,1284,3595,250,128,125,104
"Industrias manufactureras (092)",187,1,,43,109,9,13,3,9
"Suministro de electricidad, gas y agua (093)",9,,,,2,1,2,,4
"Construcción (094)",427,17,2,128,230,19,8,6,17
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",610,11,,174,318,30,33,22,22
"Venta, mant.y rep. veh.autom.y motoc. (096)",55,,,8,29,3,7,2,6
"Comercio al por mayor (097)",23,,,7,13,1,,,2
"Comercio al por menor (098)",532,11,,159,276,26,26,20,14
"Hoteles y restaurantes (099)",138,7,1,23,89,5,2,8,3
"Trans., almac. y comunicaciones (100)",142,1,,31,86,8,5,4,7
"Intermediación financiera (101)",5,,,1,3,1,,,
"Activid.inmobil., empres. y de alquiler (102)",67,1,,9,27,6,3,2,19
"Admin.pub. y defensa; p. segur.soc.afil (103)",119,,,11,36,10,22,8,32
"Enseñanza (104)",211,,,1,11,16,52,7,124
"Servicios sociales y de salud (105)",32,,,3,4,3,5,3,14
"Otras activ. serv.comun.soc y personales (106)",52,1,,9,29,3,3,2,5
"Hogares privados con servicio doméstico (107)",33,2,,10,13,3,1,2,2
"Actividad economica no especificada (109)",268,3,1,60,165,15,7,6,11
"Mujeres (110)",2975,257,6,1123,1247,94,85,51,112
"Agric., ganadería, caza y silvicultura (111)",294,70,,139,80,,2,2,1
"Explotación de minas y canteras (113)",627,57,4,296,242,11,8,5,4
"Industrias manufactureras (114)",87,9,,32,36,4,,6,
"Suministro de electricidad, gas y agua (115)",3,,,1,1,,,1,
"Construcción (116)",8,,,5,2,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1109,70,,409,513,39,32,20,26
"Venta, mant.y rep. veh.autom.y motoc. (118)",7,3,,1,2,,,,1
"Comercio al por mayor (119)",27,2,,7,15,,,1,2
"Comercio al por menor (120)",1075,65,,401,496,39,32,19,23
"Hoteles y restaurantes (121)",297,22,1,98,154,10,5,4,3
"Trans., almac. y comunicaciones (122)",19,1,,,11,2,1,2,2
"Intermediación financiera (123)",4,,,,2,1,,1,
"Activid.inmobil., empres. y de alquiler (124)",5,1,,1,2,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",24,2,,,6,5,5,2,4
"Enseñanza (126)",83,,,,9,7,17,3,47
"Servicios sociales y de salud (127)",45,,,8,8,1,8,,20
"Otras activ. serv.comun.soc y personales (128)",57,6,,14,33,1,,,3
"Hogares privados con servicio doméstico (129)",124,8,,47,63,4,1,1,
"Actividad economica no especificada (131)",189,11,1,73,85,8,5,4,2
,,,,,,,,,
"RURAL (132)",4991,766,2,1858,1997,87,125,66,90
"Agric., ganadería, caza y silvicultura (133)",2748,659,,1276,745,24,19,13,12
"Explotación de minas y canteras (135)",1648,47,2,418,997,41,72,37,34
"Industrias manufactureras (136)",67,9,,23,30,3,2,,
"Construcción (138)",115,26,,34,48,2,,,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",152,8,,46,74,6,11,5,2
"Venta, mant.y rep. veh.autom.y motoc. (140)",9,,,1,7,,1,,
"Comercio al por mayor (141)",9,1,,1,4,,2,1,
"Comercio al por menor (142)",134,7,,44,63,6,8,4,2
"Hoteles y restaurantes (143)",36,1,,11,21,1,1,,1
"Trans., almac. y comunicaciones (144)",30,,,5,22,,1,2,
"Intermediación financiera (145)",10,1,,2,4,,2,,1
"Activid.inmobil., empres. y de alquiler (146)",19,,,2,6,,3,3,5
"Admin.pub. y defensa; p. segur.soc.afil (147)",19,,,5,6,3,1,4,
"Enseñanza (148)",43,,,,3,4,12,1,23
"Servicios sociales y de salud (149)",6,,,1,1,,,,4
"Otras activ. serv.comun.soc y personales (150)",8,1,,,7,,,,
"Hogares privados con servicio doméstico (151)",24,2,,8,13,1,,,
"Actividad economica no especificada (153)",66,12,,27,20,2,1,1,3
"Hombres (154)",3642,374,2,1304,1655,72,103,54,78
"Agric., ganadería, caza y silvicultura (155)",1868,315,,893,599,20,18,12,11
"Explotación de minas y canteras (157)",1422,26,2,323,896,39,66,36,34
"Industrias manufactureras (158)",41,1,,12,24,3,1,,
"Construcción (160)",113,26,,33,48,2,,,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",51,,,13,30,,5,2,1
"Venta, mant.y rep. veh.autom.y motoc. (162)",8,,,1,6,,1,,
"Comercio al por mayor (163)",4,,,1,2,,1,,
"Comercio al por menor (164)",39,,,11,22,,3,2,1
"Hoteles y restaurantes (165)",6,,,1,4,1,,,
"Trans., almac. y comunicaciones (166)",22,,,5,16,,1,,
"Intermediación financiera (167)",7,,,2,3,,1,,1
"Activid.inmobil., empres. y de alquiler (168)",13,,,,5,,3,2,3
"Admin.pub. y defensa; p. segur.soc.afil (169)",13,,,3,5,3,1,1,
"Enseñanza (170)",32,,,,2,3,7,1,19
"Servicios sociales y de salud (171)",3,,,,1,,,,2
"Otras activ. serv.comun.soc y personales (172)",3,,,,3,,,,
"Hogares privados con servicio doméstico (173)",6,,,3,3,,,,
"Actividad economica no especificada (175)",42,6,,16,16,1,,,3
"Mujeres (176)",1349,392,,554,342,15,22,12,12
"Agric., ganadería, caza y silvicultura (177)",880,344,,383,146,4,1,1,1
"Explotación de minas y canteras (179)",226,21,,95,101,2,6,1,
"Industrias manufactureras (180)",26,8,,11,6,,1,,
"Construcción (182)",2,,,1,,,,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",101,8,,33,44,6,6,3,1
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,1,,,,
"Comercio al por mayor (185)",5,1,,,2,,1,1,
"Comercio al por menor (186)",95,7,,33,41,6,5,2,1
"Hoteles y restaurantes (187)",30,1,,10,17,,1,,1
"Trans., almac. y comunicaciones (188)",8,,,,6,,,2,
"Intermediación financiera (189)",3,1,,,1,,1,,
"Activid.inmobil., empres. y de alquiler (190)",6,,,2,1,,,1,2
"Admin.pub. y defensa; p. segur.soc.afil (191)",6,,,2,1,,,3,
"Enseñanza (192)",11,,,,1,1,5,,4
"Servicios sociales y de salud (193)",3,,,1,,,,,2
"Otras activ. serv.comun.soc y personales (194)",5,1,,,4,,,,
"Hogares privados con servicio doméstico (195)",18,2,,5,10,1,,,
"Actividad economica no especificada (197)",24,6,,11,4,1,1,1,
