"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Industrias manufactureras (114)",438,41,125,243,10,19,
"Suministro de electricidad, gas y agua (115)",9,5,3,1,,,
"Construcción (116)",51,9,40,1,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",3171,510,5,2080,99,477,
"Venta, mant.y rep. veh.autom.y motoc. (118)",71,24,3,28,5,11,
"Comercio al por mayor (119)",124,37,1,51,11,24,
"Comercio al por menor (120)",2976,449,1,2001,83,442,
"Hoteles y restaurantes (121)",1450,404,41,885,45,75,
"Trans., almac. y comunicaciones (122)",161,111,6,36,4,4,
"Intermediación financiera (123)",39,38,1,,,,
"Activid.inmobil., empres. y alquileres (124)",243,187,5,42,2,7,
"Admin.pub. y defensa; p. segur.soc.afil (125)",194,148,46,,,,
"Enseñanza (126)",795,766,,22,1,6,
"Servicios sociales y de salud (127)",401,361,1,34,3,2,
"Otras activ. serv.comun.soc y personales (128)",472,160,26,262,13,11,
"Hogares privados con servicio doméstico (129)",733,,,,,,733
"Actividad economica no especificada (131)",579,326,45,140,13,55,
,,,,,,,
"RURAL (132)",17656,442,3852,9689,663,2759,251
"Agric., ganadería, caza y silvicultura (133)",15454,5,3506,8702,590,2651,
"Pesca (134)",3,,,3,,,
"Explotación de minas y canteras (135)",10,1,7,1,,1,
"Industrias manufactureras (136)",266,8,140,99,6,13,
"Suministro de electricidad, gas y agua (137)",1,,1,,,,
"Construcción (138)",104,3,75,19,4,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",500,48,19,390,19,24,
"Venta, mant.y rep. veh.autom.y motoc. (140)",51,4,15,28,3,1,
"Comercio al por mayor (141)",20,2,2,14,1,1,
"Comercio al por menor (142)",429,42,2,348,15,22,
"Hoteles y restaurantes (143)",190,34,16,120,1,19,
"Trans., almac. y comunicaciones (144)",297,45,26,220,5,1,
"Activid.inmobil., empres. y alquileres (146)",23,16,5,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",93,83,10,,,,
"Enseñanza (148)",118,111,,7,,,
"Servicios sociales y de salud (149)",54,51,,3,,,
"Otras activ. serv.comun.soc y personales (150)",34,18,3,12,,1,
"Hogares privados con servicio doméstico (151)",251,,,,,,251
"Actividad economica no especificada (153)",258,19,44,111,38,46,
"Hombres (154)",15003,261,3313,8668,604,2024,133
"Agric., ganadería, caza y silvicultura (155)",13703,4,3041,8128,543,1987,
"Pesca (156)",3,,,3,,,
"Explotación de minas y canteras (157)",9,1,6,1,,1,
"Industrias manufactureras (158)",189,6,106,62,5,10,
"Suministro de electricidad, gas y agua (159)",1,,1,,,,
"Construcción (160)",102,3,73,19,4,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",245,32,19,175,14,5,
"Venta, mant.y rep. veh.autom.y motoc. (162)",46,3,15,24,3,1,
"Comercio al por mayor (163)",15,2,2,10,1,,
"Comercio al por menor (164)",184,27,2,141,10,4,
"Hoteles y restaurantes (165)",22,8,2,10,,2,
"Trans., almac. y comunicaciones (166)",284,38,25,216,4,1,
"Activid.inmobil., empres. y alquileres (168)",16,11,4,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",81,71,10,,,,
"Enseñanza (170)",52,49,,3,,,
"Servicios sociales y de salud (171)",20,17,,3,,,
"Otras activ. serv.comun.soc y personales (172)",22,14,,7,,1,
"Hogares privados con servicio doméstico (173)",133,,,,,,133
"Actividad economica no especificada (175)",121,7,26,40,34,14,
"Mujeres (176)",2653,181,539,1021,59,735,118
"Agric., ganadería, caza y silvicultura (177)",1751,1,465,574,47,664,
"Explotación de minas y canteras (179)",1,,1,,,,
"Industrias manufactureras (180)",77,2,34,37,1,3,
"Construcción (182)",2,,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",255,16,,215,5,19,
"Venta, mant.y rep. veh.autom.y motoc. (184)",5,1,,4,,,
"Comercio al por mayor (185)",5,,,4,,1,
"Comercio al por menor (186)",245,15,,207,5,18,
"Hoteles y restaurantes (187)",168,26,14,110,1,17,
"Trans., almac. y comunicaciones (188)",13,7,1,4,1,,
"Activid.inmobil., empres. y alquileres (190)",7,5,1,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",12,12,,,,,
"Enseñanza (192)",66,62,,4,,,
"Servicios sociales y de salud (193)",34,34,,,,,
"Otras activ. serv.comun.soc y personales (194)",12,4,3,5,,,
"Hogares privados con servicio doméstico (195)",118,,,,,,118
"Actividad economica no especificada (197)",137,12,18,71,4,32,
