"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 25 a 29 años (064)",26,,,,,1,18,7
"De 30 a 34 años (065)",37,,,,,2,24,11
"De 35 a 39 años (066)",23,,,,,6,13,4
"De 40 a 44 años (067)",13,,,,,9,3,1
"De 45 a 49 años (068)",8,,,,2,6,,
"De 50 y más años (069)",8,,1,1,,4,,2
"Sup. Univ. incompleta (070)",32,,,1,2,4,14,11
"De 20 a 24 años (073)",6,,,,,,1,5
"De 25 a 29 años (074)",5,,,,,,2,3
"De 30 a 34 años (075)",5,,,,,1,2,2
"De 35 a 39 años (076)",5,,,,,1,4,
"De 40 a 44 años (077)",5,,,,,1,4,
"De 45 a 49 años (078)",4,,,,1,1,1,1
"De 50 y más años (079)",2,,,1,1,,,
"Sup. Univ. completa (080)",74,,,,5,10,38,21
"De 20 a 24 años (083)",2,,,,,,1,1
"De 25 a 29 años (084)",18,,,,,1,9,8
"De 30 a 34 años (085)",16,,,,,,9,7
"De 35 a 39 años (086)",14,,,,,2,12,
"De 40 a 44 años (087)",11,,,,,1,7,3
"De 45 a 49 años (088)",4,,,,,4,,
"De 50 y más años (089)",9,,,,5,2,,2
,,,,,,,,
"URBANA (100)",612,1,19,25,56,105,269,137
"De 15 a 19 años (102)",7,,,,,,5,2
"De 20 a 24 años (103)",54,,,,,,37,17
"De 25 a 29 años (104)",104,,,,,2,70,32
"De 30 a 34 años (105)",100,,,,,12,64,24
"De 35 a 39 años (106)",105,,,,,27,65,13
"De 40 a 44 años (107)",50,,,,,24,21,5
"De 45 a 49 años (108)",38,,,,10,20,5,3
"De 50 y más años (109)",154,1,19,25,46,20,2,41
"Sin nivel (110)",109,1,7,14,23,18,15,31
"De 15 a 19 años (112)",1,,,,,,,1
"De 25 a 29 años (114)",3,,,,,,2,1
"De 30 a 34 años (115)",7,,,,,,6,1
"De 35 a 39 años (116)",8,,,,,1,4,3
"De 40 a 44 años (117)",6,,,,,4,,2
"De 45 a 49 años (118)",10,,,,3,5,2,
"De 50 y más años (119)",74,1,7,14,20,8,1,23
"Educacion Inicial (120)",1,,,,,,1,
"De 35 a 39 años (126)",1,,,,,,1,
"Primaria (130)",137,,11,10,21,26,50,19
"De 15 a 19 años (132)",3,,,,,,3,
"De 20 a 24 años (133)",10,,,,,,8,2
"De 25 a 29 años (134)",12,,,,,1,8,3
"De 30 a 34 años (135)",17,,,,,5,10,2
"De 35 a 39 años (136)",22,,,,,9,11,2
"De 40 a 44 años (137)",14,,,,,5,8,1
"De 45 a 49 años (138)",7,,,,3,1,1,2
"De 50 y más años (139)",52,,11,10,18,5,1,7
"Secundaria (140)",163,,,,3,23,105,32
"De 15 a 19 años (142)",3,,,,,,2,1
"De 20 a 24 años (143)",30,,,,,,26,4
"De 25 a 29 años (144)",45,,,,,,35,10
"De 30 a 34 años (145)",31,,,,,4,22,5
"De 35 a 39 años (146)",29,,,,,8,18,3
"De 40 a 44 años (147)",8,,,,,6,1,1
"De 45 a 49 años (148)",5,,,,,4,1,
"De 50 y más años (149)",12,,,,3,1,,8
"Sup. no Univ. incompleta (150)",21,,,,2,1,5,13
"De 20 a 24 años (153)",5,,,,,,,5
"De 25 a 29 años (154)",4,,,,,,,4
"De 30 a 34 años (155)",1,,,,,,,1
"De 35 a 39 años (156)",9,,,,,1,5,3
"De 45 a 49 años (158)",1,,,,1,,,
"De 50 y más años (159)",1,,,,1,,,
"Sup. no Univ. completa (160)",102,,1,1,2,27,49,22
"De 20 a 24 años (163)",7,,,,,,3,4
"De 25 a 29 años (164)",22,,,,,1,16,5
"De 30 a 34 años (165)",28,,,,,2,17,9
"De 35 a 39 años (166)",19,,,,,6,11,2
"De 40 a 44 años (167)",10,,,,,8,2,
"De 45 a 49 años (168)",8,,,,2,6,,
"De 50 y más años (169)",8,,1,1,,4,,2
"Sup. Univ. incompleta (170)",24,,,,2,3,13,6
"De 20 a 24 años (173)",1,,,,,,,1
"De 25 a 29 años (174)",4,,,,,,2,2
"De 30 a 34 años (175)",5,,,,,1,2,2
"De 35 a 39 años (176)",5,,,,,1,4,
"De 40 a 44 años (177)",4,,,,,,4,
"De 45 a 49 años (178)",4,,,,1,1,1,1
"De 50 y más años (179)",1,,,,1,,,
"Sup. Univ. completa (180)",55,,,,3,7,31,14
"De 20 a 24 años (183)",1,,,,,,,1
"De 25 a 29 años (184)",14,,,,,,7,7
"De 30 a 34 años (185)",11,,,,,,7,4
"De 35 a 39 años (186)",12,,,,,1,11,
"De 40 a 44 años (187)",8,,,,,1,6,1
"De 45 a 49 años (188)",3,,,,,3,,
"De 50 y más años (189)",6,,,,3,2,,1
,,,,,,,,
"RURAL (200)",1939,11,60,201,271,372,601,423
"De 15 a 19 años (202)",41,,,,,,22,19
"De 20 a 24 años (203)",165,,,,,,92,73
"De 25 a 29 años (204)",169,,,,,9,117,43
"De 30 a 34 años (205)",184,,,,,17,141,26
"De 35 a 39 años (206)",185,,,,1,49,111,24
"De 40 a 44 años (207)",161,,,,5,61,73,22
"De 45 a 49 años (208)",163,,,2,15,85,44,17
"De 50 y más años (209)",871,11,60,199,250,151,1,199
"Sin nivel (210)",1132,10,58,191,229,228,169,247
"De 15 a 19 años (212)",2,,,,,,1,1
"De 20 a 24 años (213)",18,,,,,,5,13
"De 25 a 29 años (214)",15,,,,,3,8,4
"De 30 a 34 años (215)",55,,,,,5,41,9
"De 35 a 39 años (216)",71,,,,,18,42,11
"De 40 a 44 años (217)",79,,,,2,29,36,12
"De 45 a 49 años (218)",113,,,2,7,55,35,14
"De 50 y más años (219)",779,10,58,189,220,118,1,183
"Educacion Inicial (220)",3,,,,,,1,2
"De 20 a 24 años (223)",2,,,,,,1,1
"De 25 a 29 años (224)",1,,,,,,,1
"Primaria (230)",465,1,2,6,36,114,237,69
"De 15 a 19 años (232)",17,,,,,,11,6
"De 20 a 24 años (233)",50,,,,,,33,17
"De 25 a 29 años (234)",54,,,,,3,41,10
"De 30 a 34 años (235)",71,,,,,8,56,7
"De 35 a 39 años (236)",82,,,,1,19,55,7
"De 40 a 44 años (237)",64,,,,2,26,32,4
"De 45 a 49 años (238)",46,,,,6,28,9,3
"De 50 y más años (239)",81,1,2,6,27,30,,15
"Secundaria (240)",280,,,2,3,25,169,81
"De 15 a 19 años (242)",22,,,,,,10,12
"De 20 a 24 años (243)",84,,,,,,50,34
"De 25 a 29 años (244)",85,,,,,2,60,23
"De 30 a 34 años (245)",44,,,,,4,35,5
"De 35 a 39 años (246)",26,,,,,11,11,4
"De 40 a 44 años (247)",11,,,,1,4,3,3
"De 45 a 49 años (248)",3,,,,2,1,,
"De 50 y más años (249)",5,,,2,,3,,
"Sup. no Univ. incompleta (250)",11,,,1,1,,5,4
"De 20 a 24 años (253)",4,,,,,,1,3
"De 25 a 29 años (254)",5,,,,,,4,1
"De 50 y más años (259)",2,,,1,1,,,
"Sup. no Univ. completa (260)",21,,,,,1,12,8
"De 20 a 24 años (263)",1,,,,,,,1
"De 25 a 29 años (264)",4,,,,,,2,2
"De 30 a 34 años (265)",9,,,,,,7,2
"De 35 a 39 años (266)",4,,,,,,2,2
"De 40 a 44 años (267)",3,,,,,1,1,1
"Sup. Univ. incompleta (270)",8,,,1,,1,1,5
"De 20 a 24 años (273)",5,,,,,,1,4
"De 25 a 29 años (274)",1,,,,,,,1
"De 40 a 44 años (277)",1,,,,,1,,
"De 50 y más años (279)",1,,,1,,,,
"Sup. Univ. completa (280)",19,,,,2,3,7,7
"De 20 a 24 años (283)",1,,,,,,1,
"De 25 a 29 años (284)",4,,,,,1,2,1
"De 30 a 34 años (285)",5,,,,,,2,3
"De 35 a 39 años (286)",2,,,,,1,1,
"De 40 a 44 años (287)",3,,,,,,1,2
"De 45 a 49 años (288)",1,,,,,1,,
"De 50 y más años (289)",3,,,,2,,,1
