"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia CASTROVIRREYNA (000)",19500,10216,9284,6128,3331,2797,13372,6885,6487
"Menores de 1 año (001)",322,185,137,88,48,40,234,137,97
"Menores de 1 mes (002)",22,11,11,5,2,3,17,9,8
"De 1 a 11 meses (003)",300,174,126,83,46,37,217,128,89
"De 1 a 4 años (004)",1740,896,844,435,224,211,1305,672,633
"1 año (005)",370,195,175,95,50,45,275,145,130
"2 años (006)",456,231,225,111,59,52,345,172,173
"3 años (007)",469,237,232,107,54,53,362,183,179
"4 años (008)",445,233,212,122,61,61,323,172,151
"De 5 a 9 años (009)",2232,1141,1091,554,285,269,1678,856,822
"5 años (010)",439,219,220,102,53,49,337,166,171
"6 años (011)",400,221,179,99,57,42,301,164,137
"7 años (012)",463,236,227,125,66,59,338,170,168
"8 años (013)",482,236,246,110,46,64,372,190,182
"9 años (014)",448,229,219,118,63,55,330,166,164
"De 10 a 14 años (015)",2278,1125,1153,609,279,330,1669,846,823
"10 años (016)",472,223,249,122,58,64,350,165,185
"11 años (017)",475,231,244,125,60,65,350,171,179
"12 años (018)",497,266,231,125,55,70,372,211,161
"13 años (019)",442,207,235,124,58,66,318,149,169
"14 años (020)",392,198,194,113,48,65,279,150,129
"De 15 a 19 años (021)",1632,855,777,558,310,248,1074,545,529
"15 años (022)",414,214,200,141,74,67,273,140,133
"16 años (023)",370,176,194,138,70,68,232,106,126
"17 años (024)",320,174,146,93,50,43,227,124,103
"18 años (025)",283,166,117,91,59,32,192,107,85
"19 años (026)",245,125,120,95,57,38,150,68,82
"De 20 a 24 años (027)",1314,746,568,481,281,200,833,465,368
"20 años (028)",301,161,140,89,43,46,212,118,94
"21 años (029)",206,112,94,82,51,31,124,61,63
"22 años (030)",291,174,117,115,72,43,176,102,74
"23 años (031)",282,164,118,115,65,50,167,99,68
"24 años (032)",234,135,99,80,50,30,154,85,69
"De 25 a 29 años (033)",1256,699,557,499,303,196,757,396,361
"25 años (034)",263,150,113,101,58,43,162,92,70
"26 años (035)",241,141,100,96,70,26,145,71,74
"27 años (036)",284,159,125,105,67,38,179,92,87
"28 años (037)",252,139,113,110,60,50,142,79,63
"29 años (038)",216,110,106,87,48,39,129,62,67
"De 30 a 34 años (039)",1235,679,556,457,257,200,778,422,356
"30 años (040)",361,195,166,144,85,59,217,110,107
"31 años (041)",191,118,73,74,46,28,117,72,45
"32 años (042)",242,138,104,81,41,40,161,97,64
"33 años (043)",234,116,118,82,45,37,152,71,81
"34 años (044)",207,112,95,76,40,36,131,72,59
"De 35 a 39 años (045)",1205,679,526,454,262,192,751,417,334
"35 años (046)",247,136,111,96,62,34,151,74,77
