"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",9,9,,,,,,
"Profes., científicos e intelectuales (093)",121,71,,49,,1,,
"Técnicos de nivel medio y trab. asimilados (094)",37,12,,23,,2,,
"Jefes y empleados de oficina (095)",44,44,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",149,47,1,90,2,9,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",5645,,1,5508,136,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",263,,120,112,3,28,,
"Obreros construc.,conf.,papel, fab., instr. (099)",479,47,223,180,16,13,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",2841,36,1497,87,1,1217,3,
"Otra (101)",1,1,,,,,,
"Ocupaciñn no especificada (102)",334,23,144,141,5,21,,
"Desocupado (103)",664,,,,,,,664
"Mujeres (104)",3469,177,430,1410,17,1258,73,104
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",87,39,,47,1,,,
"Técnicos de nivel medio y trab. asimilados (107)",21,16,,5,,,,
"Jefes y empleados de oficina (108)",10,10,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",365,41,3,277,3,41,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",721,,,711,10,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",47,,19,23,,5,,
"Obreros construc.,conf.,papel, fab., instr. (112)",6,,3,3,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",1727,45,370,84,,1155,73,
"Ocupaciñn no especificada (115)",378,23,35,260,3,57,,
"Desocupado (116)",104,,,,,,,104
