"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 35 a 39 años (045)",3558,1924,1634,2310,1169,1141,1248,755,493
"35 años (046)",693,384,309,435,224,211,258,160,98
"36 años (047)",670,357,313,432,218,214,238,139,99
"37 años (048)",766,412,354,510,269,241,256,143,113
"38 años (049)",741,390,351,468,216,252,273,174,99
"39 años (050)",688,381,307,465,242,223,223,139,84
"De 40 a 44 años (051)",3256,1883,1373,2095,1133,962,1161,750,411
"40 años (052)",809,479,330,501,281,220,308,198,110
"41 años (053)",497,285,212,324,171,153,173,114,59
"42 años (054)",721,409,312,455,234,221,266,175,91
"43 años (055)",583,331,252,379,199,180,204,132,72
"44 años (056)",646,379,267,436,248,188,210,131,79
"De 45 a 49 años (057)",2542,1446,1096,1683,913,770,859,533,326
"45 años (058)",573,325,248,370,199,171,203,126,77
"46 años (059)",487,275,212,315,174,141,172,101,71
"47 años (060)",539,310,229,354,194,160,185,116,69
"48 años (061)",493,284,209,330,173,157,163,111,52
"49 años (062)",450,252,198,314,173,141,136,79,57
"De 50 a 54 años (063)",1912,1097,815,1255,677,578,657,420,237
"50 años (064)",474,255,219,310,157,153,164,98,66
"51 años (065)",319,194,125,208,128,80,111,66,45
"52 años (066)",421,237,184,283,144,139,138,93,45
"53 años (067)",343,201,142,230,128,102,113,73,40
"54 años (068)",355,210,145,224,120,104,131,90,41
"De 55 a 59 años (069)",1291,710,581,838,431,407,453,279,174
"55 años (070)",293,177,116,185,102,83,108,75,33
"56 años (071)",278,141,137,188,95,93,90,46,44
"57 años (072)",265,153,112,177,96,81,88,57,31
"58 años (073)",261,140,121,167,81,86,94,59,35
"59 años (074)",194,99,95,121,57,64,73,42,31
"De 60 a 64 años (075)",1088,588,500,735,385,350,353,203,150
"60 años (076)",337,175,162,212,104,108,125,71,54
"61 años (077)",148,76,72,117,60,57,31,16,15
"62 años (078)",190,109,81,124,68,56,66,41,25
"63 años (079)",204,114,90,143,76,67,61,38,23
"64 años (080)",209,114,95,139,77,62,70,37,33
"De 65 y más años (081)",2297,1142,1155,1599,753,846,698,389,309
"65 años (082)",200,110,90,123,68,55,77,42,35
"66 años (083)",173,83,90,119,53,66,54,30,24
"67 años (084)",192,112,80,123,64,59,69,48,21
"68 años (085)",149,83,66,92,52,40,57,31,26
"69 años (086)",109,54,55,77,38,39,32,16,16
"70 años (087)",176,85,91,114,51,63,62,34,28
"71 años (088)",92,55,37,62,37,25,30,18,12
"72 años (089)",113,56,57,78,39,39,35,17,18
"73 años (090)",92,37,55,71,27,44,21,10,11
"74 años (091)",131,67,64,92,38,54,39,29,10
"75 años (092)",107,56,51,74,36,38,33,20,13
"76 años (093)",85,39,46,62,29,33,23,10,13
"77 años (094)",86,47,39,59,29,30,27,18,9
"78 años (095)",96,47,49,62,33,29,34,14,20
"79 años (096)",60,24,36,49,17,32,11,7,4
"80 años (097)",78,32,46,56,26,30,22,6,16
"81 años (098)",45,26,19,38,19,19,7,7,
"82 años (099)",35,19,16,26,14,12,9,5,4
"83 años (100)",48,20,28,41,17,24,7,3,4
"84 años (101)",31,17,14,25,12,13,6,5,1
"85 años (102)",36,13,23,27,9,18,9,4,5
"86 años (103)",28,12,16,20,6,14,8,6,2
"87 años (104)",30,13,17,27,12,15,3,1,2
"88 años (105)",20,7,13,15,7,8,5,,5
"89 años (106)",15,7,8,10,4,6,5,3,2
"90 años (107)",20,7,13,17,6,11,3,1,2
"91 años (108)",6,2,4,5,2,3,1,,1
"92 años (109)",9,4,5,7,3,4,2,1,1
"93 años (110)",5,1,4,5,1,4,,,
"94 años (111)",6,2,4,5,1,4,1,1,
"95 años (112)",3,1,2,3,1,2,,,
"96 años (113)",6,,6,4,,4,2,,2
"97 años (114)",1,,1,1,,1,,,
"98 y más años (115)",14,4,10,10,2,8,4,2,2
