"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",218,2,10,34,67,55,2,48
"Sup. no Univ. incompleta (050)",335,,,3,6,40,147,139
"De 15 a 19 años (052)",7,,,,,,4,3
"De 20 a 24 años (053)",120,,,,,,52,68
"De 25 a 29 años (054)",69,,,,,5,37,27
"De 30 a 34 años (055)",43,,,,,2,24,17
"De 35 a 39 años (056)",40,,,,,10,21,9
"De 40 a 44 años (057)",23,,,,1,8,7,7
"De 45 a 49 años (058)",14,,,,1,7,2,4
"De 50 y más años (059)",19,,,3,4,8,,4
"Sup. no Univ. completa (060)",1175,,1,27,64,257,472,354
"De 20 a 24 años (063)",92,,,,,,34,58
"De 25 a 29 años (064)",216,,,,,9,115,92
"De 30 a 34 años (065)",244,,,,1,30,143,70
"De 35 a 39 años (066)",217,,,,4,68,95,50
"De 40 a 44 años (067)",178,,,,6,67,71,34
"De 45 a 49 años (068)",111,,,2,15,53,14,27
"De 50 y más años (069)",117,,1,25,38,30,,23
"Sup. Univ. incompleta (070)",147,,,2,6,17,67,55
"De 15 a 19 años (072)",6,,,,,,4,2
"De 20 a 24 años (073)",35,,,,,,16,19
"De 25 a 29 años (074)",25,,,,,1,11,13
"De 30 a 34 años (075)",20,,,,,1,10,9
"De 35 a 39 años (076)",30,,,,,7,16,7
"De 40 a 44 años (077)",16,,,,3,3,8,2
"De 45 a 49 años (078)",7,,,,1,3,1,2
"De 50 y más años (079)",8,,,2,2,2,1,1
"Sup. Univ. completa (080)",474,,1,5,27,110,161,170
"De 20 a 24 años (083)",32,,,,,,3,29
"De 25 a 29 años (084)",77,,,,,1,27,49
"De 30 a 34 años (085)",85,,,,,6,50,29
"De 35 a 39 años (086)",95,,,,,21,48,26
"De 40 a 44 años (087)",81,,,,4,37,24,16
"De 45 a 49 años (088)",49,,,,5,27,9,8
"De 50 y más años (089)",55,,1,5,18,18,,13
,,,,,,,,
"URBANA (100)",7339,41,130,341,813,1669,2327,2018
"De 12 a 14 años (101)",8,,,,,,2,6
"De 15 a 19 años (102)",180,,,,,,106,74
"De 20 a 24 años (103)",745,,,,,5,392,348
"De 25 a 29 años (104)",956,,,,,73,528,355
"De 30 a 34 años (105)",968,,,,3,187,544,234
"De 35 a 39 años (106)",1015,,,,18,355,434,208
"De 40 a 44 años (107)",821,,,,48,361,221,191
"De 45 a 49 años (108)",677,,,3,119,342,83,130
"De 50 y más años (109)",1969,41,130,338,625,346,17,472
"Sin nivel (110)",1239,21,82,147,270,241,146,332
"De 12 a 14 años (111)",2,,,,,,,2
"De 15 a 19 años (112)",6,,,,,,2,4
"De 20 a 24 años (113)",23,,,,,,13,10
"De 25 a 29 años (114)",39,,,,,4,19,16
"De 30 a 34 años (115)",50,,,,,16,25,9
"De 35 a 39 años (116)",78,,,,,26,33,19
"De 40 a 44 años (117)",91,,,,6,30,28,27
"De 45 a 49 años (118)",116,,,,17,53,22,24
"De 50 y más años (119)",834,21,82,147,247,112,4,221
"Educacion Inicial (120)",12,,,,1,3,5,3
"De 20 a 24 años (123)",2,,,,,,1,1
"De 25 a 29 años (124)",2,,,,,,1,1
"De 30 a 34 años (125)",3,,,,,2,,1
"De 35 a 39 años (126)",5,,,,1,1,3,
"Primaria (130)",2702,18,38,130,349,749,801,617
"De 12 a 14 años (131)",2,,,,,,,2
"De 15 a 19 años (132)",56,,,,,,40,16
"De 20 a 24 años (133)",208,,,,,2,126,80
"De 25 a 29 años (134)",298,,,,,28,187,83
"De 30 a 34 años (135)",332,,,,2,79,181,70
"De 35 a 39 años (136)",389,,,,7,156,154,72
"De 40 a 44 años (137)",350,,,,22,175,76,77
"De 45 a 49 años (138)",271,,,,51,150,27,43
"De 50 y más años (139)",796,18,38,130,267,159,10,174
"Secundaria (140)",1597,2,8,30,102,316,686,453
"De 12 a 14 años (141)",4,,,,,,2,2
"De 15 a 19 años (142)",106,,,,,,57,49
"De 20 a 24 años (143)",285,,,,,3,169,113
"De 25 a 29 años (144)",300,,,,,27,166,107
"De 30 a 34 años (145)",255,,,,,58,146,51
"De 35 a 39 años (146)",225,,,,7,81,101,36
"De 40 a 44 años (147)",125,,,,9,55,30,31
"De 45 a 49 años (148)",131,,,1,31,60,13,26
"De 50 y más años (149)",166,2,8,29,55,32,2,38
"Sup. no Univ. incompleta (150)",259,,,2,5,30,114,108
"De 15 a 19 años (152)",7,,,,,,4,3
"De 20 a 24 años (153)",90,,,,,,39,51
"De 25 a 29 años (154)",53,,,,,4,31,18
"De 30 a 34 años (155)",33,,,,,1,18,14
"De 35 a 39 años (156)",33,,,,,8,16,9
"De 40 a 44 años (157)",18,,,,,6,5,7
"De 45 a 49 años (158)",12,,,,1,7,1,3
"De 50 y más años (159)",13,,,2,4,4,,3
"Sup. no Univ. completa (160)",1005,,1,26,59,224,387,308
"De 20 a 24 años (163)",75,,,,,,27,48
"De 25 a 29 años (164)",177,,,,,8,93,76
"De 30 a 34 años (165)",204,,,,1,24,120,59
"De 35 a 39 años (166)",186,,,,3,63,75,45
"De 40 a 44 años (167)",159,,,,6,60,61,32
"De 45 a 49 años (168)",100,,,2,14,47,11,26
"De 50 y más años (169)",104,,1,24,35,22,,22
"Sup. Univ. incompleta (170)",120,,,2,6,15,52,45
"De 15 a 19 años (172)",5,,,,,,3,2
"De 20 a 24 años (173)",31,,,,,,15,16
"De 25 a 29 años (174)",17,,,,,1,7,9
"De 30 a 34 años (175)",16,,,,,1,8,7
"De 35 a 39 años (176)",24,,,,,5,13,6
"De 40 a 44 años (177)",12,,,,3,3,4,2
"De 45 a 49 años (178)",7,,,,1,3,1,2
"De 50 y más años (179)",8,,,2,2,2,1,1
"Sup. Univ. completa (180)",405,,1,4,21,91,136,152
"De 20 a 24 años (183)",31,,,,,,2,29
"De 25 a 29 años (184)",70,,,,,1,24,45
"De 30 a 34 años (185)",75,,,,,6,46,23
"De 35 a 39 años (186)",75,,,,,15,39,21
"De 40 a 44 años (187)",66,,,,2,32,17,15
"De 45 a 49 años (188)",40,,,,4,22,8,6
"De 50 y más años (189)",48,,1,4,15,15,,13
,,,,,,,,
"RURAL (200)",26755,132,501,1293,2819,5638,11148,5224
"De 12 a 14 años (201)",57,,,,,,4,53
"De 15 a 19 años (202)",963,,,,,,609,354
"De 20 a 24 años (203)",3002,,,,,10,2039,953
"De 25 a 29 años (204)",3510,,,,,184,2508,818
"De 30 a 34 años (205)",3238,,,,,558,2172,508
"De 35 a 39 años (206)",3120,,,,21,891,1801,407
"De 40 a 44 años (207)",2648,,,,107,995,1185,361
"De 45 a 49 años (208)",2308,,,13,244,1111,680,260
"De 50 y más años (209)",7909,132,501,1280,2447,1889,150,1510
"Sin nivel (210)",9100,116,430,994,1756,2057,1982,1765
"De 12 a 14 años (211)",2,,,,,,,2
"De 15 a 19 años (212)",65,,,,,,41,24
"De 20 a 24 años (213)",259,,,,,,161,98
"De 25 a 29 años (214)",474,,,,,18,339,117
"De 30 a 34 años (215)",495,,,,,80,328,87
"De 35 a 39 años (216)",744,,,,5,206,424,109
"De 40 a 44 años (217)",781,,,,21,292,339,129
"De 45 a 49 años (218)",900,,,4,76,442,274,104
"De 50 y más años (219)",5380,116,430,990,1654,1019,76,1095
"Educacion Inicial (220)",43,,,,,4,28,11
"De 12 a 14 años (221)",1,,,,,,,1
"De 15 a 19 años (222)",1,,,,,,1,
"De 20 a 24 años (223)",6,,,,,,3,3
"De 25 a 29 años (224)",12,,,,,,8,4
"De 30 a 34 años (225)",18,,,,,3,13,2
"De 35 a 39 años (226)",5,,,,,1,3,1
"Primaria (230)",14947,16,69,291,1020,3216,7624,2711
"De 12 a 14 años (231)",37,,,,,,3,34
"De 15 a 19 años (232)",651,,,,,,421,230
"De 20 a 24 años (233)",2076,,,,,8,1477,591
"De 25 a 29 años (234)",2418,,,,,141,1748,529
"De 30 a 34 años (235)",2240,,,,,376,1537,327
"De 35 a 39 años (236)",2062,,,,13,600,1199,250
"De 40 a 44 años (237)",1696,,,,75,636,779,206
"De 45 a 49 años (238)",1316,,,9,157,623,386,141
"De 50 y más años (239)",2451,16,69,282,775,832,74,403
"Secundaria (240)",2323,,2,5,31,297,1356,632
"De 12 a 14 años (241)",17,,,,,,1,16
"De 15 a 19 años (242)",245,,,,,,145,100
"De 20 a 24 años (243)",609,,,,,2,376,231
"De 25 a 29 años (244)",536,,,,,23,378,135
"De 30 a 34 años (245)",421,,,,,92,259,70
"De 35 a 39 años (246)",245,,,,2,69,138,36
"De 40 a 44 años (247)",128,,,,8,53,44,23
"De 45 a 49 años (248)",70,,,,9,35,15,11
"De 50 y más años (249)",52,,2,5,12,23,,10
"Sup. no Univ. incompleta (250)",76,,,1,1,10,33,31
"De 20 a 24 años (253)",30,,,,,,13,17
"De 25 a 29 años (254)",16,,,,,1,6,9
"De 30 a 34 años (255)",10,,,,,1,6,3
"De 35 a 39 años (256)",7,,,,,2,5,
"De 40 a 44 años (257)",5,,,,1,2,2,
"De 45 a 49 años (258)",2,,,,,,1,1
"De 50 y más años (259)",6,,,1,,4,,1
"Sup. no Univ. completa (260)",170,,,1,5,33,85,46
"De 20 a 24 años (263)",17,,,,,,7,10
"De 25 a 29 años (264)",39,,,,,1,22,16
"De 30 a 34 años (265)",40,,,,,6,23,11
"De 35 a 39 años (266)",31,,,,1,5,20,5
"De 40 a 44 años (267)",19,,,,,7,10,2
"De 45 a 49 años (268)",11,,,,1,6,3,1
"De 50 y más años (269)",13,,,1,3,8,,1
"Sup. Univ. incompleta (270)",27,,,,,2,15,10
"De 15 a 19 años (272)",1,,,,,,1,
"De 20 a 24 años (273)",4,,,,,,1,3
"De 25 a 29 años (274)",8,,,,,,4,4
"De 30 a 34 años (275)",4,,,,,,2,2
"De 35 a 39 años (276)",6,,,,,2,3,1
"De 40 a 44 años (277)",4,,,,,,4,
"Sup. Univ. completa (280)",69,,,1,6,19,25,18
"De 20 a 24 años (283)",1,,,,,,1,
"De 25 a 29 años (284)",7,,,,,,3,4
"De 30 a 34 años (285)",10,,,,,,4,6
"De 35 a 39 años (286)",20,,,,,6,9,5
"De 40 a 44 años (287)",15,,,,2,5,7,1
"De 45 a 49 años (288)",9,,,,1,5,1,2
"De 50 y más años (289)",7,,,1,3,3,,
