"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (025)",2,2,,,,1,1,,,,,8
"De 35 a 39 años (026)",6,6,,,2,1,1,2,,,,24
"Primaria (030)",1413,1360,4,253,258,235,350,173,72,15,53,4886
"De 12 a 14 años (031)",6,,,,,,,,,,6,
"De 15 a 19 años (032)",87,79,1,67,10,1,,,,,8,90
"De 20 a 24 años (033)",224,204,2,108,69,17,8,,,,20,329
"De 25 a 29 años (034)",271,263,,51,85,78,43,6,,,8,673
"De 30 a 34 años (035)",209,205,,11,46,50,81,15,2,,4,724
"De 35 a 39 años (036)",183,181,1,2,24,37,78,29,9,1,2,779
"De 40 a 44 años (037)",151,151,,5,7,24,58,40,14,3,,751
"De 45 a 49 años (038)",97,96,,2,7,9,28,34,13,3,1,521
"De 50 y más años (039)",185,181,,7,10,19,54,49,34,8,4,1019
"Secundaria (040)",678,625,4,236,159,113,75,26,8,4,53,1479
"De 12 a 14 años (041)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (042)",75,58,,52,5,,1,,,,17,66
"De 20 a 24 años (043)",203,180,3,115,47,14,1,,,,23,255
"De 25 a 29 años (044)",169,161,,55,57,37,11,1,,,8,333
"De 30 a 34 años (045)",96,95,,8,30,34,16,7,,,1,278
"De 35 a 39 años (046)",57,56,,5,11,14,18,7,1,,1,197
"De 40 a 44 años (047)",30,29,,,4,8,13,2,2,,1,118
"De 45 a 49 años (048)",15,15,1,,1,3,5,2,2,1,,71
"De 50 y más años (049)",30,30,,,4,3,10,7,3,3,,160
"Sup. no Univ. incompleta (050)",102,85,,45,19,5,11,3,2,,17,180
"De 15 a 19 años (052)",5,3,,3,,,,,,,2,3
"De 20 a 24 años (053)",24,16,,15,1,,,,,,8,17
"De 25 a 29 años (054)",34,28,,16,6,3,3,,,,6,49
"De 30 a 34 años (055)",15,14,,7,6,,1,,,,1,23
"De 35 a 39 años (056)",9,9,,3,4,,1,,1,,,24
"De 40 a 44 años (057)",4,4,,,1,2,1,,,,,12
"De 45 a 49 años (058)",3,3,,,1,,2,,,,,10
"De 50 y más años (059)",8,8,,1,,,3,3,1,,,42
"Sup. no Univ. completa (060)",209,184,,60,58,35,24,5,2,,25,435
"De 20 a 24 años (063)",23,17,,11,5,1,,,,,6,24
"De 25 a 29 años (064)",40,26,,15,7,2,2,,,,14,43
"De 30 a 34 años (065)",54,51,,21,24,5,1,,,,3,88
"De 35 a 39 años (066)",36,36,,7,8,13,7,1,,,,97
"De 40 a 44 años (067)",24,23,,3,8,8,3,,1,,1,66
"De 45 a 49 años (068)",12,12,,1,4,3,4,,,,,36
"De 50 y más años (069)",20,19,,2,2,3,7,4,1,,1,81
"Sup. Univ. incompleta (070)",37,27,,10,8,1,7,1,,,10,66
"De 15 a 19 años (072)",2,2,,2,,,,,,,,2
"De 20 a 24 años (073)",8,3,,3,,,,,,,5,3
"De 25 a 29 años (074)",10,6,,3,3,,,,,,4,9
"De 30 a 34 años (075)",7,6,,2,2,1,1,,,,1,14
"De 35 a 39 años (076)",3,3,,,,,2,1,,,,14
"De 40 a 44 años (077)",3,3,,,2,,1,,,,,9
"De 45 a 49 años (078)",1,1,,,,,1,,,,,5
"De 50 y más años (079)",3,3,,,1,,2,,,,,10
"Sup. Univ. completa (080)",121,109,1,26,35,20,18,6,3,,12,301
"De 20 a 24 años (083)",5,2,,2,,,,,,,3,2
"De 25 a 29 años (084)",17,11,1,6,3,1,,,,,6,15
"De 30 a 34 años (085)",25,23,,11,8,4,,,,,2,39
"De 35 a 39 años (086)",18,18,,2,8,4,4,,,,,48
"De 40 a 44 años (087)",20,20,,4,6,6,3,1,,,,53
"De 45 a 49 años (088)",13,13,,,5,2,4,2,,,,47
"De 50 y más años (089)",23,22,,1,5,3,7,3,3,,1,97
,,,,,,,,,,,,
"URBANA (100)",909,846,2,192,172,136,201,97,36,10,63,2858
"De 12 a 14 años (101)",2,,,,,,,,,,2,
"De 15 a 19 años (102)",20,14,,14,,,,,,,6,14
"De 20 a 24 años (103)",101,83,,57,17,8,1,,,,18,119
"De 25 a 29 años (104)",123,101,1,50,27,16,7,,,,22,182
"De 30 a 34 años (105)",141,136,,32,48,33,18,5,,,5,337
"De 35 a 39 años (106)",99,98,1,9,22,22,34,7,3,,1,334
"De 40 a 44 años (107)",95,94,,7,19,25,29,12,2,,1,341
"De 45 a 49 años (108)",68,67,,2,11,8,21,17,7,1,1,320
"De 50 y más años (109)",260,253,,21,28,24,91,56,24,9,7,1211
"Sin nivel (110)",202,195,,25,27,15,67,42,16,3,7,857
"De 20 a 24 años (113)",7,6,,6,,,,,,,1,6
"De 25 a 29 años (114)",3,1,,1,,,,,,,2,1
"De 30 a 34 años (115)",9,9,,2,4,1,2,,,,,22
"De 35 a 39 años (116)",13,13,,,1,2,8,1,1,,,58
"De 40 a 44 años (117)",9,9,,,1,1,5,1,1,,,43
"De 45 a 49 años (118)",21,21,,1,2,1,4,8,4,1,,123
"De 50 y más años (119)",140,136,,15,19,10,48,32,10,2,4,604
"Educacion Inicial (120)",1,1,,1,,,,,,,,1
"De 25 a 29 años (124)",1,1,,1,,,,,,,,1
"Primaria (130)",213,205,1,23,21,39,66,37,14,4,8,872
"De 12 a 14 años (131)",1,,,,,,,,,,1,
"De 15 a 19 años (132)",4,3,,3,,,,,,,1,3
"De 20 a 24 años (133)",14,14,,9,3,2,,,,,,21
"De 25 a 29 años (134)",20,17,,5,6,3,3,,,,3,39
"De 30 a 34 años (135)",29,28,,1,6,10,9,2,,,1,98
"De 35 a 39 años (136)",26,26,1,,2,5,13,4,1,,,107
"De 40 a 44 años (137)",31,31,,2,2,6,11,10,,,,134
"De 45 a 49 años (138)",25,24,,,1,5,8,7,3,,1,122
"De 50 y más años (139)",63,62,,3,1,8,22,14,10,4,1,348
"Secundaria (140)",192,178,,54,44,40,27,8,2,3,14,474
"De 12 a 14 años (141)",1,,,,,,,,,,1,
"De 15 a 19 años (142)",14,10,,10,,,,,,,4,10
"De 20 a 24 años (143)",49,42,,24,12,5,1,,,,7,67
"De 25 a 29 años (144)",45,44,,18,12,12,2,,,,1,87
"De 30 a 34 años (145)",35,35,,2,12,13,5,3,,,,103
"De 35 a 39 años (146)",12,11,,,3,4,3,1,,,1,37
"De 40 a 44 años (147)",16,16,,,3,4,8,,1,,,62
"De 45 a 49 años (148)",4,4,,,,,2,2,,,,20
"De 50 y más años (149)",16,16,,,2,2,6,2,1,3,,88
"Sup. no Univ. incompleta (150)",56,50,,28,11,2,6,2,1,,6,103
"De 15 a 19 años (152)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (153)",13,10,,9,1,,,,,,3,11
"De 25 a 29 años (154)",19,17,,13,3,,1,,,,2,23
"De 30 a 34 años (155)",5,5,,2,2,,1,,,,,10
"De 35 a 39 años (156)",7,7,,2,3,,1,,1,,,21
"De 40 a 44 años (157)",4,4,,,1,2,1,,,,,12
"De 45 a 49 años (158)",1,1,,,1,,,,,,,2
"De 50 y más años (159)",5,5,,1,,,2,2,,,,23
"Sup. no Univ. completa (160)",142,127,,41,38,26,16,5,1,,15,305
"De 20 a 24 años (163)",12,8,,6,1,1,,,,,4,11
"De 25 a 29 años (164)",18,11,,8,2,,1,,,,7,16
"De 30 a 34 años (165)",42,40,,17,17,5,1,,,,2,70
"De 35 a 39 años (166)",26,26,,5,7,9,4,1,,,,69
"De 40 a 44 años (167)",17,16,,2,6,7,1,,,,1,40
"De 45 a 49 años (168)",8,8,,1,3,1,3,,,,,23
"De 50 y más años (169)",19,18,,2,2,3,6,4,1,,1,76
"Sup. Univ. incompleta (170)",21,17,,5,6,1,5,,,,4,42
"De 20 a 24 años (173)",4,2,,2,,,,,,,2,2
"De 25 a 29 años (174)",4,3,,1,2,,,,,,1,5
"De 30 a 34 años (175)",6,5,,2,2,1,,,,,1,9
"De 35 a 39 años (176)",1,1,,,,,1,,,,,4
"De 40 a 44 años (177)",3,3,,,2,,1,,,,,9
"De 45 a 49 años (178)",1,1,,,,,1,,,,,5
"De 50 y más años (179)",2,2,,,,,2,,,,,8
"Sup. Univ. completa (180)",82,73,1,15,25,13,14,3,2,,9,204
"De 20 a 24 años (183)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (184)",13,7,1,3,2,1,,,,,6,10
"De 30 a 34 años (185)",15,14,,6,5,3,,,,,1,25
"De 35 a 39 años (186)",14,14,,2,6,2,4,,,,,38
"De 40 a 44 años (187)",15,15,,3,4,5,2,1,,,,41
"De 45 a 49 años (188)",8,8,,,4,1,3,,,,,25
"De 50 y más años (189)",15,14,,,4,1,5,2,2,,1,64
,,,,,,,,,,,,
"RURAL (200)",4579,4407,26,661,649,622,1236,764,354,95,172,18239
"De 12 a 14 años (201)",8,1,,1,,,,,,,7,1
"De 15 a 19 años (202)",160,138,1,116,18,2,1,,,,22,162
"De 20 a 24 años (203)",451,395,5,229,118,32,11,,,,56,606
"De 25 a 29 años (204)",514,485,,116,165,123,72,9,,,29,1173
"De 30 a 34 años (205)",491,477,1,57,110,101,165,39,4,,14,1579
"De 35 a 39 años (206)",456,450,1,21,57,78,183,86,23,1,6,1938
"De 40 a 44 años (207)",412,407,1,16,25,57,140,108,46,14,5,2103
"De 45 a 49 años (208)",371,368,1,5,23,39,115,108,55,22,3,2085
"De 50 y más años (209)",1716,1686,16,100,133,190,549,414,226,58,30,8592
"Sin nivel (210)",2710,2652,19,192,254,331,883,603,287,83,58,12850
"De 12 a 14 años (211)",1,,,,,,,,,,1,
"De 15 a 19 años (212)",11,10,,6,3,1,,,,,1,15
"De 20 a 24 años (213)",53,45,,22,13,7,3,,,,8,82
"De 25 a 29 años (214)",90,87,,17,30,18,20,2,,,3,228
"De 30 a 34 años (215)",215,208,1,27,38,38,80,22,2,,7,720
"De 35 a 39 años (216)",230,226,1,11,21,29,98,52,14,,4,1031
"De 40 a 44 años (217)",266,262,1,11,15,33,85,76,30,11,4,1392
"De 45 a 49 años (218)",277,274,,3,14,29,88,79,43,18,3,1592
"De 50 y más años (219)",1567,1540,16,95,120,176,509,372,198,54,27,7790
"Educacion Inicial (220)",15,15,,5,3,3,2,2,,,,42
"De 20 a 24 años (223)",5,5,,4,,1,,,,,,7
"De 25 a 29 años (224)",2,2,,1,1,,,,,,,3
"De 30 a 34 años (225)",2,2,,,,1,1,,,,,8
"De 35 a 39 años (226)",6,6,,,2,1,1,2,,,,24
"Primaria (230)",1200,1155,3,230,237,196,284,136,58,11,45,4014
"De 12 a 14 años (231)",5,,,,,,,,,,5,
"De 15 a 19 años (232)",83,76,1,64,10,1,,,,,7,87
"De 20 a 24 años (233)",210,190,2,99,66,15,8,,,,20,308
"De 25 a 29 años (234)",251,246,,46,79,75,40,6,,,5,634
"De 30 a 34 años (235)",180,177,,10,40,40,72,13,2,,3,626
"De 35 a 39 años (236)",157,155,,2,22,32,65,25,8,1,2,672
"De 40 a 44 años (237)",120,120,,3,5,18,47,30,14,3,,617
"De 45 a 49 años (238)",72,72,,2,6,4,20,27,10,3,,399
"De 50 y más años (239)",122,119,,4,9,11,32,35,24,4,3,671
"Secundaria (240)",486,447,4,182,115,73,48,18,6,1,39,1005
"De 12 a 14 años (241)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (242)",61,48,,42,5,,1,,,,13,56
"De 20 a 24 años (243)",154,138,3,91,35,9,,,,,16,188
"De 25 a 29 años (244)",124,117,,37,45,25,9,1,,,7,246
"De 30 a 34 años (245)",61,60,,6,18,21,11,4,,,1,175
"De 35 a 39 años (246)",45,45,,5,8,10,15,6,1,,,160
"De 40 a 44 años (247)",14,13,,,1,4,5,2,1,,1,56
"De 45 a 49 años (248)",11,11,1,,1,3,3,,2,1,,51
"De 50 y más años (249)",14,14,,,2,1,4,5,2,,,72
"Sup. no Univ. incompleta (250)",46,35,,17,8,3,5,1,1,,11,77
"De 15 a 19 años (252)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (253)",11,6,,6,,,,,,,5,6
"De 25 a 29 años (254)",15,11,,3,3,3,2,,,,4,26
"De 30 a 34 años (255)",10,9,,5,4,,,,,,1,13
"De 35 a 39 años (256)",2,2,,1,1,,,,,,,3
"De 45 a 49 años (258)",2,2,,,,,2,,,,,8
"De 50 y más años (259)",3,3,,,,,1,1,1,,,19
"Sup. no Univ. completa (260)",67,57,,19,20,9,8,,1,,10,130
"De 20 a 24 años (263)",11,9,,5,4,,,,,,2,13
"De 25 a 29 años (264)",22,15,,7,5,2,1,,,,7,27
"De 30 a 34 años (265)",12,11,,4,7,,,,,,1,18
"De 35 a 39 años (266)",10,10,,2,1,4,3,,,,,28
"De 40 a 44 años (267)",7,7,,1,2,1,2,,1,,,26
"De 45 a 49 años (268)",4,4,,,1,2,1,,,,,13
"De 50 y más años (269)",1,1,,,,,1,,,,,5
"Sup. Univ. incompleta (270)",16,10,,5,2,,2,1,,,6,24
"De 15 a 19 años (272)",2,2,,2,,,,,,,,2
"De 20 a 24 años (273)",4,1,,1,,,,,,,3,1
"De 25 a 29 años (274)",6,3,,2,1,,,,,,3,4
"De 30 a 34 años (275)",1,1,,,,,1,,,,,5
"De 35 a 39 años (276)",2,2,,,,,1,1,,,,10
"De 50 y más años (279)",1,1,,,1,,,,,,,2
"Sup. Univ. completa (280)",39,36,,11,10,7,4,3,1,,3,97
"De 20 a 24 años (283)",3,1,,1,,,,,,,2,1
"De 25 a 29 años (284)",4,4,,3,1,,,,,,,5
"De 30 a 34 años (285)",10,9,,5,3,1,,,,,1,14
"De 35 a 39 años (286)",4,4,,,2,2,,,,,,10
"De 40 a 44 años (287)",5,5,,1,2,1,1,,,,,12
"De 45 a 49 años (288)",5,5,,,1,1,1,2,,,,22
"De 50 y más años (289)",8,8,,1,1,2,2,1,1,,,33
