"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Otra (034)",4,,,,4
"Ocupación no especificada (035)",170,152,13,1,4
,,,,,
"URBANA (036)",4864,3243,563,345,713
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",23,,1,2,20
"Profes., científicos e intelectuales (038)",583,103,141,194,145
"Técnicos de nivel medio y trab. asimilados (039)",185,77,19,15,74
"Jefes y empleados de oficina (040)",194,24,10,20,140
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",786,703,55,7,21
"Agricult.trabaj.calif.agrop.y pesqueros (042)",797,696,97,3,1
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",488,257,54,36,141
"Obreros construc.,conf.,papel, fab., instr. (044)",232,178,37,9,8
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",1269,1060,108,42,59
"Otra (046)",91,,,,91
"Ocupación no especificada (047)",216,145,41,17,13
"Hombres (048)",3331,2131,408,242,550
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",16,,1,2,13
"Profes., científicos e intelectuales (050)",336,61,66,118,91
"Técnicos de nivel medio y trab. asimilados (051)",125,52,12,11,50
"Jefes y empleados de oficina (052)",116,14,5,9,88
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",375,313,41,6,15
"Agricult.trabaj.calif.agrop.y pesqueros (054)",700,615,81,3,1
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",444,217,52,34,141
"Obreros construc.,conf.,papel, fab., instr. (056)",228,174,37,9,8
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",759,595,83,34,47
"Otra (058)",87,,,,87
"Ocupación no especificada (059)",145,90,30,16,9
"Mujeres (060)",1533,1112,155,103,163
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",7,,,,7
"Profes., científicos e intelectuales (062)",247,42,75,76,54
"Técnicos de nivel medio y trab. asimilados (063)",60,25,7,4,24
"Jefes y empleados de oficina (064)",78,10,5,11,52
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",411,390,14,1,6
"Agricult.trabaj.calif.agrop.y pesqueros (066)",97,81,16,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",44,40,2,2,
"Obreros construc.,conf.,papel, fab., instr. (068)",4,4,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",510,465,25,8,12
"Otra (070)",4,,,,4
"Ocupación no especificada (071)",71,55,11,1,4
,,,,,
"RURAL (072)",11971,10443,1074,194,260
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",14,,6,3,5
"Profes., científicos e intelectuales (074)",375,167,71,66,71
"Técnicos de nivel medio y trab. asimilados (075)",57,31,7,5,14
"Jefes y empleados de oficina (076)",21,2,1,4,14
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",319,297,17,3,2
"Agricult.trabaj.calif.agrop.y pesqueros (078)",6593,6127,463,3,
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",164,101,33,24,6
"Obreros construc.,conf.,papel, fab., instr. (080)",68,37,10,19,2
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",4076,3546,451,62,17
"Otra (082)",128,,,,128
"Ocupación no especificada (083)",156,135,15,5,1
"Hombres (084)",9232,7968,877,165,222
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",10,,4,2,4
"Profes., científicos e intelectuales (086)",235,95,51,48,41
"Técnicos de nivel medio y trab. asimilados (087)",49,26,7,4,12
"Jefes y empleados de oficina (088)",15,,1,4,10
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",178,168,9,,1
"Agricult.trabaj.calif.agrop.y pesqueros (090)",5954,5532,419,3,
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",154,92,32,24,6
"Obreros construc.,conf.,papel, fab., instr. (092)",60,30,9,19,2
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",2392,1987,332,56,17
"Otra (094)",128,,,,128
"Ocupación no especificada (095)",57,38,13,5,1
"Mujeres (096)",2739,2475,197,29,38
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",4,,2,1,1
"Profes., científicos e intelectuales (098)",140,72,20,18,30
"Técnicos de nivel medio y trab. asimilados (099)",8,5,,1,2
"Jefes y empleados de oficina (100)",6,2,,,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",141,129,8,3,1
"Agricult.trabaj.calif.agrop.y pesqueros (102)",639,595,44,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",10,9,1,,
"Obreros construc.,conf.,papel, fab., instr. (104)",8,7,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",1684,1559,119,6,
"Ocupación no especificada (107)",99,97,2,,
