"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",103,100,,83,11,3,,3,,,3,132
"De 25 a 29 años (024)",99,96,1,58,25,10,2,,,,3,146
"De 30 a 34 años (025)",103,102,,43,28,17,12,1,1,,1,216
"De 35 a 39 años (026)",74,74,1,20,20,18,9,6,,,,193
"De 40 a 44 años (027)",86,85,,14,19,9,29,9,3,2,1,307
"De 45 a 49 años (028)",61,61,,7,12,7,22,8,5,,,241
"De 50 y más años (029)",150,147,1,25,18,28,30,32,10,3,3,605
"Casado(a) (030)",6832,6775,10,491,1062,1239,2151,1254,465,103,57,28844
"De 12 a 14 años (031)",4,1,,1,,,,,,,3,1
"De 15 a 19 años (032)",28,17,,12,5,,,,,,11,22
"De 20 a 24 años (033)",156,151,,54,69,16,10,2,,,5,294
"De 25 a 29 años (034)",508,500,1,97,164,124,107,7,,,8,1284
"De 30 a 34 años (035)",817,811,,66,211,189,282,60,3,,6,2690
"De 35 a 39 años (036)",919,916,1,46,166,236,300,138,27,2,3,3516
"De 40 a 44 años (037)",978,976,,42,126,208,341,192,58,9,2,4238
"De 45 a 49 años (038)",875,872,2,28,90,148,304,205,75,20,3,4152
"De 50 y más años (039)",2547,2531,6,145,231,318,807,650,302,72,16,12647
"Viudo(a) (040)",1942,1913,6,180,230,276,642,405,150,24,29,8457
"De 15 a 19 años (042)",4,4,,3,1,,,,,,,5
"De 20 a 24 años (043)",10,9,,6,1,1,1,,,,1,15
"De 25 a 29 años (044)",19,19,,8,5,2,4,,,,,41
"De 30 a 34 años (045)",35,34,,6,8,6,13,1,,,1,102
"De 35 a 39 años (046)",53,52,,5,9,10,18,7,3,,1,200
"De 40 a 44 años (047)",91,89,,5,16,11,36,17,2,2,2,379
"De 45 a 49 años (048)",150,150,,15,13,25,46,35,16,,,678
"De 50 y más años (049)",1580,1556,6,132,177,221,524,345,129,22,24,7037
"Divorciado(a) (050)",107,104,,34,16,13,27,10,4,,3,325
"De 15 a 19 años (052)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (053)",7,7,,7,,,,,,,,7
"De 25 a 29 años (054)",9,9,,8,1,,,,,,,10
"De 30 a 34 años (055)",11,11,,7,2,1,1,,,,,18
"De 35 a 39 años (056)",12,12,,1,3,5,2,1,,,,37
"De 40 a 44 años (057)",10,10,,1,1,1,4,2,1,,,46
"De 45 a 49 años (058)",11,11,,3,3,1,1,2,1,,,39
"De 50 y más años (059)",45,43,,6,6,5,19,5,2,,2,167
"Soltero(a) (060)",1069,347,,249,64,21,13,,,,722,492
"De 12 a 14 años (061)",5,5,,4,1,,,,,,,6
"De 15 a 19 años (062)",28,28,,24,1,3,,,,,,35
"De 20 a 24 años (063)",369,62,,55,7,,,,,,307,69
"De 25 a 29 años (064)",274,57,,46,9,1,1,,,,217,71
"De 30 a 34 años (065)",131,50,,39,7,3,1,,,,81,66
"De 35 a 39 años (066)",74,34,,22,8,4,,,,,40,50
"De 40 a 44 años (067)",57,29,,19,7,2,1,,,,28,43
"De 45 a 49 años (068)",31,20,,9,6,3,2,,,,11,38
"De 50 y más años (069)",100,62,,31,18,5,8,,,,38,114
,,,,,,,,,,,,
"URBANA (080)",6353,5818,10,1313,1327,1058,1294,542,207,67,535,18747
"De 12 a 14 años (081)",18,7,,6,1,,,,,,11,8
"De 15 a 19 años (082)",127,97,,87,5,4,1,,,,30,113
"De 20 a 24 años (083)",685,492,2,329,126,29,4,2,,,193,697
"De 25 a 29 años (084)",847,701,,334,235,79,50,3,,,146,1263
"De 30 a 34 años (085)",829,775,3,202,302,141,117,10,,,54,1797
"De 35 a 39 años (086)",785,762,2,112,222,215,163,39,7,2,23,2225
"De 40 a 44 años (087)",687,666,,55,144,184,211,54,15,3,21,2317
"De 45 a 49 años (088)",544,531,2,40,90,114,171,71,31,12,13,2159
"De 50 y más años (089)",1831,1787,1,148,202,292,577,363,154,50,44,8168
"Conviviente (090)",2549,2444,7,764,678,411,401,126,40,17,105,6410
"De 12 a 14 años (091)",13,3,,3,,,,,,,10,3
"De 15 a 19 años (092)",90,68,,64,3,,1,,,,22,74
"De 20 a 24 años (093)",420,391,2,251,106,27,4,1,,,29,567
"De 25 a 29 años (094)",515,496,,222,179,51,42,2,,,19,917
"De 30 a 34 años (095)",467,457,3,113,181,86,67,7,,,10,1067
"De 35 a 39 años (096)",415,410,1,60,117,120,86,22,2,2,5,1202
"De 40 a 44 años (097)",257,256,,16,48,66,99,22,4,1,1,922
"De 45 a 49 años (098)",146,144,1,10,19,26,44,20,17,7,2,667
"De 50 y más años (099)",226,219,,25,25,35,58,52,17,7,7,991
"Separado(a) (100)",380,375,1,123,90,60,58,35,6,2,5,1033
"De 15 a 19 años (102)",9,9,,8,,1,,,,,,11
"De 20 a 24 años (103)",37,36,,30,4,1,,1,,,1,47
"De 25 a 29 años (104)",44,42,,24,9,8,1,,,,2,70
"De 30 a 34 años (105)",58,58,,22,19,8,8,1,,,,124
"De 35 a 39 años (106)",45,45,,12,15,9,6,3,,,,113
"De 40 a 44 años (107)",56,55,,6,16,6,16,9,1,1,1,199
"De 45 a 49 años (108)",37,37,,4,11,6,12,3,1,,,124
"De 50 y más años (109)",94,93,1,17,16,21,15,18,4,1,1,345
"Casado(a) (110)",2153,2123,2,204,430,467,621,257,108,34,30,8122
"De 12 a 14 años (111)",1,,,,,,,,,,1,
"De 15 a 19 años (112)",11,4,,4,,,,,,,7,4
"De 20 a 24 años (113)",33,30,,20,9,1,,,,,3,41
"De 25 a 29 años (114)",118,113,,46,41,20,5,1,,,5,214
"De 30 a 34 años (115)",215,211,,34,93,43,39,2,,,4,531
"De 35 a 39 años (116)",266,264,1,25,78,77,65,13,5,,2,812
"De 40 a 44 años (117)",306,306,,19,70,104,88,16,9,,,1040
"De 45 a 49 años (118)",298,296,1,13,50,71,103,44,9,5,2,1189
"De 50 y más años (119)",905,899,,43,89,151,321,181,85,29,6,4291
"Viudo(a) (120)",597,588,,50,69,95,190,120,50,14,9,2666
"De 15 a 19 años (122)",1,1,,,1,,,,,,,2
"De 20 a 24 años (123)",2,2,,1,1,,,,,,,3
"De 25 a 29 años (124)",4,4,,3,,,1,,,,,7
"De 30 a 34 años (125)",6,6,,1,2,2,1,,,,,15
"De 35 a 39 años (126)",13,13,,,5,2,5,1,,,,44
"De 40 a 44 años (127)",23,22,,3,3,5,5,5,,1,1,88
"De 45 a 49 años (128)",29,29,,4,2,7,9,4,3,,,121
"De 50 y más años (129)",519,511,,38,55,79,169,110,47,13,8,2386
"Divorciado(a) (130)",57,56,,15,13,9,12,4,3,,1,169
"De 15 a 19 años (132)",1,,,,,,,,,,1,
"De 20 a 24 años (133)",1,1,,1,,,,,,,,1
"De 25 a 29 años (134)",2,2,,2,,,,,,,,2
"De 30 a 34 años (135)",7,7,,4,2,,1,,,,,12
"De 35 a 39 años (136)",8,8,,1,2,4,1,,,,,21
"De 40 a 44 años (137)",8,8,,1,1,1,2,2,1,,,36
"De 45 a 49 años (138)",9,9,,3,3,1,1,,1,,,25
"De 50 y más años (139)",21,21,,3,5,3,7,2,1,,,72
"Soltero(a) (140)",617,232,,157,47,16,12,,,,385,347
"De 12 a 14 años (141)",4,4,,3,1,,,,,,,5
"De 15 a 19 años (142)",15,15,,11,1,3,,,,,,22
"De 20 a 24 años (143)",192,32,,26,6,,,,,,160,38
"De 25 a 29 años (144)",164,44,,37,6,,1,,,,120,53
"De 30 a 34 años (145)",76,36,,28,5,2,1,,,,40,48
"De 35 a 39 años (146)",38,22,,14,5,3,,,,,16,33
"De 40 a 44 años (147)",37,19,,10,6,2,1,,,,18,32
"De 45 a 49 años (148)",25,16,,6,5,3,2,,,,9,33
"De 50 y más años (149)",66,44,,22,12,3,7,,,,22,83
,,,,,,,,,,,,
"RURAL (160)",10573,10063,32,1643,1723,1615,2755,1628,564,103,510,38331
"De 12 a 14 años (161)",19,6,,5,1,,,,,,13,7
"De 15 a 19 años (162)",263,212,1,178,30,3,,,,,51,247
"De 20 a 24 años (163)",1181,986,3,580,287,76,28,12,,,195,1573
"De 25 a 29 años (164)",1296,1188,3,291,398,295,188,13,,,108,2835
"De 30 a 34 años (165)",1302,1250,,158,281,292,426,83,9,1,52,4066
"De 35 a 39 años (166)",1249,1223,1,81,206,280,420,200,33,2,26,4748
"De 40 a 44 años (167)",1114,1101,2,58,120,166,410,252,80,13,13,5040
"De 45 a 49 años (168)",956,953,1,46,76,127,324,254,103,22,3,4740
"De 50 y más años (169)",3193,3144,21,246,324,376,959,814,339,65,49,15075
"Conviviente (170)",3721,3608,16,965,866,620,711,316,93,21,113,10682
"De 12 a 14 años (171)",12,4,,3,1,,,,,,8,5
"De 15 a 19 años (172)",211,166,1,138,24,3,,,,,45,195
"De 20 a 24 años (173)",801,758,3,453,219,58,17,8,,,43,1186
"De 25 a 29 años (174)",719,712,1,186,250,186,82,7,,,7,1629
"De 30 a 34 años (175)",567,560,,86,146,131,167,24,5,1,7,1704
"De 35 a 39 años (176)",487,487,,39,105,102,168,65,8,,,1775
"De 40 a 44 años (177)",322,322,2,16,47,53,111,64,27,2,,1422
"De 45 a 49 años (178)",226,226,,14,23,31,76,55,20,7,,1084
"De 50 y más años (179)",376,373,9,30,51,56,90,93,33,11,3,1682
"Separado(a) (180)",326,315,2,150,44,33,46,24,13,3,11,835
"De 12 a 14 años (181)",3,,,,,,,,,,3,
"De 15 a 19 años (182)",18,16,,15,1,,,,,,2,17
"De 20 a 24 años (183)",66,64,,53,7,2,,2,,,2,85
"De 25 a 29 años (184)",55,54,1,34,16,2,1,,,,1,76
"De 30 a 34 años (185)",45,44,,21,9,9,4,,1,,1,92
"De 35 a 39 años (186)",29,29,1,8,5,9,3,3,,,,80
"De 40 a 44 años (187)",30,30,,8,3,3,13,,2,1,,108
"De 45 a 49 años (188)",24,24,,3,1,1,10,5,4,,,117
"De 50 y más años (189)",56,54,,8,2,7,15,14,6,2,2,260
"Casado(a) (190)",4679,4652,8,287,632,772,1530,997,357,69,27,20722
"De 12 a 14 años (191)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (192)",17,13,,8,5,,,,,,4,18
"De 20 a 24 años (193)",123,121,,34,60,15,10,2,,,2,253
"De 25 a 29 años (194)",390,387,1,51,123,104,102,6,,,3,1070
"De 30 a 34 años (195)",602,600,,32,118,146,243,58,3,,2,2159
"De 35 a 39 años (196)",653,652,,21,88,159,235,125,22,2,1,2704
"De 40 a 44 años (197)",672,670,,23,56,104,253,176,49,9,2,3198
"De 45 a 49 años (198)",577,576,1,15,40,77,201,161,66,15,1,2963
"De 50 y más años (199)",1642,1632,6,102,142,167,486,469,217,43,10,8356
"Viudo(a) (200)",1345,1325,6,130,161,181,452,285,100,10,20,5791
"De 15 a 19 años (202)",3,3,,3,,,,,,,,3
"De 20 a 24 años (203)",8,7,,5,,1,1,,,,1,12
"De 25 a 29 años (204)",15,15,,5,5,2,3,,,,,34
"De 30 a 34 años (205)",29,28,,5,6,4,12,1,,,1,87
"De 35 a 39 años (206)",40,39,,5,4,8,13,6,3,,1,156
"De 40 a 44 años (207)",68,67,,2,13,6,31,12,2,1,1,291
"De 45 a 49 años (208)",121,121,,11,11,18,37,31,13,,,557
"De 50 y más años (209)",1061,1045,6,94,122,142,355,235,82,9,16,4651
"Divorciado(a) (210)",50,48,,19,3,4,15,6,1,,2,156
"De 15 a 19 años (212)",1,1,,1,,,,,,,,1
"De 20 a 24 años (213)",6,6,,6,,,,,,,,6
"De 25 a 29 años (214)",7,7,,6,1,,,,,,,8
"De 30 a 34 años (215)",4,4,,3,,1,,,,,,6
"De 35 a 39 años (216)",4,4,,,1,1,1,1,,,,16
"De 40 a 44 años (217)",2,2,,,,,2,,,,,10
"De 45 a 49 años (218)",2,2,,,,,,2,,,,14
"De 50 y más años (219)",24,22,,3,1,2,12,3,1,,2,95
"Soltero(a) (220)",452,115,,92,17,5,1,,,,337,145
"De 12 a 14 años (221)",1,1,,1,,,,,,,,1
"De 15 a 19 años (222)",13,13,,13,,,,,,,,13
"De 20 a 24 años (223)",177,30,,29,1,,,,,,147,31
"De 25 a 29 años (224)",110,13,,9,3,1,,,,,97,18
"De 30 a 34 años (225)",55,14,,11,2,1,,,,,41,18
"De 35 a 39 años (226)",36,12,,8,3,1,,,,,24,17
"De 40 a 44 años (227)",20,10,,9,1,,,,,,10,11
"De 45 a 49 años (228)",6,4,,3,1,,,,,,2,5
"De 50 y más años (229)",34,18,,9,6,2,1,,,,16,31
