"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Industrias manufactureras (118)",218,20,30,144,9,15,,
"Suministro de electricidad, gas y agua (119)",7,7,,,,,,
"Construcción (120)",21,5,11,5,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",1106,157,3,765,32,149,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",15,4,,8,1,2,,
"Comercio al por mayor (123)",54,9,1,27,6,11,,
"Comercio al por menor (124)",1037,144,2,730,25,136,,
"Hoteles y restaurantes (125)",429,119,32,219,23,36,,
"Trans., almac. y comunicaciones (126)",80,60,2,10,3,5,,
"Intermediación financiera (127)",35,35,,,,,,
"Activid.inmobil., empres. y alquileres (128)",155,128,4,18,2,3,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",395,378,17,,,,,
"Enseñanza (130)",832,803,,28,,1,,
"Servicios sociales y de salud (131)",263,255,1,6,1,,,
"Otras activ. serv.comun.soc y personales (132)",207,95,19,85,3,5,,
"Hogares privados con servicio doméstico (133)",554,,,,,,554,
"Actividad economica no especificada (135)",181,58,11,70,2,40,,
,,,,,,,,
"RURAL (136)",5780,231,721,3349,83,1206,94,96
"Agric., ganadería, caza y silvicultura (137)",4700,2,533,2968,78,1119,,
"Explotación de minas y canteras (139)",24,,24,,,,,
"Industrias manufactureras (140)",101,,25,60,1,15,,
"Suministro de electricidad, gas y agua (141)",11,3,8,,,,,
"Construcción (142)",106,2,78,18,2,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",200,10,3,163,1,23,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",6,1,,3,1,1,,
"Comercio al por mayor (145)",14,2,2,9,,1,,
"Comercio al por menor (146)",180,7,1,151,,21,,
"Hoteles y restaurantes (147)",52,4,7,29,1,11,,
"Trans., almac. y comunicaciones (148)",51,4,14,32,,1,,
"Intermediación financiera (149)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (150)",15,10,5,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",45,44,1,,,,,
"Enseñanza (152)",133,119,,14,,,,
"Servicios sociales y de salud (153)",26,23,1,2,,,,
"Otras activ. serv.comun.soc y personales (154)",51,7,10,25,,9,,
"Hogares privados con servicio doméstico (155)",94,,,,,,94,
"Actividad economica no especificada (157)",74,2,12,38,,22,,
"Desocupado (158)",96,,,,,,,96
"Hombres (159)",4393,123,612,2803,69,709,3,74
"Agric., ganadería, caza y silvicultura (160)",3843,1,463,2626,65,688,,
"Explotación de minas y canteras (162)",24,,24,,,,,
"Industrias manufactureras (163)",62,,14,42,1,5,,
"Suministro de electricidad, gas y agua (164)",11,3,8,,,,,
"Construcción (165)",105,2,78,18,2,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",81,5,3,65,1,7,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",5,1,,2,1,1,,
"Comercio al por mayor (168)",11,2,2,6,,1,,
"Comercio al por menor (169)",65,2,1,57,,5,,
"Hoteles y restaurantes (170)",4,,,3,,1,,
"Trans., almac. y comunicaciones (171)",50,4,14,31,,1,,
"Activid.inmobil., empres. y alquileres (173)",11,7,4,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",33,32,1,,,,,
"Enseñanza (175)",64,57,,7,,,,
"Servicios sociales y de salud (176)",11,8,1,2,,,,
"Otras activ. serv.comun.soc y personales (177)",8,4,2,2,,,,
"Hogares privados con servicio doméstico (178)",3,,,,,,3,
"Actividad economica no especificada (180)",9,,,7,,2,,
"Desocupado (181)",74,,,,,,,74
"Mujeres (182)",1387,108,109,546,14,497,91,22
"Agric., ganadería, caza y silvicultura (183)",857,1,70,342,13,431,,
"Industrias manufactureras (186)",39,,11,18,,10,,
"Construcción (188)",1,,,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",119,5,,98,,16,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",1,,,1,,,,
"Comercio al por mayor (191)",3,,,3,,,,
"Comercio al por menor (192)",115,5,,94,,16,,
"Hoteles y restaurantes (193)",48,4,7,26,1,10,,
"Trans., almac. y comunicaciones (194)",1,,,1,,,,
"Intermediación financiera (195)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (196)",4,3,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",12,12,,,,,,
"Enseñanza (198)",69,62,,7,,,,
"Servicios sociales y de salud (199)",15,15,,,,,,
"Otras activ. serv.comun.soc y personales (200)",43,3,8,23,,9,,
"Hogares privados con servicio doméstico (201)",91,,,,,,91,
"Actividad economica no especificada (203)",65,2,12,31,,20,,
