"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,,,,,
"URBANA (036)",3219,40,898,1168,901,212
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",18,,,9,9,
"Profes., científicos e intelectuales (038)",299,,49,160,89,1
"Técnicos de nivel medio y trab. asimilados (039)",134,,45,48,38,3
"Jefes y empleados de oficina (040)",140,,51,49,40,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",375,4,107,131,107,26
"Agricult. trabaj. calif.agrop. y pesqueros (042)",448,3,47,117,179,102
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",608,,212,250,134,12
"Obreros construc., conf., papel, fab., instr. (044)",171,,47,75,46,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",952,33,314,305,239,61
"Otra (046)",21,,6,12,3,
"Ocupación no especificada (047)",53,,20,12,17,4
"Hombres (048)",2102,27,614,737,589,135
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",14,,,6,8,
"Profes., científicos e intelectuales (050)",133,,21,67,44,1
"Técnicos de nivel medio y trab. asimilados (051)",84,,28,27,27,2
"Jefes y empleados de oficina (052)",69,,20,22,27,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",123,2,33,33,46,9
"Agricult. trabaj. calif.agrop. y pesqueros (054)",332,3,38,81,133,77
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",547,,201,225,111,10
"Obreros construc., conf., papel, fab., instr. (056)",164,,44,72,45,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",591,22,212,188,138,31
"Otra (058)",21,,6,12,3,
"Ocupación no especificada (059)",24,,11,4,7,2
"Mujeres (060)",1117,13,284,431,312,77
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",4,,,3,1,
"Profes., científicos e intelectuales (062)",166,,28,93,45,
"Técnicos de nivel medio y trab. asimilados (063)",50,,17,21,11,1
"Jefes y empleados de oficina (064)",71,,31,27,13,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",252,2,74,98,61,17
"Agricult. trabaj. calif.agrop. y pesqueros (066)",116,,9,36,46,25
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",61,,11,25,23,2
"Obreros construc., conf., papel, fab., instr. (068)",7,,3,3,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",361,11,102,117,101,30
"Ocupación no especificada (071)",29,,9,8,10,2
,,,,,,
"RURAL (072)",5189,30,1775,1938,1061,385
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",7,,1,2,4,
"Profes., científicos e intelectuales (074)",161,,53,81,27,
"Técnicos de nivel medio y trab. asimilados (075)",122,,49,51,22,
"Jefes y empleados de oficina (076)",61,,26,23,12,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",240,1,108,99,32,
"Agricult. trabaj. calif.agrop. y pesqueros (078)",1089,4,143,286,389,267
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",2024,,861,904,250,9
"Obreros construc., conf., papel, fab., instr. (080)",204,,60,107,32,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",1185,25,444,354,269,93
"Otra (082)",16,,1,10,5,
"Ocupación no especificada (083)",80,,29,21,19,11
"Hombres (084)",4077,19,1428,1603,771,256
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",7,,1,2,4,
"Profes., científicos e intelectuales (086)",108,,33,55,20,
"Técnicos de nivel medio y trab. asimilados (087)",104,,40,43,21,
"Jefes y empleados de oficina (088)",55,,22,22,11,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",83,,34,36,13,
"Agricult. trabaj. calif.agrop. y pesqueros (090)",776,4,92,208,274,198
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",1945,,829,871,238,7
"Obreros construc., conf., papel, fab., instr. (092)",204,,60,107,32,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",742,15,302,235,146,44
"Otra (094)",16,,1,10,5,
"Ocupación no especificada (095)",37,,14,14,7,2
"Mujeres (096)",1112,11,347,335,290,129
"Profes., científicos e intelectuales (098)",53,,20,26,7,
"Técnicos de nivel medio y trab. asimilados (099)",18,,9,8,1,
"Jefes y empleados de oficina (100)",6,,4,1,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",157,1,74,63,19,
"Agricult. trabaj. calif.agrop. y pesqueros (102)",313,,51,78,115,69
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",79,,32,33,12,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",443,10,142,119,123,49
"Ocupación no especificada (107)",43,,15,7,12,9
