"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",313,1864,1692,6,90.8,0.3,
"De 50 y más años (039)",1147,7527,6371,,84.6,,
"Viudo(a) (040)",918,5358,4315,3,80.5,0.1,
"De 20 a 24 años (043)",5,7,7,,100,,
"De 25 a 29 años (044)",4,7,7,,100,,
"De 30 a 34 años (045)",9,32,30,,93.8,,
"De 35 a 39 años (046)",23,101,90,2,89.1,2,
"De 40 a 44 años (047)",41,210,177,1,84.3,0.5,
"De 45 a 49 años (048)",49,271,237,,87.5,,
"De 50 y más años (049)",787,4730,3767,,79.6,,
"Divorciado(a) (050)",26,116,95,,81.9,,
"De 20 a 24 años (053)",1,2,2,,100,,
"De 30 a 34 años (055)",3,13,12,,92.3,,
"De 35 a 39 años (056)",1,6,4,,66.7,,
"De 40 a 44 años (057)",6,23,20,,87,,
"De 45 a 49 años (058)",5,19,19,,100,,
"De 50 y más años (059)",10,53,38,,71.7,,
"Soltero(a) (060)",3368,520,496,25,95.4,4.8,
"De 12 a 14 años (061)",1140,,,,,,
"De 15 a 19 años (062)",1270,17,15,2,88.2,11.8,
"De 20 a 24 años (063)",427,67,63,10,94,14.9,
"De 25 a 29 años (064)",164,89,87,8,97.8,9,
"De 30 a 34 años (065)",86,62,62,4,100,6.5,
"De 35 a 39 años (066)",63,72,69,1,95.8,1.4,
"De 40 a 44 años (067)",40,62,60,,96.8,,
"De 45 a 49 años (068)",35,45,42,,93.3,,
"De 50 y más años (069)",143,106,98,,92.5,,
,,,,,,,
"URBANA (080)",2384,5752,5350,102,93,1.8,
"De 12 a 14 años (081)",215,2,2,,100,,
"De 15 a 19 años (082)",329,29,27,6,93.1,20.7,
"De 20 a 24 años (083)",254,195,194,29,99.5,14.9,
"De 25 a 29 años (084)",252,362,358,31,98.9,8.6,
"De 30 a 34 años (085)",198,460,450,15,97.8,3.3,
"De 35 a 39 años (086)",225,665,638,15,95.9,2.3,
"De 40 a 44 años (087)",191,677,652,6,96.3,0.9,
"De 45 a 49 años (088)",151,610,579,,94.9,,
"De 50 y más años (089)",569,2752,2450,,89,,
"Conviviente (090)",613,1580,1515,62,95.9,3.9,
"De 12 a 14 años (091)",5,1,1,,100,,
"De 15 a 19 años (092)",25,11,11,1,100,9.1,
"De 20 a 24 años (093)",106,122,122,20,100,16.4,
"De 25 a 29 años (094)",128,224,220,20,98.2,8.9,
"De 30 a 34 años (095)",93,242,235,10,97.1,4.1,
"De 35 a 39 años (096)",86,282,272,8,96.5,2.8,
"De 40 a 44 años (097)",59,213,207,3,97.2,1.4,
"De 45 a 49 años (098)",42,155,151,,97.4,,
"De 50 y más años (099)",69,330,296,,89.7,,
"Separado(a) (100)",137,397,362,8,91.2,2,
"De 15 a 19 años (102)",5,5,5,3,100,60,
"De 20 a 24 años (103)",13,18,18,3,100,16.7,
"De 25 a 29 años (104)",21,33,33,1,100,3,
"De 30 a 34 años (105)",18,36,34,,94.4,,
"De 35 a 39 años (106)",17,53,51,1,96.2,1.9,
"De 40 a 44 años (107)",15,41,40,,97.6,,
"De 45 a 49 años (108)",9,39,35,,89.7,,
"De 50 y más años (109)",39,172,146,,84.9,,
"Casado(a) (110)",664,2654,2498,21,94.1,0.8,
"De 12 a 14 años (111)",2,1,1,,100,,
"De 15 a 19 años (112)",4,2,2,1,100,50,
"De 20 a 24 años (113)",21,32,32,3,100,9.4,
"De 25 a 29 años (114)",47,74,74,6,100,8.1,
"De 30 a 34 años (115)",57,145,144,2,99.3,1.4,
"De 35 a 39 años (116)",95,293,279,6,95.2,2,
"De 40 a 44 años (117)",98,381,367,3,96.3,0.8,
"De 45 a 49 años (118)",81,345,329,,95.4,,
"De 50 y más años (119)",259,1381,1270,,92,,
"Viudo(a) (120)",167,895,758,,84.7,,
"De 30 a 34 años (125)",2,7,7,,100,,
"De 35 a 39 años (126)",3,10,10,,100,,
"De 40 a 44 años (127)",5,19,16,,84.2,,
"De 45 a 49 años (128)",11,56,50,,89.3,,
"De 50 y más años (129)",146,803,675,,84.1,,
"Divorciado(a) (130)",3,14,12,,85.7,,
"De 40 a 44 años (137)",1,2,2,,100,,
"De 50 y más años (139)",2,12,10,,83.3,,
"Soltero(a) (140)",800,212,205,11,96.7,5.2,
"De 12 a 14 años (141)",208,,,,,,
"De 15 a 19 años (142)",295,11,9,1,81.8,9.1,
"De 20 a 24 años (143)",114,23,22,3,95.7,13,
"De 25 a 29 años (144)",56,31,31,4,100,12.9,
"De 30 a 34 años (145)",28,30,30,3,100,10,
"De 35 a 39 años (146)",24,27,26,,96.3,,
"De 40 a 44 años (147)",13,21,20,,95.2,,
"De 45 a 49 años (148)",8,15,14,,93.3,,
"De 50 y más años (149)",54,54,53,,98.1,,
,,,,,,,
"RURAL (160)",7850,25066,21841,475,87.1,1.9,
"De 12 a 14 años (161)",937,,,,,,
"De 15 a 19 años (162)",1123,132,126,40,95.5,30.3,
"De 20 a 24 años (163)",819,722,710,93,98.3,12.9,
"De 25 a 29 años (164)",656,1256,1221,114,97.2,9.1,
"De 30 a 34 años (165)",600,1962,1866,97,95.1,4.9,
"De 35 a 39 años (166)",600,2631,2474,69,94,2.6,
"De 40 a 44 años (167)",571,3042,2792,48,91.8,1.6,
"De 45 a 49 años (168)",472,2714,2428,13,89.5,0.5,
"De 50 y más años (169)",2072,12607,10224,1,81.1,,
"Conviviente (170)",2283,8152,7376,311,90.5,3.8,
"De 12 a 14 años (171)",4,,,,,,
"De 15 a 19 años (172)",116,96,90,29,93.8,30.2,
"De 20 a 24 años (173)",406,539,531,72,98.5,13.4,
"De 25 a 29 años (174)",413,882,854,88,96.8,10,
"De 30 a 34 años (175)",335,1193,1134,68,95.1,5.7,
"De 35 a 39 años (176)",272,1237,1178,28,95.2,2.3,
"De 40 a 44 años (177)",205,1144,1062,19,92.8,1.7,
"De 45 a 49 años (178)",147,840,747,7,88.9,0.8,
"De 50 y más años (179)",385,2221,1780,,80.1,,
"Separado(a) (180)",333,772,699,30,90.5,3.9,
"De 15 a 19 años (182)",26,24,24,9,100,37.5,
"De 20 a 24 años (183)",59,70,70,10,100,14.3,
"De 25 a 29 años (184)",52,77,76,2,98.7,2.6,
"De 30 a 34 años (185)",50,102,97,3,95.1,2.9,
"De 35 a 39 años (186)",34,89,78,3,87.6,3.4,
"De 40 a 44 años (187)",28,99,92,2,92.9,2,
"De 45 a 49 años (188)",23,91,84,,92.3,,
"De 50 y más años (189)",61,220,178,1,80.9,0.5,
"Casado(a) (190)",1892,11269,9835,117,87.3,1,
"De 12 a 14 años (191)",1,,,,,,
"De 15 a 19 años (192)",6,6,6,1,100,16.7,
"De 20 a 24 años (193)",35,60,59,4,98.3,6.7,
"De 25 a 29 años (194)",79,232,228,20,98.3,8.6,
"De 30 a 34 años (195)",147,597,568,25,95.1,4.2,
"De 35 a 39 años (196)",234,1163,1091,35,93.8,3,
"De 40 a 44 años (197)",270,1546,1419,26,91.8,1.7,
"De 45 a 49 años (198)",232,1519,1363,6,89.7,0.4,
"De 50 y más años (199)",888,6146,5101,,83,,
"Viudo(a) (200)",751,4463,3557,3,79.7,0.1,
"De 20 a 24 años (203)",5,7,7,,100,,
"De 25 a 29 años (204)",4,7,7,,100,,
"De 30 a 34 años (205)",7,25,23,,92,,
"De 35 a 39 años (206)",20,91,80,2,87.9,2.2,
"De 40 a 44 años (207)",36,191,161,1,84.3,0.5,
"De 45 a 49 años (208)",38,215,187,,87,,
"De 50 y más años (209)",641,3927,3092,,78.7,,
"Divorciado(a) (210)",23,102,83,,81.4,,
"De 20 a 24 años (213)",1,2,2,,100,,
"De 30 a 34 años (215)",3,13,12,,92.3,,
"De 35 a 39 años (216)",1,6,4,,66.7,,
"De 40 a 44 años (217)",5,21,18,,85.7,,
"De 45 a 49 años (218)",5,19,19,,100,,
"De 50 y más años (219)",8,41,28,,68.3,,
"Soltero(a) (220)",2568,308,291,14,94.5,4.5,
"De 12 a 14 años (221)",932,,,,,,
"De 15 a 19 años (222)",975,6,6,1,100,16.7,
"De 20 a 24 años (223)",313,44,41,7,93.2,15.9,
"De 25 a 29 años (224)",108,58,56,4,96.6,6.9,
"De 30 a 34 años (225)",58,32,32,1,100,3.1,
"De 35 a 39 años (226)",39,45,43,1,95.6,2.2,
"De 40 a 44 años (227)",27,41,40,,97.6,,
"De 45 a 49 años (228)",27,30,28,,93.3,,
"De 50 y más años (229)",89,52,45,,86.5,,
