"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Agricult.trabaj. calif. agrop. y pesqueros (032)",1772,13,500,553,533,173
"Obreros y oper.minas, cant.,ind.manuf. y otros (033)",1942,20,560,713,595,54
"Obreros construc., conf., papel, fab., instr. (034)",752,18,253,316,148,17
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",12740,581,4588,4261,2858,452
"Otra (036)",53,,37,14,2,
"Ocupación no especificada (037)",1940,11,766,708,383,72
"Desocupado (038)",1653,53,991,442,143,24
,,,,,,
"URBANA (039)",107439,2423,38407,38226,24679,3704
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",242,,17,106,112,7
"Profes., científicos e intelectuales (041)",9929,,1770,5383,2668,108
"Técnicos de nivel medio y trab.asimilados (042)",5458,2,2060,2024,1215,157
"Jefes y empleados de oficina (043)",6050,,2783,2091,1138,38
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",21277,556,7196,7431,5206,888
"Agricult.trabaj. calif. agrop. y pesqueros (045)",5339,44,1170,1648,1779,698
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",12316,232,5030,3854,2833,367
"Obreros construc., conf., papel, fab., instr. (047)",15093,70,5934,5683,3138,268
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",22013,1331,8155,6728,4947,852
"Otra (049)",1050,,307,583,158,2
"Ocupación no especificada (050)",4323,61,1690,1505,886,181
"Desocupado (051)",4349,127,2295,1190,599,138
"Hombres (052)",69375,1671,25129,23609,16262,2704
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",191,,11,85,89,6
"Profes., científicos e intelectuales (054)",5082,,810,2581,1597,94
"Técnicos de nivel medio y trab.asimilados (055)",3622,1,1286,1345,860,130
"Jefes y empleados de oficina (056)",3051,,1204,1094,723,30
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",9719,317,3385,3073,2422,522
"Agricult.trabaj. calif. agrop. y pesqueros (058)",4598,41,1019,1420,1510,608
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",10626,217,4568,3238,2286,317
"Obreros construc., conf., papel, fab., instr. (060)",14468,54,5726,5418,3012,258
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",11516,903,4409,3125,2579,500
"Otra (062)",997,,270,569,156,2
"Ocupación no especificada (063)",2705,50,1072,897,564,122
"Desocupado (064)",2800,88,1369,764,464,115
"Mujeres (065)",38064,752,13278,14617,8417,1000
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",51,,6,21,23,1
"Profes., científicos e intelectuales (067)",4847,,960,2802,1071,14
"Técnicos de nivel medio y trab.asimilados (068)",1836,1,774,679,355,27
"Jefes y empleados de oficina (069)",2999,,1579,997,415,8
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",11558,239,3811,4358,2784,366
"Agricult.trabaj. calif. agrop. y pesqueros (071)",741,3,151,228,269,90
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",1690,15,462,616,547,50
"Obreros construc., conf., papel, fab., instr. (073)",625,16,208,265,126,10
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",10497,428,3746,3603,2368,352
"Otra (075)",53,,37,14,2,
"Ocupación no especificada (076)",1618,11,618,608,322,59
"Desocupado (077)",1549,39,926,426,135,23
,,,,,,
"RURAL (078)",18405,617,6660,5675,4251,1202
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",8,,,4,4,
"Profes., científicos e intelectuales (080)",412,,99,214,94,5
"Técnicos de nivel medio y trab.asimilados (081)",100,,27,44,23,6
"Jefes y empleados de oficina (082)",60,,27,28,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",581,17,197,227,114,26
"Agricult.trabaj. calif. agrop. y pesqueros (084)",9035,45,2465,3089,2587,849
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",643,9,275,229,120,10
"Obreros construc., conf., papel, fab., instr. (086)",423,5,191,141,74,12
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",5991,499,2816,1423,1021,232
"Otra (088)",32,,16,11,5,
"Ocupación no especificada (089)",727,13,323,192,155,44
"Desocupado (090)",393,29,224,73,49,18
"Hombres (091)",13815,425,4937,4213,3262,978
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",6,,,4,2,
"Profes., científicos e intelectuales (093)",260,,54,133,70,3
"Técnicos de nivel medio y trab.asimilados (094)",71,,21,33,14,3
"Jefes y empleados de oficina (095)",43,,18,20,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",270,9,81,112,53,15
"Agricult.trabaj. calif. agrop. y pesqueros (097)",8004,35,2116,2764,2323,766
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",391,4,177,132,72,6
"Obreros construc., conf., papel, fab., instr. (099)",296,3,146,90,52,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",3748,346,1974,765,531,132
"Otra (101)",32,,16,11,5,
"Ocupación no especificada (102)",405,13,175,92,94,31
"Desocupado (103)",289,15,159,57,41,17
"Mujeres (104)",4590,192,1723,1462,989,224
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,,,,2,
"Profes., científicos e intelectuales (106)",152,,45,81,24,2
"Técnicos de nivel medio y trab.asimilados (107)",29,,6,11,9,3
"Jefes y empleados de oficina (108)",17,,9,8,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",311,8,116,115,61,11
"Agricult.trabaj. calif. agrop. y pesqueros (110)",1031,10,349,325,264,83
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",252,5,98,97,48,4
"Obreros construc., conf., papel, fab., instr. (112)",127,2,45,51,22,7
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",2243,153,842,658,490,100
"Ocupación no especificada (115)",322,,148,100,61,13
"Desocupado (116)",104,14,65,16,8,1
