"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Pesca (046)",1,,,,1,,,,
"Explotación de minas y canteras (047)",1,,,,,1,,,
"Industrias manufactureras (048)",140,14,,20,73,11,13,3,6
"Suministro de electricidad, gas y agua (049)",1,,,,1,,,,
"Construcción (050)",16,,,3,9,1,2,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1016,85,1,328,444,59,54,23,22
"Venta, mant.y rep. veh.autom.y motoc. (052)",14,1,,,11,1,,,1
"Comercio al por mayor (053)",32,1,,7,12,5,4,,3
"Comercio al por menor (054)",970,83,1,321,421,53,50,23,18
"Hoteles y restaurantes (055)",481,81,,154,188,31,8,12,7
"Trans., almac. y comunicaciones (056)",54,,,5,29,3,7,4,6
"Intermediación financiera (057)",4,,,,1,1,1,,1
"Activid.inmobil., empres. y de alquiler (058)",41,1,,2,8,4,7,2,17
"Admin.pub. y defensa; p. segur.soc.afil (059)",98,1,,8,34,7,26,13,9
"Enseñanza (060)",267,,,1,31,38,86,24,87
"Servicios sociales y de salud (061)",77,,,,5,9,33,6,24
"Otras activ. serv.comun.soc y personales (062)",80,7,,10,30,9,8,8,8
"Hogares privados con servicio doméstico (063)",150,17,,51,70,6,3,1,2
"Actividad economica no especificada (065)",347,92,,133,94,13,8,4,3
,,,,,,,,,
"URBANA (066)",6326,403,8,1682,2669,444,479,233,408
"Agric., ganadería, caza y silvicultura (067)",2123,215,6,899,857,51,47,18,30
"Pesca (068)",1,,,1,,,,,
"Explotación de minas y canteras (069)",11,,,,8,1,2,,
"Industrias manufactureras (070)",346,10,,55,204,30,24,10,13
"Suministro de electricidad, gas y agua (071)",22,,,1,11,3,4,1,2
"Construcción (072)",534,13,1,136,287,37,24,19,17
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1153,64,1,277,548,89,97,41,36
"Venta, mant.y rep. veh.autom.y motoc. (074)",119,2,,6,66,15,15,7,8
"Comercio al por mayor (075)",48,1,,6,19,6,8,3,5
"Comercio al por menor (076)",986,61,1,265,463,68,74,31,23
"Hoteles y restaurantes (077)",412,55,,114,171,35,10,15,12
"Trans., almac. y comunicaciones (078)",451,,,59,274,45,30,24,19
"Intermediación financiera (079)",5,,,,1,1,1,,2
"Activid.inmobil., empres. y de alquiler (080)",127,1,,5,30,20,16,13,42
"Admin.pub. y defensa; p. segur.soc.afil (081)",283,3,,31,89,41,52,32,35
"Enseñanza (082)",372,,,4,23,43,111,34,157
"Servicios sociales y de salud (083)",88,,,2,8,11,34,9,24
"Otras activ. serv.comun.soc y personales (084)",113,8,,16,43,15,15,6,10
"Hogares privados con servicio doméstico (085)",91,12,,28,45,4,1,1,
"Actividad economica no especificada (087)",194,22,,54,70,18,11,10,9
"Hombres (088)",4090,159,3,1079,1864,295,277,152,261
"Agric., ganadería, caza y silvicultura (089)",1694,125,2,706,739,44,35,16,27
"Pesca (090)",1,,,1,,,,,
"Explotación de minas y canteras (091)",10,,,,8,,2,,
"Industrias manufactureras (092)",259,3,,43,156,21,17,9,10
"Suministro de electricidad, gas y agua (093)",21,,,1,10,3,4,1,2
"Construcción (094)",523,13,1,135,280,37,22,19,16
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",426,8,,69,218,41,49,23,18
"Venta, mant.y rep. veh.autom.y motoc. (096)",110,1,,6,60,14,15,7,7
"Comercio al por mayor (097)",26,,,3,11,2,4,3,3
"Comercio al por menor (098)",290,7,,60,147,25,30,13,8
"Hoteles y restaurantes (099)",63,1,,7,32,12,3,3,5
"Trans., almac. y comunicaciones (100)",409,,,54,254,43,25,20,13
"Intermediación financiera (101)",2,,,,1,,,,1
"Activid.inmobil., empres. y de alquiler (102)",98,,,3,23,18,14,11,29
"Admin.pub. y defensa; p. segur.soc.afil (103)",218,3,,27,66,36,36,23,27
"Enseñanza (104)",179,,,3,9,18,47,16,86
"Servicios sociales y de salud (105)",36,,,2,4,4,9,3,14
"Otras activ. serv.comun.soc y personales (106)",62,2,,8,25,9,10,1,7
"Hogares privados con servicio doméstico (107)",19,2,,8,7,1,,1,
"Actividad economica no especificada (109)",70,2,,12,32,8,4,6,6
"Mujeres (110)",2236,244,5,603,805,149,202,81,147
"Agric., ganadería, caza y silvicultura (111)",429,90,4,193,118,7,12,2,3
"Explotación de minas y canteras (113)",1,,,,,1,,,
"Industrias manufactureras (114)",87,7,,12,48,9,7,1,3
"Suministro de electricidad, gas y agua (115)",1,,,,1,,,,
"Construcción (116)",11,,,1,7,,2,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",727,56,1,208,330,48,48,18,18
"Venta, mant.y rep. veh.autom.y motoc. (118)",9,1,,,6,1,,,1
"Comercio al por mayor (119)",22,1,,3,8,4,4,,2
"Comercio al por menor (120)",696,54,1,205,316,43,44,18,15
"Hoteles y restaurantes (121)",349,54,,107,139,23,7,12,7
"Trans., almac. y comunicaciones (122)",42,,,5,20,2,5,4,6
"Intermediación financiera (123)",3,,,,,1,1,,1
"Activid.inmobil., empres. y de alquiler (124)",29,1,,2,7,2,2,2,13
"Admin.pub. y defensa; p. segur.soc.afil (125)",65,,,4,23,5,16,9,8
"Enseñanza (126)",193,,,1,14,25,64,18,71
"Servicios sociales y de salud (127)",52,,,,4,7,25,6,10
"Otras activ. serv.comun.soc y personales (128)",51,6,,8,18,6,5,5,3
"Hogares privados con servicio doméstico (129)",72,10,,20,38,3,1,,
"Actividad economica no especificada (131)",124,20,,42,38,10,7,4,3
,,,,,,,,,
"RURAL (132)",10331,1508,7,4338,3778,206,231,105,158
"Agric., ganadería, caza y silvicultura (133)",7618,1311,7,3629,2439,68,67,51,46
"Pesca (134)",1,,,,1,,,,
"Explotación de minas y canteras (135)",10,,,5,4,,1,,
"Industrias manufactureras (136)",228,10,,57,124,10,15,6,6
"Suministro de electricidad, gas y agua (137)",10,,,3,4,,2,1,
"Construcción (138)",535,31,,164,314,9,7,3,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",519,31,,160,257,29,27,7,8
"Venta, mant.y rep. veh.autom.y motoc. (140)",83,1,,7,52,6,14,1,2
"Comercio al por mayor (141)",16,,,4,8,3,,,1
"Comercio al por menor (142)",420,30,,149,197,20,13,6,5
"Hoteles y restaurantes (143)",169,28,,51,77,11,1,1,
"Trans., almac. y comunicaciones (144)",372,4,,71,256,17,12,6,6
"Intermediación financiera (145)",1,,,,1,,,,
"Activid.inmobil., empres. y de alquiler (146)",68,1,,10,24,8,10,5,10
"Admin.pub. y defensa; p. segur.soc.afil (147)",169,5,,29,91,9,17,9,9
"Enseñanza (148)",149,,,,31,26,47,11,34
"Servicios sociales y de salud (149)",34,,,1,1,2,13,,17
"Otras activ. serv.comun.soc y personales (150)",65,1,,9,27,9,6,3,10
"Hogares privados con servicio doméstico (151)",95,8,,33,44,4,3,1,2
"Actividad economica no especificada (153)",288,78,,116,83,4,3,1,3
"Hombres (154)",8127,962,7,3517,3180,135,147,74,105
"Agric., ganadería, caza y silvicultura (155)",6381,909,7,3113,2172,48,49,41,42
"Explotación de minas y canteras (157)",10,,,5,4,,1,,
"Industrias manufactureras (158)",175,3,,49,99,8,9,4,3
"Suministro de electricidad, gas y agua (159)",10,,,3,4,,2,1,
"Construcción (160)",530,31,,162,312,8,7,3,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",230,2,,40,143,18,21,2,4
"Venta, mant.y rep. veh.autom.y motoc. (162)",78,1,,7,47,6,14,1,2
"Comercio al por mayor (163)",6,,,,4,2,,,
"Comercio al por menor (164)",146,1,,33,92,10,7,1,2
"Hoteles y restaurantes (165)",37,1,,4,28,3,,1,
"Trans., almac. y comunicaciones (166)",360,4,,71,247,16,10,6,6
"Activid.inmobil., empres. y de alquiler (168)",56,1,,10,23,6,5,5,6
"Admin.pub. y defensa; p. segur.soc.afil (169)",136,4,,25,80,7,7,5,8
"Enseñanza (170)",75,,,,14,13,25,5,18
"Servicios sociales y de salud (171)",9,,,1,,,5,,3
"Otras activ. serv.comun.soc y personales (172)",36,,,7,15,6,3,,5
"Hogares privados con servicio doméstico (173)",17,1,,2,12,1,1,,
"Actividad economica no especificada (175)",65,6,,25,27,1,2,1,3
"Mujeres (176)",2204,546,,821,598,71,84,31,53
"Agric., ganadería, caza y silvicultura (177)",1237,402,,516,267,20,18,10,4
"Pesca (178)",1,,,,1,,,,
"Industrias manufactureras (180)",53,7,,8,25,2,6,2,3
"Construcción (182)",5,,,2,2,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",289,29,,120,114,11,6,5,4
"Venta, mant.y rep. veh.autom.y motoc. (184)",5,,,,5,,,,
"Comercio al por mayor (185)",10,,,4,4,1,,,1
"Comercio al por menor (186)",274,29,,116,105,10,6,5,3
"Hoteles y restaurantes (187)",132,27,,47,49,8,1,,
"Trans., almac. y comunicaciones (188)",12,,,,9,1,2,,
"Intermediación financiera (189)",1,,,,1,,,,
"Activid.inmobil., empres. y de alquiler (190)",12,,,,1,2,5,,4
"Admin.pub. y defensa; p. segur.soc.afil (191)",33,1,,4,11,2,10,4,1
"Enseñanza (192)",74,,,,17,13,22,6,16
"Servicios sociales y de salud (193)",25,,,,1,2,8,,14
"Otras activ. serv.comun.soc y personales (194)",29,1,,2,12,3,3,3,5
"Hogares privados con servicio doméstico (195)",78,7,,31,32,3,2,1,2
"Actividad economica no especificada (197)",223,72,,91,56,3,1,,
