"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",93,91,,43,33,11,4,,,,2,161
"De 30 a 34 años (025)",78,74,,17,31,14,11,1,,,4,177
"De 35 a 39 años (026)",55,53,,15,14,8,13,3,,,2,143
"De 40 a 44 años (027)",42,42,,3,7,9,15,6,2,,,166
"De 45 a 49 años (028)",39,39,,4,4,5,13,7,4,2,,184
"De 50 y más años (029)",94,94,,16,15,19,19,16,6,3,,379
"Casado(a) (030)",7714,7627,31,621,1053,1047,2176,1659,823,217,87,35446
"De 12 a 14 años (031)",11,4,1,,3,,,,,,7,6
"De 15 a 19 años (032)",84,70,2,48,16,3,1,,,,14,93
"De 20 a 24 años (033)",543,528,4,180,217,97,24,6,,,15,1041
"De 25 a 29 años (034)",858,850,1,81,254,250,236,26,2,,8,2525
"De 30 a 34 años (035)",1047,1042,3,71,175,188,445,142,17,1,5,4004
"De 35 a 39 años (036)",993,982,4,40,98,142,339,288,67,4,11,4612
"De 40 a 44 años (037)",1022,1015,2,26,75,101,286,323,164,38,7,5624
"De 45 a 49 años (038)",893,890,4,36,56,65,218,263,185,63,3,5253
"De 50 y más años (039)",2263,2246,10,139,159,201,627,611,388,111,17,12288
"Viudo(a) (040)",1757,1741,14,143,197,244,594,377,147,25,16,7851
"De 12 a 14 años (041)",1,1,,,1,,,,,,,2
"De 15 a 19 años (042)",4,2,,2,,,,,,,2,2
"De 20 a 24 años (043)",14,13,,8,2,1,,2,,,1,27
"De 25 a 29 años (044)",18,18,,1,4,6,6,1,,,,59
"De 30 a 34 años (045)",39,39,,8,11,5,13,2,,,,114
"De 35 a 39 años (046)",55,54,,7,10,11,18,7,1,,1,191
"De 40 a 44 años (047)",103,103,1,8,10,14,43,18,9,,,452
"De 45 a 49 años (048)",109,108,,12,13,19,39,17,7,1,1,449
"De 50 y más años (049)",1414,1403,13,97,146,188,475,330,130,24,11,6555
"Divorciado(a) (050)",78,76,1,21,17,3,18,13,2,1,2,257
"De 15 a 19 años (052)",2,2,,2,,,,,,,,2
"De 20 a 24 años (053)",6,6,,6,,,,,,,,6
"De 25 a 29 años (054)",7,6,1,4,1,,,,,,1,6
"De 30 a 34 años (055)",7,7,,2,2,2,1,,,,,16
"De 35 a 39 años (056)",2,2,,,1,,1,,,,,7
"De 40 a 44 años (057)",15,15,,2,4,,6,3,,,,57
"De 45 a 49 años (058)",4,4,,,2,1,1,,,,,12
"De 50 y más años (059)",35,34,,5,7,,9,10,2,1,1,151
"Soltero(a) (060)",981,460,10,286,110,42,12,,,,521,680
"De 12 a 14 años (061)",7,6,,6,,,,,,,1,6
"De 15 a 19 años (062)",60,60,1,53,4,1,1,,,,,68
"De 20 a 24 años (063)",321,105,2,76,25,2,,,,,216,132
"De 25 a 29 años (064)",259,88,3,54,23,6,2,,,,171,126
"De 30 a 34 años (065)",134,76,3,41,18,11,3,,,,58,122
"De 35 a 39 años (066)",72,38,,15,12,9,2,,,,34,74
"De 40 a 44 años (067)",36,22,,13,7,2,,,,,14,33
"De 45 a 49 años (068)",26,15,,7,3,3,2,,,,11,30
"De 50 y más años (069)",66,50,1,21,18,8,2,,,,16,89
,,,,,,,,,,,,
"URBANA (080)",4110,3810,9,727,711,540,910,570,281,62,300,14451
"De 12 a 14 años (081)",13,5,,3,2,,,,,,8,7
"De 15 a 19 años (082)",106,82,,69,10,2,1,,,,24,99
"De 20 a 24 años (083)",434,342,1,203,105,23,5,5,,,92,535
"De 25 a 29 años (084)",553,462,1,155,158,93,48,4,3,,91,1005
"De 30 a 34 años (085)",525,494,,107,134,93,124,29,7,,31,1427
"De 35 a 39 años (086)",469,449,1,45,95,79,149,68,12,,20,1656
"De 40 a 44 años (087)",418,411,,26,54,63,126,93,41,8,7,1908
"De 45 a 49 años (088)",351,345,1,23,43,39,105,75,48,11,6,1692
"De 50 y más años (089)",1241,1220,5,96,110,148,352,296,170,43,21,6122
"Conviviente (090)",880,823,1,309,229,121,102,37,19,5,57,2021
"De 12 a 14 años (091)",8,,,,,,,,,,8,
"De 15 a 19 años (092)",64,47,,41,5,1,,,,,17,54
"De 20 a 24 años (093)",214,200,,117,68,13,1,1,,,14,302
"De 25 a 29 años (094)",213,202,1,87,64,36,12,,2,,11,388
"De 30 a 34 años (095)",136,134,,39,36,31,22,3,3,,2,342
"De 35 a 39 años (096)",105,103,,10,35,18,27,13,,,2,339
"De 40 a 44 años (097)",45,44,,6,8,10,10,5,4,1,1,172
"De 45 a 49 años (098)",40,40,,3,5,6,17,5,3,1,,173
"De 50 y más años (099)",55,53,,6,8,6,13,10,7,3,2,251
"Separado(a) (100)",215,208,,75,45,27,38,14,6,3,7,595
"De 15 a 19 años (102)",9,7,,5,2,,,,,,2,9
"De 20 a 24 años (103)",36,34,,29,5,,,,,,2,39
"De 25 a 29 años (104)",37,35,,15,14,3,3,,,,2,66
"De 30 a 34 años (105)",25,24,,8,8,4,3,1,,,1,57
"De 35 a 39 años (106)",22,22,,7,6,3,6,,,,,54
"De 40 a 44 años (107)",23,23,,,6,5,7,5,,,,91
"De 45 a 49 años (108)",19,19,,3,2,3,8,1,1,1,,78
"De 50 y más años (109)",44,44,,8,2,9,11,7,5,2,,201
"Casado(a) (110)",2127,2099,4,180,337,299,610,410,217,42,28,9334
"De 12 a 14 años (111)",2,2,,,2,,,,,,,4
"De 15 a 19 años (112)",12,7,,5,1,,1,,,,5,11
"De 20 a 24 años (113)",73,73,,32,25,8,4,4,,,,149
"De 25 a 29 años (114)",195,191,,29,72,52,33,4,1,,4,505
"De 30 a 34 años (115)",297,296,,41,80,53,94,24,4,,1,945
"De 35 a 39 años (116)",292,287,1,16,48,49,109,52,12,,5,1165
"De 40 a 44 años (117)",311,308,,10,33,46,98,79,35,7,3,1526
"De 45 a 49 años (118)",245,242,1,9,27,20,67,66,43,9,3,1300
"De 50 y más años (119)",700,693,2,38,49,71,204,181,122,26,7,3729
"Viudo(a) (120)",478,474,3,46,50,74,151,102,37,11,4,2118
"De 20 a 24 años (123)",1,1,,,,1,,,,,,3
"De 25 a 29 años (124)",3,3,,1,1,1,,,,,,6
"De 30 a 34 años (125)",9,9,,,3,1,4,1,,,,34
"De 35 a 39 años (126)",19,19,,4,2,4,6,3,,,,62
"De 40 a 44 años (127)",20,20,,2,2,2,9,3,2,,,86
"De 45 a 49 años (128)",31,31,,5,5,6,11,3,1,,,110
"De 50 y más años (129)",395,391,3,34,37,59,121,92,34,11,4,1817
"Divorciado(a) (130)",28,26,,3,6,1,6,7,2,1,2,115
"De 25 a 29 años (134)",1,,,,,,,,,,1,
"De 30 a 34 años (135)",2,2,,1,1,,,,,,,3
"De 35 a 39 años (136)",2,2,,,1,,1,,,,,7
"De 40 a 44 años (137)",5,5,,1,1,,2,1,,,,18
"De 45 a 49 años (138)",2,2,,,1,1,,,,,,5
"De 50 y más años (139)",16,15,,1,2,,3,6,2,1,1,82
"Soltero(a) (140)",382,180,1,114,44,18,3,,,,202,268
"De 12 a 14 años (141)",3,3,,3,,,,,,,,3
"De 15 a 19 años (142)",21,21,,18,2,1,,,,,,25
"De 20 a 24 años (143)",110,34,1,25,7,1,,,,,76,42
"De 25 a 29 años (144)",104,31,,23,7,1,,,,,73,40
"De 30 a 34 años (145)",56,29,,18,6,4,1,,,,27,46
"De 35 a 39 años (146)",29,16,,8,3,5,,,,,13,29
"De 40 a 44 años (147)",14,11,,7,4,,,,,,3,15
"De 45 a 49 años (148)",14,11,,3,3,3,2,,,,3,26
"De 50 y más años (149)",31,24,,9,12,3,,,,,7,42
,,,,,,,,,,,,
"RURAL (160)",9141,8656,50,1263,1319,1156,2266,1647,754,201,485,36552
"De 12 a 14 años (161)",28,11,1,8,2,,,,,,17,12
"De 15 a 19 años (162)",314,261,3,221,30,4,3,,,,53,305
"De 20 a 24 años (163)",1107,928,5,421,343,128,25,6,,,179,1628
"De 25 a 29 años (164)",1165,1052,5,186,306,278,253,23,1,,113,2857
"De 30 a 34 años (165)",1077,1037,7,97,185,185,409,137,15,2,40,3852
"De 35 a 39 años (166)",904,874,3,50,87,124,285,262,59,4,30,4080
"De 40 a 44 años (167)",934,919,3,37,62,88,260,287,146,36,15,5051
"De 45 a 49 años (168)",811,800,4,42,45,65,198,230,159,57,11,4658
"De 50 y más años (169)",2801,2774,19,201,259,284,833,702,374,102,27,14109
"Conviviente (170)",1289,1209,2,407,296,167,198,97,32,10,80,3357
"De 12 a 14 años (171)",13,5,,5,,,,,,,8,5
"De 15 a 19 años (172)",165,128,,115,10,1,2,,,,37,146
"De 20 a 24 años (173)",334,315,,161,117,32,4,1,,,19,513
"De 25 a 29 años (174)",270,259,,71,85,62,41,,,,11,597
"De 30 a 34 años (175)",161,159,1,26,46,27,38,18,2,1,2,504
"De 35 a 39 años (176)",91,91,,8,12,15,34,19,3,,,370
"De 40 a 44 años (177)",89,89,,5,5,15,26,25,8,5,,455
"De 45 a 49 años (178)",51,49,1,3,5,5,13,13,8,1,2,249
"De 50 y más años (179)",115,114,,13,16,10,40,21,11,3,1,518
"Separado(a) (180)",337,322,,128,83,45,38,20,6,2,15,796
"De 12 a 14 años (181)",1,,,,,,,,,,1,
"De 15 a 19 años (182)",32,27,,24,3,,,,,,5,30
"De 20 a 24 años (183)",73,69,,47,14,6,1,1,,,4,103
"De 25 a 29 años (184)",56,56,,28,19,8,1,,,,,95
"De 30 a 34 años (185)",53,50,,9,23,10,8,,,,3,120
"De 35 a 39 años (186)",33,31,,8,8,5,7,3,,,2,89
"De 40 a 44 años (187)",19,19,,3,1,4,8,1,2,,,75
"De 45 a 49 años (188)",20,20,,1,2,2,5,6,3,1,,106
"De 50 y más años (189)",50,50,,8,13,10,8,9,1,1,,178
"Casado(a) (190)",5587,5528,27,441,716,748,1566,1249,606,175,59,26112
"De 12 a 14 años (191)",9,2,1,,1,,,,,,7,2
"De 15 a 19 años (192)",72,63,2,43,15,3,,,,,9,82
"De 20 a 24 años (193)",470,455,4,148,192,89,20,2,,,15,892
"De 25 a 29 años (194)",663,659,1,52,182,198,203,22,1,,4,2020
"De 30 a 34 años (195)",750,746,3,30,95,135,351,118,13,1,4,3059
"De 35 a 39 años (196)",701,695,3,24,50,93,230,236,55,4,6,3447
"De 40 a 44 años (197)",711,707,2,16,42,55,188,244,129,31,4,4098
"De 45 a 49 años (198)",648,648,3,27,29,45,151,197,142,54,,3953
"De 50 y más años (199)",1563,1553,8,101,110,130,423,430,266,85,10,8559
"Viudo(a) (200)",1279,1267,11,97,147,170,443,275,110,14,12,5733
"De 12 a 14 años (201)",1,1,,,1,,,,,,,2
"De 15 a 19 años (202)",4,2,,2,,,,,,,2,2
"De 20 a 24 años (203)",13,12,,8,2,,,2,,,1,24
"De 25 a 29 años (204)",15,15,,,3,5,6,1,,,,53
"De 30 a 34 años (205)",30,30,,8,8,4,9,1,,,,80
"De 35 a 39 años (206)",36,35,,3,8,7,12,4,1,,1,129
"De 40 a 44 años (207)",83,83,1,6,8,12,34,15,7,,,366
"De 45 a 49 años (208)",78,77,,7,8,13,28,14,6,1,1,339
"De 50 y más años (209)",1019,1012,10,63,109,129,354,238,96,13,7,4738
"Divorciado(a) (210)",50,50,1,18,11,2,12,6,,,,142
"De 15 a 19 años (212)",2,2,,2,,,,,,,,2
"De 20 a 24 años (213)",6,6,,6,,,,,,,,6
"De 25 a 29 años (214)",6,6,1,4,1,,,,,,,6
"De 30 a 34 años (215)",5,5,,1,1,2,1,,,,,13
"De 40 a 44 años (217)",10,10,,1,3,,4,2,,,,39
"De 45 a 49 años (218)",2,2,,,1,,1,,,,,7
"De 50 y más años (219)",19,19,,4,5,,6,4,,,,69
"Soltero(a) (220)",599,280,9,172,66,24,9,,,,319,412
"De 12 a 14 años (221)",4,3,,3,,,,,,,1,3
"De 15 a 19 años (222)",39,39,1,35,2,,1,,,,,43
"De 20 a 24 años (223)",211,71,1,51,18,1,,,,,140,90
"De 25 a 29 años (224)",155,57,3,31,16,5,2,,,,98,86
"De 30 a 34 años (225)",78,47,3,23,12,7,2,,,,31,76
"De 35 a 39 años (226)",43,22,,7,9,4,2,,,,21,45
"De 40 a 44 años (227)",22,11,,6,3,2,,,,,11,18
"De 45 a 49 años (228)",12,4,,4,,,,,,,8,4
"De 50 y más años (229)",35,26,1,12,6,5,2,,,,9,47
